PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
99,180,12,44,55,NORM. DIFFUSION,3.827E-3,0.003,3.783,2.094,0.642,0.006,0.101,0.087,1.553,0.225,0.384,0.545,0.648,0.011,0.033,-0.015,0.492
101,187,18,39,56,NORM. DIFFUSION,9.618E-2,2.778,1.593,2.048,0.986,0.025,0.205,0.520,1.369,0.834,0.123,0.232,0.025,0.040,0.779,0.922,0.726
103,193,26,39,64,NORM. DIFFUSION,2.724E-2,4.940,3.305,2.024,0.991,0.009,0.117,0.174,1.875,0.743,0.310,0.096,-0.018,0.031,0.449,0.600,0.542
105,201,55,102,156,NORM. DIFFUSION,1.403E-2,0.933,1.088,1.785,0.710,0.003,0.082,0.114,1.631,0.522,1.170,0.325,0.272,0.038,0.363,0.570,0.587
106,205,21,40,60,NORM. DIFFUSION,3.848E-2,1.844,3.086,1.693,0.880,0.014,0.147,0.238,1.973,0.807,0.551,0.251,0.302,0.033,0.723,0.849,0.611
115,214,13,80,92,NORM. DIFFUSION,7.949E-2,3.871,0.434,1.667,0.873,0.016,0.159,0.305,1.374,0.994,0.286,0.453,0.031,0.029,0.986,0.994,0.606
116,215,13,48,60,NORM. DIFFUSION,1.927E-12,0.228,5.858,1.820,0.953,0.000,0.000,0.000,4.526,1.078E-11,0.530,0.385,5.022,0.047,-0.087,-0.087,0.487
119,217,11,56,66,NORM. DIFFUSION,7.421E-2,7.156,2.120,1.751,0.763,0.067,0.306,0.481,3.154,1.185,-0.037,0.150,0.072,0.029,0.836,0.869,0.532
122,224,13,61,73,NORM. DIFFUSION,2.482E-3,4.831,7.308,2.382,0.999,0.003,0.059,0.113,2.196,0.148,0.123,0.151,1.494,0.034,-0.083,-0.048,0.628
122,226,24,100,123,NORM. DIFFUSION,3.304E-2,4.322,7.052,1.844,0.246,0.020,0.166,0.314,1.804,0.670,-0.094,0.156,0.024,0.028,0.663,0.784,0.648
125,228,17,59,75,NORM. DIFFUSION,4.398E-2,0.376,2.047,1.643,0.526,0.037,0.248,0.475,1.317,0.438,1.125,0.477,0.007,0.045,0.409,0.328,0.577
128,231,21,58,78,NORM. DIFFUSION,1.956E-3,6.010,7.427,2.234,-0.227,0.001,0.046,0.034,1.511,0.314,0.880,0.352,0.293,0.014,0.373,0.412,0.589
129,235,11,60,70,NORM. DIFFUSION,1.186E-1,0.851,7.789,1.837,0.990,0.001,0.052,0.096,3.022,1.058,1.278,0.518,15.400,0.035,0.994,0.997,0.606
130,236,11,61,71,NORM. DIFFUSION,7.756E-2,0.316,0.560,1.354,0.583,0.211,0.548,1.355,1.554,0.791,0.101,0.476,-0.038,0.073,0.934,0.971,0.564
140,251,27,63,89,NORM. DIFFUSION,1.428E-1,5.649,3.822,1.978,0.994,0.013,0.141,0.340,1.739,1.072,0.005,0.214,-0.072,0.054,0.842,0.953,0.746
143,254,11,68,78,NORM. DIFFUSION,2.867E-2,2.127,5.549,1.847,0.840,0.001,0.045,0.068,1.040,0.665,0.180,0.479,0.011,0.033,0.998,1.000,0.617
145,258,16,67,82,NORM. DIFFUSION,9E-2,1.077,7.160,2.023,0.978,0.012,0.134,0.290,2.509,0.877,0.410,0.017,-0.039,0.034,0.749,0.862,0.636
150,268,17,82,98,NORM. DIFFUSION,1.799E-4,4.136,2.729,2.635,0.997,0.001,0.043,0.060,1.551,0.079,0.357,0.414,1.300,0.022,-0.059,-0.031,0.574
153,270,17,85,101,NORM. DIFFUSION,8.354E-2,1.129,2.188,1.600,-0.003,0.068,0.326,0.753,1.751,0.776,0.065,0.282,0.028,0.036,0.736,0.741,0.604
155,281,19,71,89,NORM. DIFFUSION,6.106E-2,0.103,3.714,1.908,0.980,1.703E-4,0.017,0.038,1.583,0.303,0.012,0.377,-0.019,0.046,0.208,-0.009,0.691
160,284,11,75,85,NORM. DIFFUSION,2.386E-2,7.316,2.262,1.607,0.923,0.124,0.419,0.642,3.175,0.721,-0.329,0.311,0.055,0.028,0.402,0.651,0.748
163,288,50,87,136,NORM. DIFFUSION,6.892E-3,6.586,5.662,2.103,0.903,0.001,0.044,0.042,2.372,0.693,0.125,1.441E-4,0.021,0.009,0.731,0.901,0.610
164,294,11,76,86,NORM. DIFFUSION,1.121E-1,0.844,7.171,1.903,0.942,0.071,0.335,1.036,1.828,0.706,0.048,0.230,0.217,0.085,0.856,0.933,0.830
170,299,12,83,94,NORM. DIFFUSION,1.22E-1,1.430,6.993,1.495,0.961,0.071,0.319,0.742,2.153,1.181,0.010,0.087,-0.036,0.073,0.812,0.909,0.849
172,300,11,84,94,NORM. DIFFUSION,4.782E-2,1.200,0.069,1.587,0.601,0.093,0.359,0.608,2.566,0.885,-0.007,0.164,-0.056,0.023,0.939,0.946,0.524
173,302,38,88,125,NORM. DIFFUSION,2.723E-2,1.175,6.718,2.116,0.996,0.001,0.045,0.092,2.429,0.514,0.750,0.055,0.203,0.041,0.458,0.704,0.589
181,314,22,89,110,NORM. DIFFUSION,1.132E-2,3.655,1.440,1.636,0.990,0.004,0.097,0.117,3.689,0.197,1.622,0.267,0.644,0.035,0.044,-0.002,0.504
182,316,14,87,100,NORM. DIFFUSION,9.363E-2,5.757,2.780,1.582,0.870,0.076,0.350,0.888,1.384,0.820,-0.085,0.580,0.058,0.033,0.574,0.806,0.626
183,317,11,88,98,NORM. DIFFUSION,9.476E-2,0.265,4.735,1.804,0.894,0.015,0.145,0.304,1.994,1.063,-0.278,0.158,-0.010,0.067,0.973,0.984,0.860
184,318,14,87,100,NORM. DIFFUSION,5.668E-2,0.409,5.900,1.653,-0.227,0.058,0.363,0.702,1.464,0.531,0.629,0.423,0.053,0.075,0.734,0.494,0.562
196,325,11,95,105,NORM. DIFFUSION,1.06E-1,0.578,2.669,1.742,0.634,0.105,0.375,0.860,1.798,0.976,0.157,0.125,-0.018,0.062,0.857,0.869,0.586
197,326,11,95,105,NORM. DIFFUSION,7.491E-2,1.807,4.720,1.399,0.662,0.092,0.408,0.887,1.077,0.766,0.278,0.436,0.013,0.036,0.986,0.996,0.557
204,338,12,100,111,NORM. DIFFUSION,4.222E-2,5.410,5.830,1.699,0.678,0.014,0.149,0.175,1.792,1.186,-0.134,0.333,0.636,0.035,0.781,0.855,0.550
207,345,20,106,125,NORM. DIFFUSION,3.061E-2,5.292,6.884,1.960,0.857,0.007,0.118,0.179,5.684,0.427,1.220,0.075,-0.044,0.034,0.245,0.164,0.648
211,365,24,113,136,NORM. DIFFUSION,2.503E-3,6.285,1.013,2.332,0.835,0.001,0.040,0.030,2.420,0.408,-0.197,0.073,0.102,0.012,0.474,0.529,0.613
213,368,14,111,124,NORM. DIFFUSION,1.434E-2,0.634,6.974,1.742,-0.227,0.065,0.335,0.578,2.896,0.304,1.254,0.210,0.144,0.040,0.601,0.537,0.714
216,376,12,185,196,NORM. DIFFUSION,5.55E-2,1.087,2.330,1.663,0.507,0.119,0.385,0.657,2.066,0.946,-0.315,0.312,-0.008,0.024,0.820,0.874,0.613
217,377,18,109,126,NORM. DIFFUSION,8.568E-2,6.069,2.749,1.863,0.974,0.011,0.129,0.204,1.854,1.240,0.009,0.109,-0.033,0.039,0.950,0.987,0.650
222,385,18,111,128,NORM. DIFFUSION,7.761E-2,5.533,4.004,1.894,0.961,0.020,0.162,0.377,2.542,0.863,-0.317,0.060,0.465,0.026,0.554,0.693,0.532
223,386,32,116,147,NORM. DIFFUSION,1.059E-1,2.078,6.748,1.537,0.571,0.027,0.201,0.439,1.890,1.007,0.678,0.149,0.015,0.021,0.936,0.973,0.623
228,394,15,144,158,NORM. DIFFUSION,7.567E-3,1.891,7.565,2.078,0.998,0.005,0.100,0.154,3.993,1.179E-10,0.954,0.238,6.562,0.035,-0.022,-0.071,0.549
229,395,13,114,126,NORM. DIFFUSION,1.78E-12,1.717,5.757,1.598,-0.227,0.004,0.092,0.113,4.636,1.330E-11,2.061,0.621,2.133,0.031,-0.087,-0.087,0.465
230,396,15,120,134,NORM. DIFFUSION,7.015E-2,1.029,5.717,1.788,0.740,0.048,0.284,0.614,1.422,0.735,0.560,0.222,0.037,0.069,0.894,0.941,0.536
231,397,16,119,134,NORM. DIFFUSION,8.086E-2,7.390,0.210,1.724,0.774,0.015,0.157,0.290,1.085,0.997,0.131,0.022,-0.027,0.033,0.870,0.924,0.661
234,400,21,122,142,NORM. DIFFUSION,3.436E-2,1.890,1.962,1.775,0.975,0.018,0.193,0.248,3.580,0.754,0.470,0.133,0.222,0.027,0.768,0.821,0.534
236,405,23,142,164,NORM. DIFFUSION,1.247E-1,4.897,3.296,1.613,0.897,0.066,0.309,0.735,2.664,1.048,0.365,0.235,0.028,0.036,0.942,0.976,0.602
240,416,12,148,159,NORM. DIFFUSION,4.269E-3,6.050,7.423,1.493,0.590,0.017,0.227,0.087,1.566,0.737,0.613,0.039,0.103,0.013,0.928,0.901,0.558
241,421,11,136,146,NORM. DIFFUSION,1.573E-2,1.091,5.996,1.702,0.966,0.045,0.254,0.272,1.694,0.875,-0.323,0.326,0.029,0.039,0.599,0.795,0.690
244,428,18,133,150,NORM. DIFFUSION,7.95E-3,7.227,2.091,1.872,0.389,0.006,0.094,0.144,3.752,0.132,0.080,0.338,1.462,0.037,0.084,-0.022,0.595
247,432,16,155,170,NORM. DIFFUSION,2.638E-2,7.175,0.080,1.859,0.948,0.002,0.060,0.101,2.412,0.476,1.198,0.325,0.960,0.030,0.181,0.274,0.600
249,438,15,141,155,NORM. DIFFUSION,1.415E-1,0.749,6.531,1.559,0.386,0.076,0.310,0.791,1.218,1.069,-0.384,0.338,-0.055,0.047,0.898,0.911,0.575
261,454,46,146,191,NORM. DIFFUSION,2.893E-2,4.894,7.366,1.994,0.918,0.010,0.126,0.242,1.847,0.589,0.279,0.151,0.240,0.029,0.719,0.857,0.588
262,457,11,164,174,NORM. DIFFUSION,4.889E-3,7.069,1.829,1.636,0.893,0.051,0.289,0.245,2.266,0.481,0.348,0.308,0.042,0.018,0.214,0.441,0.528
262,459,10,202,211,NORM. DIFFUSION,7.021E-13,6.908,1.844,2.200,0.800,0.000,0.000,0.000,2.434,5.335E153,-0.250,0.053,0.689,0.014,-0.143,0.000,0.680
263,461,13,160,172,NORM. DIFFUSION,1.055E-3,6.372,1.065,2.024,0.887,0.028,0.201,0.160,2.289,0.151,-0.041,0.037,-0.033,0.018,0.004,0.021,0.599
267,466,22,156,177,NORM. DIFFUSION,2.393E-2,1.338,7.027,1.802,0.984,0.010,0.117,0.197,4.256,0.638,-0.020,0.052,0.269,0.041,0.376,0.569,0.637
268,468,10,156,165,NORM. DIFFUSION,1.701E-1,2.628,1.424,1.491,0.808,0.005,0.090,0.214,1.301,1.131,1.150,0.564,-0.072,0.045,0.957,0.974,0.693
269,469,14,147,160,NORM. DIFFUSION,6.019E-2,4.557,2.674,1.739,0.892,0.015,0.147,0.422,2.336,0.577,0.353,0.223,0.230,0.047,0.663,0.821,0.557
272,475,13,153,165,NORM. DIFFUSION,1.003E-1,4.492,0.495,1.780,0.981,0.016,0.187,0.358,1.141,0.945,0.675,0.215,0.007,0.049,0.995,0.997,0.624
276,479,12,153,164,NORM. DIFFUSION,4.681E-3,5.293,6.897,1.931,0.940,0.038,0.235,0.195,1.748,0.534,-0.121,0.028,0.164,0.020,0.314,0.534,0.686
278,482,14,155,168,NORM. DIFFUSION,2.506E-2,4.414,3.234,1.606,0.808,0.038,0.243,0.262,2.027,0.938,0.126,0.314,0.078,0.018,0.863,0.926,0.650
282,490,11,180,190,NORM. DIFFUSION,1.875E-2,7.120,2.178,1.723,0.853,0.000,0.000,0.000,1.235,0.949,0.463,0.537,-0.092,0.016,0.961,0.970,0.619
282,493,20,228,247,NORM. DIFFUSION,2.671E-3,7.060,2.140,2.719,1.000,0.001,0.043,0.036,1.614,0.379,-0.214,0.109,0.635,0.020,0.040,0.145,0.606
288,501,24,171,194,NORM. DIFFUSION,7.08E-2,0.830,6.715,1.998,0.791,0.006,0.097,0.266,2.336,0.549,-0.038,0.114,0.395,0.062,0.499,0.586,0.578
290,507,12,172,183,NORM. DIFFUSION,1.525E-3,7.773,1.600,1.904,-0.227,0.014,0.160,0.087,1.363,0.252,0.222,0.166,0.164,0.013,0.284,0.117,0.582
301,516,17,184,200,NORM. DIFFUSION,4.321E-2,5.094,2.802,1.891,0.963,0.032,0.219,0.385,1.357,0.811,-0.187,0.259,0.359,0.030,0.492,0.733,0.622
302,518,10,179,188,NORM. DIFFUSION,3.147E-2,4.068,0.580,1.850,0.841,0.091,0.357,0.817,1.061,0.479,-0.253,0.303,-0.031,0.057,0.610,0.780,0.517
305,525,11,185,195,NORM. DIFFUSION,4.558E-3,4.444,2.244,1.742,0.641,0.030,0.250,0.136,2.356,0.628,0.667,0.184,0.200,0.009,0.919,0.900,0.524
313,542,11,198,208,NORM. DIFFUSION,8.421E-2,5.236,0.418,2.045,0.999,0.007,0.109,0.215,2.022,0.995,0.187,0.043,1.036,0.022,0.842,0.923,0.639
315,548,12,191,202,NORM. DIFFUSION,1.387E-2,5.470,1.413,1.773,0.880,0.017,0.157,0.195,3.461,0.140,-0.114,0.107,0.449,0.031,0.044,-0.095,0.612
316,551,20,189,208,NORM. DIFFUSION,3.935E-2,5.544,3.342,2.194,0.999,0.025,0.191,0.308,1.271,0.889,0.779,0.090,0.025,0.024,0.896,0.933,0.605
319,555,47,195,241,NORM. DIFFUSION,1.43E-2,1.350,7.129,2.005,0.824,0.009,0.108,0.148,2.430,0.643,0.282,0.038,0.102,0.029,0.798,0.925,0.640
322,557,27,194,220,NORM. DIFFUSION,7.014E-2,0.806,6.618,1.653,0.628,0.044,0.276,0.429,3.424,1.059,1.700,0.335,-0.055,0.040,0.909,0.957,0.557
325,559,15,207,221,NORM. DIFFUSION,2.465E-2,4.096,2.917,2.023,0.930,0.005,0.083,0.137,2.193,0.674,0.085,0.140,0.324,0.034,0.304,0.642,0.701
326,560,30,200,229,NORM. DIFFUSION,7E-2,2.067,1.281,1.527,0.819,0.042,0.246,0.442,1.413,1.046,0.478,0.215,-0.059,0.044,0.926,0.969,0.617
327,564,12,208,219,NORM. DIFFUSION,1.282E-1,2.270,6.417,1.660,0.985,0.004,0.074,0.138,1.301,1.469,-0.190,0.394,-0.123,0.044,0.975,0.987,0.663
328,568,15,205,219,NORM. DIFFUSION,1.078E-1,0.941,3.296,1.974,0.838,0.013,0.135,0.343,1.633,0.812,0.153,0.189,0.006,0.056,0.840,0.829,0.574
332,573,12,207,218,NORM. DIFFUSION,2.458E-2,7.093,5.273,2.005,0.997,0.038,0.235,0.309,1.470,0.899,0.152,0.033,0.056,0.011,0.568,0.792,0.591
334,581,21,219,239,NORM. DIFFUSION,5.054E-2,5.326,3.977,1.724,0.470,0.016,0.153,0.313,1.624,0.669,0.118,0.213,-0.041,0.037,0.501,0.706,0.587
336,585,11,208,218,NORM. DIFFUSION,6.407E-2,1.342,0.462,1.521,0.807,0.053,0.278,0.760,1.559,0.616,0.227,0.461,-0.093,0.061,0.468,0.691,0.658
338,591,29,219,247,NORM. DIFFUSION,7.983E-3,1.327,6.543,1.849,0.837,0.011,0.137,0.142,1.905,0.586,0.281,0.283,0.164,0.014,0.554,0.808,0.582
342,600,13,214,226,NORM. DIFFUSION,1.985E-2,7.486,0.012,1.929,0.981,0.032,0.214,0.321,1.830,0.672,0.207,0.263,1.425,0.022,0.543,0.765,0.573
346,608,10,211,220,NORM. DIFFUSION,5.396E-2,2.140,3.928,2.054,0.996,0.026,0.190,0.338,1.439,0.997,0.083,0.084,0.233,0.039,0.837,0.919,0.633
349,615,20,229,248,NORM. DIFFUSION,1.569E-2,7.416,6.640,1.760,0.959,0.010,0.125,0.182,2.406,0.388,0.632,0.244,2.287,0.026,0.316,0.148,0.622
352,619,12,221,232,NORM. DIFFUSION,3.502E-2,3.580,1.237,1.779,0.999,0.021,0.188,0.223,3.254,0.450,0.159,0.210,0.073,0.020,0.321,-0.032,0.547
354,620,11,220,230,NORM. DIFFUSION,1.257E-1,0.785,6.713,1.520,0.902,0.049,0.290,0.608,1.270,1.145,0.280,0.471,0.102,0.066,1.000,1.000,0.612
357,621,24,224,247,NORM. DIFFUSION,6.587E-3,5.593,1.483,1.819,0.627,0.004,0.073,0.107,2.990,0.290,0.520,0.307,0.193,0.035,0.223,0.235,0.522
358,622,25,225,249,NORM. DIFFUSION,5.531E-2,4.216,2.957,1.786,0.955,0.006,0.093,0.172,1.862,0.869,1.692,0.165,0.130,0.024,0.508,0.797,0.583
361,623,11,227,237,NORM. DIFFUSION,3.878E-2,0.891,7.058,1.473,0.855,0.040,0.262,0.456,2.012,0.723,0.022,0.142,0.090,0.057,0.627,0.805,0.516
366,626,12,228,239,NORM. DIFFUSION,1.067E-2,3.280,5.017,1.809,0.647,0.043,0.262,0.255,2.039,0.663,-0.051,0.276,0.345,0.013,0.685,0.833,0.634
368,629,12,231,242,NORM. DIFFUSION,2.668E-2,7.490,0.077,1.964,0.576,0.014,0.143,0.309,2.415,0.333,0.070,0.006,0.573,0.032,0.097,0.109,0.666
376,637,12,234,245,NORM. DIFFUSION,2.959E-1,1.830,7.637,1.971,0.998,0.008,0.109,0.315,1.627,1.225,-0.216,0.146,0.145,0.040,0.715,0.835,0.672
377,638,20,235,254,NORM. DIFFUSION,2.905E-2,2.102,0.228,2.248,1.000,0.001,0.042,0.080,2.721,0.649,0.107,0.015,0.289,0.056,0.407,0.678,0.625
381,639,23,237,259,NORM. DIFFUSION,1.157E-1,3.904,3.885,1.619,0.917,0.007,0.110,0.219,1.839,1.012,0.514,0.255,0.006,0.043,0.707,0.863,0.648
387,642,25,245,269,NORM. DIFFUSION,5.015E-2,1.416,6.110,2.049,0.952,9.662E-4,0.042,0.090,3.629,0.420,0.569,0.034,4.729,0.038,0.622,0.165,0.575
392,651,15,250,264,NORM. DIFFUSION,1.128E-2,1.301,7.163,2.138,0.960,0.007,0.108,0.109,1.964,0.705,0.535,0.264,0.138,0.017,0.869,0.950,0.576
398,657,15,250,264,NORM. DIFFUSION,7.666E-2,0.917,1.803,1.946,0.920,0.041,0.235,0.370,1.626,1.218,-0.242,0.019,-0.097,0.034,0.814,0.922,0.669
404,676,21,267,287,NORM. DIFFUSION,1.488E-2,0.200,3.600,1.906,0.991,0.014,0.146,0.215,1.323,0.597,0.106,0.305,0.172,0.025,0.279,0.535,0.636
406,680,20,253,272,NORM. DIFFUSION,1.266E-1,6.618,5.050,2.138,0.988,0.004,0.081,0.209,1.593,0.934,0.173,0.264,0.159,0.056,0.841,0.934,0.648
416,695,31,266,296,NORM. DIFFUSION,4.999E-2,1.146,7.128,1.744,0.637,0.006,0.090,0.165,1.748,0.912,0.152,0.186,-0.051,0.038,0.756,0.906,0.640
427,698,11,269,279,NORM. DIFFUSION,1.208E-1,5.295,4.378,1.914,0.998,0.018,0.167,0.414,1.659,1.053,0.008,0.213,0.525,0.064,0.631,0.820,0.676
428,700,17,283,299,NORM. DIFFUSION,9.063E-2,5.301,0.998,1.498,0.576,0.108,0.387,0.802,1.718,0.974,0.011,0.324,0.029,0.028,0.726,0.852,0.605
429,704,13,271,283,NORM. DIFFUSION,5.448E-2,3.791,4.363,1.647,0.580,0.079,0.333,0.522,2.323,1.053,0.072,0.029,-0.005,0.021,0.912,0.916,0.678
435,712,12,275,286,NORM. DIFFUSION,3.653E-2,4.877,6.083,1.654,0.891,0.009,0.120,0.255,3.012,0.488,0.416,0.414,0.447,0.052,0.386,0.398,0.515
438,717,17,277,293,NORM. DIFFUSION,4.906E-2,5.162,2.814,1.780,0.804,0.033,0.207,0.632,1.681,0.476,-0.186,0.238,0.216,0.062,0.550,0.688,0.630
450,728,13,284,296,NORM. DIFFUSION,1.282E-2,5.372,6.803,1.755,0.998,0.010,0.132,0.127,1.718,0.816,0.152,0.448,0.522,0.018,0.397,0.685,0.702
451,729,11,284,294,NORM. DIFFUSION,1.742E-1,6.982,2.015,1.541,0.814,0.138,0.420,1.308,1.961,1.045,-0.125,0.421,-0.022,0.072,0.994,0.996,0.586
454,731,11,287,297,NORM. DIFFUSION,3.496E-2,5.785,4.109,1.775,0.191,0.003,0.071,0.136,2.651,0.541,-0.071,0.383,5.000,0.057,0.791,0.724,0.696
460,733,11,287,297,NORM. DIFFUSION,1.436E-1,4.960,0.578,1.567,0.946,0.067,0.330,0.816,1.202,1.095,0.459,0.439,-0.006,0.079,0.942,0.969,0.598
