PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
52,86,11,15,25,SUBDIFFUSION,5.888E-3,5.302,0.215,2.060,0.716,0.007,0.105,0.136,2.113,0.379,-0.035,0.198,4.800,0.015,0.972,0.972,0.726
59,93,12,29,40,SUBDIFFUSION,3.241E-3,7.100,4.323,1.879,0.561,0.047,0.244,0.262,1.495,0.351,-0.341,0.487,0.091,0.028,0.375,0.375,0.480
71,111,10,34,43,SUBDIFFUSION,9.126E-3,2.940,6.108,2.972,-0.131,0.012,0.129,0.385,1.664,4.899E-11,0.009,0.163,1.663,0.076,-0.143,-0.143,0.628
78,129,15,26,40,SUBDIFFUSION,9.991E-3,0.971,6.000,1.986,0.886,0.017,0.196,0.206,3.638,0.565,0.596,0.311,0.356,0.036,0.880,0.880,0.624
80,133,39,52,90,SUBDIFFUSION,3.742E-3,5.319,6.831,2.424,0.614,3.330E-4,0.022,0.025,2.222,0.301,0.100,0.316,0.250,0.039,0.399,0.399,0.638
82,138,15,29,43,SUBDIFFUSION,2.91E-3,4.379,2.528,2.192,-0.227,0.013,0.134,0.175,2.890,0.200,-0.212,0.102,0.670,0.041,-0.019,-0.019,0.614
85,146,66,40,105,SUBDIFFUSION,2.44E-3,0.578,6.534,2.247,0.479,0.002,0.058,0.056,2.831,0.212,0.639,0.186,0.210,0.027,0.225,0.225,0.629
88,156,14,31,44,SUBDIFFUSION,2.196E-3,4.011,0.371,2.291,0.986,0.001,0.046,0.052,1.499,0.025,0.193,0.234,0.809,0.031,-0.082,-0.082,0.661
100,184,11,51,61,SUBDIFFUSION,4.75E-3,6.502,5.487,2.147,0.594,0.058,0.277,0.288,1.984,0.516,-0.252,0.114,0.111,0.021,0.921,0.921,0.548
105,199,55,42,96,SUBDIFFUSION,8.064E-4,0.788,1.006,2.426,-0.227,7.905E-4,0.037,0.028,4.893,0.016,0.391,0.036,2.166,0.025,-0.009,-0.009,0.604
105,202,39,157,195,SUBDIFFUSION,1.286E-3,1.188,1.119,2.720,0.931,0.001,0.044,0.040,2.378,1.995E-11,0.502,0.143,0.464,0.030,-0.018,-0.018,0.599
115,213,34,46,79,SUBDIFFUSION,4.401E-3,4.001,0.429,2.193,0.993,0.005,0.087,0.130,7.569,0.095,0.850,0.037,0.315,0.042,-0.002,-0.002,0.596
120,218,11,54,64,SUBDIFFUSION,1.266E-2,6.945,4.335,2.483,0.971,0.027,0.204,0.245,1.401,0.705,-0.153,0.114,0.032,0.034,1.000,1.000,0.477
121,221,11,56,66,SUBDIFFUSION,2.62E-3,4.775,0.302,1.999,-0.227,0.005,0.088,0.152,4.664,1.851E-11,0.250,0.103,-0.028,0.045,-0.125,-0.125,0.578
124,227,26,59,84,SUBDIFFUSION,1.586E-3,6.238,0.948,2.635,0.965,0.001,0.043,0.038,2.885,0.218,-0.162,0.064,0.543,0.024,0.157,0.157,0.615
128,233,31,86,116,SUBDIFFUSION,7.722E-4,6.009,7.436,2.565,-0.227,6.325E-4,0.030,0.023,3.537,0.019,-0.054,0.111,0.400,0.023,-0.022,-0.022,0.664
134,242,35,64,98,SUBDIFFUSION,8.133E-4,3.664,2.683,3.659,-0.227,0.004,0.077,0.063,2.679,5.334E-12,0.193,0.018,1.019,0.031,-0.021,-0.021,0.665
137,250,11,65,75,SUBDIFFUSION,2.054E-3,1.400,6.738,2.276,0.527,0.036,0.228,0.304,1.643,8.775E-10,-0.163,0.087,0.356,0.040,-0.125,-0.125,0.620
146,260,16,67,82,SUBDIFFUSION,8.805E-3,1.620,7.570,2.519,0.989,5.040E-4,0.029,0.064,2.169,0.061,0.599,0.103,1.178,0.061,-0.043,-0.043,0.552
147,262,18,69,86,SUBDIFFUSION,1.075E-3,0.800,0.458,3.209,-0.227,0.005,0.088,0.089,2.537,4.484E-12,0.037,0.018,2.918,0.034,-0.054,-0.054,0.604
149,266,11,75,85,SUBDIFFUSION,1.682E-2,5.611,0.691,2.237,-0.227,0.030,0.211,0.414,2.884,0.488,0.224,0.009,0.989,0.061,0.335,0.335,0.745
150,267,12,70,81,SUBDIFFUSION,6.376E-4,4.173,2.833,2.239,-0.227,0.005,0.088,0.062,1.486,0.028,-0.264,0.027,0.830,0.027,-0.104,-0.104,0.579
154,274,12,74,85,SUBDIFFUSION,1.687E-2,5.230,3.177,2.593,0.989,0.005,0.080,0.138,1.799,0.610,-0.292,0.127,0.389,0.040,0.611,0.611,0.703
156,282,17,71,87,SUBDIFFUSION,4.147E-3,5.400,5.871,2.382,0.760,6.840E-4,0.033,0.060,4.676,5.364E-13,0.048,0.376,0.058,0.066,-0.059,-0.059,0.604
166,297,23,85,107,SUBDIFFUSION,2.282E-3,3.970,6.680,2.901,0.815,0.005,0.083,0.098,3.213,0.131,0.122,0.077,0.917,0.033,0.159,0.159,0.641
175,310,17,120,136,SUBDIFFUSION,2.439E-2,2.249,0.661,2.164,0.264,0.019,0.153,0.401,3.053,0.464,-0.339,0.001,0.473,0.067,0.684,0.684,0.697
185,319,25,91,115,SUBDIFFUSION,5.94E-4,3.086,3.621,3.034,-0.227,7.273E-4,0.033,0.028,3.530,2.483E-12,0.053,0.078,2.856,0.034,-0.032,-0.032,0.679
203,334,13,111,123,SUBDIFFUSION,4.305E-3,5.280,3.172,2.236,0.559,0.004,0.078,0.160,2.270,1.274E-12,-0.037,0.053,0.029,0.059,-0.087,-0.087,0.633
205,341,20,103,122,SUBDIFFUSION,4.034E-3,7.082,5.594,2.591,-0.227,0.005,0.077,0.107,2.366,0.277,-0.109,0.139,1.050,0.038,0.260,0.260,0.625
208,349,11,106,116,SUBDIFFUSION,1.257E-2,1.647,7.200,2.752,0.570,0.004,0.073,0.152,1.818,0.360,-0.107,0.073,1.333,0.065,0.873,0.873,0.628
209,353,17,127,143,SUBDIFFUSION,3.735E-3,3.059,0.581,1.909,-0.227,0.007,0.100,0.095,3.180,0.483,0.022,0.214,0.166,0.028,0.588,0.588,0.628
210,358,13,104,116,SUBDIFFUSION,3.313E-2,7.363,0.265,2.275,0.964,0.013,0.142,0.409,2.033,0.407,0.200,0.185,0.780,0.103,0.759,0.759,0.626
214,370,12,110,121,SUBDIFFUSION,3.586E-2,1.023,6.557,2.113,-0.227,0.009,0.124,0.315,1.570,0.515,0.377,0.106,0.203,0.098,0.502,0.502,0.611
216,373,21,108,128,SUBDIFFUSION,1.387E-2,1.350,2.145,2.486,0.905,0.012,0.129,0.259,1.782,0.380,0.364,0.082,0.443,0.058,0.797,0.797,0.629
216,375,31,154,184,SUBDIFFUSION,4.888E-3,1.210,2.197,2.637,-0.227,5.952E-4,0.032,0.051,2.027,0.143,1.087,0.087,0.184,0.059,0.076,0.076,0.596
217,378,20,127,146,SUBDIFFUSION,2.173E-3,6.104,2.704,2.290,0.767,0.005,0.083,0.080,1.957,0.281,-0.249,0.167,0.330,0.028,0.364,0.364,0.636
225,387,13,116,128,SUBDIFFUSION,5.052E-3,7.286,2.674,2.726,0.709,0.009,0.112,0.127,1.453,0.478,-0.177,0.080,0.559,0.036,0.496,0.496,0.625
228,391,13,116,128,SUBDIFFUSION,3.469E-3,1.557,7.243,2.396,-0.227,0.025,0.184,0.321,1.780,0.036,-0.286,0.049,0.003,0.046,-0.071,-0.071,0.577
232,398,13,118,130,SUBDIFFUSION,1.04E-3,4.440,2.258,2.573,-0.227,0.026,0.192,0.179,2.153,0.044,0.227,0.030,0.633,0.030,-0.074,-0.074,0.618
236,404,14,128,141,SUBDIFFUSION,1.015E-3,4.340,3.189,2.774,0.668,0.000,0.000,0.000,1.905,1.191E-10,0.185,0.008,0.503,0.026,-0.083,-0.083,0.580
237,410,13,137,149,SUBDIFFUSION,1.352E-3,3.618,1.508,2.236,-0.227,0.021,0.179,0.179,2.397,0.088,-0.333,0.042,0.200,0.023,-0.077,-0.077,0.682
238,413,11,127,137,SUBDIFFUSION,2.017E-3,7.109,1.829,2.498,-0.227,0.005,0.079,0.096,1.564,0.091,-0.283,0.079,0.600,0.033,0.034,0.034,0.659
241,422,34,147,180,SUBDIFFUSION,6.401E-3,1.101,5.961,1.929,-0.227,0.014,0.137,0.170,2.305,0.501,0.221,0.285,0.241,0.038,0.664,0.664,0.595
247,431,15,140,154,SUBDIFFUSION,8.48E-4,7.085,0.272,3.275,0.453,0.010,0.113,0.109,1.943,7.184E-12,-0.276,0.002,0.800,0.031,-0.071,-0.071,0.605
250,440,11,138,148,SUBDIFFUSION,4.081E-3,4.324,5.440,3.249,0.198,0.000,0.000,0.000,2.616,0.105,-0.137,0.012,3.600,0.055,0.922,0.922,0.672
255,446,47,141,187,SUBDIFFUSION,5.02E-3,7.037,5.403,2.147,0.980,0.010,0.113,0.119,1.523,0.460,-0.190,0.147,0.158,0.020,0.651,0.651,0.620
262,456,21,143,163,SUBDIFFUSION,2.015E-3,7.183,1.779,2.174,0.276,0.027,0.188,0.144,3.546,0.416,-0.271,0.076,0.029,0.021,0.449,0.449,0.574
262,458,27,175,201,SUBDIFFUSION,6.919E-4,7.018,1.841,2.032,-0.227,0.007,0.115,0.078,2.324,0.020,0.781,0.091,1.091,0.024,-0.026,-0.026,0.567
263,460,16,144,159,SUBDIFFUSION,2.893E-3,6.283,1.020,2.077,-0.227,0.003,0.073,0.091,2.992,0.119,0.978,0.251,0.443,0.051,-0.015,-0.015,0.613
269,472,12,183,194,SUBDIFFUSION,1.063E-3,4.497,2.727,2.604,-0.227,0.011,0.124,0.138,1.710,1.447E-11,-0.176,0.205,3.345,0.028,-0.105,-0.105,0.630
279,483,13,154,166,SUBDIFFUSION,5.252E-3,1.265,6.585,2.203,-0.227,0.004,0.069,0.170,2.716,5.431E-12,0.124,0.521,6.300,0.051,-0.087,-0.087,0.626
281,486,29,160,188,SUBDIFFUSION,1.532E-3,4.894,6.408,3.076,0.862,3.284E-4,0.021,0.024,2.880,2.348E-11,-0.010,0.012,0.787,0.036,-0.027,-0.027,0.638
282,489,18,162,179,SUBDIFFUSION,2.194E-3,7.173,2.147,2.242,0.279,0.010,0.118,0.113,1.696,0.256,-0.239,0.186,0.538,0.032,0.880,0.880,0.646
282,491,30,191,220,SUBDIFFUSION,1.008E-3,7.140,2.140,2.339,0.671,0.003,0.065,0.047,2.116,0.145,0.230,0.205,0.615,0.029,0.086,0.086,0.624
282,494,47,248,294,SUBDIFFUSION,2.637E-3,7.005,2.121,2.509,-0.227,8.410E-5,0.012,0.015,3.327,0.074,1.386,0.102,1.450,0.039,0.012,0.012,0.614
304,521,26,180,205,SUBDIFFUSION,1.41E-3,6.175,7.422,2.594,-0.227,0.005,0.088,0.109,2.431,4.922E-12,0.454,0.331,0.940,0.042,-0.031,-0.031,0.630
313,541,13,185,197,SUBDIFFUSION,2.196E-2,5.037,0.345,2.367,-0.227,8.271E-4,0.034,0.080,1.393,0.473,-0.072,0.230,0.213,0.069,0.399,0.399,0.691
314,546,13,192,204,SUBDIFFUSION,6.799E-3,2.486,0.982,2.046,0.926,0.030,0.222,0.358,3.954,0.228,0.103,0.151,4.050,0.045,0.186,0.186,0.625
317,552,26,196,221,SUBDIFFUSION,1.564E-3,6.463,1.109,2.665,0.434,0.004,0.075,0.082,3.350,0.064,-0.215,0.017,0.400,0.033,-0.016,-0.016,0.663
328,569,17,220,236,SUBDIFFUSION,2.552E-2,1.085,3.391,2.342,0.835,0.010,0.119,0.343,2.636,0.321,0.075,0.100,0.273,0.076,0.452,0.452,0.585
333,576,11,208,218,SUBDIFFUSION,1.506E-3,1.040,6.953,1.967,0.863,0.013,0.134,0.152,2.790,2.322E-10,-0.156,0.045,0.133,0.018,-0.125,-0.125,0.672
337,587,25,209,233,SUBDIFFUSION,1.079E-2,0.546,6.656,2.295,0.995,2.286E-4,0.019,0.040,3.521,0.175,0.264,0.154,0.503,0.051,0.136,0.136,0.620
339,592,14,209,222,SUBDIFFUSION,3.821E-4,7.949,1.351,1.541,-0.227,0.053,0.375,0.216,10.076,4.510E-12,3.309,0.227,1.569,0.008,-0.083,-0.083,0.584
340,599,17,220,236,SUBDIFFUSION,3.368E-3,6.805,1.842,2.257,0.903,0.002,0.048,0.043,2.115,0.467,-0.173,0.069,0.347,0.026,0.926,0.926,0.538
346,609,10,221,230,SUBDIFFUSION,2.169E-2,2.064,3.980,2.013,0.088,0.036,0.240,0.550,1.965,0.430,-0.029,0.264,3.111,0.050,0.668,0.668,0.640
350,618,30,215,244,SUBDIFFUSION,1.389E-3,6.108,7.424,3.210,-0.227,5.291E-4,0.028,0.033,2.953,1.065E-12,0.030,0.102,0.283,0.043,-0.026,-0.026,0.671
366,627,12,240,251,SUBDIFFUSION,3.58E-3,3.357,4.973,2.152,0.999,0.014,0.141,0.223,1.851,0.041,0.235,0.094,0.758,0.041,-0.104,-0.104,0.559
369,631,24,231,254,SUBDIFFUSION,1.865E-2,1.473,5.110,2.202,0.228,0.007,0.109,0.215,3.026,0.449,0.760,0.095,0.352,0.070,0.788,0.788,0.577
371,633,12,231,242,SUBDIFFUSION,3.385E-2,0.787,6.510,2.444,0.893,0.002,0.056,0.124,1.122,0.643,-0.224,0.390,1.116,0.062,0.953,0.953,0.767
375,635,39,231,269,SUBDIFFUSION,2.641E-3,4.021,6.605,2.025,0.258,0.007,0.105,0.107,1.809,0.247,0.701,0.145,0.872,0.032,0.324,0.324,0.573
388,648,12,275,286,SUBDIFFUSION,9.873E-4,1.090,6.250,2.038,-0.227,0.026,0.186,0.195,1.849,3.489E-12,-0.341,0.088,0.770,0.029,-0.105,-0.105,0.620
397,655,15,251,265,SUBDIFFUSION,1.241E-3,6.496,1.227,3.229,-0.227,9.132E-4,0.032,0.049,2.122,2.902E-12,-0.326,0.070,0.495,0.048,-0.071,-0.071,0.671
400,662,18,259,276,SUBDIFFUSION,1.971E-3,1.100,6.449,1.862,0.411,0.036,0.207,0.253,3.071,0.115,-0.287,0.422,0.321,0.022,-0.008,-0.008,0.615
401,668,12,271,282,SUBDIFFUSION,1.467E-3,5.057,3.363,2.340,0.995,0.011,0.137,0.138,2.562,1.860E-12,0.056,0.176,1.218,0.038,-0.105,-0.105,0.666
411,685,12,257,268,SUBDIFFUSION,1.779E-3,5.677,1.727,1.896,-0.227,0.041,0.240,0.309,2.694,2.242E-10,-0.112,0.338,1.655,0.034,-0.105,-0.105,0.556
412,687,13,267,279,SUBDIFFUSION,3.132E-3,6.634,3.840,2.341,1.000,0.004,0.076,0.057,3.188,0.499,-0.184,0.052,3.300,0.015,0.446,0.446,0.652
415,691,11,267,277,SUBDIFFUSION,2.2E-2,0.535,6.633,1.598,0.994,0.045,0.292,0.531,2.517,0.487,0.138,0.594,0.128,0.028,0.085,0.085,0.588
421,696,23,262,284,SUBDIFFUSION,6.587E-3,4.473,2.946,1.921,-0.227,0.024,0.184,0.266,1.432,0.397,-0.081,0.379,0.169,0.051,0.392,0.392,0.625
432,706,13,271,283,SUBDIFFUSION,7.332E-3,1.846,6.751,2.304,-0.227,0.019,0.158,0.234,1.889,0.450,-0.098,0.031,0.103,0.046,0.338,0.338,0.751
435,713,11,287,297,SUBDIFFUSION,6.004E-3,4.880,6.065,1.983,0.985,0.021,0.169,0.204,2.342,0.447,-0.040,0.135,0.112,0.027,0.200,0.200,0.644
437,716,12,273,284,SUBDIFFUSION,4.971E-3,2.803,0.283,2.218,0.383,0.016,0.159,0.333,1.749,1.078E-11,0.233,0.208,0.715,0.073,-0.105,-0.105,0.637
443,720,11,282,292,SUBDIFFUSION,1.341E-3,6.484,1.164,1.655,0.294,0.091,0.402,0.304,2.330,0.179,-0.067,0.194,0.200,0.019,0.823,0.823,0.430
446,726,11,282,292,SUBDIFFUSION,3.205E-3,2.018,1.051,2.636,-0.227,0.018,0.154,0.280,1.979,5.471E-11,0.042,0.083,0.133,0.056,-0.125,-0.125,0.684
