PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
82,203,16,20,35,SUBDIFFUSION,1.819E-2,0.570,3.563,2.663,0.886,0.012,0.133,0.264,1.874,0.477,-0.029,0.019,0.240,0.059,0.823,0.823,0.630
95,234,11,9,19,SUBDIFFUSION,7.849E-3,1.996,2.171,2.162,0.782,0.006,0.090,0.245,2.705,3.194E-12,-0.167,0.071,3.455,0.081,-0.125,-0.125,0.634
101,246,15,11,25,SUBDIFFUSION,2.376E-3,3.600,0.240,2.465,0.993,0.010,0.117,0.109,1.689,0.280,-0.276,0.080,0.425,0.027,0.279,0.279,0.550
104,252,15,17,31,SUBDIFFUSION,1.542E-2,0.776,2.803,2.659,-0.227,0.006,0.086,0.217,2.306,0.336,-0.149,0.060,0.398,0.071,0.531,0.531,0.685
119,263,26,17,42,SUBDIFFUSION,3.192E-2,1.434,4.438,2.197,0.962,0.008,0.114,0.304,2.200,0.417,0.030,0.189,0.146,0.060,0.480,0.480,0.626
120,269,37,37,73,SUBDIFFUSION,1.604E-3,5.491,6.150,2.591,-0.227,6.213E-4,0.032,0.038,3.424,4.340E-12,0.270,0.160,0.257,0.041,-0.019,-0.019,0.607
122,272,13,19,31,SUBDIFFUSION,3.608E-2,7.625,2.388,1.799,-0.227,0.082,0.332,0.817,2.378,0.635,-0.264,0.292,0.363,0.078,0.568,0.568,0.646
129,287,24,29,52,SUBDIFFUSION,1.936E-2,2.913,0.558,2.067,0.698,0.007,0.102,0.254,2.229,0.295,0.269,0.075,0.301,0.054,0.395,0.395,0.610
145,313,41,38,78,SUBDIFFUSION,2.226E-3,0.206,6.325,2.830,0.982,2.279E-4,0.019,0.024,3.628,3.856E-11,0.927,0.120,0.692,0.037,-0.016,-0.016,0.574
151,318,11,26,36,SUBDIFFUSION,9.445E-3,1.033,7.109,2.186,-0.227,0.019,0.166,0.481,1.470,2.346E-10,-0.168,0.099,0.704,0.083,-0.125,-0.125,0.538
158,329,24,41,64,SUBDIFFUSION,1.936E-2,3.098,1.482,2.268,0.987,0.004,0.076,0.148,3.106,0.500,-0.016,0.113,0.228,0.044,0.606,0.606,0.630
162,338,11,35,45,SUBDIFFUSION,1.142E-1,0.931,7.549,1.819,0.886,0.079,0.318,1.036,2.702,0.831,-0.276,0.097,0.082,0.050,0.982,0.982,0.579
168,353,13,45,57,SUBDIFFUSION,6.181E-3,6.040,2.951,2.604,-0.227,0.004,0.075,0.170,2.837,0.014,0.023,0.105,4.443,0.097,-0.086,-0.086,0.668
174,363,13,35,47,SUBDIFFUSION,4.368E-2,6.074,0.348,2.274,-0.227,0.043,0.249,0.592,1.804,0.709,0.260,0.006,0.407,0.055,0.688,0.688,0.559
180,371,11,33,43,SUBDIFFUSION,3.78E-2,0.389,3.935,2.397,0.999,0.001,0.039,0.096,1.813,0.606,-0.189,0.096,0.122,0.065,0.435,0.435,0.592
182,374,27,34,60,SUBDIFFUSION,6.955E-3,1.698,6.914,2.430,-0.227,0.000,0.000,0.000,3.930,7.363E-11,0.059,0.105,2.068,0.078,-0.029,-0.029,0.659
183,377,13,37,49,SUBDIFFUSION,2.107E-2,0.185,4.268,2.051,0.766,0.009,0.105,0.240,2.366,0.517,-0.468,0.281,-0.086,0.040,0.795,0.795,0.469
185,382,17,40,56,SUBDIFFUSION,2.045E-3,3.593,0.273,2.212,0.265,0.017,0.155,0.153,2.021,0.222,-0.068,0.026,0.567,0.033,0.177,0.177,0.586
198,411,11,46,56,SUBDIFFUSION,4.766E-3,3.982,1.891,2.293,-0.227,0.018,0.169,0.340,2.613,4.460E-12,0.084,0.078,0.451,0.064,-0.125,-0.125,0.609
221,455,15,113,127,SUBDIFFUSION,1.063E-3,3.024,3.363,2.622,-0.227,0.013,0.138,0.146,2.907,3.467E-11,-0.129,0.008,0.443,0.039,-0.071,-0.071,0.621
235,477,13,56,68,SUBDIFFUSION,1.978E-3,4.428,3.068,2.263,-0.227,0.005,0.079,0.127,3.467,1.852E-11,-0.111,0.148,0.250,0.059,-0.087,-0.087,0.757
241,492,12,74,85,SUBDIFFUSION,7.543E-3,4.000,1.777,2.035,-0.227,0.017,0.148,0.437,2.098,7.287E-12,-0.090,0.410,0.684,0.090,-0.105,-0.105,0.705
249,521,11,74,84,SUBDIFFUSION,1.402E-3,1.505,7.444,2.062,-0.227,0.000,0.000,0.000,2.052,0.139,-0.167,0.270,0.280,0.026,0.483,0.483,0.619
251,525,14,79,92,SUBDIFFUSION,4.251E-2,6.969,4.606,2.147,0.908,0.002,0.058,0.165,2.941,0.537,-0.148,0.461,4.894,0.091,0.917,0.917,0.624
272,565,12,75,86,SUBDIFFUSION,1.424E-3,2.400,0.237,2.519,-0.227,0.003,0.065,0.062,1.729,0.117,0.090,0.098,0.855,0.032,-0.013,-0.013,0.605
272,567,27,97,123,SUBDIFFUSION,4.888E-3,2.412,0.141,2.554,0.998,0.006,0.103,0.167,2.828,0.020,0.360,0.017,1.371,0.059,-0.029,-0.029,0.571
277,579,11,75,85,SUBDIFFUSION,1.553E-2,0.313,4.673,2.034,0.566,0.073,0.300,1.040,1.465,0.091,-0.379,0.261,0.275,0.080,-0.024,-0.024,0.404
278,581,10,94,103,SUBDIFFUSION,1.2E-3,5.572,6.116,2.655,-0.227,0.003,0.071,0.076,3.632,1.493E-10,0.168,0.098,3.244,0.040,-0.143,-0.143,0.689
281,587,14,99,112,SUBDIFFUSION,2.032E-2,1.291,2.874,2.447,0.438,0.002,0.058,0.157,2.078,0.280,0.103,0.042,0.365,0.095,0.800,0.800,0.641
287,605,11,93,103,SUBDIFFUSION,2.58E-3,7.615,3.051,2.350,-0.227,0.002,0.053,0.096,2.393,5.104E-13,-0.324,0.229,2.533,0.058,-0.125,-0.125,0.634
303,627,11,89,99,SUBDIFFUSION,1.148E-2,2.862,0.600,1.982,0.969,0.002,0.053,0.152,2.526,0.050,-0.228,0.108,0.486,0.060,-0.122,-0.122,0.513
320,660,16,100,115,SUBDIFFUSION,8.292E-3,0.557,3.650,2.845,-0.227,0.006,0.094,0.187,1.477,0.270,-0.176,0.049,0.463,0.049,0.067,0.067,0.613
328,672,20,94,113,SUBDIFFUSION,1.106E-2,7.464,1.950,2.557,0.660,8.065E-4,0.034,0.051,3.022,0.521,0.071,0.096,0.525,0.042,0.766,0.766,0.585
338,686,12,103,114,SUBDIFFUSION,6.353E-3,2.337,1.520,2.583,0.882,0.012,0.130,0.315,1.720,1.824E-11,-0.106,0.137,1.465,0.050,-0.105,-0.105,0.591
339,689,39,139,177,SUBDIFFUSION,8.328E-3,4.478,3.175,2.317,0.915,0.003,0.062,0.140,3.397,0.073,0.348,0.106,0.209,0.066,-9.214E-4,-9.214E-4,0.592
347,708,17,112,128,SUBDIFFUSION,8.666E-3,3.748,5.118,2.325,0.855,0.006,0.092,0.120,1.999,0.531,-0.173,0.187,0.260,0.032,0.861,0.861,0.561
350,713,13,112,124,SUBDIFFUSION,4.554E-3,7.163,0.606,2.194,0.449,0.034,0.226,0.204,1.599,0.559,-0.153,0.028,-0.021,0.027,0.834,0.834,0.626
357,740,22,109,130,SUBDIFFUSION,7.567E-3,4.156,0.267,2.397,0.294,0.003,0.058,0.134,2.786,0.117,-0.178,0.080,0.368,0.070,0.020,0.020,0.669
358,744,18,133,150,SUBDIFFUSION,2.825E-3,5.813,1.900,2.255,-0.227,0.005,0.092,0.144,2.934,5.256E-11,0.083,0.016,0.304,0.057,-0.054,-0.054,0.680
359,751,15,130,144,SUBDIFFUSION,8.432E-4,3.227,1.264,2.020,-0.227,0.035,0.224,0.206,2.229,1.625E-11,-0.241,0.112,0.610,0.027,-0.071,-0.071,0.650
360,754,11,102,112,SUBDIFFUSION,5.241E-3,7.295,3.382,2.337,-0.227,0.024,0.179,0.456,1.674,2.622E-12,-0.160,0.330,1.184,0.066,-0.125,-0.125,0.634
381,785,12,133,144,SUBDIFFUSION,5.04E-2,7.550,3.810,2.371,0.997,0.018,0.152,0.309,2.798,0.876,-0.232,0.080,0.508,0.051,0.781,0.781,0.595
381,788,18,161,178,SUBDIFFUSION,1.085E-2,7.664,3.104,1.897,0.535,0.001,0.047,0.113,5.527,0.147,0.285,0.068,0.044,0.077,-0.021,-0.021,0.564
387,795,14,127,140,SUBDIFFUSION,1.612E-2,4.554,4.800,2.136,-0.227,0.009,0.127,0.282,7.623,0.353,0.632,0.061,0.539,0.069,0.030,0.030,0.619
390,804,12,125,136,SUBDIFFUSION,2.653E-2,0.387,7.070,1.897,0.991,0.062,0.273,0.804,1.568,0.375,-0.349,0.310,0.381,0.034,0.048,0.048,0.490
401,824,11,135,145,SUBDIFFUSION,9.576E-3,7.487,2.647,2.303,0.417,0.028,0.188,0.481,1.387,0.130,-0.287,0.040,0.098,0.069,0.635,0.635,0.599
409,830,11,133,143,SUBDIFFUSION,1.883E-2,6.055,5.418,1.954,-0.227,0.063,0.325,0.680,1.659,0.438,0.254,0.187,0.151,0.054,0.386,0.386,0.452
411,832,43,137,179,SUBDIFFUSION,4.343E-3,3.756,0.274,2.245,-0.227,0.001,0.046,0.067,4.429,0.202,0.373,0.037,0.389,0.052,0.347,0.347,0.626
411,834,16,193,208,SUBDIFFUSION,2.073E-3,3.865,0.035,3.108,0.905,5.734E-4,0.032,0.045,2.761,2.012E-12,0.071,0.235,0.461,0.047,-0.065,-0.065,0.645
432,867,16,150,165,SUBDIFFUSION,1.714E-3,6.805,0.403,2.706,-0.227,0.012,0.143,0.192,2.322,1.163E-11,0.267,0.127,1.600,0.049,-0.065,-0.065,0.597
437,883,16,150,165,SUBDIFFUSION,1.79E-2,1.915,6.843,2.331,0.987,0.010,0.131,0.287,2.651,0.330,0.535,0.005,0.158,0.061,0.287,0.287,0.588
457,909,13,171,183,SUBDIFFUSION,1.083E-2,4.766,5.028,2.014,0.564,0.015,0.146,0.204,2.753,0.574,0.424,0.067,1.041,0.044,0.653,0.653,0.629
463,926,12,163,174,SUBDIFFUSION,5.491E-3,5.313,1.580,2.139,0.881,0.010,0.112,0.223,2.825,0.103,-0.347,0.105,0.286,0.057,-0.072,-0.072,0.620
471,954,14,185,198,SUBDIFFUSION,2.716E-3,7.134,1.983,2.508,0.980,0.011,0.126,0.165,2.262,0.098,0.075,0.028,0.695,0.033,-0.066,-0.066,0.619
475,965,17,184,200,SUBDIFFUSION,6.003E-4,2.536,3.911,2.528,0.449,0.002,0.059,0.043,1.861,4.045E-12,-0.078,0.293,0.812,0.021,-0.059,-0.059,0.643
496,992,11,183,193,SUBDIFFUSION,2.043E-2,1.516,1.429,2.309,0.964,0.007,0.103,0.288,1.428,0.266,0.103,0.075,0.712,0.058,0.154,0.154,0.478
500,1001,29,191,219,SUBDIFFUSION,1.426E-2,5.825,7.623,2.117,0.824,0.011,0.126,0.296,2.628,0.260,-0.110,0.180,0.740,0.069,0.480,0.480,0.648
503,1011,58,183,240,SUBDIFFUSION,2.216E-3,4.343,1.326,2.772,-0.227,0.001,0.044,0.038,1.987,0.339,0.020,0.017,0.234,0.024,0.563,0.563,0.630
521,1042,11,191,201,SUBDIFFUSION,4.548E-3,2.931,1.164,2.250,-0.227,0.000,0.000,0.000,2.234,9.244E-12,0.174,0.560,0.578,0.070,-0.125,-0.125,0.594
524,1049,10,205,214,SUBDIFFUSION,1.784E-2,1.932,6.708,2.370,1.000,0.031,0.203,0.441,1.778,0.428,-0.346,0.098,1.300,0.044,0.084,0.084,0.603
531,1064,17,195,211,SUBDIFFUSION,6.178E-3,3.736,5.802,2.330,0.919,0.003,0.065,0.095,2.965,0.324,-0.037,0.026,0.512,0.038,0.635,0.635,0.588
532,1067,15,195,209,SUBDIFFUSION,6.55E-3,7.024,0.045,2.864,-0.227,0.010,0.130,0.283,2.126,1.256E-9,0.297,0.051,0.719,0.067,-0.071,-0.071,0.537
534,1074,11,196,206,SUBDIFFUSION,1.874E-2,0.505,6.953,1.921,0.617,0.065,0.291,0.796,1.602,0.310,0.046,0.386,0.272,0.054,0.776,0.776,0.617
539,1080,34,203,236,SUBDIFFUSION,3.53E-2,3.665,2.708,1.758,0.436,0.028,0.186,0.352,1.305,0.824,-0.313,0.503,0.075,0.045,0.949,0.949,0.604
541,1084,13,202,214,SUBDIFFUSION,1.307E-2,0.412,4.437,1.909,0.619,0.049,0.265,0.858,2.661,0.016,0.117,0.133,0.465,0.076,-0.085,-0.085,0.664
544,1086,12,198,209,SUBDIFFUSION,8.12E-3,0.940,3.013,2.255,0.820,0.007,0.105,0.276,2.222,4.903E-12,-0.140,0.025,0.019,0.058,-0.105,-0.105,0.639
553,1099,12,211,222,SUBDIFFUSION,4.08E-2,2.897,0.057,1.990,0.991,3.987E-4,0.024,0.062,2.449,0.582,-0.326,0.163,Infinity,0.092,0.137,0.137,0.532
555,1101,14,221,234,SUBDIFFUSION,1.52E-3,3.117,3.326,2.322,-0.227,0.022,0.188,0.216,1.711,3.563E-12,0.602,0.083,0.049,0.038,-0.083,-0.083,0.618
557,1103,11,222,232,SUBDIFFUSION,6.457E-3,5.640,6.960,1.991,0.900,0.083,0.318,0.548,2.451,0.267,-0.271,0.298,0.230,0.031,0.084,0.084,0.643
563,1112,16,221,236,SUBDIFFUSION,1.935E-2,1.270,3.555,2.067,0.936,0.045,0.246,0.405,4.210,0.645,0.122,0.013,0.240,0.013,0.728,0.728,0.558
570,1117,12,228,239,SUBDIFFUSION,9.564E-3,0.967,4.267,2.140,0.402,0.054,0.266,0.560,1.928,0.259,-0.221,0.080,0.564,0.064,0.891,0.891,0.737
576,1122,15,222,236,SUBDIFFUSION,6.546E-3,2.720,4.571,2.300,0.972,0.009,0.115,0.248,3.074,1.243E-10,0.097,0.023,2.181,0.046,-0.071,-0.071,0.729
578,1124,12,230,241,SUBDIFFUSION,8.723E-3,4.570,3.543,2.332,0.174,0.019,0.161,0.315,2.759,0.271,0.070,0.244,0.910,0.056,0.139,0.139,0.679
583,1134,13,230,242,SUBDIFFUSION,2.351E-2,6.594,0.138,1.902,0.086,0.054,0.275,0.634,1.624,0.506,-0.014,0.308,0.143,0.071,0.800,0.800,0.612
586,1137,30,237,266,SUBDIFFUSION,4.935E-3,2.120,0.576,2.721,0.926,2.469E-4,0.019,0.023,2.401,0.347,0.251,0.094,1.169,0.040,0.499,0.499,0.608
597,1156,13,240,252,SUBDIFFUSION,9.263E-3,3.757,1.935,2.081,0.859,0.039,0.254,0.432,1.066,0.305,0.385,0.270,0.287,0.045,0.689,0.689,0.564
599,1158,14,242,255,SUBDIFFUSION,3.1E-3,5.294,1.783,2.277,0.825,9.785E-4,0.041,0.052,1.733,0.101,0.582,0.128,1.048,0.043,0.139,0.139,0.563
607,1168,12,247,258,SUBDIFFUSION,7.359E-3,7.647,0.510,3.025,-0.227,0.001,0.037,0.087,1.346,0.089,-0.076,0.121,0.210,0.069,0.050,0.050,0.629
608,1171,15,247,261,SUBDIFFUSION,4.364E-3,2.805,7.651,2.099,-0.227,0.004,0.071,0.097,1.762,0.303,0.067,0.082,0.078,0.025,0.106,0.106,0.599
621,1195,12,253,264,SUBDIFFUSION,8.954E-3,1.693,3.923,2.108,0.754,0.043,0.251,0.691,1.304,6.982E-11,-0.039,0.284,0.165,0.086,-0.105,-0.105,0.553
642,1227,11,278,288,SUBDIFFUSION,7.899E-3,5.996,0.658,2.469,-0.227,0.017,0.152,0.347,2.031,0.141,-0.112,0.005,1.771,0.048,0.024,0.024,0.719
643,1229,23,273,295,SUBDIFFUSION,1.168E-2,5.744,4.793,2.292,0.983,0.007,0.112,0.195,5.565,0.332,0.149,0.004,0.183,0.063,0.206,0.206,0.578
