ID,LENGTH,START,END,#SEG_NORM,#POS_NORM,#SEG_SUB,#POS_SUB,#SEG_CONF,#POS_CONF,#SEG_DIRECTED,#POS_DIRECTED
177,11,34,44,1,11,0,0,0,0,0,0
178,14,33,46,1,14,0,0,0,0,0,0
179,41,34,74,1,28,0,0,0,0,1,12
180,11,33,43,0,0,1,11,0,0,0,0
181,34,33,66,0,0,0,0,0,0,1,32
182,29,34,62,0,0,1,27,0,0,0,0
183,13,37,49,0,0,1,13,0,0,0,0
184,42,37,78,2,31,0,0,0,0,1,11
185,21,36,56,0,0,1,17,0,0,0,0
186,15,36,50,1,11,0,0,0,0,0,0
187,32,39,70,1,22,0,0,0,0,0,0
188,11,36,46,1,11,0,0,0,0,0,0
189,16,39,54,1,12,0,0,0,0,0,0
190,29,38,66,1,22,0,0,0,0,0,0
192,51,41,91,1,14,0,0,0,0,1,28
196,13,42,54,0,0,0,0,0,0,1,13
197,41,45,85,1,24,0,0,0,0,1,13
198,14,44,57,0,0,1,11,0,0,0,0
200,17,46,62,0,0,0,0,1,14,0,0
201,21,47,67,0,0,0,0,0,0,1,11
202,25,46,70,1,11,0,0,0,0,0,0
203,25,44,68,1,12,0,0,0,0,1,13
204,20,47,66,1,19,0,0,0,0,0,0
205,14,43,56,0,0,0,0,0,0,1,14
207,45,47,91,1,32,0,0,0,0,0,0
211,12,44,55,1,12,0,0,0,0,0,0
212,20,53,72,1,20,0,0,0,0,0,0
216,17,50,66,0,0,0,0,0,0,1,16
217,15,51,65,0,0,0,0,0,0,1,15
218,31,50,80,0,0,0,0,0,0,1,14
220,41,54,94,1,36,0,0,0,0,0,0
221,141,54,194,3,33,1,15,0,0,2,69
223,19,50,68,1,12,0,0,0,0,0,0
224,11,49,59,1,11,0,0,0,0,0,0
225,43,50,92,1,40,0,0,0,0,0,0
227,16,56,71,1,11,0,0,0,0,0,0
230,21,58,78,0,0,0,0,0,0,1,15
231,21,57,77,1,13,0,0,0,0,0,0
234,39,55,93,1,39,0,0,0,0,0,0
235,50,56,105,1,28,1,13,0,0,0,0
236,13,58,70,1,11,0,0,0,0,0,0
238,12,56,67,0,0,0,0,0,0,1,12
240,65,64,128,1,61,0,0,0,0,0,0
241,24,62,85,0,0,1,12,0,0,1,12
242,18,61,78,0,0,0,0,0,0,1,15
243,18,63,80,0,0,0,0,0,0,1,15
244,58,64,121,1,52,0,0,0,0,0,0
245,26,63,88,1,16,0,0,0,0,0,0
246,53,60,112,1,52,0,0,0,0,0,0
247,14,63,76,1,14,0,0,0,0,0,0
248,17,60,76,0,0,0,0,0,0,0,0
249,26,63,88,0,0,1,11,0,0,0,0
251,49,62,110,2,35,1,14,0,0,0,0
252,14,60,73,0,0,0,0,1,11,0,0
253,15,64,78,1,14,0,0,0,0,0,0
254,24,64,87,1,14,0,0,0,0,0,0
255,17,67,83,1,17,0,0,0,0,0,0
257,11,68,78,1,11,0,0,0,0,0,0
259,26,67,92,0,0,0,0,0,0,1,13
261,41,72,112,0,0,0,0,0,0,1,32
262,14,73,86,1,14,0,0,0,0,0,0
264,28,73,100,1,26,0,0,0,0,0,0
265,67,73,139,1,57,0,0,0,0,0,0
266,37,69,105,1,29,0,0,0,0,0,0
267,11,72,82,1,11,0,0,0,0,0,0
269,15,71,85,0,0,0,0,0,0,0,0
272,71,74,144,2,21,2,39,0,0,0,0
273,41,77,117,1,31,0,0,0,0,0,0
274,42,78,119,1,30,0,0,0,0,1,11
277,11,75,85,0,0,1,11,0,0,0,0
278,26,78,103,1,16,1,10,0,0,0,0
280,18,78,95,1,17,0,0,0,0,0,0
281,87,79,165,1,33,1,14,0,0,2,27
282,43,79,121,1,31,0,0,0,0,1,12
283,23,79,101,1,12,0,0,0,0,0,0
284,12,77,88,1,12,0,0,0,0,0,0
285,12,79,90,1,12,0,0,0,0,0,0
286,23,80,102,1,19,0,0,0,0,0,0
287,36,80,115,1,13,1,11,0,0,1,12
288,13,76,88,1,13,0,0,0,0,0,0
290,31,80,110,0,0,0,0,0,0,1,20
292,20,83,102,0,0,0,0,0,0,1,18
294,11,83,93,0,0,0,0,1,11,0,0
295,11,84,94,1,11,0,0,0,0,0,0
296,11,84,94,0,0,0,0,0,0,1,11
297,25,84,108,0,0,0,0,0,0,1,15
298,29,85,113,1,20,0,0,0,0,0,0
302,16,86,101,1,16,0,0,0,0,0,0
303,13,87,99,0,0,1,11,0,0,0,0
304,54,87,140,1,25,0,0,0,0,1,26
305,25,87,111,1,19,0,0,0,0,0,0
306,31,87,117,1,14,0,0,0,0,1,15
308,18,88,105,0,0,0,0,0,0,1,13
309,25,88,112,0,0,0,0,0,0,1,12
310,11,90,100,1,11,0,0,0,0,0,0
311,18,90,107,1,12,0,0,0,0,0,0
312,32,89,120,1,28,0,0,0,0,0,0
313,18,89,106,1,12,0,0,0,0,0,0
314,15,90,104,1,15,0,0,0,0,0,0
316,23,93,115,1,17,0,0,0,0,0,0
320,37,92,128,1,13,1,16,0,0,0,0
321,11,93,103,1,11,0,0,0,0,0,0
323,12,92,103,1,12,0,0,0,0,0,0
324,21,94,114,1,16,0,0,0,0,0,0
327,41,95,135,1,30,0,0,0,0,0,0
328,53,94,146,1,26,1,20,0,0,0,0
329,49,95,143,1,43,0,0,0,0,0,0
331,19,97,115,1,14,0,0,0,0,0,0
333,17,100,116,1,14,0,0,0,0,0,0
335,22,99,120,1,10,0,0,0,0,1,12
337,13,103,115,1,13,0,0,0,0,0,0
338,16,103,118,0,0,1,12,0,0,0,0
339,83,105,187,1,34,1,39,0,0,0,0
341,31,101,131,1,28,0,0,0,0,0,0
342,36,107,142,1,20,0,0,0,0,0,0
343,22,107,128,1,17,0,0,0,0,0,0
344,42,107,148,0,0,0,0,0,0,1,33
347,21,108,128,0,0,1,17,0,0,0,0
348,46,108,153,1,39,0,0,0,0,0,0
350,21,108,128,0,0,1,13,0,0,0,0
352,49,110,158,1,11,0,0,0,0,1,14
353,23,110,132,1,16,0,0,0,0,0,0
354,39,110,148,1,19,0,0,0,0,1,10
355,13,111,123,1,13,0,0,0,0,0,0
357,47,109,155,1,11,1,22,0,0,1,14
358,53,110,162,1,23,1,18,0,0,0,0
359,47,111,157,2,26,1,15,0,0,0,0
360,12,101,112,0,0,1,11,0,0,0,0
363,13,112,124,0,0,0,0,0,0,1,12
365,15,113,127,1,15,0,0,0,0,0,0
366,18,114,131,0,0,0,0,0,0,1,13
369,20,119,138,0,0,0,0,0,0,0,0
370,73,119,191,1,67,0,0,0,0,0,0
371,12,116,127,1,11,0,0,0,0,0,0
373,45,117,161,0,0,0,0,0,0,1,41
374,12,119,130,1,12,0,0,0,0,0,0
375,13,120,132,1,13,0,0,0,0,0,0
376,35,121,155,0,0,0,0,0,0,1,19
378,11,123,133,1,11,0,0,0,0,0,0
381,58,121,178,1,10,2,30,0,0,1,10
383,16,125,140,1,15,0,0,0,0,0,0
384,14,127,140,1,14,0,0,0,0,0,0
385,14,125,138,1,14,0,0,0,0,0,0
386,18,126,143,1,11,0,0,0,0,0,0
387,25,127,151,0,0,1,14,0,0,1,11
388,21,125,145,1,21,0,0,0,0,0,0
389,30,127,156,0,0,0,0,0,0,1,12
390,12,125,136,0,0,1,12,0,0,0,0
391,14,128,141,1,11,0,0,0,0,0,0
392,14,128,141,0,0,0,0,0,0,1,14
393,19,128,146,1,17,0,0,0,0,0,0
394,20,130,149,0,0,0,0,0,0,0,0
397,20,129,148,1,12,0,0,0,0,0,0
398,22,130,151,0,0,0,0,0,0,1,11
400,16,131,146,0,0,0,0,0,0,1,16
401,18,135,152,0,0,1,11,0,0,0,0
403,12,135,146,1,11,0,0,0,0,0,0
407,23,129,151,1,20,0,0,0,0,0,0
409,11,133,143,0,0,1,11,0,0,0,0
410,19,133,151,1,19,0,0,0,0,0,0
411,72,137,208,0,0,2,59,0,0,1,13
412,12,137,148,1,11,0,0,0,0,0,0
414,51,140,190,1,44,0,0,0,0,0,0
415,34,138,171,1,12,0,0,0,0,1,12
416,11,140,150,1,11,0,0,0,0,0,0
417,25,136,160,1,23,0,0,0,0,0,0
418,18,142,159,1,18,0,0,0,0,0,0
420,20,138,157,0,0,0,0,0,0,1,14
424,14,138,151,1,12,0,0,0,0,0,0
425,17,143,159,1,15,0,0,0,0,0,0
428,19,140,158,1,19,0,0,0,0,0,0
429,13,141,153,1,13,0,0,0,0,0,0
430,20,145,164,0,0,0,0,0,0,1,12
432,25,148,172,0,0,1,16,0,0,0,0
433,13,148,160,1,12,0,0,0,0,0,0
434,21,148,168,1,13,0,0,0,0,0,0
435,26,148,173,1,20,0,0,0,0,0,0
436,20,146,165,0,0,0,0,0,0,1,13
437,17,150,166,0,0,1,16,0,0,0,0
438,26,150,175,1,17,0,0,0,0,0,0
439,24,150,173,0,0,0,0,0,0,1,20
441,19,149,167,1,19,0,0,0,0,0,0
442,15,151,165,0,0,0,0,0,0,1,14
444,14,150,163,1,13,0,0,0,0,0,0
446,14,152,165,0,0,0,0,0,0,1,14
448,18,156,173,0,0,0,0,0,0,1,11
450,34,154,187,1,28,0,0,0,0,0,0
453,21,157,177,1,14,0,0,0,0,0,0
454,12,155,166,0,0,0,0,0,0,1,12
457,35,160,194,1,11,1,13,0,0,0,0
458,35,158,192,0,0,0,0,0,0,1,26
459,32,158,189,1,22,0,0,0,0,1,10
460,15,158,172,1,11,0,0,0,0,0,0
462,12,162,173,0,0,0,0,0,0,1,11
463,20,161,180,0,0,1,12,0,0,0,0
465,28,164,191,1,11,0,0,0,0,0,0
466,28,163,190,1,22,0,0,0,0,0,0
467,32,165,196,1,13,0,0,0,0,1,19
468,16,166,181,1,12,0,0,0,0,0,0
469,45,165,209,0,0,0,0,0,0,2,29
470,49,165,213,1,23,0,0,0,0,1,13
471,72,172,243,1,13,1,14,0,0,1,32
472,15,171,185,0,0,0,0,0,0,0,0
473,16,168,183,1,13,0,0,0,0,0,0
475,40,171,210,0,0,1,17,2,23,0,0
476,23,172,194,1,19,0,0,0,0,0,0
477,16,169,184,0,0,0,0,0,0,1,12
481,16,173,188,1,12,0,0,0,0,0,0
484,22,173,194,1,10,0,0,0,0,1,12
485,20,167,186,1,14,0,0,0,0,0,0
487,21,173,193,1,12,0,0,0,0,0,0
489,12,178,189,0,0,0,0,0,0,1,12
490,18,173,190,1,15,0,0,0,0,0,0
495,22,179,200,1,22,0,0,0,0,0,0
496,14,183,196,0,0,1,11,0,0,0,0
497,26,182,207,1,22,0,0,0,0,0,0
500,55,181,235,1,14,1,29,0,0,0,0
501,14,180,193,0,0,0,0,0,0,0,0
503,68,183,250,0,0,1,58,0,0,0,0
505,29,184,212,1,23,0,0,0,0,0,0
506,14,180,193,1,12,0,0,0,0,0,0
509,12,182,193,1,12,0,0,0,0,0,0
511,14,187,200,0,0,0,0,0,0,1,14
512,37,187,223,1,16,0,0,0,0,1,21
513,13,188,200,1,12,0,0,0,0,0,0
514,11,188,198,1,11,0,0,0,0,0,0
516,11,186,196,0,0,0,0,0,0,1,11
517,13,186,198,1,11,0,0,0,0,0,0
519,17,189,205,1,13,0,0,0,0,0,0
520,28,191,218,1,11,0,0,1,13,0,0
521,11,191,201,0,0,1,11,0,0,0,0
523,12,195,206,0,0,0,0,0,0,1,12
524,29,196,224,1,10,1,10,0,0,0,0
527,29,194,222,1,18,0,0,0,0,0,0
529,26,195,220,0,0,0,0,0,0,0,0
530,26,194,219,1,26,0,0,0,0,0,0
531,29,195,223,0,0,1,17,1,10,0,0
532,17,195,211,0,0,1,15,0,0,0,0
533,24,194,217,0,0,0,0,0,0,1,17
534,14,193,206,0,0,1,11,0,0,0,0
535,15,200,214,0,0,0,0,0,0,1,15
537,11,201,211,0,0,0,0,0,0,1,11
538,16,202,217,1,14,0,0,0,0,0,0
539,51,203,253,1,10,1,34,0,0,0,0
540,14,202,215,1,14,0,0,0,0,0,0
541,16,202,217,0,0,1,13,0,0,0,0
544,28,198,225,1,16,1,12,0,0,0,0
546,19,208,226,1,19,0,0,0,0,0,0
548,29,205,233,1,23,0,0,0,0,0,0
550,26,207,232,1,16,0,0,0,0,0,0
551,14,210,223,1,14,0,0,0,0,0,0
553,12,211,222,0,0,1,12,0,0,0,0
555,21,214,234,0,0,1,14,0,0,0,0
557,19,214,232,0,0,1,11,0,0,0,0
558,20,216,235,1,15,0,0,0,0,0,0
559,13,213,225,0,0,0,0,0,0,1,11
560,11,215,225,1,11,0,0,0,0,0,0
562,16,221,236,1,16,0,0,0,0,0,0
563,16,221,236,0,0,1,16,0,0,0,0
566,22,217,238,0,0,0,0,0,0,1,16
569,12,222,233,1,12,0,0,0,0,0,0
570,23,217,239,0,0,1,12,0,0,1,11
572,11,223,233,0,0,0,0,1,11,0,0
574,13,222,234,0,0,0,0,0,0,1,11
576,18,219,236,0,0,1,15,0,0,0,0
578,28,219,246,0,0,1,12,0,0,1,11
580,20,228,247,1,15,0,0,0,0,0,0
582,20,228,247,0,0,0,0,0,0,0,0
583,13,230,242,0,0,1,13,0,0,0,0
584,32,230,261,1,32,0,0,0,0,0,0
586,43,226,268,1,11,1,30,0,0,0,0
587,30,234,263,1,23,0,0,0,0,0,0
588,21,232,252,1,17,0,0,0,0,0,0
591,14,234,247,1,13,0,0,0,0,0,0
593,11,235,245,1,11,0,0,0,0,0,0
595,28,239,266,1,15,0,0,0,0,0,0
596,11,239,249,0,0,0,0,0,0,1,11
597,14,239,252,0,0,1,13,0,0,0,0
599,17,241,257,0,0,1,14,0,0,0,0
601,18,232,249,1,14,0,0,0,0,0,0
603,24,246,269,1,21,0,0,0,0,0,0
605,12,246,257,1,11,0,0,0,0,0,0
606,15,246,260,0,0,0,0,0,0,1,15
607,14,247,260,0,0,1,12,0,0,0,0
608,19,247,265,0,0,1,15,0,0,0,0
609,16,241,256,1,13,0,0,0,0,0,0
611,18,248,265,0,0,0,0,0,0,0,0
614,37,250,286,0,0,0,0,0,0,1,37
619,24,251,274,0,0,0,0,0,0,0,0
620,15,253,267,0,0,0,0,0,0,0,0
621,14,251,264,0,0,1,12,0,0,0,0
622,30,255,284,1,17,0,0,0,0,0,0
623,35,258,292,1,20,0,0,0,0,1,13
630,32,260,291,0,0,0,0,0,0,1,20
632,12,262,273,1,12,0,0,0,0,0,0
633,11,262,272,1,11,0,0,0,0,0,0
634,16,263,278,1,16,0,0,0,0,0,0
635,12,259,270,0,0,0,0,0,0,1,12
637,12,271,282,0,0,0,0,0,0,1,11
639,21,267,287,1,14,0,0,0,0,0,0
640,11,268,278,0,0,0,0,0,0,1,11
642,17,273,289,0,0,1,11,0,0,0,0
643,23,273,295,0,0,1,23,0,0,0,0
645,11,269,279,1,11,0,0,0,0,0,0
647,12,275,286,1,12,0,0,0,0,0,0
648,22,277,298,0,0,0,0,0,0,1,11
658,12,284,295,0,0,0,0,0,0,1,12
659,11,287,297,1,11,0,0,0,0,0,0
