 ,Time(s)
1,0.040
2,1.039
3,2.040
4,2.373
5,3.374
6,4.374
7,5.373
8,6.374
9,7.374
10,8.374
11,9.374
12,10.374
13,11.374
14,12.374
15,13.374
16,14.373
17,15.374
18,16.373
19,17.374
20,18.374
21,19.374
22,20.374
23,21.374
24,22.373
25,23.373
26,24.374
27,25.373
28,26.374
29,27.373
30,28.374
31,29.374
32,30.374
33,31.374
34,32.374
35,33.373
36,34.373
37,35.374
38,36.373
39,37.373
40,38.373
41,39.373
42,40.374
43,41.374
44,42.374
45,43.374
46,44.374
47,45.374
48,46.373
49,47.374
50,48.373
51,49.373
52,50.374
53,51.374
54,52.373
55,53.373
56,54.373
57,55.373
58,56.373
59,57.373
60,58.373
61,59.373
62,60.373
63,61.373
64,62.374
