 ,Time(s)
1,0.042
2,1.042
3,2.042
4,2.378
5,3.380
6,4.378
7,5.379
8,6.379
9,7.379
10,8.379
11,9.379
12,10.379
13,11.379
14,12.379
15,13.379
16,14.379
17,15.379
18,16.378
19,17.379
20,18.379
21,19.378
22,20.379
23,21.379
24,22.378
25,23.379
26,24.379
27,25.378
28,26.379
29,27.378
30,28.379
31,29.379
32,30.379
33,31.378
34,32.379
35,33.378
36,34.379
37,35.378
38,36.379
39,37.378
40,38.379
41,39.378
42,40.379
43,41.379
44,42.378
45,43.379
46,44.378
47,45.379
48,46.378
49,47.379
50,48.379
51,49.379
52,50.379
53,51.379
54,52.378
55,53.378
56,54.378
57,55.379
58,56.379
59,57.379
60,58.379
61,59.377
62,60.377
63,61.378
64,62.379
