 ,Time(s)
1,0.054
2,1.054
3,2.054
4,2.385
5,3.386
6,4.385
7,5.385
8,6.385
9,7.386
10,8.386
11,9.385
12,10.385
13,11.386
14,12.385
15,13.385
16,14.386
17,15.386
18,16.386
19,17.385
20,18.385
21,19.386
22,20.386
23,21.385
24,22.385
25,23.385
26,24.385
27,25.385
28,26.384
29,27.385
30,28.385
31,29.386
32,30.385
33,31.385
34,32.385
35,33.385
36,34.386
37,35.386
38,36.385
39,37.386
40,38.385
41,39.385
42,40.385
43,41.385
44,42.385
45,43.385
46,44.385
47,45.385
48,46.385
49,47.385
50,48.384
51,49.384
52,50.385
53,51.385
54,52.385
55,53.384
56,54.385
57,55.385
58,56.385
59,57.385
60,58.385
61,59.385
62,60.384
63,61.384
64,62.385
