PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
27,79,20,25,44,SUBDIFFUSION,9.3E-4,4.556,3.610,3.155,0.980,0.003,0.067,0.051,2.471,0.074,-0.101,0.059,0.471,0.026,0.006,0.006,0.647
31,85,17,2,18,SUBDIFFUSION,1.483E-3,7.188,4.005,2.335,0.828,0.011,0.127,0.153,2.150,4.406E-12,-0.066,0.188,1.956,0.040,-0.059,-0.059,0.655
37,93,12,3,14,SUBDIFFUSION,4.566E-3,5.177,7.587,1.961,-0.227,0.055,0.282,0.532,1.339,0.060,0.195,0.122,0.366,0.043,-0.085,-0.085,0.424
39,94,21,0,20,SUBDIFFUSION,2.59E-3,5.192,1.244,2.753,0.983,0.006,0.092,0.076,2.702,0.397,0.182,4.706E-4,0.232,0.021,0.544,0.544,0.722
40,96,11,1,11,SUBDIFFUSION,5.101E-3,7.804,2.458,2.289,-0.227,0.004,0.085,0.136,1.830,0.159,0.156,0.174,1.480,0.041,0.149,0.149,0.547
44,114,11,1,11,SUBDIFFUSION,7.351E-3,6.629,0.135,2.104,-0.227,0.007,0.096,0.280,3.052,5.244E-11,-0.282,0.115,2.376,0.065,-0.125,-0.125,0.702
48,119,22,9,30,SUBDIFFUSION,3.323E-3,5.755,5.247,2.532,0.948,5.107E-4,0.031,0.046,3.835,6.953E-12,0.606,0.155,2.408,0.048,-0.039,-0.039,0.539
51,123,15,10,24,SUBDIFFUSION,9.093E-3,6.200,0.136,2.445,1.000,0.008,0.108,0.200,1.276,0.216,0.380,0.264,1.035,0.032,0.045,0.045,0.565
66,142,11,18,28,SUBDIFFUSION,3.895E-3,3.971,7.953,2.188,0.805,0.000,0.000,0.000,1.240,0.532,0.625,0.237,2.000,0.013,0.896,0.896,0.654
69,154,10,33,42,SUBDIFFUSION,2.353E-3,3.660,4.060,2.520,0.997,0.008,0.119,0.151,4.979,6.658E-11,0.358,0.059,2.578,0.050,-0.143,-0.143,0.516
75,166,86,22,107,SUBDIFFUSION,2.439E-3,3.438,0.481,2.304,-0.227,0.002,0.051,0.047,3.418,0.307,0.419,0.490,0.405,0.030,0.599,0.599,0.607
88,175,38,28,65,SUBDIFFUSION,1.5E-3,3.821,6.938,2.818,1.000,0.002,0.056,0.066,3.739,1.869E-12,1.064,0.135,2.347,0.035,-0.018,-0.018,0.631
112,206,16,53,68,SUBDIFFUSION,6.599E-4,4.975,3.382,3.056,-0.227,0.004,0.072,0.045,2.038,0.138,0.003,0.006,0.933,0.013,-0.020,-0.020,0.592
115,213,14,43,56,SUBDIFFUSION,3.347E-3,4.423,5.669,2.097,0.814,0.017,0.167,0.262,2.689,7.834E-11,0.207,0.163,0.166,0.059,-0.083,-0.083,0.577
116,214,33,43,75,SUBDIFFUSION,6.824E-3,1.669,5.765,2.154,0.888,5.411E-4,0.027,0.030,2.720,0.554,-0.136,0.096,0.312,0.033,0.661,0.661,0.601
117,222,14,46,59,SUBDIFFUSION,6.305E-2,3.294,5.797,2.201,0.895,0.004,0.076,0.189,1.948,0.782,0.172,0.089,0.364,0.072,0.871,0.871,0.589
123,229,11,47,57,SUBDIFFUSION,4.471E-2,6.975,3.698,1.803,0.926,0.085,0.359,1.020,1.953,0.525,-0.138,0.321,0.137,0.088,0.580,0.580,0.698
126,239,18,48,65,SUBDIFFUSION,2.533E-3,1.729,6.629,2.272,0.905,0.015,0.145,0.165,2.382,0.159,-0.085,0.080,0.517,0.028,0.141,0.141,0.655
132,247,13,48,60,SUBDIFFUSION,3.017E-3,3.652,0.732,2.631,-0.227,0.000,0.000,0.000,3.312,1.940E-12,0.475,0.235,0.230,0.093,-0.087,-0.087,0.595
151,257,13,68,80,SUBDIFFUSION,1.41E-3,1.575,5.108,3.164,-0.227,0.010,0.125,0.160,1.586,2.806E-12,-0.047,0.347,1.522,0.055,-0.087,-0.087,0.644
155,263,23,58,80,SUBDIFFUSION,7.128E-4,5.264,7.710,3.239,0.056,0.001,0.037,0.031,2.308,3.061E-11,-0.223,0.035,0.732,0.023,-0.038,-0.038,0.594
170,283,17,70,86,SUBDIFFUSION,7.411E-3,7.412,4.595,2.864,0.742,0.006,0.093,0.175,2.297,0.203,0.183,9.610E-4,0.755,0.050,0.513,0.513,0.693
171,286,18,73,90,SUBDIFFUSION,3.438E-3,5.222,5.813,1.851,-0.227,0.028,0.193,0.243,3.066,0.283,-0.258,0.236,0.244,0.037,0.108,0.108,0.637
173,290,12,72,83,SUBDIFFUSION,3.006E-3,7.780,2.360,2.199,0.921,0.003,0.066,0.062,2.044,0.389,0.237,0.125,0.414,0.027,0.356,0.356,0.698
180,304,54,76,129,SUBDIFFUSION,5.183E-3,3.984,3.847,1.996,-0.227,0.009,0.116,0.145,2.141,0.393,0.088,0.567,0.316,0.044,0.607,0.607,0.606
182,306,15,78,92,SUBDIFFUSION,1.813E-3,1.965,6.499,2.168,0.891,0.022,0.171,0.154,2.637,0.237,-0.191,0.045,0.514,0.021,0.222,0.222,0.623
184,315,10,148,157,SUBDIFFUSION,1.727E-3,2.600,3.140,2.207,0.304,0.062,0.301,0.302,1.865,0.141,0.083,0.291,2.689,0.026,0.967,0.967,0.589
195,324,11,85,95,SUBDIFFUSION,1.276E-2,7.756,4.884,2.010,-0.039,0.055,0.275,0.642,1.490,0.282,-0.118,0.078,0.376,0.034,0.628,0.628,0.438
198,328,11,92,102,SUBDIFFUSION,5.589E-3,6.447,3.360,2.227,0.887,0.000,0.000,0.000,4.456,2.037E-11,1.059,0.463,16.000,0.074,-0.125,-0.125,0.511
206,331,25,94,118,SUBDIFFUSION,1.299E-3,6.126,0.426,1.862,-0.227,0.016,0.166,0.102,2.992,0.341,0.014,0.190,0.193,0.020,0.523,0.523,0.546
206,333,22,120,141,SUBDIFFUSION,2.834E-3,6.220,0.502,1.909,0.936,0.006,0.097,0.072,2.095,0.425,0.341,0.382,0.668,0.017,0.543,0.543,0.600
214,343,16,96,111,SUBDIFFUSION,2.657E-2,2.393,4.595,2.179,0.418,0.026,0.199,0.390,2.087,0.621,0.115,0.092,0.069,0.041,0.688,0.688,0.643
219,349,13,119,131,SUBDIFFUSION,6.526E-2,1.425,6.138,2.328,0.999,0.030,0.214,0.610,1.183,0.637,-0.032,0.245,0.348,0.061,0.695,0.695,0.602
220,355,20,109,128,SUBDIFFUSION,4.129E-3,2.300,6.518,1.684,0.938,0.002,0.066,0.101,7.244,6.737E-12,0.681,0.371,-0.014,0.061,-0.048,-0.048,0.500
227,361,12,107,118,SUBDIFFUSION,8.402E-4,4.677,0.320,2.529,0.990,0.000,0.000,0.000,3.574,8.732E-12,-0.121,0.036,0.800,0.024,-0.105,-0.105,0.740
238,370,15,143,157,SUBDIFFUSION,1.917E-3,3.211,4.701,1.856,0.993,0.058,0.296,0.350,5.787,1.224E-11,-0.129,0.066,1.229,0.006,-0.071,-0.071,0.577
240,375,23,120,142,SUBDIFFUSION,2.109E-3,5.033,5.837,2.141,1.000,0.002,0.057,0.062,3.546,0.089,0.229,0.045,0.527,0.014,-0.019,-0.019,0.604
240,377,14,158,171,SUBDIFFUSION,1.985E-3,4.971,5.926,2.391,0.865,0.036,0.225,0.165,1.818,0.407,-0.047,0.091,0.313,0.020,0.879,0.879,0.651
250,389,11,116,126,SUBDIFFUSION,4.636E-3,7.658,2.735,1.947,0.940,0.004,0.077,0.152,2.273,4.079E-12,-0.059,0.208,0.582,0.032,-0.125,-0.125,0.564
251,392,14,122,135,SUBDIFFUSION,2.555E-3,6.931,3.874,2.209,-0.227,0.007,0.098,0.105,2.904,0.275,-0.068,0.146,0.210,0.030,0.528,0.528,0.678
259,395,11,121,131,SUBDIFFUSION,2.131E-3,6.847,1.113,1.926,0.434,0.017,0.148,0.152,2.205,0.236,-0.314,0.299,0.880,0.030,0.861,0.861,0.648
274,405,21,141,161,SUBDIFFUSION,5.586E-3,7.596,7.564,2.521,0.998,0.001,0.040,0.076,2.084,0.061,0.104,0.193,1.393,0.048,-0.036,-0.036,0.542
276,410,19,180,198,SUBDIFFUSION,2.597E-3,2.524,6.493,2.489,-0.227,0.005,0.089,0.084,2.175,0.318,-0.045,0.136,0.744,0.033,0.378,0.378,0.638
278,412,15,143,157,SUBDIFFUSION,1.563E-3,5.309,4.021,2.235,-0.227,0.004,0.078,0.069,1.667,0.204,0.146,0.341,0.340,0.028,0.045,0.045,0.568
288,416,12,151,162,SUBDIFFUSION,8.279E-4,4.653,0.350,2.589,-0.227,0.006,0.090,0.087,1.469,5.789E-13,-0.177,0.191,0.309,0.030,-0.105,-0.105,0.670
291,421,26,161,186,SUBDIFFUSION,1.234E-2,2.786,1.254,2.251,0.445,0.004,0.079,0.115,1.604,0.526,0.362,0.097,0.088,0.033,0.560,0.560,0.613
294,428,33,178,210,SUBDIFFUSION,1.006E-3,4.549,3.550,2.281,0.789,0.002,0.064,0.048,2.921,2.685E-11,0.875,0.019,1.244,0.025,-0.022,-0.022,0.569
301,436,14,163,176,SUBDIFFUSION,5.611E-3,0.474,5.440,2.783,1.000,7.937E-4,0.034,0.074,1.537,1.816E-11,-0.072,0.237,4.415,0.039,-0.083,-0.083,0.590
309,446,13,183,195,SUBDIFFUSION,9.432E-3,6.649,3.615,2.151,0.959,0.015,0.148,0.179,1.840,0.589,-0.207,0.157,0.522,0.025,0.924,0.924,0.584
322,456,13,179,191,SUBDIFFUSION,1.895E-3,5.671,7.671,2.147,-0.140,0.006,0.097,0.127,2.820,5.695E-12,0.653,0.202,1.252,0.039,-0.087,-0.087,0.531
323,459,12,181,192,SUBDIFFUSION,1.78E-2,5.893,1.470,2.442,0.995,6.510E-4,0.031,0.087,3.206,0.203,-0.095,0.098,0.446,0.075,-0.013,-0.013,0.702
325,466,18,245,262,SUBDIFFUSION,3.293E-3,4.736,2.987,1.935,0.369,0.012,0.132,0.126,2.072,0.403,0.018,0.272,0.341,0.035,0.919,0.919,0.631
333,472,11,186,196,SUBDIFFUSION,1.753E-2,3.091,4.407,2.333,0.910,0.012,0.132,0.204,1.929,0.665,-0.295,0.022,0.588,0.007,0.993,0.993,0.664
336,477,12,193,204,SUBDIFFUSION,4.326E-3,4.727,0.243,2.624,-0.227,0.009,0.107,0.124,2.264,0.450,-0.137,0.058,0.664,0.027,0.147,0.147,0.683
355,491,14,207,220,SUBDIFFUSION,1.588E-2,6.763,3.571,2.126,0.994,0.011,0.141,0.282,2.338,0.326,0.186,0.379,4.697,0.063,0.312,0.312,0.553
356,492,11,206,216,SUBDIFFUSION,1.127E-3,3.156,4.320,2.897,-0.227,0.005,0.078,0.096,1.826,1.299E-11,0.006,0.281,0.343,0.023,-0.125,-0.125,0.624
362,498,12,216,227,SUBDIFFUSION,5.582E-2,4.347,5.337,2.213,0.992,0.000,0.000,0.000,2.231,0.718,0.864,0.206,1.004,0.058,0.819,0.819,0.676
364,501,14,222,235,SUBDIFFUSION,7.422E-3,2.606,3.057,2.604,0.007,0.003,0.071,0.074,2.962,0.636,-0.322,0.009,1.415,0.026,0.621,0.621,0.644
370,503,12,224,235,SUBDIFFUSION,6.804E-4,5.387,7.127,2.078,-0.227,0.033,0.210,0.185,3.310,3.589E-12,-0.182,0.087,0.497,0.009,-0.105,-0.105,0.581
376,507,11,232,242,SUBDIFFUSION,2.157E-3,7.284,7.931,2.021,0.376,0.015,0.141,0.215,2.287,2.091E-11,0.022,0.113,0.657,1.552E-10,-0.125,-0.125,0.758
378,512,12,229,240,SUBDIFFUSION,2.505E-3,4.890,5.880,2.295,-0.227,0.016,0.147,0.223,3.257,0.022,0.090,0.141,11.982,0.039,-0.102,-0.102,0.528
380,515,14,254,267,SUBDIFFUSION,8.349E-3,4.317,5.506,2.582,-0.227,0.007,0.099,0.305,1.344,1.041E-11,-0.337,0.171,0.474,0.098,-0.083,-0.083,0.610
382,521,11,235,245,SUBDIFFUSION,2.025E-2,4.647,3.629,2.102,0.948,0.001,0.054,0.096,1.253,0.434,0.464,0.284,0.140,0.050,0.919,0.919,0.608
388,525,12,244,255,SUBDIFFUSION,6.929E-3,0.350,1.220,1.911,0.928,0.015,0.155,0.247,3.632,0.264,0.083,0.195,0.371,0.058,-0.035,-0.035,0.692
397,536,20,272,291,SUBDIFFUSION,2.262E-3,1.512,5.678,2.265,-0.227,0.019,0.163,0.286,2.514,3.182E-12,0.048,0.436,0.384,0.057,-0.048,-0.048,0.658
401,538,11,257,267,SUBDIFFUSION,3.281E-3,0.033,5.324,2.467,-0.227,0.004,0.072,0.096,2.066,0.207,-0.003,0.079,0.185,0.040,-0.052,-0.052,0.856
408,544,15,270,284,SUBDIFFUSION,3.674E-3,7.237,4.499,2.668,0.627,0.008,0.110,0.200,1.796,1.834E-11,0.051,0.192,0.185,0.064,-0.071,-0.071,0.678
414,550,12,273,284,SUBDIFFUSION,9.016E-3,7.640,0.983,2.376,0.898,0.021,0.195,0.309,1.490,0.331,0.020,0.120,0.146,0.048,0.406,0.406,0.590
416,553,20,277,296,SUBDIFFUSION,5.419E-3,4.550,5.514,2.498,0.291,0.004,0.074,0.113,1.699,0.279,-0.018,0.090,0.676,0.042,0.397,0.397,0.590
