 ,Time(s)
1,0.064
2,1.064
3,2.065
4,2.357
5,2.504
6,2.651
7,2.798
8,2.945
9,3.092
10,3.239
11,3.385
12,3.532
13,3.680
14,3.826
15,3.974
16,4.120
17,4.267
18,4.414
19,4.561
20,4.708
21,4.855
22,5.002
23,5.149
24,5.297
25,5.444
26,5.591
27,5.738
28,5.885
29,6.032
30,6.179
31,6.326
32,6.473
33,6.620
34,6.767
35,6.914
36,7.062
37,7.209
38,7.357
39,7.504
40,7.651
41,7.798
42,7.945
43,8.091
44,8.239
45,8.386
46,8.533
47,8.680
48,8.827
49,8.974
50,9.121
51,9.267
52,9.415
53,9.598
54,9.745
55,9.892
56,10.039
57,10.187
58,10.333
59,10.481
60,10.628
61,10.775
62,10.922
63,11.069
64,11.216
65,11.363
66,11.510
67,11.657
68,11.804
69,11.951
70,12.098
71,12.245
72,12.392
73,12.539
74,12.686
75,12.833
76,12.980
77,13.127
78,13.275
79,13.421
80,13.568
81,13.716
82,13.863
83,14.010
84,14.157
85,14.304
86,14.451
87,14.598
88,14.745
89,14.892
90,15.039
91,15.186
92,15.333
93,15.480
94,15.627
95,15.774
96,15.921
97,16.068
98,16.215
99,16.362
100,16.509
101,16.656
102,16.803
103,16.950
104,17.097
105,17.244
106,17.391
107,17.538
108,17.685
109,17.832
110,17.979
111,18.126
112,18.274
113,18.420
114,18.567
115,18.714
116,18.861
117,19.008
118,19.156
119,19.302
120,19.450
121,19.597
122,19.744
123,19.890
124,20.037
125,20.184
126,20.332
127,20.479
128,20.626
129,20.773
130,20.920
131,21.067
132,21.214
133,21.361
134,21.511
135,21.658
136,21.805
137,21.952
138,22.099
139,22.246
140,22.393
141,22.540
142,22.687
143,22.834
144,22.981
145,23.128
146,23.275
147,23.422
148,23.569
149,23.716
150,23.863
151,24.010
152,24.157
153,24.303
154,24.451
155,24.598
156,24.744
157,24.892
158,25.039
159,25.186
160,25.333
161,25.480
162,25.627
163,25.774
164,25.921
165,26.068
166,26.215
167,26.362
168,26.509
169,26.656
170,26.803
171,26.950
172,27.097
173,27.244
174,27.391
175,27.538
176,27.685
177,27.833
178,27.980
179,28.127
180,28.273
181,28.420
182,28.567
183,28.715
184,28.862
185,29.009
186,29.156
187,29.303
188,29.450
189,29.597
190,29.744
191,29.891
192,30.038
193,30.185
194,30.332
195,30.479
196,30.626
197,30.773
198,30.920
199,31.067
200,31.214
201,31.361
202,31.508
203,31.655
204,31.802
205,31.949
206,32.096
207,32.243
