 ,Time(s)
1,0.072
2,1.074
3,2.073
4,2.365
5,2.512
6,2.659
7,2.806
8,2.953
9,3.100
10,3.247
11,3.395
12,3.541
13,3.688
14,3.835
15,3.982
16,4.129
17,4.276
18,4.423
19,4.570
20,4.717
21,4.863
22,5.010
23,5.157
24,5.304
25,5.451
26,5.598
27,5.745
28,5.892
29,6.039
30,6.186
31,6.333
32,6.480
33,6.627
34,6.776
35,6.923
36,7.070
37,7.217
38,7.364
39,7.511
40,7.658
41,7.805
42,7.988
43,8.134
44,8.281
45,8.428
46,8.575
47,8.722
48,8.869
49,9.016
50,9.163
51,9.310
52,9.457
53,9.604
54,9.751
55,9.898
56,10.046
57,10.193
58,10.340
59,10.486
60,10.634
61,10.780
62,10.927
63,11.075
64,11.221
65,11.368
66,11.515
67,11.662
68,11.809
69,11.956
70,12.103
71,12.250
72,12.397
73,12.544
74,12.691
75,12.838
76,12.985
77,13.132
78,13.279
79,13.426
80,13.573
81,13.720
82,13.866
83,14.013
84,14.160
85,14.308
86,14.455
87,14.602
88,14.749
89,14.896
90,15.043
91,15.190
92,15.337
93,15.484
94,15.631
95,15.778
96,15.925
97,16.072
98,16.219
99,16.366
100,16.513
101,16.659
102,16.806
103,16.953
104,17.101
105,17.248
106,17.395
107,17.542
108,17.689
109,17.836
110,17.983
111,18.130
112,18.277
113,18.424
114,18.570
115,18.717
116,18.864
117,19.011
118,19.158
119,19.306
120,19.453
121,19.599
122,19.747
123,19.894
124,20.040
125,20.188
126,20.334
127,20.481
128,20.628
129,20.775
130,20.922
131,21.069
132,21.217
133,21.363
134,21.511
135,21.657
136,21.804
137,21.951
138,22.099
139,22.246
140,22.392
141,22.540
142,22.687
143,22.834
144,22.980
145,23.128
146,23.275
147,23.421
148,23.569
149,23.716
150,23.863
151,24.010
152,24.156
153,24.303
154,24.450
155,24.597
156,24.744
157,24.891
158,25.038
159,25.185
160,25.332
161,25.479
162,25.626
163,25.773
164,25.920
165,26.067
166,26.214
167,26.361
168,26.508
169,26.655
170,26.802
171,26.949
172,27.095
173,27.242
174,27.389
175,27.536
176,27.683
177,27.831
178,27.978
179,28.125
180,28.272
181,28.418
182,28.565
183,28.712
184,28.859
185,29.006
186,29.153
187,29.300
188,29.447
189,29.594
190,29.741
191,29.888
192,30.035
193,30.182
194,30.329
195,30.476
196,30.623
197,30.770
198,30.917
199,31.064
200,31.211
201,31.358
202,31.505
203,31.651
204,31.798
205,31.945
206,32.092
207,32.239
