 ,Time(s)
1,0.065
2,1.066
3,2.065
4,2.357
5,2.504
6,2.651
7,2.798
8,2.945
9,3.092
10,3.239
11,3.386
12,3.533
13,3.679
14,3.826
15,3.974
16,4.121
17,4.267
18,4.414
19,4.561
20,4.708
21,4.855
22,5.002
23,5.150
24,5.296
25,5.443
26,5.590
27,5.737
28,5.884
29,6.031
30,6.178
31,6.325
32,6.472
33,6.619
34,6.766
35,6.913
36,7.060
37,7.207
38,7.354
39,7.501
40,7.648
41,7.795
42,7.942
43,8.089
44,8.236
45,8.383
46,8.530
47,8.676
48,8.823
49,8.971
50,9.117
51,9.265
52,9.412
53,9.559
54,9.706
55,9.853
56,10.000
57,10.147
58,10.294
59,10.441
60,10.588
61,10.735
62,10.882
63,11.029
64,11.176
65,11.322
66,11.470
67,11.617
68,11.764
69,11.910
70,12.057
71,12.204
72,12.352
73,12.498
74,12.646
75,12.793
76,12.940
77,13.088
78,13.235
79,13.382
80,13.529
81,13.676
82,13.822
83,13.970
84,14.117
85,14.264
86,14.411
87,14.558
88,14.705
89,14.852
90,14.999
91,15.146
92,15.293
93,15.440
94,15.587
95,15.734
96,15.881
97,16.028
98,16.175
99,16.322
100,16.469
101,16.616
102,16.763
103,16.910
104,17.057
105,17.204
106,17.351
107,17.498
108,17.645
109,17.792
110,17.939
111,18.086
112,18.233
113,18.380
114,18.526
115,18.673
116,18.820
117,18.968
118,19.114
119,19.261
120,19.408
121,19.555
122,19.702
123,19.849
124,19.997
125,20.143
126,20.290
127,20.438
128,20.585
129,20.732
130,20.879
131,21.026
132,21.172
133,21.319
134,21.466
135,21.614
136,21.760
137,21.907
138,22.054
139,22.201
140,22.348
141,22.495
142,22.642
143,22.790
144,22.937
145,23.084
146,23.231
147,23.378
148,23.525
149,23.672
150,23.818
151,23.965
152,24.113
153,24.259
154,24.406
155,24.589
156,24.736
157,24.883
158,25.030
159,25.177
160,25.324
161,25.471
162,25.618
163,25.765
164,25.912
165,26.059
166,26.206
167,26.354
168,26.501
169,26.648
170,26.795
171,26.942
172,27.089
173,27.236
174,27.383
175,27.530
176,27.677
177,27.824
178,27.971
179,28.118
180,28.265
181,28.412
182,28.560
183,28.707
184,28.854
185,29.001
186,29.148
187,29.295
188,29.442
189,29.589
190,29.736
191,29.883
192,30.030
193,30.177
194,30.324
195,30.471
196,30.619
197,30.766
198,30.913
199,31.060
200,31.207
201,31.354
202,31.501
203,31.648
204,31.795
205,31.942
206,32.089
207,32.236
