 ,Time(s)
1,0.060
2,1.061
3,2.061
4,2.356
5,2.503
6,2.650
7,2.797
8,2.944
9,3.091
10,3.238
11,3.385
12,3.532
13,3.679
14,3.826
15,3.973
16,4.120
17,4.267
18,4.414
19,4.561
20,4.708
21,4.856
22,5.003
23,5.150
24,5.297
25,5.444
26,5.591
27,5.739
28,5.886
29,6.033
30,6.180
31,6.327
32,6.474
33,6.621
34,6.768
35,6.915
36,7.062
37,7.209
38,7.356
39,7.503
40,7.650
41,7.797
42,7.944
43,8.091
44,8.238
45,8.385
46,8.532
47,8.715
48,8.862
49,9.009
50,9.156
51,9.304
52,9.451
53,9.598
54,9.745
55,9.892
56,10.038
57,10.186
58,10.333
59,10.480
60,10.627
61,10.774
62,10.921
63,11.068
64,11.215
65,11.362
66,11.509
67,11.656
68,11.803
69,11.950
70,12.097
71,12.244
72,12.391
73,12.538
74,12.685
75,12.832
76,12.979
77,13.126
78,13.273
79,13.421
80,13.568
81,13.715
82,13.862
83,14.009
84,14.156
85,14.303
86,14.451
87,14.597
88,14.745
89,14.892
90,15.039
91,15.186
92,15.333
93,15.481
94,15.628
95,15.775
96,15.922
97,16.069
98,16.216
99,16.363
100,16.510
101,16.657
102,16.804
103,16.951
104,17.098
105,17.245
106,17.392
107,17.539
108,17.687
109,17.834
110,17.981
111,18.128
112,18.275
113,18.422
114,18.569
115,18.717
116,18.864
117,19.011
118,19.158
119,19.305
120,19.452
121,19.599
122,19.746
123,19.893
124,20.039
125,20.187
126,20.333
127,20.480
128,20.627
129,20.774
130,20.922
131,21.069
132,21.216
133,21.363
134,21.510
135,21.657
136,21.804
137,21.952
138,22.099
139,22.246
140,22.393
141,22.540
142,22.688
143,22.835
144,22.982
145,23.129
146,23.276
147,23.423
148,23.570
149,23.717
150,23.864
151,24.011
152,24.158
153,24.305
154,24.452
155,24.599
156,24.746
157,24.893
158,25.040
159,25.187
160,25.334
161,25.482
162,25.629
163,25.775
164,25.922
165,26.069
166,26.216
167,26.363
168,26.510
169,26.657
170,26.807
171,26.954
172,27.101
173,27.248
174,27.395
175,27.542
176,27.689
177,27.836
178,27.983
179,28.130
180,28.278
181,28.425
182,28.572
183,28.719
184,28.866
185,29.013
186,29.160
187,29.307
188,29.454
189,29.602
190,29.749
191,29.896
192,30.043
193,30.190
194,30.338
195,30.485
196,30.632
197,30.779
198,30.926
199,31.074
200,31.220
201,31.368
202,31.515
203,31.662
204,31.809
205,31.956
206,32.103
207,32.251
