PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
22,55,14,0,13,NORM. DIFFUSION,2.005E-2,2.077,5.909,1.723,0.751,0.043,0.226,0.222,1.854,1.047,-0.364,0.182,-0.051,0.012,0.860,0.932,0.680
23,58,14,20,33,NORM. DIFFUSION,4.764E-12,0.714,5.929,1.639,-0.227,0.047,0.286,0.366,3.125,7.446E-12,1.186,0.234,0.688,0.029,-0.083,-0.083,0.633
29,67,36,11,46,NORM. DIFFUSION,2.567E-3,5.694,0.264,1.943,0.853,0.009,0.117,0.130,2.995,0.332,0.215,0.119,0.249,0.027,0.165,0.458,0.684
30,68,28,3,30,NORM. DIFFUSION,4.721E-2,3.110,7.081,1.719,0.853,0.025,0.186,0.429,2.127,0.584,0.140,0.189,0.216,0.018,0.708,0.740,0.614
34,71,11,16,26,NORM. DIFFUSION,1.342E-1,7.498,1.018,1.907,0.930,7.837E-4,0.033,0.096,1.661,0.908,0.198,0.215,1.021,0.036,0.997,0.999,0.792
45,79,11,19,29,NORM. DIFFUSION,2.863E-2,3.022,2.156,1.685,0.900,0.088,0.392,0.548,2.879,0.761,1.131,0.270,0.098,0.021,0.919,0.964,0.630
48,81,12,21,32,NORM. DIFFUSION,4.289E-13,4.877,2.663,1.557,-0.227,0.062,0.335,0.450,3.600,2.109E-11,0.430,0.299,1.091,0.042,-0.105,-0.105,0.428
50,82,11,23,33,NORM. DIFFUSION,2.805E-2,4.287,5.527,1.792,0.739,0.040,0.233,0.280,1.630,0.961,0.381,0.159,0.171,0.015,0.903,0.918,0.762
52,86,29,26,54,NORM. DIFFUSION,3.021E-2,1.601,3.303,1.467,0.029,0.063,0.303,0.464,1.817,0.743,0.129,0.403,0.244,0.040,0.787,0.875,0.562
52,88,47,65,111,NORM. DIFFUSION,4.337E-2,1.887,3.667,1.809,0.945,0.001,0.044,0.074,2.027,0.876,0.731,0.103,0.022,0.029,0.739,0.936,0.632
53,93,14,28,41,NORM. DIFFUSION,1.442E-3,5.317,5.423,2.200,-0.227,0.000,0.000,0.000,1.667,1.944E-10,0.917,0.171,0.696,0.043,-0.071,-0.083,0.516
56,97,16,30,45,NORM. DIFFUSION,1.639E-2,7.922,3.550,1.685,0.744,0.035,0.232,0.203,4.296,0.905,0.204,0.498,5.551E-17,0.022,0.825,0.845,0.580
56,99,12,68,79,NORM. DIFFUSION,1.837E-2,7.873,3.550,1.971,-0.048,0.007,0.102,0.138,2.045,0.589,0.034,0.492,0.116,0.035,0.816,0.710,0.681
59,102,11,35,45,NORM. DIFFUSION,5.896E-2,4.295,4.222,1.726,0.974,0.017,0.180,0.304,1.538,0.928,0.721,0.438,0.840,0.040,0.908,0.956,0.535
60,103,14,28,41,NORM. DIFFUSION,4.006E-2,4.977,0.514,2.249,0.953,0.002,0.058,0.105,1.910,0.737,-0.018,0.108,0.066,0.059,0.984,0.996,0.759
63,110,23,51,73,NORM. DIFFUSION,3.515E-2,5.110,6.209,1.544,0.859,0.040,0.293,0.407,2.683,0.628,0.531,0.380,0.005,0.018,0.525,0.550,0.513
70,126,11,43,53,NORM. DIFFUSION,8.634E-2,7.098,0.658,1.632,0.929,0.049,0.271,0.585,2.714,0.986,0.107,0.095,-0.082,0.043,0.931,0.965,0.714
72,127,35,41,75,NORM. DIFFUSION,1.345E-2,4.288,5.594,2.016,0.988,0.004,0.086,0.128,2.205,0.475,1.007,0.283,0.362,0.025,0.205,0.490,0.656
72,129,14,89,102,NORM. DIFFUSION,2.063E-3,4.374,5.706,1.599,0.973,0.049,0.276,0.189,1.541,0.411,0.032,0.420,0.385,0.006,0.008,0.202,0.581
76,144,33,62,94,NORM. DIFFUSION,6.59E-3,5.224,5.319,1.894,0.994,0.004,0.088,0.090,1.996,0.448,1.141,0.177,0.265,0.021,0.238,0.429,0.619
77,145,14,41,54,NORM. DIFFUSION,7.404E-2,6.680,0.486,1.574,0.795,0.032,0.228,0.422,1.561,0.956,0.159,0.342,0.223,0.037,0.949,0.977,0.622
81,153,10,68,77,NORM. DIFFUSION,6.817E-2,3.760,2.440,1.442,-0.031,0.047,0.309,0.697,1.904,0.544,1.105,0.553,-0.037,0.063,0.750,0.652,0.518
87,164,49,66,114,NORM. DIFFUSION,6.041E-3,4.346,4.168,2.304,0.991,0.002,0.053,0.051,1.999,0.669,-0.058,0.111,0.005,0.013,0.510,0.850,0.613
88,167,35,76,110,NORM. DIFFUSION,3.305E-2,6.243,5.538,1.921,0.982,0.009,0.124,0.180,1.987,0.819,0.915,0.021,0.025,0.025,0.903,0.945,0.590
100,177,10,89,98,NORM. DIFFUSION,3.731E-2,2.224,5.696,2.029,0.799,0.038,0.229,0.321,1.561,0.942,0.063,0.124,0.114,0.039,0.892,0.896,0.644
101,187,21,129,149,NORM. DIFFUSION,5.096E-2,7.429,0.935,1.745,0.910,0.018,0.186,0.376,3.775,0.487,1.000,0.155,0.571,0.045,0.506,0.485,0.634
103,189,48,97,144,NORM. DIFFUSION,4.605E-2,7.427,2.770,1.802,0.848,0.014,0.154,0.278,2.282,0.774,0.276,0.207,0.053,0.025,0.928,0.974,0.616
110,194,21,121,141,NORM. DIFFUSION,2.064E-2,2.185,1.564,1.645,0.970,0.024,0.216,0.347,2.347,0.478,0.863,0.308,0.325,0.044,0.414,0.508,0.505
124,215,32,135,166,NORM. DIFFUSION,6.68E-2,1.734,3.333,1.537,0.861,0.035,0.242,0.426,1.634,0.931,0.575,0.398,0.007,0.027,0.968,0.963,0.600
125,216,14,135,148,NORM. DIFFUSION,8.675E-2,0.286,5.623,1.932,0.977,0.056,0.266,0.585,1.482,1.007,-0.123,0.188,-0.007,0.037,0.907,0.945,0.556
130,217,13,154,166,NORM. DIFFUSION,3.576E-2,7.935,7.317,2.017,0.587,0.048,0.283,0.453,1.310,0.727,0.112,0.246,1.108,0.045,0.658,0.771,0.523
136,221,20,170,189,NORM. DIFFUSION,4.736E-2,6.570,7.022,1.586,0.912,0.027,0.213,0.385,1.784,0.795,0.763,0.298,0.051,0.024,0.779,0.896,0.555
138,225,33,183,215,NORM. DIFFUSION,7.987E-3,4.539,3.607,2.151,0.988,0.013,0.132,0.129,1.471,0.683,-0.111,0.177,0.021,0.022,0.479,0.744,0.605
143,235,14,179,192,NORM. DIFFUSION,1.656E-2,2.789,1.306,1.733,0.986,0.031,0.239,0.234,1.865,0.657,1.744,0.367,0.193,0.023,0.461,0.399,0.499
155,240,11,201,211,NORM. DIFFUSION,1.706E-2,4.145,2.025,1.994,0.944,0.044,0.278,0.245,1.577,0.919,0.564,0.055,0.291,0.020,0.969,0.975,0.565
156,246,15,200,214,NORM. DIFFUSION,6.451E-2,7.227,0.637,1.703,0.291,0.026,0.196,0.448,1.873,0.674,0.292,0.162,0.037,0.033,0.804,0.833,0.596
179,273,22,264,285,NORM. DIFFUSION,3.437E-2,4.311,5.625,1.907,0.996,8.117E-4,0.038,0.065,4.749,0.495,1.413,0.212,0.103,0.025,0.387,0.246,0.549
