PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
13,50,25,1,25,SUBDIFFUSION,7.483E-4,1.944,3.848,2.775,0.849,0.004,0.083,0.040,1.586,0.283,-0.200,0.021,0.133,0.013,0.340,0.340,0.597
14,54,82,10,91,SUBDIFFUSION,8.402E-4,1.598,4.273,2.172,0.973,1.060E-4,0.014,0.008,15.881,0.094,2.262,0.153,0.557,0.020,0.028,0.028,0.612
14,57,26,107,132,SUBDIFFUSION,1.644E-3,1.626,4.263,2.025,0.899,2.249E-4,0.021,0.027,12.544,3.180E-12,1.478,0.397,1.812,0.053,-0.031,-0.031,0.624
21,73,11,0,10,SUBDIFFUSION,2.343E-3,4.382,5.738,1.929,0.216,0.029,0.217,0.272,1.656,0.052,-0.163,0.182,0.425,0.036,0.100,0.100,0.564
22,76,82,4,85,SUBDIFFUSION,1.687E-3,2.184,6.355,2.060,0.638,8.296E-5,0.014,0.012,26.533,3.210E-12,3.479,0.004,1.252,0.039,-0.007,-0.007,0.575
27,95,39,27,65,SUBDIFFUSION,4.546E-3,0.672,0.031,2.743,0.971,9.977E-5,0.013,0.018,1.985,0.147,0.479,0.247,0.320,0.054,0.118,0.118,0.601
27,98,11,164,174,SUBDIFFUSION,3.604E-3,0.716,0.000,1.912,0.097,0.005,0.111,0.068,4.030,0.609,1.330,0.693,3.200,0.021,0.563,0.563,0.555
28,99,12,0,11,SUBDIFFUSION,6.871E-4,2.167,0.323,2.563,-0.100,0.006,0.104,0.062,1.412,0.131,0.085,0.425,Infinity,0.006,0.025,0.025,0.600
35,117,19,4,22,SUBDIFFUSION,8.216E-4,0.531,0.903,2.417,0.832,0.003,0.065,0.053,2.545,4.965E-11,-0.111,0.082,1.300,0.019,-0.049,-0.049,0.643
38,123,51,39,89,SUBDIFFUSION,2.035E-3,3.363,0.289,1.932,0.905,0.001,0.052,0.056,9.650,1.124E-10,4.386,0.235,3.013,0.039,-0.012,-0.012,0.638
38,126,13,114,126,SUBDIFFUSION,3.409E-4,3.388,0.292,2.554,0.979,0.011,0.156,0.057,1.867,0.103,0.143,0.039,0.383,0.009,-0.064,-0.064,0.631
38,129,21,170,190,SUBDIFFUSION,9.234E-4,3.398,0.225,2.203,-0.227,0.000,0.000,0.000,1.485,0.373,0.458,0.016,0.600,0.018,0.277,0.277,0.556
40,143,19,36,54,SUBDIFFUSION,8.568E-4,4.518,3.434,2.600,0.996,0.004,0.076,0.038,2.646,0.314,-0.200,0.017,0.633,0.015,0.428,0.428,0.627
40,146,26,76,101,SUBDIFFUSION,2.056E-3,4.549,3.274,2.526,0.641,7.541E-4,0.032,0.027,2.378,0.336,-0.212,0.114,0.727,0.024,0.685,0.685,0.646
42,149,20,23,42,SUBDIFFUSION,2.391E-3,6.190,5.106,2.501,0.872,0.003,0.066,0.080,1.535,0.102,0.511,0.109,0.192,0.045,-0.017,-0.017,0.570
52,157,12,19,30,SUBDIFFUSION,2.863E-3,1.517,6.727,2.356,-0.227,0.000,0.000,0.000,2.602,0.077,-0.005,0.184,5.618,0.038,-0.092,-0.092,0.657
54,158,22,21,42,SUBDIFFUSION,1.697E-3,2.207,0.271,2.304,0.996,0.001,0.043,0.046,2.543,1.662E-11,0.229,0.368,0.475,0.028,-0.039,-0.039,0.590
60,182,11,25,35,SUBDIFFUSION,6.073E-3,2.909,1.076,2.220,-0.227,0.027,0.189,0.288,1.994,0.349,-0.067,0.189,0.657,0.027,0.231,0.231,0.724
74,206,11,34,44,SUBDIFFUSION,4.785E-2,5.036,4.473,2.068,0.771,0.035,0.247,0.616,1.318,0.617,0.288,0.214,0.442,0.065,0.928,0.928,0.593
75,209,11,36,46,SUBDIFFUSION,1.22E-3,0.644,2.738,2.544,-0.227,0.002,0.055,0.068,3.450,6.390E-12,-0.282,0.110,2.667,0.049,-0.125,-0.125,0.646
76,210,18,37,54,SUBDIFFUSION,2.628E-3,1.604,5.340,2.020,-0.227,0.014,0.141,0.120,2.591,0.424,0.101,0.056,0.266,0.024,0.533,0.533,0.615
76,212,31,73,103,SUBDIFFUSION,8.52E-4,1.599,5.323,2.936,0.946,0.003,0.067,0.045,1.953,0.139,-0.200,0.058,1.133,0.022,0.152,0.152,0.619
76,214,24,134,157,SUBDIFFUSION,7.309E-4,1.568,5.267,2.532,-0.227,0.009,0.119,0.093,2.893,0.022,-0.176,0.052,0.650,0.025,-0.034,-0.034,0.643
77,220,13,95,107,SUBDIFFUSION,7.791E-3,6.486,5.502,2.769,-0.227,0.008,0.106,0.179,1.859,0.313,0.405,0.360,1.082,0.048,0.697,0.697,0.661
79,224,13,41,53,SUBDIFFUSION,3.121E-4,3.135,7.323,3.542,-0.227,0.009,0.119,0.057,1.059,0.044,-0.111,0.178,1.300,0.018,-0.074,-0.074,0.703
84,235,14,47,60,SUBDIFFUSION,3.379E-3,2.697,5.506,2.487,0.775,0.005,0.086,0.105,2.358,0.220,0.108,0.115,1.585,0.045,0.879,0.879,0.709
92,251,36,74,109,SUBDIFFUSION,5.647E-4,2.182,0.381,2.004,0.834,0.004,0.082,0.039,3.509,0.201,-0.167,0.148,0.360,0.015,0.288,0.288,0.566
92,253,14,143,156,SUBDIFFUSION,1.879E-3,2.120,0.446,2.331,0.970,0.005,0.082,0.052,1.726,0.482,0.040,0.200,0.954,0.008,0.844,0.844,0.683
98,258,11,59,69,SUBDIFFUSION,9.207E-2,4.255,7.825,2.194,0.844,0.025,0.188,0.608,2.304,0.743,-0.337,0.003,0.436,0.081,0.949,0.949,0.512
100,262,16,66,81,SUBDIFFUSION,2.613E-2,4.585,5.625,1.803,-0.227,0.069,0.296,1.092,2.774,0.277,-0.294,0.332,0.124,0.102,0.059,0.059,0.605
114,286,12,89,100,SUBDIFFUSION,2.966E-2,2.940,4.060,2.406,0.999,0.010,0.111,0.223,2.010,0.677,-0.213,0.152,0.921,0.039,0.693,0.693,0.686
115,288,11,81,91,SUBDIFFUSION,2.06E-3,1.887,4.767,2.260,-0.227,0.007,0.102,0.152,2.734,2.040E-11,-0.026,0.139,0.365,0.040,-0.125,-0.125,0.624
133,303,35,97,131,SUBDIFFUSION,4.028E-3,2.229,4.199,2.198,0.349,0.015,0.146,0.146,3.065,0.451,-0.002,0.144,0.513,0.025,0.859,0.859,0.596
142,315,15,104,118,SUBDIFFUSION,2.958E-2,6.051,6.251,2.202,0.969,0.036,0.237,0.593,1.520,0.449,0.084,0.083,0.455,0.053,0.767,0.767,0.629
150,331,15,116,130,SUBDIFFUSION,1.513E-3,5.915,2.171,2.208,0.481,0.006,0.094,0.097,2.313,0.057,-0.094,0.039,0.498,0.030,-0.026,-0.026,0.651
159,346,27,147,173,SUBDIFFUSION,4.453E-4,6.533,6.816,2.445,-0.227,0.002,0.057,0.037,1.927,1.422E-11,-0.255,0.203,1.031,0.021,-0.029,-0.029,0.592
161,352,13,139,151,SUBDIFFUSION,1.341E-3,2.532,1.400,2.623,0.288,0.014,0.136,0.113,2.233,0.212,-0.240,0.105,0.044,0.021,0.380,0.380,0.672
163,356,11,131,141,SUBDIFFUSION,6.996E-2,4.135,5.251,2.194,0.995,0.051,0.286,0.819,1.595,0.655,-0.172,0.252,0.198,0.041,0.709,0.709,0.826
168,360,10,144,153,SUBDIFFUSION,8.89E-3,4.648,5.980,2.016,-0.227,0.040,0.256,0.684,2.860,1.583E-10,0.199,0.302,2.633,0.055,-0.143,-0.143,0.510
174,365,52,157,208,SUBDIFFUSION,1.099E-2,2.242,0.545,2.171,0.982,0.005,0.085,0.162,1.671,0.286,0.335,0.274,0.455,0.059,0.325,0.325,0.603
189,381,25,164,188,SUBDIFFUSION,1.589E-3,3.266,0.656,2.291,0.513,0.009,0.114,0.080,2.599,0.372,-0.031,0.132,0.154,0.019,0.636,0.636,0.539
199,388,18,172,189,SUBDIFFUSION,3.495E-2,1.729,4.493,1.924,0.872,0.004,0.087,0.200,2.113,0.523,0.146,0.284,0.302,0.073,0.809,0.809,0.627
202,392,11,184,194,SUBDIFFUSION,1.55E-2,2.931,1.767,2.347,0.834,0.006,0.094,0.152,1.884,0.575,0.180,0.322,0.331,0.042,0.964,0.964,0.536
207,402,11,181,191,SUBDIFFUSION,8.606E-3,2.589,6.167,2.195,-0.227,0.033,0.205,0.518,1.741,0.116,-0.111,0.150,0.653,0.052,-0.029,-0.029,0.692
215,418,13,205,217,SUBDIFFUSION,1.525E-3,2.797,5.652,1.822,-0.227,6.254E-4,0.035,0.057,7.561,1.162E-12,0.360,0.300,6.633,0.061,-0.087,-0.087,0.619
225,429,27,233,259,SUBDIFFUSION,1.471E-3,2.453,1.344,1.999,-0.227,2.871E-4,0.024,0.026,13.060,6.501E-12,1.872,0.276,0.048,0.037,-0.029,-0.029,0.579
227,439,47,244,290,SUBDIFFUSION,1.467E-3,2.009,0.598,2.036,0.985,1.274E-4,0.018,0.015,8.415,6.736E-12,2.258,0.163,0.295,0.030,-0.014,-0.014,0.521
237,446,15,242,256,SUBDIFFUSION,1.39E-2,1.560,4.341,1.858,0.441,0.025,0.209,0.500,8.100,0.183,0.610,0.002,0.617,0.053,0.805,0.805,0.548
240,451,21,268,288,SUBDIFFUSION,1.773E-3,2.160,6.282,2.113,-0.227,7.326E-4,0.038,0.048,6.317,4.357E-13,1.384,0.309,1.100,0.034,-0.042,-0.042,0.565
253,455,13,278,290,SUBDIFFUSION,5.201E-4,0.969,3.766,2.016,-0.227,0.005,0.090,0.057,2.331,0.044,-0.040,0.327,Infinity,0.024,-0.074,-0.074,0.654
254,459,16,293,308,SUBDIFFUSION,2.051E-2,4.635,1.192,2.423,0.815,0.010,0.117,0.287,2.520,0.406,-0.245,0.012,0.503,0.070,0.368,0.368,0.580
267,479,14,302,315,SUBDIFFUSION,2.987E154,2.551,0.006,2.413,-0.227,0.003,0.074,0.052,2.354,5.335E153,0.605,0.114,0.262,0.030,0.000,0.000,0.601
272,482,18,321,338,SUBDIFFUSION,9.869E-3,2.764,5.564,1.971,0.973,0.022,0.189,0.215,4.252,0.603,-0.079,0.036,0.260,0.031,0.744,0.744,0.656
282,485,15,354,368,SUBDIFFUSION,3.723E-3,2.637,2.317,1.850,0.762,0.028,0.192,0.200,1.552,0.399,-0.106,0.259,0.190,0.029,0.684,0.684,0.486
295,494,11,407,417,SUBDIFFUSION,1.006E-3,4.033,7.095,2.814,0.998,0.015,0.143,0.136,1.663,1.786E-12,-0.306,0.194,1.000,0.026,-0.125,-0.125,0.622
302,500,22,423,444,SUBDIFFUSION,1.383E-3,2.329,4.931,1.948,-0.227,0.013,0.144,0.130,7.981,0.113,0.700,0.141,1.857,0.020,-0.018,-0.018,0.612
