PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
59,177,36,21,56,NORM. DIFFUSION,8.116E-3,4.601,6.831,1.666,0.861,0.002,0.069,0.110,4.463,0.263,1.119,0.312,0.126,0.040,0.083,0.150,0.514
64,187,13,32,44,NORM. DIFFUSION,7.275E-2,2.566,5.043,1.704,0.810,0.059,0.277,0.558,1.436,0.985,-0.080,0.137,0.046,0.027,0.988,0.994,0.544
65,188,13,26,38,NORM. DIFFUSION,1.261E-1,5.394,0.277,1.879,0.951,0.057,0.269,0.880,1.705,0.844,0.081,0.225,0.179,0.030,0.864,0.939,0.559
66,189,13,27,39,NORM. DIFFUSION,6.19E-2,0.138,0.255,1.877,0.378,0.002,0.061,0.113,1.392,0.803,0.454,0.348,0.008,0.042,0.815,0.795,0.630
67,191,15,31,45,NORM. DIFFUSION,8.54E-2,3.448,0.560,1.760,0.985,0.026,0.214,0.392,1.381,1.017,0.612,0.023,0.157,0.037,0.574,0.839,0.659
69,193,27,29,55,NORM. DIFFUSION,1.13E-2,2.843,0.892,1.924,0.925,0.002,0.057,0.058,1.746,0.762,0.007,0.293,0.047,0.017,0.699,0.881,0.651
69,195,34,70,103,NORM. DIFFUSION,9.904E-3,2.945,0.651,2.099,0.952,0.003,0.070,0.082,3.297,0.435,1.480,0.252,-0.010,0.024,0.274,0.345,0.584
72,204,11,37,47,NORM. DIFFUSION,4.635E-2,2.407,7.895,1.879,0.966,7.513E-4,0.033,0.068,1.487,0.734,0.060,0.127,0.085,0.023,0.602,0.790,0.734
73,205,11,34,44,NORM. DIFFUSION,1.142E-1,5.331,0.375,1.650,0.924,0.092,0.344,1.011,2.056,0.901,-0.329,0.282,0.032,0.066,0.721,0.863,0.514
76,211,18,55,72,NORM. DIFFUSION,1.517E-3,1.587,5.298,1.571,0.842,0.006,0.119,0.057,2.318,0.334,0.469,0.321,0.153,0.017,0.266,0.286,0.547
76,213,30,104,133,NORM. DIFFUSION,4.944E-3,1.548,5.375,2.109,0.949,3.268E-4,0.022,0.033,3.570,0.288,1.052,0.241,0.269,0.024,0.060,0.191,0.578
77,217,30,37,66,NORM. DIFFUSION,4.607E-2,6.219,6.011,1.848,0.834,0.004,0.085,0.143,2.032,0.799,0.462,0.177,0.307,0.039,0.791,0.897,0.546
77,221,27,108,134,NORM. DIFFUSION,4.884E-2,6.510,5.664,2.100,0.999,5.431E-4,0.034,0.058,2.724,0.773,2.190,0.035,0.024,0.025,0.595,0.812,0.569
85,240,36,56,91,NORM. DIFFUSION,5.874E-3,1.904,3.041,1.561,0.797,0.010,0.142,0.124,5.258,0.540,0.917,0.314,-0.068,0.014,0.105,0.406,0.592
86,243,14,47,60,NORM. DIFFUSION,4.965E-3,2.514,7.300,1.893,0.961,0.021,0.202,0.444,1.720,0.129,0.458,0.585,-0.019,0.044,-0.068,-0.004,0.524
92,252,33,110,142,NORM. DIFFUSION,1.466E-3,2.184,0.419,1.838,0.719,0.002,0.060,0.048,4.575,0.176,1.082,0.245,0.004,0.028,0.028,0.059,0.625
97,256,14,61,74,NORM. DIFFUSION,3.955E-1,3.306,6.646,2.075,0.997,0.001,0.037,0.148,1.970,1.224,-0.364,0.032,5.536,0.069,0.965,0.978,0.716
99,260,14,62,75,NORM. DIFFUSION,1.019E-1,4.883,0.391,1.805,0.823,0.020,0.185,0.409,2.218,0.930,0.649,0.342,0.588,0.057,0.955,0.963,0.716
103,271,14,70,83,NORM. DIFFUSION,5.321E-3,2.917,1.100,1.962,-0.227,0.002,0.057,0.074,1.531,0.170,0.685,0.402,0.383,0.036,0.427,0.200,0.483
106,278,11,74,84,NORM. DIFFUSION,1.056E-1,0.556,2.342,1.905,0.939,0.032,0.194,0.775,1.545,0.596,-0.473,0.241,0.631,0.093,0.340,0.584,0.410
118,292,15,86,100,NORM. DIFFUSION,2.89E-2,3.373,7.549,1.632,0.966,0.094,0.360,0.653,1.840,0.621,0.021,0.371,0.135,0.027,0.359,0.449,0.608
121,295,28,85,112,NORM. DIFFUSION,3.852E-2,4.204,4.779,2.229,0.890,4.866E-4,0.027,0.056,2.230,0.646,0.245,0.019,0.207,0.033,0.850,0.918,0.585
124,296,21,89,109,NORM. DIFFUSION,5.583E-3,3.032,1.099,1.892,0.898,0.046,0.241,0.245,1.844,0.567,-0.314,0.116,0.186,0.019,0.466,0.755,0.555
127,300,14,94,107,NORM. DIFFUSION,1.052E-2,0.637,0.983,1.748,0.109,0.007,0.111,0.117,1.506,0.520,1.289,0.424,0.360,0.035,0.841,0.799,0.622
129,302,11,102,112,NORM. DIFFUSION,3.167E-13,2.196,6.284,1.367,0.510,0.032,0.262,0.548,2.873,5.181E-13,0.422,0.573,0.613,0.041,-0.125,-0.125,0.546
133,304,30,132,161,NORM. DIFFUSION,8.29E-2,2.495,4.015,1.747,0.924,0.011,0.135,0.282,1.618,0.910,1.037,0.046,-0.008,0.036,0.814,0.945,0.549
143,320,16,113,128,NORM. DIFFUSION,9.043E-2,3.080,3.942,1.852,0.989,4.699E-4,0.027,0.064,2.093,0.903,0.289,0.071,0.096,0.029,0.838,0.927,0.683
143,322,13,141,153,NORM. DIFFUSION,1.479E-1,2.585,4.766,1.620,0.971,0.008,0.122,0.253,1.726,1.188,0.938,0.219,0.088,0.045,0.991,0.995,0.678
144,326,11,108,118,NORM. DIFFUSION,1.184E-2,2.538,0.375,1.808,0.923,0.033,0.260,0.204,5.448,0.782,1.827,0.309,0.063,0.018,1.000,0.998,0.622
151,332,11,116,126,NORM. DIFFUSION,4.023E-12,2.360,7.182,1.939,0.925,7.905E-4,0.033,0.068,1.829,1.186E-11,-0.180,0.454,-0.024,0.047,-0.125,-0.125,0.508
153,333,21,115,135,NORM. DIFFUSION,7.336E-2,3.493,6.648,1.751,0.865,0.038,0.252,0.519,1.461,0.790,0.512,0.431,0.191,0.042,0.848,0.930,0.583
154,339,13,115,127,NORM. DIFFUSION,2.027E-1,0.757,5.563,1.994,0.997,0.037,0.218,0.634,1.645,1.210,-0.153,0.015,0.207,0.048,0.959,0.968,0.608
156,341,56,140,195,NORM. DIFFUSION,2.047E-2,6.115,4.852,1.734,0.946,7.422E-4,0.038,0.051,4.110,0.672,1.357,0.287,0.342,0.025,0.464,0.784,0.582
158,342,12,124,135,NORM. DIFFUSION,3.319E-2,4.827,7.513,1.857,0.952,0.064,0.301,0.360,3.012,1.072,-0.106,0.266,-0.026,0.020,0.931,0.976,0.717
159,345,13,134,146,NORM. DIFFUSION,7.816E-5,6.554,6.837,1.752,-0.227,0.003,0.077,0.057,3.168,6.855E-11,0.760,0.176,0.767,0.016,-0.086,-0.087,0.527
159,347,12,174,185,NORM. DIFFUSION,3.293E-3,6.557,6.877,1.749,0.086,0.012,0.141,0.087,2.137,0.467,-0.027,0.349,0.083,0.019,0.850,0.768,0.598
161,351,12,127,138,NORM. DIFFUSION,2.712E-2,2.497,1.373,1.599,0.952,0.011,0.120,0.138,1.722,1.169,-0.159,0.401,-0.065,0.024,0.672,0.873,0.663
161,353,66,152,217,NORM. DIFFUSION,1.054E-2,2.609,1.411,1.803,0.978,0.001,0.053,0.061,2.811,0.557,1.460,0.151,0.079,0.028,0.612,0.804,0.594
162,355,11,131,141,NORM. DIFFUSION,4.109E-2,1.822,4.782,1.683,0.313,0.066,0.307,0.760,1.926,0.452,-0.086,0.318,0.092,0.067,0.957,0.928,0.458
167,358,16,136,151,NORM. DIFFUSION,9.51E-3,0.833,3.250,1.742,0.957,0.053,0.293,0.304,1.836,0.593,0.428,0.159,0.142,0.021,0.546,0.681,0.706
181,369,11,153,163,NORM. DIFFUSION,3.79E-2,2.571,1.975,1.773,0.492,0.101,0.366,0.670,1.431,0.688,-0.257,0.291,0.032,0.062,0.903,0.888,0.518
183,370,19,155,173,NORM. DIFFUSION,3.349E-2,1.581,4.352,2.141,0.979,0.003,0.066,0.119,2.668,0.677,0.821,0.051,0.110,0.035,0.379,0.678,0.598
184,371,11,152,162,NORM. DIFFUSION,2.378E-2,2.898,1.044,1.585,0.791,0.102,0.363,0.408,1.624,1.046,-0.089,0.434,0.120,0.028,0.996,0.998,0.451
188,376,14,161,174,NORM. DIFFUSION,4.598E-11,0.077,1.043,1.946,-0.227,0.027,0.203,0.117,1.926,4.911E-11,0.282,0.509,0.800,0.015,-0.083,-0.083,0.529
200,389,13,173,185,NORM. DIFFUSION,6.122E-2,4.554,1.585,1.600,0.989,0.036,0.273,0.401,2.470,1.011,1.979,0.270,0.274,0.029,0.876,0.918,0.594
204,399,29,182,210,NORM. DIFFUSION,2.314E-2,0.914,3.392,1.605,0.742,0.032,0.218,0.317,1.704,0.653,0.279,0.460,0.132,0.028,0.793,0.874,0.613
206,400,21,181,201,NORM. DIFFUSION,7.37E-2,1.661,5.267,1.757,0.946,0.011,0.143,0.266,3.330,0.828,1.688,0.085,0.158,0.032,0.799,0.860,0.614
210,407,11,186,196,NORM. DIFFUSION,8.234E-3,2.385,0.495,1.789,-0.227,0.061,0.305,0.366,1.336,0.322,-0.153,0.185,0.032,0.033,0.595,0.426,0.495
212,409,14,190,203,NORM. DIFFUSION,2.017E-2,2.174,6.337,1.934,0.941,7.364E-4,0.034,0.052,2.606,0.597,0.073,0.253,0.374,0.049,0.733,0.878,0.527
214,413,18,251,268,NORM. DIFFUSION,9.955E-3,5.251,1.080,1.596,0.267,0.077,0.347,0.400,1.330,0.508,0.076,0.508,0.118,0.020,0.568,0.654,0.569
215,417,12,193,204,NORM. DIFFUSION,2.265E-1,2.843,5.947,1.572,0.955,0.072,0.323,0.919,1.335,1.271,-0.024,0.315,0.095,0.073,0.910,0.966,0.682
223,425,11,210,220,NORM. DIFFUSION,2.055E-2,6.571,6.815,1.520,0.748,0.072,0.401,0.495,5.655,0.589,2.628,0.296,0.053,0.029,0.956,0.986,0.592
224,427,11,212,222,NORM. DIFFUSION,7.675E-2,1.004,3.516,1.494,0.940,0.044,0.245,0.430,1.574,1.269,-0.229,0.219,-0.091,0.045,0.920,0.955,0.794
225,428,16,217,232,NORM. DIFFUSION,6.092E-3,2.457,1.320,1.906,0.319,0.023,0.195,0.163,2.200,0.558,0.167,0.001,0.212,0.023,0.789,0.830,0.554
225,432,11,282,292,NORM. DIFFUSION,8.759E-2,2.513,1.385,1.450,0.682,0.032,0.258,0.481,1.427,0.901,0.750,0.240,-0.078,0.052,0.948,0.956,0.561
227,440,42,291,332,NORM. DIFFUSION,1.257E-3,2.020,0.655,2.403,0.998,4.177E-4,0.026,0.017,2.840,0.357,-0.117,0.249,0.330,0.017,0.188,0.373,0.566
228,443,20,221,240,NORM. DIFFUSION,9.346E-2,5.766,5.064,1.937,0.983,0.007,0.118,0.229,1.914,0.946,0.943,0.021,0.152,0.032,0.844,0.936,0.671
233,444,12,228,239,NORM. DIFFUSION,7.231E-2,2.193,3.987,1.722,0.990,0.034,0.243,0.525,1.174,0.867,0.530,0.355,0.633,0.029,0.521,0.759,0.658
240,450,11,257,267,NORM. DIFFUSION,4.411E-3,2.124,6.247,2.023,0.782,0.007,0.110,0.068,2.141,0.596,-0.014,0.064,2.400,0.018,0.972,0.959,0.601
260,461,19,291,309,NORM. DIFFUSION,8.741E-3,2.208,4.175,1.921,0.963,0.005,0.098,0.119,2.277,0.456,0.382,0.328,0.267,0.029,0.245,0.481,0.623
262,464,14,296,309,NORM. DIFFUSION,1.585E-1,5.914,5.017,1.736,0.955,0.037,0.237,0.471,1.613,1.392,0.114,0.072,-0.042,0.006,0.974,0.988,0.738
285,486,11,355,365,NORM. DIFFUSION,2.254E-1,1.869,2.625,1.368,0.896,0.068,0.305,0.627,1.694,1.749,-0.133,0.364,-0.126,0.054,0.958,0.996,0.754
288,488,12,370,381,NORM. DIFFUSION,2.176E-2,4.027,7.120,1.802,0.514,0.028,0.226,0.309,3.409,0.599,2.227,0.314,0.449,0.038,0.878,0.887,0.605
289,490,11,375,385,NORM. DIFFUSION,8.263E-2,1.989,0.480,1.598,0.919,0.098,0.423,0.775,2.866,1.015,0.344,0.436,0.035,0.033,0.998,0.999,0.500
290,491,12,382,393,NORM. DIFFUSION,2.135E-4,3.307,0.237,1.716,-0.227,0.015,0.147,0.223,4.097,6.118E-11,0.413,0.257,1.414,0.037,-0.105,-0.105,0.553
303,501,12,427,438,NORM. DIFFUSION,1.936E-3,3.340,0.213,1.902,-0.227,0.002,0.050,0.062,4.810,2.578E-11,0.110,0.436,3.012,0.039,-0.097,-0.105,0.498
