 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,276.787,226.416,101.705,429.057
2,272.983,224.334,101.779,428.023
3,272.776,222.785,101.615,430.656
4,120.818,114.153,101.643,420.293
5,119.446,112.988,101.629,413.815
6,118.728,112.731,101.624,410.432
7,118.405,112.641,101.589,411.464
8,118.570,112.575,101.577,412.369
9,118.567,112.502,101.724,411.771
10,118.360,112.409,101.627,410.488
11,118.248,112.570,101.540,409.576
12,117.806,112.578,101.605,410.387
13,117.622,112.363,101.523,408.043
14,117.856,112.532,101.655,407.134
15,118.265,112.367,101.650,408.609
16,118.607,112.836,101.463,411.306
17,118.426,112.783,101.534,410.203
18,118.040,112.841,101.670,406.957
19,118.269,112.797,101.577,408.415
20,118.621,113.256,101.659,409.016
21,118.372,112.867,101.619,408.335
22,119.012,113.100,101.522,409.959
23,118.747,113.328,101.589,412.639
24,118.947,112.984,101.580,412.589
25,119.209,113.441,101.663,411.808
26,118.960,113.493,101.506,411.756
27,118.749,113.240,101.508,410.533
28,118.523,113.043,101.729,407.985
29,118.698,113.080,101.603,408.688
30,118.684,113.329,101.488,407.483
31,118.618,113.511,101.571,409.147
32,118.782,113.195,101.579,407.763
33,118.118,113.456,101.619,405.328
34,118.353,112.909,101.486,405.382
35,118.272,113.350,101.769,406.794
36,118.878,113.521,101.583,407.863
37,118.750,113.519,101.471,408.147
38,118.736,113.426,101.542,407.870
39,118.505,113.236,101.539,408.723
40,119.046,113.707,101.393,413.551
41,119.082,113.939,101.717,412.516
42,118.974,113.451,101.487,413.545
43,119.106,113.733,101.422,412.992
44,119.607,113.891,101.678,415.424
45,119.255,113.633,101.535,416.244
46,119.758,114.121,101.606,415.147
47,119.302,113.831,101.571,415.313
48,119.415,113.972,101.482,415.984
49,119.349,114.093,101.478,411.838
50,119.469,114.109,101.498,412.992
51,119.193,113.845,101.452,410.809
52,119.254,113.860,101.469,408.136
53,119.424,113.666,101.596,409.227
54,119.243,113.747,101.443,408.113
55,119.385,113.670,101.433,407.134
56,118.762,114.063,101.546,408.944
57,119.069,113.908,101.722,406.180
58,119.273,114.242,101.539,407.624
59,119.144,113.728,101.492,407.188
60,119.484,114.276,101.545,409.020
61,119.343,113.859,101.638,406.999
62,119.339,114.292,101.554,406.629
63,119.214,114.034,101.372,404.576
64,119.687,114.299,101.509,407.141
65,119.638,114.374,101.351,408.052
66,119.351,113.951,101.602,407.487
67,119.110,114.042,101.523,403.455
68,119.393,114.009,101.512,403.500
69,119.228,114.006,101.373,403.799
70,119.206,113.787,101.364,402.653
71,119.337,114.042,101.505,402.262
72,119.097,114.142,101.520,401.268
73,119.151,113.951,101.539,400.413
74,119.418,114.265,101.708,398.416
75,119.007,113.947,101.464,396.237
76,119.189,114.052,101.534,397.065
77,119.197,114.105,101.562,397.877
78,119.269,114.186,101.527,399.502
79,119.022,114.342,101.533,397.935
80,119.080,113.939,101.395,394.981
81,119.523,114.303,101.524,398.314
82,119.342,114.234,101.543,400.290
83,119.760,114.452,101.562,401.054
84,119.870,114.618,101.521,399.432
85,119.696,114.458,101.488,397.596
86,120.020,114.612,101.504,400.669
87,119.754,114.474,101.512,400.960
88,120.385,114.618,101.576,402.971
89,120.045,114.748,101.384,401.508
90,119.654,114.334,101.240,400.018
91,120.147,114.647,101.394,401.828
92,120.253,114.627,101.473,400.274
93,120.014,114.715,101.394,401.782
94,120.261,114.808,101.504,402.855
95,120.600,114.394,101.425,403.482
96,120.158,115.109,101.429,403.401
97,120.090,114.909,101.385,402.833
98,119.987,115.166,101.488,401.187
99,120.443,115.042,101.477,401.647
100,120.749,114.939,101.579,405.629
101,120.736,115.320,101.388,405.603
102,120.446,115.364,101.507,404.135
103,120.639,115.125,101.498,402.874
104,120.800,115.174,101.517,401.069
105,120.935,115.338,101.545,401.076
106,121.029,115.242,101.518,403.833
107,121.028,115.288,101.527,405.123
108,121.056,115.629,101.464,405.955
109,120.910,115.527,101.471,406.789
110,121.076,115.511,101.613,406.067
111,120.850,115.648,101.364,404.545
112,120.925,115.368,101.404,402.828
113,120.868,115.360,101.475,402.835
114,120.710,115.512,101.300,401.539
115,120.694,115.321,101.429,403.176
116,120.751,115.660,101.369,402.891
117,120.799,115.811,101.232,403.413
118,121.284,116.082,101.477,404.872
119,121.491,115.818,101.439,407.022
120,121.248,115.821,101.421,407.507
121,121.253,116.037,101.424,405.864
122,121.352,115.850,101.532,403.951
123,121.421,115.501,101.581,402.882
124,121.250,115.575,101.498,402.515
125,121.543,115.867,101.604,403.579
126,121.142,115.714,101.486,403.281
127,121.363,115.781,101.466,403.720
128,121.320,115.862,101.360,404.886
129,121.939,116.177,101.382,406.525
130,121.827,115.962,101.442,409.322
131,121.664,116.266,101.470,410.718
132,122.100,116.245,101.461,409.395
133,122.148,116.336,101.394,407.958
134,122.035,116.196,101.526,407.317
135,121.418,116.092,101.490,404.095
136,121.666,115.697,101.439,401.985
137,121.522,116.193,101.442,400.445
138,121.613,115.841,101.288,399.136
139,121.238,115.925,101.549,399.083
140,121.132,115.642,101.463,397.747
141,121.065,115.790,101.439,397.043
142,121.051,115.724,101.382,399.244
143,121.386,115.712,101.292,399.970
144,121.241,116.042,101.524,398.508
145,121.157,116.309,101.364,397.251
146,121.243,116.133,101.435,397.792
147,121.541,115.979,101.379,398.970
148,121.386,115.663,101.466,398.537
149,121.579,116.175,101.361,400.038
150,121.698,116.246,101.470,400.265
151,121.488,115.785,101.534,401.453
152,121.605,116.594,101.473,403.705
153,122.055,116.221,101.437,403.891
154,121.619,116.241,101.351,403.837
155,121.796,116.654,101.523,401.312
156,121.571,116.302,101.279,400.417
157,121.394,116.195,101.373,399.463
158,121.702,116.253,101.453,398.922
159,121.841,116.187,101.338,400.378
160,121.621,116.260,101.360,400.006
161,121.584,116.160,101.343,399.507
162,121.374,116.360,101.383,399.245
163,121.453,116.282,101.408,401.270
164,121.814,116.407,101.412,400.226
165,121.433,116.151,101.341,400.055
166,121.680,116.392,101.381,396.629
167,121.198,116.121,101.498,395.319
168,121.359,116.443,101.629,394.947
169,121.255,116.506,101.348,393.826
170,121.574,116.242,101.349,394.782
171,121.497,116.382,101.302,393.663
172,121.233,116.130,101.365,390.909
173,121.615,116.192,101.444,390.095
174,121.512,116.309,101.372,393.246
175,121.714,116.142,101.385,394.993
176,122.101,116.546,101.289,398.483
177,121.569,116.567,101.354,397.379
178,121.570,116.815,101.243,393.042
179,121.539,116.344,101.391,392.300
180,121.425,116.464,101.480,391.627
181,121.766,116.510,101.525,390.711
182,121.094,116.527,101.251,390.587
183,121.725,116.759,101.416,392.276
184,121.382,116.695,101.465,392.090
185,121.733,116.359,101.313,392.443
186,122.033,116.793,101.264,395.189
187,121.795,116.695,101.149,393.660
188,121.724,116.605,101.383,393.954
189,121.517,116.773,101.143,393.130
190,121.537,116.560,101.283,393.027
191,121.464,116.655,101.311,391.551
192,121.546,116.485,101.243,389.835
193,121.270,116.467,101.292,388.835
194,121.355,116.583,101.383,392.769
195,122.094,116.483,101.335,390.785
196,121.532,116.782,101.227,392.344
197,121.794,116.343,101.371,391.629
198,121.760,116.696,101.348,392.796
199,121.967,116.572,101.350,391.781
200,121.971,116.593,101.307,389.662
201,122.046,116.569,101.362,389.685
