 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,261.896,328.967,100.497,173.686
2,259.993,325.161,100.324,172.414
3,258.675,324.654,100.406,172.767
4,111.528,133.382,100.309,171.314
5,110.710,131.348,100.292,169.630
6,110.602,129.708,100.317,169.487
7,110.853,128.608,100.386,169.712
8,110.665,128.477,100.254,169.757
9,110.383,127.974,100.393,169.295
10,110.467,127.970,100.229,168.792
11,110.261,127.919,100.347,168.782
12,110.382,127.971,100.208,168.281
13,110.892,127.492,100.307,168.873
14,110.398,127.383,100.280,168.920
15,111.027,127.719,100.319,169.356
16,111.041,127.678,100.277,169.113
17,110.863,127.463,100.152,169.115
18,110.910,126.902,100.330,168.223
19,111.448,127.520,100.228,168.762
20,111.056,127.036,100.287,168.552
21,110.937,127.211,100.240,168.900
22,111.111,127.614,100.297,169.553
23,111.145,127.065,100.267,169.276
24,111.118,127.413,100.281,169.509
25,111.288,127.446,100.306,170.011
26,111.391,127.740,100.299,169.018
27,111.413,127.609,100.168,169.115
28,111.257,127.166,100.173,169.514
29,111.324,127.986,100.222,169.179
30,111.346,127.735,100.301,169.043
31,111.476,127.685,100.330,169.183
32,111.961,127.451,100.231,169.185
33,111.896,127.702,100.314,169.688
34,112.017,127.821,100.152,169.421
35,112.071,128.139,100.277,168.136
36,112.329,127.461,100.140,168.779
37,112.034,127.613,100.380,168.665
38,112.151,127.656,100.343,168.931
39,112.206,127.459,100.242,168.398
40,112.044,127.379,100.117,169.006
41,111.890,127.864,100.331,168.547
42,112.299,127.517,100.293,168.842
43,112.276,127.403,100.207,169.194
44,112.273,127.217,100.142,168.732
45,111.963,127.190,100.270,168.818
46,112.423,127.839,100.225,168.716
47,112.455,127.495,100.238,168.782
48,112.462,127.514,100.286,167.981
49,112.641,127.682,100.215,168.613
50,112.490,127.571,100.182,169.034
51,112.655,128.033,100.437,168.795
52,112.742,127.708,100.347,168.653
53,112.387,128.382,100.305,169.021
54,112.699,128.178,100.300,169.371
55,112.770,128.413,100.183,169.506
56,112.837,127.657,100.173,168.797
57,112.667,127.848,100.051,168.766
58,112.868,127.724,100.249,168.519
59,112.796,127.946,100.351,168.726
60,113.006,127.163,100.199,169.026
61,112.881,128.043,100.207,168.429
62,112.953,127.684,100.292,168.203
63,112.953,127.595,100.218,168.376
64,113.031,126.985,100.215,168.394
65,112.933,127.236,100.185,168.489
66,112.929,127.413,100.142,167.656
67,112.983,127.361,100.278,168.046
68,113.301,127.022,100.279,167.911
69,113.258,127.745,100.196,168.040
70,113.293,127.766,100.297,168.025
71,113.419,127.523,100.233,168.733
72,113.131,127.841,100.071,168.122
73,113.147,127.406,100.152,167.913
74,113.416,127.792,100.173,167.213
75,113.408,127.701,100.104,168.197
76,113.609,127.574,100.178,168.219
77,113.462,127.632,100.126,168.312
78,113.444,127.332,100.309,167.666
79,113.356,127.182,100.300,167.484
80,113.350,127.435,100.258,167.274
81,113.429,126.991,100.105,167.476
82,113.703,127.337,100.095,167.595
83,113.815,127.515,100.171,167.895
84,113.731,127.810,100.060,168.027
85,113.578,127.573,100.134,168.139
86,113.712,127.510,100.120,168.379
87,113.728,127.770,100.155,167.941
88,113.754,127.644,100.229,167.982
89,113.801,127.953,100.286,167.519
90,113.761,127.727,100.074,168.121
91,113.938,127.046,100.264,167.690
92,114.019,127.447,100.053,168.473
93,113.787,127.549,100.041,168.493
94,113.854,127.652,100.113,168.300
95,114.051,127.368,100.197,168.890
96,113.822,127.646,100.171,167.888
97,114.100,127.127,100.229,168.063
98,113.993,128.079,100.186,168.430
99,114.121,127.886,100.253,168.363
100,114.052,128.094,100.112,167.704
101,114.084,127.402,100.229,168.000
102,114.216,127.692,100.155,167.982
103,114.079,127.906,100.232,168.094
104,114.202,127.967,100.009,167.708
105,114.025,128.037,100.144,168.574
106,114.502,127.665,100.348,167.493
107,114.272,127.524,100.192,168.394
108,114.546,127.583,100.255,167.361
