 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,317.186,246.717,104.459,189.096
2,312.714,243.841,104.371,187.957
3,308.949,241.762,104.308,187.620
4,121.331,110.371,104.196,185.209
5,119.947,109.748,104.154,185.050
6,119.154,109.291,104.028,184.048
7,118.486,109.344,104.112,184.629
8,118.135,109.399,104.189,184.324
9,118.090,109.289,104.179,183.179
10,117.643,109.203,103.958,183.103
11,117.615,109.118,104.157,183.409
12,117.556,109.092,103.947,183.262
13,117.259,109.071,104.053,183.059
14,117.187,109.068,104.042,182.624
15,117.241,109.072,104.045,182.610
16,117.699,108.996,103.886,183.144
17,117.376,108.877,104.129,183.537
18,117.512,108.865,103.951,183.044
19,117.144,109.109,103.971,183.463
20,117.265,108.826,104.113,182.586
21,117.235,109.004,103.976,182.896
22,117.491,109.180,104.065,183.447
23,117.232,109.050,104.122,183.150
24,117.375,108.981,103.993,182.908
25,117.520,109.033,103.997,182.872
26,117.391,109.040,104.045,182.955
27,117.564,108.829,103.874,183.260
28,117.338,109.043,103.786,181.990
29,117.174,108.992,103.985,182.799
30,117.166,109.147,103.952,182.584
31,116.649,109.354,103.840,181.917
32,116.910,109.124,104.139,181.772
33,117.182,109.053,103.897,182.747
34,116.684,108.913,103.881,182.061
35,117.256,109.269,103.832,181.245
36,117.061,108.908,103.815,181.328
37,117.090,109.036,103.952,181.149
38,116.828,109.414,104.100,181.241
39,116.781,109.248,103.839,181.347
40,116.996,109.161,104.057,181.337
41,116.808,109.357,103.957,180.472
42,116.806,109.445,103.984,181.401
43,116.791,109.098,103.876,180.932
44,116.735,109.457,103.955,180.123
45,116.772,109.401,104.006,180.300
46,116.890,109.262,103.908,180.479
47,117.161,109.318,103.972,180.422
48,116.770,109.106,103.845,180.471
49,117.145,109.017,103.848,180.778
50,116.880,109.327,103.929,180.860
51,117.191,109.279,103.838,180.961
52,116.947,109.133,103.827,180.784
53,117.230,109.147,103.964,181.189
54,117.331,109.072,103.931,181.465
55,117.194,109.047,103.958,181.699
56,117.213,109.166,104.019,180.761
57,117.092,109.081,104.068,180.559
58,117.198,109.239,104.236,179.904
59,117.162,109.138,103.893,180.654
60,117.261,109.293,103.853,180.650
61,117.042,109.441,103.855,180.923
62,116.917,109.271,103.868,181.160
63,117.045,109.023,103.932,180.725
