"NewFrame","mean","median","sd","sem","Cond","Condname"
-41,0.0448796099779173,0.0288431404809861,0.0865270907116374,0.0203946308661808,"Cond1","Control"
-40,0.0431465561894364,0.0348144970854379,0.0928882867086996,0.0218939791415072,"Cond1","Control"
-39,0.0360151964528582,0.0129620158499952,0.0894657613745443,0.0210872821839859,"Cond1","Control"
-38,0.0602984891677237,0.0114408309790344,0.165398780323877,0.0379450825692982,"Cond1","Control"
-37,0.0580104630994362,0,0.144187511021795,0.0330788836560348,"Cond1","Control"
-36,0.062458467578204,0.0363636363636364,0.128295758355404,0.0294330655555852,"Cond1","Control"
-35,0.0716502304842662,0.0190282198185987,0.115751104356391,0.0258827337811563,"Cond1","Control"
-34,0.0723892502204035,0.0204328126863646,0.164570148656206,0.0367990039462523,"Cond1","Control"
-33,0.056223374029775,0.0139854545454548,0.103903191959904,0.0226735353382757,"Cond1","Control"
-32,0.11421346224961,0.00156932791724775,0.364043831748413,0.077614405713603,"Cond1","Control"
-31,0.122196134418973,-0.0130081212035955,0.436849799535123,0.0931366902006929,"Cond1","Control"
-30,0.126790004730834,0.018035584415584,0.361015634345672,0.0769687918580723,"Cond1","Control"
-29,0.140453125490738,0.00462112571513089,0.458152126316407,0.0976783615305041,"Cond1","Control"
-28,0.117996204416499,-0.0171852429594126,0.431382896294116,0.0919711425134635,"Cond1","Control"
-27,0.0958822551725218,0.00332383341025421,0.327639901801817,0.0698530617708292,"Cond1","Control"
-26,0.0245663752059947,0.0237282145570984,0.111485413262768,0.0237687699708233,"Cond1","Control"
-25,0.00242220855850379,0,0.0860486442074065,0.0183456325864481,"Cond1","Control"
-24,-0.0108877808295544,-0.0152478978467793,0.105510589382175,0.0220004787218409,"Cond1","Control"
-23,0.0154722342973182,0.00369371875929417,0.0670533351656042,0.0139815868926286,"Cond1","Control"
-22,-0.00627435006029004,-0.00336409510387766,0.0764887809635533,0.0159490133445553,"Cond1","Control"
-21,-0.0201823705023109,-0.0190703874670873,0.0907045319303012,0.018913202327768,"Cond1","Control"
-20,-0.0211141411061481,-0.0158507181766351,0.124152861286994,0.0258876611247667,"Cond1","Control"
-19,0.0124468248427161,0.00439942510112174,0.121760658889428,0.0253888524435325,"Cond1","Control"
-18,0.0185873662288082,-0.00201775766625508,0.158274855437069,0.0316549710874137,"Cond1","Control"
-17,0.0243089762216563,0.0173028055452011,0.150720146711718,0.0295586526605622,"Cond1","Control"
-16,0.0340305060549217,0.0289661118213596,0.201560737831212,0.039529312899058,"Cond1","Control"
-15,0.0221701199001898,0.0209564973372199,0.147895802367056,0.0290047531633877,"Cond1","Control"
-14,0.0419676633974976,0.018204521760019,0.220080157018144,0.0431612698150031,"Cond1","Control"
-13,0.00949096620678696,0.016951501841513,0.167555440871673,0.032860325485127,"Cond1","Control"
-12,0.0188352702713467,0.0206920362988501,0.169912646422514,0.0333226115274843,"Cond1","Control"
-11,0.021853900976714,0.0404272211040357,0.137816835513648,0.0270281051379114,"Cond1","Control"
-10,0.0292146906367038,0.00260790960451964,0.190020340428202,0.036569431565909,"Cond1","Control"
-9,0.0237912716908159,0.0166355671440754,0.123170570410182,0.0237041873275195,"Cond1","Control"
-8,0.0314353529844019,0.0324593836335142,0.128255392578126,0.0242379909331915,"Cond1","Control"
-7,0.0133407259035387,0.0113086373655854,0.121583032852155,0.0229770334694142,"Cond1","Control"
-6,0.00854572685855984,0.0121030490171739,0.123269602012765,0.0228905904327111,"Cond1","Control"
-5,0.0208845126154105,0.0204455756560403,0.149849084733629,0.0278262764651329,"Cond1","Control"
-4,0.0418188840639786,0.0261541343454278,0.144255624976332,0.0263373532821809,"Cond1","Control"
-3,0.0186059590286552,0.0240212996745879,0.106719774125319,0.0191674372640071,"Cond1","Control"
-2,0.0473107419664579,0.0169491525423729,0.16468532220099,0.0295783570332855,"Cond1","Control"
-1,0.212705724887227,0.0867208412084703,0.345868240977098,0.0621197698821611,"Cond1","Control"
0,1,1,3.86191681543437e-16,6.93620736038371e-17,"Cond1","Control"
1,0.383582446065412,0.301611879781464,0.296782870338548,0.0533037770635281,"Cond1","Control"
2,0.143845679909927,0.117721539378514,0.177326784590939,0.0318488307038924,"Cond1","Control"
3,0.0234906067858347,0.0588591587866685,0.134799277938425,0.0242106650271219,"Cond1","Control"
4,0.00836869509936423,0.00879503787546649,0.115534729554112,0.0207506499961481,"Cond1","Control"
5,-0.0102810026047048,0.00254486594246031,0.144127168476027,0.0258860036244007,"Cond1","Control"
6,-0.023588895559769,0.00254486594246031,0.16201068144276,0.0290979773720905,"Cond1","Control"
7,-0.031134637202745,0.0147652809624783,0.159500245731172,0.028647089807892,"Cond1","Control"
8,-0.0484981802435101,-0.0114373686783929,0.194370241259076,0.0349099258863534,"Cond1","Control"
9,-0.0398163831919627,0.00344517621610767,0.180677934162967,0.0324507149349135,"Cond1","Control"
10,-0.0424282486427948,-0.00184206234229719,0.165635624371057,0.0297490363415572,"Cond1","Control"
11,-0.0533263424509706,0,0.214991038107743,0.0386135303323911,"Cond1","Control"
12,-0.0540975895370783,-0.0107602085599084,0.192034801161741,0.0344904684623062,"Cond1","Control"
13,-0.0588599671547515,-0.00412110065872465,0.194850641839729,0.0355746972933265,"Cond1","Control"
14,-0.0238567935883184,-0.0218842107785582,0.0712678653568097,0.0137155070827747,"Cond1","Control"
15,-0.0166922896414791,-0.00181857790996125,0.0887484385341012,0.0170796449592741,"Cond1","Control"
16,-0.0173075023897872,-0.0125818181818183,0.093486383565912,0.0179914629057813,"Cond1","Control"
17,-0.0242980113205889,-0.00476899224806214,0.0966326736736455,0.0185969667193308,"Cond1","Control"
18,-0.0146583458731235,-0.00212076810364767,0.0725101098231801,0.0139545771417941,"Cond1","Control"
19,-0.0141275357020476,-0.00542993726929851,0.0736277612133275,0.0141696692521147,"Cond1","Control"
20,-0.0264917537122639,-0.0173830508474579,0.0797403043805323,0.015346028733121,"Cond1","Control"
21,-0.0252722922579487,-0.0189002170085577,0.095245279996303,0.0183299626816356,"Cond1","Control"
22,-0.0130982328547183,-0.000145864371619882,0.0947264319366116,0.0185773817268385,"Cond1","Control"
23,-0.0336382857782693,-0.0231648340448842,0.087412373755613,0.0171429769042053,"Cond1","Control"
24,-0.0202542575262882,-0.0212564629166994,0.0691548299434885,0.0135623779746553,"Cond1","Control"
25,-0.00209129154946535,-0.00951541730551352,0.058780038258384,0.0115277139265089,"Cond1","Control"
26,-0.012975961451116,-0.0204248587570622,0.0631222997150067,0.0126244599430013,"Cond1","Control"
27,-0.0185479708092075,-0.0269600866665247,0.0361396590853633,0.00722793181707267,"Cond1","Control"
28,-0.0209556053730444,-0.0139122188019893,0.0557646584837333,0.0111529316967467,"Cond1","Control"
29,-0.0208323973701837,-0.0255549509147217,0.0512080174247916,0.0104527927858574,"Cond1","Control"
30,-0.029066642141265,-0.0208622378769907,0.0725805707538018,0.0148154469655655,"Cond1","Control"
31,-0.0185733852229497,-0.00419272727272745,0.0598953768988106,0.0122260926128141,"Cond1","Control"
32,-0.0178559881548582,-0.0289993967763938,0.0503600057444836,0.0102796931264679,"Cond1","Control"
33,-0.0210779531059279,-0.0209463476226064,0.051188642831164,0.010448837963494,"Cond1","Control"
34,-0.0288758928544924,-0.0308969276081168,0.0400790027592279,0.00818109217997563,"Cond1","Control"
35,-0.0267084260411245,-0.0164351513724902,0.053540753393667,0.0114149269777489,"Cond1","Control"
36,-0.0230427670602504,-0.0208782419642664,0.0469438356028565,0.010008459379009,"Cond1","Control"
37,-0.0272568334316356,-0.022968118430467,0.0705617405727096,0.0150438136374004,"Cond1","Control"
38,-0.0261911131991754,-0.0307621572224689,0.0687840408878563,0.0146648067911246,"Cond1","Control"
39,-0.0267844058128005,-0.0315986349353634,0.0783606876672162,0.0167065547447687,"Cond1","Control"
40,-0.0150721720796721,-0.0202987208057152,0.0760738256437762,0.0162189941231649,"Cond1","Control"
41,-0.0176206589372877,-0.0227267029806859,0.0542214264572081,0.0124392483421891,"Cond1","Control"
42,0.000234064141781692,-0.00698909090909141,0.0672100952126332,0.0154190533167166,"Cond1","Control"
43,-0.0228229955233491,-0.024326151954693,0.0518968576880367,0.0122322066644947,"Cond1","Control"
44,-0.0111130574319065,-0.0127243297123022,0.0641864539436714,0.0155675017260941,"Cond1","Control"
45,0.00334151150939292,0.0067877793508604,0.0623240713488758,0.0151158075994086,"Cond1","Control"
46,-0.00932872886225365,-0.00737305827695941,0.0418477193761153,0.0104619298440288,"Cond1","Control"
47,-0.0124801418072569,-0.0161090258872046,0.0579245308818638,0.0149560495628224,"Cond1","Control"
48,0.0120947040008297,-0.0055927272727269,0.0450949349908297,0.0116434621478526,"Cond1","Control"
49,-0.00815025712188767,-0.0161160141312837,0.0507153388619308,0.0130946441873016,"Cond1","Control"
50,-0.0184184522437971,-0.0200327722894192,0.055760502135519,0.0143972997431352,"Cond1","Control"
51,0.00642981963228933,-0.0157474511730748,0.0602981931703751,0.0155689265303507,"Cond1","Control"
52,0.00648750202704408,0.0140734622180865,0.0662730509828998,0.0171116281839417,"Cond1","Control"
53,-0.00621981482185261,-0.00111179955180568,0.0729196789171477,0.018827780137127,"Cond1","Control"
54,-0.00697409689211484,-0.0237777945691967,0.0536543264718634,0.0138534875251668,"Cond1","Control"
55,0.00326743536775883,-0.0135711481888227,0.0686930084731135,0.0177364585211502,"Cond1","Control"
56,0.00975377459852816,0.00169804746593977,0.0705725523834989,0.0182217546720428,"Cond1","Control"
57,-0.0025691612956614,-0.0100549624812232,0.0615094543525971,0.0170596531995462,"Cond1","Control"
58,0.00360391155374963,-0.0114373686783929,0.0705467154222151,0.0195661384438741,"Cond1","Control"
59,0.0139121330325114,0.018586594068657,0.0619594009150909,0.0171844459227993,"Cond1","Control"
60,0.00101432609039331,-0.00205967162949445,0.0558832304048929,0.0154992194356469,"Cond1","Control"
61,-0.0145975280335294,-0.00715348837209299,0.0726112357086886,0.020138733347883,"Cond1","Control"
62,0.00241125370173857,-0.0241433536400042,0.078299766905902,0.0217164480335468,"Cond1","Control"
63,-0.00469058577215073,-0.000877972525445538,0.0777765549039376,0.022452157455215,"Cond1","Control"
64,-0.0211255191648814,-0.0191330851363248,0.0439843336687612,0.0126971834418928,"Cond1","Control"
65,-0.028118343539142,-0.0275853950649096,0.0519064057351866,0.014984088661938,"Cond1","Control"
66,-0.0309581441941684,-0.0169496193634397,0.0596607679614251,0.0179883983665912,"Cond1","Control"
67,-0.0458348838264289,-0.030918720815283,0.0671623648173468,0.0202502149211005,"Cond1","Control"
68,-0.0202176273221002,-0.0128884370697345,0.0369158266515046,0.0116738093926702,"Cond1","Control"
69,-0.0167970907966041,-0.00536380840852748,0.0389647361096202,0.0129882453698734,"Cond1","Control"
70,-0.0159402944494288,-0.021599513697092,0.0297639875244097,0.00992132917480323,"Cond1","Control"
71,-0.0112404432596648,-0.00762491245226224,0.0374552549024537,0.0124850849674846,"Cond1","Control"
72,-0.0195163970176592,-0.0236252712606968,0.0474505330077974,0.0158168443359325,"Cond1","Control"
73,-0.032545952434645,-0.0347768942050271,0.0480429104610918,0.0160143034870306,"Cond1","Control"
74,-0.0043094712781746,-0.00990541088221339,0.0415902157126895,0.0138634052375632,"Cond1","Control"
75,-0.0114112685248256,-0.00181857790996125,0.0437294205785289,0.0145764735261763,"Cond1","Control"
76,-0.0402404648274338,-0.0304093023255814,0.0376847483650893,0.0125615827883631,"Cond1","Control"
77,-0.0317869681735135,-0.031780727229981,0.0279755421944326,0.00989084779652684,"Cond1","Control"
78,-0.0396888478033207,-0.0189991485277349,0.0384017720310823,0.0135770767063791,"Cond1","Control"
79,-0.0133815503428442,-0.022840827561676,0.025616969261341,0.00905696633907077,"Cond1","Control"
80,-0.0539218285815652,-0.042942363356945,0.0511493855097357,0.0180840386737295,"Cond1","Control"
81,-0.0591426267752763,-0.0514911932336648,0.0575785765641689,0.0203571009697963,"Cond1","Control"
82,-0.0316488578592976,-0.0197938891850958,0.06160472740843,0.0217805602518248,"Cond1","Control"
83,0.00435578159247384,0.0184909576913316,0.0758914431832958,0.0309825519404159,"Cond1","Control"
84,-0.02321757314912,-0.0135711481888227,0.0884094174976763,0.0395378934751927,"Cond1","Control"
85,0.00801660842362277,-0.00763459782738157,0.105802930171426,0.0473165088163944,"Cond1","Control"
86,-0.0524429625729125,-0.0415602630429894,0.0815845143916969,0.0364857040182288,"Cond1","Control"
87,-0.0588655084472501,-0.0478826588223029,0.0554676828799784,0.0248059018948066,"Cond1","Control"
88,-0.0171575488199712,0.030533980796627,0.127092129544001,0.0568373282131192,"Cond1","Control"
89,-0.0351017840985552,0.0077941781079723,0.103058606237583,0.0460892098427238,"Cond1","Control"
90,0.0102371703881535,0.0127316388020481,0.144498595784586,0.0646217365655196,"Cond1","Control"
91,0.0206514814003127,0.036060682404742,0.0829973403386991,0.0414986701693496,"Cond1","Control"
92,0.0384291648059095,0.0541520589260307,0.167431727699262,0.083715863849631,"Cond1","Control"
93,0.0943126849897175,0.0868593399848286,0.0828758198404305,0.0478483768941835,"Cond1","Control"
94,0.0787636764894746,0.0534532378266638,0.105126248559264,0.0606946679045865,"Cond1","Control"
95,0.0274724392780609,0.0274724392780609,0.0682379728274501,0.0482515333207133,"Cond1","Control"
96,0.0480754747224619,0.0480754747224619,0.0973750649789756,0.0688545687651144,"Cond1","Control"
97,0.292872322560846,0.292872322560846,NA,NA,"Cond1","Control"
-95,0.0317936232406795,0.0317936232406795,NA,NA,"Cond2","Dongle"
-94,0.0543133963513051,0.0543133963513051,0.0499059900613494,0.0352888639942086,"Cond2","Dongle"
-93,0.0923273974072016,0.0923273974072016,0.112628974011695,0.0796407112817528,"Cond2","Dongle"
-92,-0.00759242571235551,-0.00759242571235551,0.0086969212337854,0.00614965197985493,"Cond2","Dongle"
-91,0.00222857509705747,0.00222857509705747,0.091026610282802,0.0643655333993944,"Cond2","Dongle"
-90,0.0474080680179213,0.0474080680179213,0.0760159745469401,0.0537514110806454,"Cond2","Dongle"
-89,0.0544184116739451,0.0544184116739451,0.0620104440796316,0.0438480055130967,"Cond2","Dongle"
-88,0.0134475123462707,0.0449389434674097,0.075081508249205,0.0433483289988416,"Cond2","Dongle"
-87,0.066659481974932,0.0914888111712999,0.0623003410706867,0.0359691186877664,"Cond2","Dongle"
-86,0.0571807389946742,0.0693658558578861,0.051133528916715,0.0295219566846809,"Cond2","Dongle"
-85,-0.0243946968491892,-0.028284189785545,0.0473785582162826,0.0236892791081413,"Cond2","Dongle"
-84,-0.0312288075170146,-0.0356586631531086,0.0553335170449515,0.0276667585224757,"Cond2","Dongle"
-83,-0.00912401289011914,-0.0419649683130154,0.0944830881495061,0.0472415440747531,"Cond2","Dongle"
-82,-0.0051021047004078,0.00432548884398681,0.0506465440681553,0.0253232720340776,"Cond2","Dongle"
-81,0.00987692022412674,0.00444185977438918,0.0248145112382445,0.0124072556191223,"Cond2","Dongle"
-80,0.0403429354788493,0.0331514784362135,0.0743328324504284,0.0371664162252142,"Cond2","Dongle"
-79,0.0292689077161245,0.0193563720993369,0.063390624319532,0.031695312159766,"Cond2","Dongle"
-78,0.0263107245347789,-0.002950320723784,0.0797555614445951,0.0398777807222975,"Cond2","Dongle"
-77,0.0322922414780446,-0.00784050306817599,0.0991468252430072,0.0495734126215036,"Cond2","Dongle"
-76,-0.0260707464238431,-0.0480075849253016,0.0580481298247338,0.0290240649123669,"Cond2","Dongle"
-75,-0.00818733056000108,0.0119864048525936,0.0594036043731017,0.0297018021865509,"Cond2","Dongle"
-74,0.0465066574289473,0.00713769824116945,0.0835666696895762,0.0417833348447881,"Cond2","Dongle"
-73,-0.0278417026801837,-0.00845962302732436,0.081313340961378,0.0363644315734519,"Cond2","Dongle"
-72,-0.00944724553156323,-0.0121667082966196,0.0335078058117637,0.0136795044398476,"Cond2","Dongle"
-71,-0.00349740246716388,-0.0191304528782506,0.0442001366483411,0.0180446302249544,"Cond2","Dongle"
-70,0.0198851756419012,0.00983583540071477,0.0506377456980282,0.0206727731141639,"Cond2","Dongle"
-69,-0.0125573469702139,-0.0121562419265294,0.0312275915099846,0.012748610849255,"Cond2","Dongle"
-68,0.011613626018395,0.0011406190543648,0.0483201915750203,0.0197266356053884,"Cond2","Dongle"
-67,-0.0402440536919394,-0.0450572515803576,0.0263403277662015,0.0107533937808096,"Cond2","Dongle"
-66,0.0103651515828261,0.0251110365190024,0.0299296760546596,0.012218739083452,"Cond2","Dongle"
-65,-0.0259349541226383,-0.0413366854659706,0.0435430035311832,0.0177763567532675,"Cond2","Dongle"
-64,-0.0229046415225117,-0.0173701176168581,0.0304774292747513,0.0124423583991505,"Cond2","Dongle"
-63,-0.0042289258897358,-0.00634816033091017,0.0514504277448675,0.0210045491704767,"Cond2","Dongle"
-62,-0.0266428216733769,-0.0251380673834186,0.0219839272144941,0.00830914346429949,"Cond2","Dongle"
-61,-0.0106215650150238,-0.000784288095160203,0.0711305282750088,0.0268848126343316,"Cond2","Dongle"
-60,0.022122952167264,0.00951501459408679,0.0537249376396093,0.0203061177424085,"Cond2","Dongle"
-59,0.018150549407512,-0.0180672200254895,0.0603163541617542,0.0227974390145853,"Cond2","Dongle"
-58,0.00533130662562311,-0.00634729352724706,0.0431483953351364,0.0163085605040386,"Cond2","Dongle"
-57,0.00589698653054178,0.0023569491193097,0.0428225025836514,0.0161853846219661,"Cond2","Dongle"
-56,0.0108030242837072,-0.0186206437318777,0.0632051958284986,0.0238893185327635,"Cond2","Dongle"
-55,0.0345182177172896,0.0276669473274462,0.045931614126558,0.0173605183278077,"Cond2","Dongle"
-54,0.00330842931972875,0.00488265135584518,0.0472851642840325,0.0178721121997691,"Cond2","Dongle"
-53,0.0123532307860418,-0.00471185582170515,0.0539562506193722,0.0190764153501795,"Cond2","Dongle"
-52,0.0422956070152535,0.0279920446587268,0.0606303752003136,0.0214360747250132,"Cond2","Dongle"
-51,0.0159516455738475,-0.00506564682576262,0.0650525169619468,0.0229995379385227,"Cond2","Dongle"
-50,0.0197269333832146,0.00460389204013298,0.0398510711850021,0.0140894813362314,"Cond2","Dongle"
-49,0.0078441386531557,0.00687824948584954,0.0319578202539838,0.0112987957067664,"Cond2","Dongle"
-48,0.0165694674930593,0.0138346026308851,0.0449033761756639,0.0158757408959912,"Cond2","Dongle"
-47,-0.0217495395059779,-0.00394805323106524,0.0485307187411639,0.017158200158867,"Cond2","Dongle"
-46,-0.00549618427082407,0.00182649186591781,0.0668321927177902,0.0236287483361578,"Cond2","Dongle"
-45,-0.0217464022145378,-0.0126875684204798,0.0565377709712463,0.0199891206234701,"Cond2","Dongle"
-44,0.00200483482817215,0.00397779795708147,0.0543012639808709,0.0191983959939373,"Cond2","Dongle"
-43,-0.0118537879880849,-0.034269653820608,0.0678433223957041,0.022614440798568,"Cond2","Dongle"
-42,-0.0198429074790212,-0.011234735866853,0.0368323953623037,0.0122774651207679,"Cond2","Dongle"
-41,0.0295252447061808,0.0394632079361783,0.0434733340076345,0.0137474752945381,"Cond2","Dongle"
-40,0.00607696495825317,-0.0023569491193097,0.0517379208885628,0.0155995700927685,"Cond2","Dongle"
-39,-0.00881501336784239,-0.00144277373250057,0.02543773459231,0.00766976555993968,"Cond2","Dongle"
-38,0.0211773504194451,0.0314246266461881,0.0295214100071307,0.00890104002508143,"Cond2","Dongle"
-37,-0.00134845240661147,0.00160081091588777,0.0317809200952713,0.00917436138604943,"Cond2","Dongle"
-36,0.0315077924478266,0.00814057297109725,0.060204721728434,0.0166977854782238,"Cond2","Dongle"
-35,0.0270553436487231,0.0159005688436011,0.0519461710468901,0.0144072756364296,"Cond2","Dongle"
-34,-0.0102095702551101,-0.0138313581302072,0.0437478951103565,0.0121334830010777,"Cond2","Dongle"
-33,0.0267220814562571,0.0260150138641535,0.0463428405675648,0.0128531913782314,"Cond2","Dongle"
-32,0.0144766186859384,0.0172829319303293,0.0576736731467547,0.0148912783741327,"Cond2","Dongle"
-31,0.00892847526955344,0.00317167153136239,0.0515655368569291,0.0128913842142323,"Cond2","Dongle"
-30,0.0183640188376998,0.00971596874865287,0.0691749779875316,0.0172937444968829,"Cond2","Dongle"
-29,0.0157804067971456,0.0036545818448995,0.0563020323457902,0.0136552486058021,"Cond2","Dongle"
-28,0.0222392271496223,0.0093373250262969,0.0364701119533284,0.00884530139774554,"Cond2","Dongle"
-27,0.0281806860878294,0.0248235320150175,0.0298615235599804,0.00685070334200597,"Cond2","Dongle"
-26,0.0428137294888865,0.0387481501167877,0.0992078087495735,0.0221835404262845,"Cond2","Dongle"
-25,0.0490524871362129,0.0299731753865305,0.112439275252166,0.0251421862804652,"Cond2","Dongle"
-24,0.00775159438586232,0.00408022844835538,0.0436702903689357,0.00976497378620946,"Cond2","Dongle"
-23,0.0179660997090911,0.00840737783264325,0.0525295836648776,0.0117459719904429,"Cond2","Dongle"
-22,0.00566158119834522,0.00674162695397158,0.0426466791011983,0.00953608734848991,"Cond2","Dongle"
-21,0.0122220437619777,-0.00348827637833521,0.0775004410353736,0.0173296254441309,"Cond2","Dongle"
-20,0.00160416544699738,0.000789326252142155,0.0500976828148669,0.0112021824289265,"Cond2","Dongle"
-19,0.0116020011112104,0.0132222259396503,0.0450495832941077,0.0100733930603664,"Cond2","Dongle"
-18,0.0162211309762624,0.0233723446601907,0.0409645088477352,0.00915994264484275,"Cond2","Dongle"
-17,0.0221631549055991,0.0143921385433179,0.0438002276555872,0.00979402864678592,"Cond2","Dongle"
-16,-0.00146185737549209,0.0112075746434674,0.0429024874543178,0.00959328783516864,"Cond2","Dongle"
-15,0.00356786463920609,0.00760694885813131,0.0579155015937054,0.0129502998514523,"Cond2","Dongle"
-14,0.0183157034011629,0.0195306054233813,0.0445630481607101,0.00972445435211508,"Cond2","Dongle"
-13,0.0124509517403736,-0.00496396881476969,0.0822730719960623,0.0179534561942146,"Cond2","Dongle"
-12,0.0241565366517985,0.0174811492221631,0.0601673559814307,0.0128277233964641,"Cond2","Dongle"
-11,0.00269396173549337,0.00644971903044612,0.0539530626688045,0.0112499912489704,"Cond2","Dongle"
-10,0.0187675117905156,0.0158344100732183,0.0445326319344973,0.00928569565424107,"Cond2","Dongle"
-9,-0.00837363058570906,0.00263193905943516,0.0611280627144021,0.0127460821793377,"Cond2","Dongle"
-8,0.0208594493174926,0.0192559700184462,0.0582141234040715,0.0121384838314462,"Cond2","Dongle"
-7,0.0264017221577955,0.0248235320150175,0.0420129784324846,0.00876031158064206,"Cond2","Dongle"
-6,0.0147008830724144,0.00976530271169095,0.0412428213146816,0.00859972272049148,"Cond2","Dongle"
-5,0.0062695203640199,-0.0025150050343687,0.0381861402792504,0.00796236066542915,"Cond2","Dongle"
-4,0.018344809199433,0.00838189719426575,0.0589916739852055,0.0123006143352711,"Cond2","Dongle"
-3,0.0115052226638623,0.00661733648295608,0.0482255105728656,0.0100557140797043,"Cond2","Dongle"
-2,0.0749493225458945,0.00320515495755638,0.188262643567219,0.0392554748122545,"Cond2","Dongle"
-1,0.256131967212362,0.0675484661315331,0.358020229966649,0.074652378472075,"Cond2","Dongle"
0,1,1,3.8965794414316e-16,8.12492979056953e-17,"Cond2","Dongle"
1,0.500006913198834,0.417781409135822,0.371756812472699,0.0775166539244707,"Cond2","Dongle"
