PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
37,121,12,15,26,NORM. DIFFUSION,4.071E-2,7.063,0.483,2.091,0.938,0.029,0.202,0.309,1.379,0.959,-0.146,0.051,0.087,0.029,0.934,0.971,0.629
38,130,12,34,45,NORM. DIFFUSION,1.006E-3,2.040,1.153,1.407,0.998,0.000,0.000,0.000,3.529,5.335E153,2.667,0.693,-0.018,0.000,0.249,0.000,0.509
39,137,37,1,37,NORM. DIFFUSION,8.998E-4,3.827,1.061,2.113,0.886,0.007,0.109,0.068,2.771,0.194,0.135,0.353,0.061,0.018,0.122,0.110,0.560
39,139,30,97,126,NORM. DIFFUSION,1.031E-2,3.932,0.931,1.681,0.578,0.022,0.190,0.189,1.746,0.642,0.284,0.512,0.105,0.017,0.790,0.884,0.596
40,141,26,0,25,NORM. DIFFUSION,7.27E-3,7.326,2.431,1.725,0.500,0.021,0.174,0.146,1.297,0.675,0.098,0.165,0.072,0.015,0.797,0.908,0.610
41,145,38,10,47,NORM. DIFFUSION,2.129E-2,6.584,2.492,1.812,0.864,0.020,0.183,0.291,1.913,0.538,0.750,0.314,0.109,0.031,0.660,0.737,0.603
42,147,10,6,15,NORM. DIFFUSION,2.264E-1,1.368,3.044,2.346,0.989,0.025,0.181,0.550,2.915,1.203,-0.399,0.041,-0.021,0.065,0.969,0.986,0.583
43,150,11,1,11,NORM. DIFFUSION,1.222E-1,6.225,2.571,1.777,0.979,0.029,0.210,0.548,1.681,0.972,0.085,0.340,0.113,0.028,0.830,0.918,0.834
45,155,36,27,62,NORM. DIFFUSION,1.339E-2,5.482,2.488,1.608,-0.164,0.011,0.138,0.148,3.427,0.718,0.256,0.275,0.022,0.026,0.854,0.869,0.576
45,157,12,92,103,NORM. DIFFUSION,3.153E-2,5.380,2.427,1.401,0.620,0.077,0.356,0.309,2.249,1.322,0.237,0.215,-0.071,0.013,0.932,0.941,0.541
46,161,18,1,18,NORM. DIFFUSION,2.299E-3,0.011,2.907,2.124,0.954,0.011,0.124,0.120,1.885,0.195,0.041,0.253,0.318,0.022,0.077,0.033,0.599
46,164,15,46,60,NORM. DIFFUSION,1.737E-2,0.000,3.309,1.661,0.974,0.021,0.200,0.194,2.661,0.890,0.755,0.693,0.086,0.010,0.594,0.822,0.572
50,180,16,16,31,NORM. DIFFUSION,1.669E-2,7.915,3.070,2.236,0.834,4.845E-4,0.026,0.045,2.116,0.467,-0.021,0.290,0.537,0.047,0.104,0.340,0.576
55,183,11,3,13,NORM. DIFFUSION,1.063E-1,4.029,5.793,1.515,0.643,0.098,0.400,0.775,1.166,1.074,0.456,0.191,-0.015,0.038,0.874,0.899,0.510
56,189,13,5,17,NORM. DIFFUSION,1.734E-11,0.708,5.877,1.981,-0.227,0.007,0.097,0.113,2.541,9.144E-14,0.308,0.457,0.107,0.030,-0.087,-0.087,0.596
57,192,13,0,12,NORM. DIFFUSION,3.502E-2,0.185,7.388,1.645,0.856,0.111,0.378,0.522,1.847,1.023,-0.065,0.221,-0.039,0.025,0.991,0.995,0.640
57,194,18,34,51,NORM. DIFFUSION,4.824E-2,0.560,7.113,2.131,0.900,0.009,0.111,0.291,1.763,0.520,0.025,0.141,0.184,0.046,0.865,0.881,0.616
61,202,13,20,32,NORM. DIFFUSION,1.024E-2,0.742,6.597,2.132,0.998,0.020,0.189,0.127,2.020,0.926,0.219,0.063,0.433,0.018,0.843,0.899,0.561
61,204,19,90,108,NORM. DIFFUSION,6.834E-3,0.804,6.663,1.905,0.747,0.016,0.145,0.156,2.096,0.553,-0.020,0.113,0.116,0.021,0.485,0.708,0.576
62,207,13,10,22,NORM. DIFFUSION,6.057E-2,0.474,0.335,1.827,0.874,0.004,0.076,0.113,1.723,1.107,-0.074,0.435,0.079,0.037,0.960,0.970,0.685
64,213,12,10,21,NORM. DIFFUSION,1.044E-1,4.603,5.330,1.690,0.994,0.002,0.079,0.138,3.344,0.069,0.771,0.588,1.665E-16,0.032,0.296,-0.104,0.557
67,221,26,9,34,NORM. DIFFUSION,7.368E-2,0.645,1.843,1.678,0.791,0.018,0.173,0.293,5.458,1.064,0.670,0.208,-0.029,0.049,0.894,0.965,0.698
68,223,14,11,24,NORM. DIFFUSION,6.722E-2,5.331,3.854,1.616,0.823,0.029,0.196,0.318,1.654,1.178,-0.114,0.291,-0.096,0.033,0.982,0.994,0.625
69,224,22,16,37,NORM. DIFFUSION,2.723E-2,1.258,4.269,2.034,0.955,0.013,0.131,0.145,1.833,1.084,-0.114,0.127,-0.017,0.022,0.986,0.994,0.605
69,226,49,73,121,NORM. DIFFUSION,1.058E-2,1.466,4.247,1.772,0.766,0.011,0.136,0.111,1.630,0.887,0.452,0.381,-0.040,0.013,0.869,0.952,0.598
69,228,32,154,185,NORM. DIFFUSION,9.793E-3,1.538,4.276,1.874,0.927,0.006,0.101,0.110,2.658,0.529,0.930,0.187,-0.014,0.021,0.209,0.467,0.594
69,230,16,207,222,NORM. DIFFUSION,1.233E-2,1.455,4.210,2.102,0.848,0.003,0.076,0.064,2.162,0.814,0.177,0.207,0.053,0.013,0.954,0.949,0.582
69,234,17,270,286,NORM. DIFFUSION,1.606E-2,1.565,4.198,1.974,0.969,0.001,0.044,0.043,1.709,0.863,0.154,0.078,0.010,0.022,0.941,0.971,0.605
71,241,13,19,31,NORM. DIFFUSION,4.711E-2,1.551,4.206,1.879,0.994,0.036,0.245,0.358,2.635,1.022,0.378,0.302,0.554,0.022,0.518,0.793,0.545
76,251,54,21,74,NORM. DIFFUSION,4.208E-2,0.464,0.423,2.158,0.978,5.693E-4,0.028,0.053,2.204,0.797,0.152,0.135,-0.055,0.024,0.664,0.867,0.613
77,254,72,22,93,NORM. DIFFUSION,1.408E-2,0.266,2.257,2.095,0.991,7.467E-5,0.010,0.019,2.179,0.544,0.299,0.012,0.035,0.020,0.264,0.524,0.624
78,259,11,39,49,NORM. DIFFUSION,8.513E-2,3.796,5.269,1.473,0.701,0.062,0.306,0.581,2.076,1.059,0.264,0.542,-0.004,0.023,0.961,0.976,0.614
81,262,19,27,45,NORM. DIFFUSION,2.495E-2,4.789,4.021,2.059,0.979,0.011,0.133,0.160,2.229,0.869,0.494,0.118,0.037,0.022,0.968,0.988,0.610
82,267,10,25,34,NORM. DIFFUSION,5.501E-2,4.480,5.412,1.512,0.790,0.071,0.374,0.744,1.042,0.670,0.348,0.531,-0.089,0.032,0.943,0.977,0.543
85,270,54,61,114,NORM. DIFFUSION,4.512E-3,1.549,2.104,2.258,0.995,4.653E-4,0.027,0.029,1.764,0.431,0.602,0.119,0.321,0.010,0.424,0.605,0.628
85,273,22,150,171,NORM. DIFFUSION,1.053E-2,0.024,2.755,1.655,0.698,0.047,0.300,0.234,2.512,0.785,1.027,0.100,0.128,0.018,0.733,0.849,0.557
87,281,49,49,97,NORM. DIFFUSION,2.573E-2,7.162,5.163,1.966,0.948,0.005,0.095,0.134,1.750,0.769,0.760,0.096,-0.020,0.021,0.684,0.876,0.575
87,283,17,132,148,NORM. DIFFUSION,7.717E-3,7.179,5.602,1.821,0.602,0.016,0.154,0.153,1.554,0.593,-0.078,0.465,0.351,0.019,0.585,0.795,0.564
88,285,15,27,41,NORM. DIFFUSION,4.777E-2,0.013,3.701,1.860,0.982,4.796E-4,0.033,0.049,1.438,0.827,0.673,0.298,0.068,0.051,0.981,0.989,0.466
89,286,18,31,48,NORM. DIFFUSION,3.427E-2,2.576,7.542,1.500,0.750,0.039,0.256,0.342,1.861,0.923,0.897,0.353,0.015,0.019,0.890,0.971,0.547
91,291,44,45,88,NORM. DIFFUSION,8.571E-2,4.925,3.366,1.865,0.961,0.003,0.067,0.149,2.169,0.917,0.537,0.078,0.026,0.043,0.645,0.920,0.588
93,301,17,34,50,NORM. DIFFUSION,9.088E-2,7.807,2.452,1.695,0.938,0.028,0.228,0.514,1.269,0.671,0.922,0.004,0.271,0.024,0.338,0.429,0.595
94,304,11,38,48,NORM. DIFFUSION,1.105E-1,2.305,7.938,1.487,0.939,0.092,0.470,0.736,2.505,1.198,1.042,0.299,0.084,0.020,0.975,0.990,0.550
97,308,31,48,78,NORM. DIFFUSION,3.142E-2,7.804,2.166,1.852,0.897,0.015,0.165,0.249,5.292,0.740,0.546,0.073,0.062,0.010,0.868,0.894,0.555
98,312,26,48,73,NORM. DIFFUSION,3.103E-2,0.495,1.355,1.962,0.687,0.017,0.159,0.331,1.796,0.580,0.504,0.218,0.207,0.049,0.797,0.907,0.601
104,319,14,41,54,NORM. DIFFUSION,1.174E-2,0.980,7.951,1.972,-0.048,0.013,0.141,0.117,1.902,0.763,0.034,0.326,0.631,0.024,0.788,0.704,0.594
105,322,11,44,54,NORM. DIFFUSION,9.674E-2,0.622,5.785,1.868,0.998,0.017,0.172,0.280,2.814,1.345,0.731,0.274,1.169,0.028,0.994,0.992,0.458
107,324,55,49,103,NORM. DIFFUSION,7.717E-3,7.345,0.232,2.283,0.998,0.001,0.040,0.045,1.700,0.630,-0.161,0.166,0.101,0.014,0.666,0.868,0.635
108,329,25,52,76,NORM. DIFFUSION,3.099E-2,5.203,2.578,1.684,0.668,0.036,0.232,0.312,2.498,0.872,0.401,0.161,0.096,0.029,0.909,0.958,0.621
110,334,11,47,57,NORM. DIFFUSION,6.579E-3,7.960,3.185,1.431,0.641,0.000,0.000,0.000,2.251,1.008,1.083,0.693,Infinity,0.000,0.841,0.853,0.557
111,338,15,53,67,NORM. DIFFUSION,2.165E-1,2.093,2.872,1.854,0.997,0.002,0.057,0.146,1.459,1.303,0.284,0.018,-0.075,0.069,0.988,0.984,0.616
113,342,24,49,72,NORM. DIFFUSION,5.466E-2,6.933,2.885,1.657,0.910,0.002,0.058,0.093,2.361,0.855,2.160,0.445,-0.003,0.037,0.653,0.820,0.637
114,346,16,50,65,NORM. DIFFUSION,8.767E-3,5.215,3.348,1.727,0.645,0.012,0.122,0.203,2.623,0.350,-0.053,0.211,0.475,0.039,0.126,0.317,0.627
118,355,10,87,96,NORM. DIFFUSION,8.456E-3,2.264,7.380,1.759,0.794,0.031,0.232,0.550,1.862,0.138,1.135,0.457,0.931,0.080,-0.093,-0.028,0.558
121,362,13,63,75,NORM. DIFFUSION,3.835E-12,2.671,0.163,1.681,-0.227,0.009,0.136,0.127,3.880,1.266E-12,2.094,0.476,0.011,0.024,-0.087,-0.087,0.445
123,371,20,65,84,NORM. DIFFUSION,1.741E-2,5.550,4.502,1.569,0.199,0.035,0.229,0.258,3.628,0.763,0.226,0.155,0.134,0.020,0.935,0.923,0.636
124,374,36,74,109,NORM. DIFFUSION,1.528E-2,0.712,5.744,1.907,0.909,0.004,0.070,0.080,1.771,0.795,-0.096,0.402,0.104,0.010,0.797,0.928,0.592
127,379,73,67,139,NORM. DIFFUSION,4.286E-2,5.277,3.963,1.796,0.852,0.006,0.089,0.115,2.653,0.991,0.179,0.368,0.060,0.016,0.840,0.948,0.602
132,384,13,79,91,NORM. DIFFUSION,8.906E-2,3.708,6.348,1.735,0.990,0.050,0.286,0.610,1.627,0.987,-0.001,0.231,-0.003,0.024,0.839,0.915,0.602
133,386,11,80,90,NORM. DIFFUSION,5.833E-2,0.698,0.433,2.189,0.679,0.005,0.088,0.272,1.153,0.430,-0.045,0.329,0.146,0.060,0.999,0.989,0.622
137,388,30,77,106,NORM. DIFFUSION,9.256E-3,6.825,2.929,1.916,0.985,0.005,0.098,0.141,3.327,0.375,1.809,0.169,0.587,0.038,0.194,0.353,0.598
144,395,58,88,145,NORM. DIFFUSION,2.053E-2,0.087,3.009,1.828,0.691,2.463E-4,0.019,0.024,2.781,0.801,0.316,0.164,0.068,0.021,0.796,0.925,0.643
146,402,19,104,122,NORM. DIFFUSION,3.314E-2,1.941,7.724,1.821,0.950,0.002,0.053,0.084,2.118,0.728,0.024,0.088,-0.043,0.029,0.459,0.665,0.592
147,403,12,88,99,NORM. DIFFUSION,2.139E-1,3.940,6.263,1.600,0.985,0.007,0.113,0.255,1.526,1.301,1.146,0.360,-0.018,0.051,0.892,0.960,0.617
148,405,14,98,111,NORM. DIFFUSION,8.649E-2,2.337,3.151,1.717,0.961,0.002,0.056,0.105,1.514,1.051,0.971,0.572,-0.105,0.030,0.921,0.960,0.597
151,406,12,94,105,NORM. DIFFUSION,4.376E-3,2.340,1.780,2.075,0.943,0.011,0.127,0.138,1.485,0.318,-0.002,0.165,0.003,0.038,0.080,0.179,0.825
153,411,26,104,129,NORM. DIFFUSION,4.729E-2,0.557,0.518,1.728,0.838,0.013,0.132,0.246,1.728,0.844,-0.019,0.225,0.102,0.038,0.936,0.974,0.676
154,417,27,101,127,NORM. DIFFUSION,3.22E-2,7.601,0.618,1.750,0.945,0.021,0.178,0.278,1.490,0.805,0.642,0.255,0.090,0.017,0.605,0.840,0.647
156,424,15,110,124,NORM. DIFFUSION,3.29E-2,0.029,2.131,1.887,0.907,0.004,0.082,0.137,5.334,0.509,0.352,0.129,0.943,0.042,0.238,0.313,0.597
157,433,21,122,142,NORM. DIFFUSION,3.291E-3,5.695,2.688,1.811,0.951,0.010,0.131,0.152,2.660,0.198,0.790,0.144,0.975,0.030,0.037,0.069,0.597
157,438,24,180,203,NORM. DIFFUSION,3.065E-2,5.652,2.398,2.112,0.665,9.259E-4,0.038,0.059,2.055,0.729,0.772,0.195,0.116,0.047,0.909,0.936,0.587
159,440,20,104,123,NORM. DIFFUSION,4.472E-3,7.924,2.166,2.032,0.690,0.012,0.143,0.129,2.150,0.368,0.862,0.045,0.240,0.026,0.564,0.507,0.521
159,442,19,140,158,NORM. DIFFUSION,5.886E-2,7.709,2.383,1.923,0.999,0.009,0.112,0.267,2.242,0.800,0.309,0.083,0.183,0.030,0.495,0.746,0.593
161,444,13,106,118,NORM. DIFFUSION,4.42E-2,1.178,1.834,1.873,0.604,0.042,0.237,0.487,1.442,0.677,0.038,0.211,0.102,0.054,0.953,0.946,0.546
163,449,15,105,119,NORM. DIFFUSION,3.719E-2,5.965,4.136,1.949,0.944,0.010,0.122,0.243,1.285,0.574,0.183,0.488,0.990,0.033,0.321,0.416,0.546
166,459,22,141,162,NORM. DIFFUSION,1.455E-2,4.495,3.505,2.073,0.993,0.009,0.121,0.134,1.751,0.715,0.266,0.188,-0.016,0.028,0.386,0.539,0.629
167,460,24,107,130,NORM. DIFFUSION,6.613E-2,2.538,7.700,2.061,0.988,0.011,0.128,0.254,1.569,0.928,0.862,0.166,-0.017,0.019,0.917,0.977,0.655
170,463,13,114,126,NORM. DIFFUSION,1.68E-3,7.960,2.594,1.652,0.800,0.022,0.250,0.113,1.682,0.343,1.041,0.693,0.059,0.012,0.769,0.830,0.498
174,467,18,129,146,NORM. DIFFUSION,4.621E-2,2.420,1.553,1.608,0.732,0.072,0.330,0.431,1.743,1.108,0.368,0.337,-0.013,0.023,0.962,0.979,0.583
175,470,12,119,130,NORM. DIFFUSION,3.331E-2,5.293,2.680,1.552,0.953,0.095,0.378,0.560,1.449,0.890,-0.100,0.391,0.251,0.013,0.710,0.833,0.555
180,473,19,127,145,NORM. DIFFUSION,4.094E-2,1.444,6.621,1.799,0.953,0.002,0.055,0.107,2.471,0.587,0.662,0.290,-0.067,0.034,0.246,0.420,0.651
185,482,19,175,193,NORM. DIFFUSION,1.637E-2,3.446,5.084,2.226,0.999,0.015,0.159,0.189,2.452,0.677,0.317,0.030,0.069,0.024,0.778,0.838,0.574
187,486,29,126,154,NORM. DIFFUSION,7.917E-2,4.128,6.043,1.792,0.745,0.007,0.107,0.239,2.484,0.774,0.489,0.184,0.200,0.032,0.752,0.847,0.611
192,495,10,133,142,NORM. DIFFUSION,4.621E-3,3.868,4.428,1.803,-0.227,0.058,0.304,0.650,2.212,2.482E-11,0.128,0.215,-0.074,0.047,-0.114,-0.143,0.583
193,497,26,129,154,NORM. DIFFUSION,2.098E-2,6.245,3.722,2.003,0.794,0.011,0.137,0.198,2.240,0.624,1.134,0.209,0.162,0.042,0.682,0.759,0.657
198,512,22,144,165,NORM. DIFFUSION,1.036E-1,7.745,0.567,1.703,0.937,0.043,0.282,0.522,1.440,1.032,1.235,0.070,-1.797E-4,0.037,0.785,0.960,0.604
199,514,15,138,152,NORM. DIFFUSION,5.282E-2,7.907,2.211,1.714,0.896,0.000,0.000,0.000,1.818,1.242,-0.098,0.257,-0.106,0.036,0.667,0.825,0.704
201,516,39,139,177,NORM. DIFFUSION,1.702E-2,1.621,6.716,2.156,0.997,0.010,0.122,0.218,3.331,0.529,0.370,0.070,0.242,0.015,0.232,0.547,0.678
202,521,11,137,147,NORM. DIFFUSION,5.719E-2,7.182,5.058,1.654,0.881,0.075,0.376,0.775,1.134,0.680,1.003,0.465,0.136,0.045,0.880,0.946,0.544
204,526,29,145,173,NORM. DIFFUSION,2.255E-2,0.483,0.396,1.735,-0.227,0.023,0.193,0.250,1.254,0.697,1.309,0.312,0.140,0.037,0.881,0.808,0.572
209,530,10,154,163,NORM. DIFFUSION,2.197E-2,5.100,3.160,1.786,0.953,0.092,0.335,0.507,1.593,0.764,-0.458,0.448,-0.012,0.031,0.525,0.744,0.576
214,537,13,145,157,NORM. DIFFUSION,1.252E-1,2.477,7.705,1.674,0.813,0.086,0.368,0.842,1.648,1.002,-0.193,0.140,0.113,0.028,0.920,0.960,0.632
216,539,25,151,175,NORM. DIFFUSION,3.937E-2,5.138,2.837,1.631,0.659,0.003,0.066,0.117,3.551,0.653,0.175,0.249,-0.027,0.026,0.352,0.474,0.595
221,554,18,161,178,NORM. DIFFUSION,7.925E-3,0.322,0.640,1.899,0.986,0.008,0.109,0.170,2.768,0.260,0.170,0.141,0.085,0.017,0.051,0.082,0.635
223,559,14,164,177,NORM. DIFFUSION,8.594E-2,2.349,7.577,1.622,0.939,0.059,0.280,0.422,3.071,1.470,-0.024,0.030,-0.072,0.037,0.959,0.986,0.631
223,563,30,212,241,NORM. DIFFUSION,2.907E-2,2.483,7.564,2.319,0.989,0.005,0.093,0.200,1.567,0.457,0.369,0.041,0.010,0.054,0.266,0.341,0.628
224,571,11,161,171,NORM. DIFFUSION,2.782E-2,0.309,6.724,2.705,-0.227,0.020,0.174,0.272,1.473,0.505,0.312,0.165,0.400,0.043,0.542,0.321,0.541
225,576,15,172,186,NORM. DIFFUSION,1.175E-1,0.488,1.957,2.035,0.992,0.033,0.231,0.614,1.269,0.917,0.431,0.207,0.146,0.073,0.722,0.900,0.667
230,580,15,174,188,NORM. DIFFUSION,3.304E-2,6.136,4.235,1.942,0.892,0.010,0.111,0.248,1.852,0.465,-0.264,0.340,0.143,0.059,0.230,0.226,0.603
231,581,14,164,177,NORM. DIFFUSION,2.076E-2,0.011,2.329,1.860,-0.227,0.020,0.167,0.314,1.485,0.336,0.020,0.426,0.958,0.053,0.552,0.285,0.513
233,583,58,165,222,NORM. DIFFUSION,2.952E-2,7.421,0.137,1.909,0.481,0.014,0.146,0.246,3.218,0.708,0.628,0.211,0.096,0.043,0.812,0.936,0.569
236,589,21,190,210,NORM. DIFFUSION,1.18E-2,6.914,5.680,1.908,0.986,0.036,0.223,0.170,1.398,0.985,0.433,0.040,-0.022,0.013,0.842,0.930,0.568
236,593,13,276,288,NORM. DIFFUSION,2.62E-2,7.258,5.480,1.831,0.919,0.000,0.000,0.000,1.862,0.998,0.497,0.375,0.069,0.018,0.928,0.966,0.649
237,594,14,173,186,NORM. DIFFUSION,3.28E-2,4.703,4.649,1.850,0.357,0.018,0.167,0.262,1.480,0.721,0.411,0.183,-7.890E-4,0.049,0.727,0.783,0.683
239,596,14,180,193,NORM. DIFFUSION,3.211E-2,4.320,3.651,1.750,0.091,0.043,0.252,0.515,2.116,0.490,0.278,0.236,0.206,0.045,0.912,0.833,0.631
242,602,19,189,207,NORM. DIFFUSION,1.445E-2,0.501,7.288,1.974,-0.227,0.021,0.184,0.220,2.978,0.656,0.425,0.037,0.133,0.029,0.649,0.688,0.550
247,613,11,182,192,NORM. DIFFUSION,1.115E-1,1.804,5.305,1.813,0.982,0.004,0.088,0.192,1.852,0.971,1.315,0.157,0.789,0.034,0.977,0.988,0.686
249,620,16,219,234,NORM. DIFFUSION,1.813E-1,0.425,2.250,1.896,0.984,0.005,0.083,0.231,1.748,1.001,0.020,0.269,-0.054,0.082,0.809,0.909,0.607
250,622,23,199,221,NORM. DIFFUSION,3.349E-2,0.856,6.730,2.024,0.465,0.006,0.097,0.155,1.849,0.750,0.364,0.057,0.107,0.019,0.810,0.866,0.612
252,625,10,207,216,NORM. DIFFUSION,1.299E-2,6.112,4.176,2.322,0.750,0.018,0.160,0.239,1.484,0.425,0.186,0.126,0.039,0.038,0.998,0.999,0.609
253,629,14,198,211,NORM. DIFFUSION,7.402E-2,0.557,0.434,1.602,0.893,0.046,0.326,0.493,1.374,0.939,2.183,0.089,-0.065,0.049,0.865,0.928,0.611
256,634,17,201,217,NORM. DIFFUSION,1.003E-1,6.106,3.416,2.081,0.996,0.042,0.236,0.467,1.693,1.171,-0.247,0.218,-0.016,0.062,0.835,0.945,0.624
257,636,14,201,214,NORM. DIFFUSION,8.872E-3,7.260,5.497,2.135,0.871,0.028,0.196,0.216,2.222,0.502,-0.123,0.022,0.401,0.016,0.724,0.741,0.617
258,642,15,214,228,NORM. DIFFUSION,1.443E-2,3.843,1.072,1.897,0.866,0.007,0.096,0.109,1.632,0.807,-0.129,0.431,0.443,0.028,0.455,0.691,0.659
260,653,18,206,223,NORM. DIFFUSION,4.799E-2,4.062,6.169,1.791,0.935,0.006,0.088,0.144,2.906,0.862,-0.090,0.274,-0.075,0.031,0.478,0.613,0.665
261,657,13,199,211,NORM. DIFFUSION,2.503E-2,4.846,6.037,1.990,0.560,0.009,0.112,0.170,2.178,0.673,-0.022,0.131,0.349,0.028,0.419,0.627,0.645
273,679,32,259,290,NORM. DIFFUSION,1.549E-2,6.661,2.909,1.739,0.179,0.024,0.182,0.233,1.711,0.680,0.116,0.173,0.179,0.019,0.858,0.907,0.562
277,683,23,221,243,NORM. DIFFUSION,2.311E-2,5.078,2.929,1.631,0.705,0.057,0.273,0.346,1.791,0.888,0.129,0.351,-0.022,0.017,0.847,0.930,0.581
