PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
59,195,36,9,44,SUBDIFFUSION,3.622E-3,4.092,4.100,2.388,0.960,2.697E-4,0.019,0.027,2.953,0.120,0.222,0.301,0.220,0.036,0.018,0.018,0.631
61,203,57,33,89,SUBDIFFUSION,1.852E-3,0.727,6.618,3.067,0.999,0.001,0.038,0.034,2.469,0.205,-2.100E-4,0.044,0.513,0.025,0.356,0.356,0.639
61,205,10,109,118,SUBDIFFUSION,4.392E-3,0.936,6.608,2.415,-0.227,0.002,0.058,0.107,3.613,0.044,0.231,0.033,0.822,0.070,-0.132,-0.132,0.610
65,217,17,18,34,SUBDIFFUSION,2.807E-2,3.995,7.602,2.385,0.826,0.012,0.129,0.343,2.123,0.446,-0.218,0.197,0.377,0.059,0.807,0.807,0.612
69,225,35,38,72,SUBDIFFUSION,2.774E-3,1.369,4.291,2.235,0.863,0.001,0.044,0.045,3.175,0.253,0.376,0.153,0.463,0.026,0.488,0.488,0.587
69,227,32,122,153,SUBDIFFUSION,1.892E-3,1.606,4.172,2.168,-0.119,0.008,0.103,0.110,2.241,0.151,0.082,0.244,1.086,0.027,0.099,0.099,0.670
69,229,21,186,206,SUBDIFFUSION,1.594E-3,1.562,4.278,2.329,0.998,0.025,0.181,0.140,2.549,0.262,-0.302,0.145,0.743,0.016,0.202,0.202,0.590
69,233,15,255,269,SUBDIFFUSION,2.54E-3,1.568,4.173,2.568,0.444,0.002,0.048,0.049,2.108,0.281,-0.306,0.052,0.386,0.026,0.850,0.850,0.618
70,237,22,16,37,SUBDIFFUSION,9.228E-3,7.284,0.138,2.578,0.994,2.217E-4,0.018,0.032,1.645,0.288,0.056,0.087,0.613,0.039,0.413,0.413,0.585
76,252,11,75,85,SUBDIFFUSION,1.345E-2,0.269,0.509,2.377,0.926,0.040,0.256,0.481,1.821,0.375,0.203,0.004,0.471,0.045,0.807,0.807,0.516
78,258,16,23,38,SUBDIFFUSION,3.234E-3,3.807,5.190,2.276,-0.227,0.006,0.099,0.192,2.408,8.063E-12,0.449,0.207,0.525,0.062,-0.065,-0.065,0.610
81,263,11,46,56,SUBDIFFUSION,8.492E-3,4.804,4.069,2.495,-0.227,0.006,0.094,0.152,1.766,0.401,-0.083,0.006,1.127,0.028,0.233,0.233,0.656
82,268,15,35,49,SUBDIFFUSION,4.341E-3,4.536,5.291,2.120,-0.227,0.011,0.133,0.248,2.033,1.814E-11,0.871,0.455,1.086,0.071,-0.071,-0.071,0.582
85,269,34,27,60,SUBDIFFUSION,3.075E-3,1.479,2.260,2.708,0.996,7.446E-4,0.035,0.041,2.605,0.146,0.863,0.024,0.791,0.032,0.168,0.168,0.625
85,271,13,115,127,SUBDIFFUSION,3.106E-3,1.542,2.246,3.164,-0.227,0.011,0.116,0.113,1.808,0.464,-0.224,0.018,0.967,0.034,0.317,0.317,0.658
87,279,17,27,43,SUBDIFFUSION,8.594E-3,7.207,4.899,2.663,0.961,0.003,0.061,0.060,1.558,0.745,-0.020,0.191,0.158,0.028,0.960,0.960,0.568
87,282,34,98,131,SUBDIFFUSION,1.507E-3,7.184,5.531,2.050,0.627,0.008,0.106,0.065,1.545,0.428,-0.238,0.376,0.232,0.019,0.755,0.755,0.587
87,284,20,149,168,SUBDIFFUSION,2.114E-3,7.034,5.684,2.430,0.836,0.004,0.079,0.072,2.071,0.283,0.137,0.008,0.227,0.034,0.391,0.391,0.636
92,294,13,36,48,SUBDIFFUSION,1.234E-3,6.046,5.212,2.653,-0.227,0.000,0.000,0.000,2.100,0.146,-0.408,0.056,1.244,0.029,0.082,0.082,0.644
92,298,20,89,108,SUBDIFFUSION,1.24E-3,4.940,6.074,3.391,-0.227,6.329E-4,0.030,0.036,2.185,2.719E-12,0.135,0.057,1.047,0.047,-0.048,-0.048,0.662
97,309,20,79,98,SUBDIFFUSION,2.048E-3,7.922,2.158,3.350,-0.227,0.003,0.067,0.107,2.385,2.450E-13,0.035,0.024,10.774,0.052,-0.048,-0.048,0.592
99,316,12,41,52,SUBDIFFUSION,2.926E-3,5.160,2.753,1.844,0.671,0.020,0.176,0.276,2.319,1.652E-11,-0.060,0.261,-0.016,0.030,-0.105,-0.105,0.672
118,353,13,59,71,SUBDIFFUSION,3.864E-3,2.492,7.932,2.506,-0.227,0.000,0.000,0.000,2.246,9.675E-12,-0.091,0.242,2.267,0.068,-0.087,-0.087,0.685
121,363,40,76,115,SUBDIFFUSION,9.585E-4,2.672,0.172,2.183,-0.227,2.252E-4,0.020,0.017,6.966,6.414E-12,1.209,0.125,1.333,0.035,-0.017,-0.017,0.598
122,369,20,75,94,SUBDIFFUSION,9.712E-3,3.966,4.352,3.082,-0.227,0.010,0.114,0.218,1.919,0.357,-0.075,0.020,0.414,0.054,0.449,0.449,0.668
126,377,11,62,72,SUBDIFFUSION,3.711E-3,6.716,4.324,2.223,-0.227,0.020,0.164,0.288,1.590,0.047,-0.229,0.033,0.157,0.041,0.184,0.184,0.552
137,389,16,107,122,SUBDIFFUSION,2.305E-3,7.010,2.837,1.918,-0.227,0.043,0.274,0.304,1.916,0.143,-0.022,0.471,0.484,0.049,-0.012,-0.012,0.641
139,393,10,86,95,SUBDIFFUSION,2.453E-4,6.776,0.000,2.710,-0.227,0.050,0.250,0.151,1.921,3.950E-11,-0.250,0.693,Infinity,0.014,-0.143,-0.143,0.581
145,398,15,86,100,SUBDIFFUSION,1.196E-3,6.933,5.640,2.221,0.970,0.004,0.083,0.049,2.264,0.258,0.112,0.205,0.705,0.021,0.433,0.433,0.570
146,401,12,92,103,SUBDIFFUSION,5.5E-3,1.957,7.693,2.606,-0.227,0.018,0.153,0.185,1.657,0.494,-0.402,0.215,0.421,0.023,0.314,0.314,0.674
152,408,36,130,165,SUBDIFFUSION,4.376E-3,2.839,6.471,1.882,0.706,0.005,0.076,0.080,2.085,0.465,-0.165,0.406,0.346,0.024,0.905,0.905,0.619
155,421,23,102,124,SUBDIFFUSION,1.874E-3,3.478,4.986,2.129,0.147,0.022,0.175,0.225,2.658,4.811E-11,0.177,0.179,2.527,0.042,-0.038,-0.038,0.602
156,425,14,125,138,SUBDIFFUSION,3.549E-2,0.151,2.217,2.249,0.992,0.021,0.162,0.381,1.496,0.630,-0.061,0.078,0.352,0.062,0.785,0.785,0.626
157,434,12,143,154,SUBDIFFUSION,7.565E-4,5.707,2.613,3.012,-0.227,0.033,0.202,0.185,1.681,8.430E-11,-0.182,7.399E-4,0.099,0.023,-0.105,-0.105,0.591
163,450,24,120,143,SUBDIFFUSION,7.31E-3,6.135,3.983,2.348,0.852,0.004,0.076,0.107,2.603,0.377,0.229,0.018,0.781,0.050,0.352,0.352,0.611
165,455,51,110,160,SUBDIFFUSION,1.934E-3,4.696,5.658,2.870,0.943,8.525E-4,0.035,0.027,2.556,0.332,-0.118,0.014,0.168,0.023,0.570,0.570,0.636
166,458,14,127,140,SUBDIFFUSION,1.291E-3,4.529,3.589,2.131,0.162,0.006,0.101,0.074,2.981,0.237,0.039,0.188,0.042,0.023,0.458,0.458,0.582
169,461,12,110,121,SUBDIFFUSION,2.458E-3,7.333,0.060,1.693,0.274,0.097,0.375,0.528,4.487,0.021,-0.041,0.094,0.403,0.040,-0.103,-0.103,0.640
185,480,40,125,164,SUBDIFFUSION,3.003E-3,3.481,5.024,2.672,-0.227,0.004,0.077,0.094,1.926,0.214,0.591,0.121,0.659,0.037,0.275,0.275,0.584
194,500,11,145,155,SUBDIFFUSION,1.222E-2,4.756,4.720,2.207,0.923,0.059,0.284,0.490,1.866,0.463,-0.042,0.122,0.371,0.035,0.763,0.763,0.582
194,502,10,170,179,SUBDIFFUSION,1.312E-2,4.216,4.844,1.974,0.042,0.072,0.303,0.453,2.989,0.645,-0.333,0.022,0.078,0.037,0.631,0.631,0.523
196,508,31,132,162,SUBDIFFUSION,1.6E-2,0.275,7.043,2.183,0.964,0.013,0.136,0.308,2.316,0.333,0.194,0.390,0.297,0.071,0.390,0.390,0.662
197,509,18,132,149,SUBDIFFUSION,4.976E-4,1.776,5.069,2.251,0.929,0.006,0.098,0.057,2.554,0.015,-0.370,0.014,1.388,0.018,-0.053,-0.053,0.582
198,511,13,131,143,SUBDIFFUSION,4.331E-3,7.345,0.775,2.108,0.989,0.026,0.192,0.358,1.930,8.277E-12,-0.284,0.337,1.767,0.054,-0.087,-0.087,0.579
204,528,21,188,208,SUBDIFFUSION,8.85E-4,0.644,0.301,2.438,0.860,0.000,0.000,0.000,2.899,0.037,-0.095,0.031,0.433,0.019,-0.038,-0.038,0.697
210,532,37,144,180,SUBDIFFUSION,1.345E-3,3.730,1.055,2.800,0.662,0.000,0.000,0.000,1.934,0.109,0.214,0.037,0.915,0.030,0.138,0.138,0.597
212,535,26,148,173,SUBDIFFUSION,9.151E-4,2.635,0.148,2.456,-0.227,3.808E-4,0.025,0.027,4.806,1.044E-12,0.577,0.151,0.249,0.037,-0.031,-0.031,0.536
213,536,18,146,163,SUBDIFFUSION,1.602E-3,5.016,6.044,2.692,-0.227,0.007,0.094,0.120,1.960,8.474E-11,-0.181,0.047,0.444,0.035,-0.054,-0.054,0.614
216,541,13,187,199,SUBDIFFUSION,1.864E-2,5.098,3.040,2.143,0.993,0.004,0.076,0.127,2.531,0.625,-0.182,0.146,0.692,0.040,0.500,0.500,0.517
218,544,22,154,175,SUBDIFFUSION,2.98E-3,0.893,6.656,2.765,-0.227,0.004,0.074,0.102,2.451,0.112,-0.246,0.065,0.446,0.033,-0.009,-0.009,0.662
222,555,27,156,182,SUBDIFFUSION,1.022E-3,7.249,5.433,2.550,0.818,4.938E-4,0.027,0.026,3.189,3.664E-12,0.156,0.072,1.242,0.032,-0.029,-0.029,0.694
223,561,19,181,199,SUBDIFFUSION,6.173E-4,2.278,7.579,2.827,-0.227,0.002,0.049,0.038,3.590,1.322E-11,-0.014,0.031,1.092,0.025,-0.049,-0.049,0.656
235,586,11,177,187,SUBDIFFUSION,1.539E-2,0.578,5.793,2.122,0.631,0.025,0.215,0.456,2.255,0.299,0.883,0.206,0.533,0.053,0.999,0.999,0.684
236,590,12,211,222,SUBDIFFUSION,6.787E-4,6.933,5.670,2.093,0.671,0.028,0.202,0.138,1.431,0.076,-0.120,0.243,0.709,0.020,-0.094,-0.094,0.612
236,592,40,236,275,SUBDIFFUSION,3.316E-3,7.301,5.440,2.588,0.605,0.000,0.000,0.000,1.911,0.350,-0.226,0.307,0.405,0.030,0.412,0.412,0.638
238,595,20,180,199,SUBDIFFUSION,5.479E-3,5.286,2.414,2.171,0.996,0.001,0.050,0.080,3.052,0.109,1.304,0.163,0.215,0.043,-0.030,-0.030,0.587
242,603,23,208,230,SUBDIFFUSION,3.758E-3,0.562,7.240,2.291,0.995,0.009,0.120,0.195,2.672,1.944E-13,0.416,0.044,1.300,0.043,-0.038,-0.038,0.602
243,605,35,182,216,SUBDIFFUSION,3.13E-3,2.661,0.144,2.881,1.000,1.633E-4,0.016,0.020,2.906,0.115,0.559,0.193,0.502,0.037,0.028,0.028,0.592
243,607,65,223,287,SUBDIFFUSION,2.731E-3,2.673,0.078,3.178,0.999,3.359E-4,0.022,0.024,1.649,0.209,0.475,0.329,0.581,0.031,0.210,0.210,0.620
248,614,11,185,195,SUBDIFFUSION,2.972E-3,6.495,5.953,1.939,0.307,0.005,0.086,0.096,1.969,0.238,0.450,0.292,1.067,0.031,0.988,0.988,0.696
253,630,25,212,236,SUBDIFFUSION,1.558E-3,0.616,0.294,3.045,0.569,0.000,0.000,0.000,2.327,0.046,0.442,0.012,0.967,0.036,-0.018,-0.018,0.543
258,643,39,229,267,SUBDIFFUSION,2.96E-3,3.767,1.061,2.441,0.883,0.001,0.045,0.057,3.117,0.122,0.260,0.117,0.690,0.035,0.033,0.033,0.647
261,658,11,212,222,SUBDIFFUSION,6.584E-3,4.684,6.065,1.880,0.984,0.005,0.085,0.136,4.045,0.236,0.251,0.185,7.400,0.045,-0.053,-0.053,0.507
263,660,12,203,214,SUBDIFFUSION,1.28E-3,2.430,7.937,3.287,-0.227,0.009,0.105,0.124,1.585,1.114E-10,-0.137,0.033,2.103,0.034,-0.105,-0.105,0.589
266,666,11,207,217,SUBDIFFUSION,7.707E-3,5.855,3.818,1.694,0.863,0.054,0.299,0.710,3.648,5.514E-11,0.620,0.555,0.149,0.018,-0.125,-0.125,0.668
270,670,16,209,224,SUBDIFFUSION,9.58E-3,0.488,1.425,2.160,0.081,0.007,0.109,0.136,1.895,0.554,0.101,0.132,0.470,0.036,0.570,0.570,0.645
271,674,40,240,279,SUBDIFFUSION,1.286E-2,6.229,3.804,2.305,-0.104,0.009,0.115,0.250,3.072,0.287,0.410,0.064,0.670,0.060,0.502,0.502,0.585
273,676,16,215,230,SUBDIFFUSION,1.603E-3,6.673,3.025,2.396,0.833,9.058E-4,0.035,0.045,4.104,8.599E-12,0.103,0.032,2.560,0.037,-0.065,-0.065,0.673
274,682,13,217,229,SUBDIFFUSION,9.342E-4,5.671,3.880,3.164,-0.227,0.005,0.082,0.080,2.300,4.012E-11,-0.224,0.106,1.356,0.024,-0.087,-0.087,0.650
278,685,17,238,254,SUBDIFFUSION,4.813E-3,0.351,3.499,2.808,-0.227,2.344E-4,0.018,0.043,2.321,2.609E-11,-0.218,0.086,0.146,0.085,-0.059,-0.059,0.668
281,693,21,250,270,SUBDIFFUSION,2.233E-3,2.067,1.145,2.977,-0.227,0.001,0.038,0.034,2.052,0.390,-0.237,0.105,0.509,0.024,0.726,0.726,0.674
284,702,14,239,252,SUBDIFFUSION,3.405E-2,0.826,6.689,2.286,0.652,0.002,0.055,0.148,1.978,0.506,0.133,0.056,3.576,0.078,0.950,0.950,0.693
285,704,25,232,256,SUBDIFFUSION,2.698E-3,1.363,0.702,2.456,0.646,0.001,0.044,0.063,2.163,0.012,0.093,0.167,0.687,0.039,-0.031,-0.031,0.610
285,706,11,270,280,SUBDIFFUSION,4.283E-3,1.295,0.858,2.401,-0.227,0.047,0.252,0.561,1.416,1.833E-11,0.088,0.406,0.429,0.081,-0.125,-0.125,0.577
286,711,55,243,297,SUBDIFFUSION,3.508E-3,6.943,5.596,2.247,0.638,0.002,0.058,0.076,2.807,0.074,1.633,0.065,0.827,0.042,0.041,0.041,0.554
292,729,17,272,288,SUBDIFFUSION,3.058E-3,0.393,7.941,2.176,-0.227,0.001,0.045,0.085,2.465,1.370E-11,-0.105,0.199,3.175,0.056,-0.059,-0.059,0.561
296,734,11,242,252,SUBDIFFUSION,9.253E-3,0.375,7.342,2.461,0.884,0.033,0.214,0.366,2.039,0.373,0.020,0.021,0.552,0.047,0.855,0.855,0.534
297,735,14,242,255,SUBDIFFUSION,5.529E-3,3.746,3.980,2.331,-0.227,0.014,0.140,0.351,3.244,8.203E-12,-0.114,0.002,0.562,0.083,-0.083,-0.083,0.700
300,739,15,248,262,SUBDIFFUSION,6.16E-3,7.413,0.512,1.822,0.569,0.038,0.233,0.554,3.412,1.732E-12,0.105,0.151,2.106,0.022,-0.071,-0.071,0.644
301,740,30,246,275,SUBDIFFUSION,2.742E-3,2.715,1.873,2.026,0.069,0.011,0.123,0.150,4.166,0.195,-0.030,0.250,0.293,0.035,0.086,0.086,0.639
308,747,14,254,267,SUBDIFFUSION,1.104E-2,1.031,1.980,1.866,-0.227,0.027,0.195,0.409,2.757,0.299,0.005,0.174,1.569,0.047,0.564,0.564,0.761
311,753,19,246,264,SUBDIFFUSION,5.03E-3,3.429,5.105,2.422,-0.227,0.000,0.000,0.000,2.626,0.469,-0.201,0.017,0.396,0.032,0.397,0.397,0.701
318,766,13,268,280,SUBDIFFUSION,1.034E-3,0.209,1.886,2.196,0.378,0.005,0.091,0.080,4.175,3.649E-10,0.469,0.295,1.578,0.035,-0.087,-0.087,0.482
319,770,11,268,278,SUBDIFFUSION,1.553E-3,0.713,5.855,1.678,0.615,0.061,0.279,0.340,3.837,1.349E-10,-0.235,0.302,-0.010,0.028,-0.125,-0.125,0.692
321,773,14,279,292,SUBDIFFUSION,2.662E-2,3.871,3.877,2.154,0.976,0.011,0.126,0.305,2.464,0.470,-0.093,0.056,0.394,0.066,0.524,0.524,0.592
324,780,12,276,287,SUBDIFFUSION,4.438E-3,7.863,2.333,2.812,-0.227,0.017,0.145,0.360,1.367,2.985E-12,-0.238,0.046,0.613,0.053,-0.105,-0.105,0.552
335,791,15,282,296,SUBDIFFUSION,9.33E-3,6.189,3.408,2.138,0.818,0.008,0.104,0.175,1.684,0.412,-0.297,0.272,-0.037,0.037,0.209,0.209,0.594
337,794,12,286,297,SUBDIFFUSION,9.811E-3,3.970,7.470,2.407,0.993,0.030,0.219,0.471,2.333,0.155,0.438,0.023,0.964,0.057,-0.002,-0.002,0.680
