"Time","value","name"
8.236,0.90369608402431,"Cond1"
8.384,0.903696089293697,"Cond1"
8.531,0.90369609319206,"Cond1"
8.678,0.903696096098783,"Cond1"
8.825,0.903696098266114,"Cond1"
8.972,0.903696099882133,"Cond1"
9.119,0.90369610108708,"Cond1"
9.266,0.90369610198552,"Cond1"
9.416,0.90369610266715,"Cond1"
9.564,0.903696103166566,"Cond1"
9.711,0.90369610353604,"Cond1"
9.857,0.903696103809917,"Cond1"
10.005,0.903696104016944,"Cond1"
10.152,0.903696104170105,"Cond1"
10.299,0.903696104284306,"Cond1"
10.446,0.903696104369458,"Cond1"
10.593,0.903696104432949,"Cond1"
10.741,0.903696104480566,"Cond1"
10.888,0.903696104515794,"Cond1"
11.035,0.903696104542061,"Cond1"
11.182,0.903696104561647,"Cond1"
11.329,0.90369610457625,"Cond1"
11.476,0.903696104587139,"Cond1"
11.623,0.903696104595258,"Cond1"
11.77,0.903696104601311,"Cond1"
11.917,0.903696104605825,"Cond1"
12.064,0.903696104609191,"Cond1"
12.212,0.903696104611715,"Cond1"
12.359,0.903696104613582,"Cond1"
12.506,0.903696104614975,"Cond1"
12.653,0.903696104616013,"Cond1"
12.8,0.903696104616787,"Cond1"
12.947,0.903696104617364,"Cond1"
13.094,0.903696104617794,"Cond1"
13.241,0.903696104618115,"Cond1"
13.388,0.903696104618355,"Cond1"
13.535,0.903696104618533,"Cond1"
13.682,0.903696104618666,"Cond1"
13.829,0.903696104618765,"Cond1"
13.977,0.90369610461884,"Cond1"
14.124,0.903696104618895,"Cond1"
14.307,0.903696104618944,"Cond1"
14.454,0.903696104618972,"Cond1"
14.601,0.903696104618994,"Cond1"
14.749,0.90369610461901,"Cond1"
14.896,0.903696104619021,"Cond1"
15.043,0.90369610461903,"Cond1"
15.19,0.903696104619037,"Cond1"
15.338,0.903696104619042,"Cond1"
15.485,0.903696104619045,"Cond1"
15.632,0.903696104619048,"Cond1"
15.779,0.90369610461905,"Cond1"
15.925,0.903696104619051,"Cond1"
16.073,0.903696104619053,"Cond1"
16.22,0.903696104619053,"Cond1"
16.367,0.903696104619054,"Cond1"
16.514,0.903696104619055,"Cond1"
16.664,0.903696104619055,"Cond1"
16.811,0.903696104619055,"Cond1"
16.958,0.903696104619055,"Cond1"
17.106,0.903696104619055,"Cond1"
17.252,0.903696104619056,"Cond1"
17.4,0.903696104619056,"Cond1"
17.547,0.903696104619056,"Cond1"
17.694,0.903696104619056,"Cond1"
17.842,0.903696104619056,"Cond1"
17.989,0.903696104619056,"Cond1"
18.136,0.903696104619056,"Cond1"
18.283,0.903696104619056,"Cond1"
18.43,0.903696104619056,"Cond1"
18.577,0.903696104619056,"Cond1"
18.725,0.903696104619056,"Cond1"
18.872,0.903696104619056,"Cond1"
19.019,0.903696104619056,"Cond1"
19.166,0.903696104619056,"Cond1"
19.313,0.903696104619056,"Cond1"
19.461,0.903696104619056,"Cond1"
19.608,0.903696104619056,"Cond1"
19.755,0.903696104619056,"Cond1"
19.902,0.903696104619056,"Cond1"
20.049,0.903696104619056,"Cond1"
20.196,0.903696104619056,"Cond1"
20.343,0.903696104619056,"Cond1"
20.49,0.903696104619056,"Cond1"
20.637,0.903696104619056,"Cond1"
20.784,0.903696104619056,"Cond1"
20.931,0.903696104619056,"Cond1"
21.078,0.903696104619056,"Cond1"
21.225,0.903696104619056,"Cond1"
21.372,0.903696104619056,"Cond1"
21.519,0.903696104619056,"Cond1"
21.666,0.903696104619056,"Cond1"
21.813,0.903696104619056,"Cond1"
21.96,0.903696104619056,"Cond1"
22.107,0.903696104619056,"Cond1"
22.255,0.903696104619056,"Cond1"
22.402,0.903696104619056,"Cond1"
22.549,0.903696104619056,"Cond1"
22.697,0.903696104619056,"Cond1"
22.844,0.903696104619056,"Cond1"
22.991,0.903696104619056,"Cond1"
23.138,0.903696104619056,"Cond1"
23.285,0.903696104619056,"Cond1"
23.432,0.903696104619056,"Cond1"
23.579,0.903696104619056,"Cond1"
23.727,0.903696104619056,"Cond1"
23.874,0.903696104619056,"Cond1"
24.022,0.903696104619056,"Cond1"
24.169,0.903696104619056,"Cond1"
24.316,0.903696104619056,"Cond1"
24.462,0.903696104619056,"Cond1"
24.609,0.903696104619056,"Cond1"
24.757,0.903696104619056,"Cond1"
24.904,0.903696104619056,"Cond1"
25.05,0.903696104619056,"Cond1"
25.197,0.903696104619056,"Cond1"
25.344,0.903696104619056,"Cond1"
25.491,0.903696104619056,"Cond1"
25.638,0.903696104619056,"Cond1"
25.785,0.903696104619056,"Cond1"
25.933,0.903696104619056,"Cond1"
26.08,0.903696104619056,"Cond1"
26.227,0.903696104619056,"Cond1"
26.374,0.903696104619056,"Cond1"
26.521,0.903696104619056,"Cond1"
26.668,0.903696104619056,"Cond1"
26.815,0.903696104619056,"Cond1"
26.962,0.903696104619056,"Cond1"
27.11,0.903696104619056,"Cond1"
27.257,0.903696104619056,"Cond1"
27.404,0.903696104619056,"Cond1"
27.551,0.903696104619056,"Cond1"
27.698,0.903696104619056,"Cond1"
27.845,0.903696104619056,"Cond1"
27.992,0.903696104619056,"Cond1"
28.139,0.903696104619056,"Cond1"
28.286,0.903696104619056,"Cond1"
28.433,0.903696104619056,"Cond1"
28.58,0.903696104619056,"Cond1"
28.727,0.903696104619056,"Cond1"
28.874,0.903696104619056,"Cond1"
29.021,0.903696104619056,"Cond1"
29.169,0.903696104619056,"Cond1"
29.316,0.903696104619056,"Cond1"
29.462,0.903696104619056,"Cond1"
29.609,0.903696104619056,"Cond1"
29.756,0.903696104619056,"Cond1"
29.903,0.903696104619056,"Cond1"
0,0.146996583843545,"Cond2"
0.147,0.154171422222628,"Cond2"
0.294,0.161228524232684,"Cond2"
0.441,0.168169821882749,"Cond2"
0.588,0.174997215478329,"Cond2"
0.735,0.181712574141636,"Cond2"
0.882,0.1883177363233,"Cond2"
1.029,0.194814510305674,"Cond2"
1.176,0.201204674697884,"Cond2"
1.323,0.207489978922761,"Cond2"
1.471,0.213713849930459,"Cond2"
1.618,0.219793883347326,"Cond2"
1.765,0.225774145728212,"Cond2"
1.912,0.231656274277875,"Cond2"
2.059,0.23744187933516,"Cond2"
2.206,0.243132544813867,"Cond2"
2.353,0.248729828636373,"Cond2"
2.5,0.254235263160142,"Cond2"
2.648,0.259686886994298,"Cond2"
2.795,0.26501252035766,"Cond2"
2.942,0.270250762103003,"Cond2"
3.089,0.275403046293541,"Cond2"
3.236,0.280470783460057,"Cond2"
3.383,0.285455360987059,"Cond2"
3.53,0.290358143492605,"Cond2"
3.677,0.295180473201887,"Cond2"
3.824,0.299923670314694,"Cond2"
3.971,0.304589033366838,"Cond2"
4.119,0.309208796675304,"Cond2"
4.266,0.31372179433524,"Cond2"
4.413,0.318160735419984,"Cond2"
4.56,0.322526835169769,"Cond2"
4.707,0.326821288883199,"Cond2"
4.854,0.331045272244481,"Cond2"
5.001,0.335199941645293,"Cond2"
5.148,0.339286434501364,"Cond2"
5.295,0.343305869563863,"Cond2"
5.442,0.34725934722568,"Cond2"
5.589,0.351147949822675,"Cond2"
5.737,0.354998544813464,"Cond2"
5.884,0.358760150121456,"Cond2"
6.031,0.362460028916978,"Cond2"
6.178,0.366099194108624,"Cond2"
6.325,0.369678641983541,"Cond2"
6.472,0.373199352480186,"Cond2"
6.619,0.376662289456597,"Cond2"
6.766,0.380068400954267,"Cond2"
6.914,0.383441220763917,"Cond2"
7.061,0.386736092577034,"Cond2"
7.208,0.389976896796821,"Cond2"
7.355,0.393164520651922,"Cond2"
7.502,0.396299836811894,"Cond2"
7.649,0.399383703626122,"Cond2"
7.796,0.402416965358801,"Cond2"
7.943,0.405400452420073,"Cond2"
8.09,0.408334981593366,"Cond2"
8.238,0.411240828373322,"Cond2"
8.385,0.414079519198465,"Cond2"
8.532,0.416871628186794,"Cond2"
8.679,0.419617919728534,"Cond2"
8.826,0.422319145670558,"Cond2"
8.973,0.424976045522219,"Cond2"
9.12,0.427589346657801,"Cond2"
9.267,0.430159764515652,"Cond2"
9.415,0.432705058842032,"Cond2"
9.562,0.435191529808575,"Cond2"
9.709,0.437637198732225,"Cond2"
9.856,0.440042735158989,"Cond2"
10.003,0.442408797647875,"Cond2"
10.15,0.444736033951193,"Cond2"
10.298,0.447040523604844,"Cond2"
10.445,0.449291755046771,"Cond2"
10.592,0.451506044636936,"Cond2"
10.739,0.453683998577077,"Cond2"
10.886,0.455826213121391,"Cond2"
11.033,0.457933274739772,"Cond2"
11.18,0.460005760278364,"Cond2"
11.327,0.462044237117487,"Cond2"
11.474,0.464049263326964,"Cond2"
11.622,0.466034692201743,"Cond2"
11.769,0.467974236560959,"Cond2"
11.916,0.469881953734899,"Cond2"
12.063,0.471758365995567,"Cond2"
12.21,0.473603987044684,"Cond2"
12.357,0.475419322154323,"Cond2"
12.504,0.47720486830523,"Cond2"
12.651,0.478961114322889,"Cond2"
12.798,0.480688541011343,"Cond2"
12.945,0.482387621284824,"Cond2"
13.092,0.484058820297221,"Cond2"
13.24,0.485713684836663,"Cond2"
13.387,0.48733030441116,"Cond2"
13.534,0.488920395873281,"Cond2"
13.681,0.490484394539261,"Cond2"
13.828,0.492022728581961,"Cond2"
13.975,0.493535819148087,"Cond2"
14.122,0.495024080473491,"Cond2"
14.269,0.496487919996567,"Cond2"
14.416,0.497927738469806,"Cond2"
14.563,0.499343930069498,"Cond2"
14.711,0.500746279665208,"Cond2"
14.858,0.502116220075846,"Cond2"
15.005,0.503463680285369,"Cond2"
15.152,0.504789029185327,"Cond2"
15.299,0.5060926296139,"Cond2"
15.447,0.507383488516308,"Cond2"
15.594,0.508644514853999,"Cond2"
15.741,0.509884848229088,"Cond2"
15.888,0.511104828205223,"Cond2"
16.035,0.512304788773938,"Cond2"
16.182,0.513485058446097,"Cond2"
16.33,0.514653792039729,"Cond2"
16.477,0.515795515461682,"Cond2"
16.624,0.516918503636506,"Cond2"
16.771,0.518023064002483,"Cond2"
16.918,0.519109498952946,"Cond2"
17.065,0.520178105919071,"Cond2"
17.212,0.5212291774513,"Cond2"
17.359,0.522263001299435,"Cond2"
17.506,0.523279860491411,"Cond2"
17.653,0.524280033410784,"Cond2"
17.8,0.525263793872941,"Cond2"
17.947,0.526231411200063,"Cond2"
18.094,0.527183150294857,"Cond2"
18.241,0.528119271713076,"Cond2"
18.388,0.529040031734852,"Cond2"
18.535,0.52994568243486,"Cond2"
18.682,0.530836471751322,"Cond2"
18.83,0.531718554400362,"Cond2"
18.976,0.532574437710411,"Cond2"
19.124,0.533427808601216,"Cond2"
19.271,0.534261457551629,"Cond2"
19.418,0.535081426639824,"Cond2"
19.565,0.535887940347137,"Cond2"
19.712,0.53668121947125,"Cond2"
19.86,0.537466745002702,"Cond2"
20.007,0.538234116542877,"Cond2"
20.154,0.538988895807929,"Cond2"
20.301,0.539731289432303,"Cond2"
20.448,0.540461500659652,"Cond2"
20.595,0.541179729398478,"Cond2"
20.742,0.541886172276861,"Cond2"
20.889,0.542581022696287,"Cond2"
21.036,0.5432644708846,"Cond2"
21.183,0.543936703948076,"Cond2"
21.33,0.544597905922647,"Cond2"
21.477,0.545248257824287,"Cond2"
21.624,0.545887937698567,"Cond2"
21.771,0.546517120669396,"Cond2"
21.918,0.547135978986968,"Cond2"
22.066,0.547748788518982,"Cond2"
22.249,0.548492539392033,"Cond2"
22.396,0.549078981839668,"Cond2"
22.543,0.549655800989777,"Cond2"
22.69,0.550223154757012,"Cond2"
22.838,0.55078496314952,"Cond2"
22.985,0.551333787795162,"Cond2"
23.132,0.551873606437101,"Cond2"
23.279,0.552404566860433,"Cond2"
23.427,0.552930337621366,"Cond2"
23.574,0.553443957487865,"Cond2"
23.721,0.553949149047698,"Cond2"
23.868,0.554446050606172,"Cond2"
24.015,0.554934798199055,"Cond2"
24.162,0.555415525629822,"Cond2"
24.309,0.555888364506283,"Cond2"
24.456,0.556353444276613,"Cond2"
24.603,0.556810892264795,"Cond2"
24.75,0.557260833705469,"Cond2"
24.897,0.557703391778226,"Cond2"
25.044,0.558138687641325,"Cond2"
25.191,0.558566840464865,"Cond2"
25.338,0.558987967463408,"Cond2"
25.485,0.55940218392807,"Cond2"
25.632,0.559809603258084,"Cond2"
25.778,0.560207633250189,"Cond2"
25.925,0.56060183546316,"Cond2"
26.072,0.560989568967741,"Cond2"
26.22,0.561373512724724,"Cond2"
26.367,0.561748583298931,"Cond2"
26.514,0.562117499107665,"Cond2"
26.661,0.562480361148285,"Cond2"
26.808,0.562837268760824,"Cond2"
26.955,0.563188319655182,"Cond2"
27.102,0.563533609937878,"Cond2"
27.249,0.563873234138357,"Cond2"
27.396,0.564207285234874,"Cond2"
27.543,0.564535854679946,"Cond2"
27.69,0.564859032425387,"Cond2"
27.838,0.565179051397933,"Cond2"
27.985,0.565491674529856,"Cond2"
28.132,0.565799167635082,"Cond2"
28.279,0.566101614895399,"Cond2"
28.426,0.566399099111203,"Cond2"
28.573,0.566691701724166,"Cond2"
28.72,0.566979502839535,"Cond2"
28.867,0.567262581248059,"Cond2"
29.014,0.56754101444756,"Cond2"
29.161,0.567814878664153,"Cond2"
29.308,0.56808424887311,"Cond2"
29.455,0.568349198819385,"Cond2"
29.602,0.56860980103781,"Cond2"
29.749,0.568866126872943,"Cond2"
29.897,0.569119947352706,"Cond2"
0,0.848521695176042,"Cond3"
0.147,0.880388221593241,"Cond3"
0.293,0.903125850797894,"Cond3"
0.44,0.919574813265806,"Cond3"
0.586,0.931311593249293,"Cond3"
0.733,0.939802269726813,"Cond3"
0.879,0.94586059723057,"Cond3"
1.025,0.950218170865295,"Cond3"
1.172,0.953370547242077,"Cond3"
1.319,0.955632845495174,"Cond3"
1.465,0.95724705653769,"Cond3"
1.611,0.958408110223775,"Cond3"
1.758,0.959248045132281,"Cond3"
1.904,0.959847361425987,"Cond3"
2.051,0.960280921632852,"Cond3"
2.197,0.960590278576641,"Cond3"
2.344,0.960814075029286,"Cond3"
2.49,0.960973759856272,"Cond3"
2.637,0.961089279803498,"Cond3"
2.784,0.961172182523089,"Cond3"
2.93,0.96123133585764,"Cond3"
3.077,0.961274128840633,"Cond3"
3.223,0.961304662792377,"Cond3"
3.37,0.961326751807099,"Cond3"
3.517,0.961342603955905,"Cond3"
3.663,0.961353914893185,"Cond3"
3.81,0.961362097504535,"Cond3"
3.957,0.961367969743491,"Cond3"
4.103,0.961372159744943,"Cond3"
4.25,0.961375190895465,"Cond3"
4.397,0.961377366196163,"Cond3"
4.543,0.961378918332094,"Cond3"
4.69,0.961380041185557,"Cond3"
4.836,0.961380842371897,"Cond3"
4.983,0.961381421969881,"Cond3"
5.129,0.961381835528732,"Cond3"
5.276,0.961382134707417,"Cond3"
5.422,0.961382348179508,"Cond3"
5.569,0.96138250261049,"Cond3"
5.715,0.961382612801176,"Cond3"
5.861,0.961382692058038,"Cond3"
6.008,0.961382749394409,"Cond3"
6.154,0.961382790305462,"Cond3"
6.301,0.961382819901528,"Cond3"
6.448,0.961382841141102,"Cond3"
6.594,0.961382856296112,"Cond3"
6.741,0.961382867259621,"Cond3"
6.889,0.96138287517265,"Cond3"
7.036,0.96138288080634,"Cond3"
7.182,0.961382884826131,"Cond3"
7.329,0.961382887734147,"Cond3"
7.476,0.96138288982108,"Cond3"
7.622,0.961382891310163,"Cond3"
7.769,0.961382892387403,"Cond3"
7.915,0.961382893156043,"Cond3"
8.062,0.961382893712095,"Cond3"
8.209,0.961382894111146,"Cond3"
8.355,0.961382894395879,"Cond3"
8.501,0.961382894600679,"Cond3"
8.648,0.961382894748837,"Cond3"
8.795,0.961382894855162,"Cond3"
8.941,0.961382894931028,"Cond3"
9.088,0.961382894985911,"Cond3"
9.234,0.961382895025072,"Cond3"
9.381,0.961382895053401,"Cond3"
9.527,0.961382895073615,"Cond3"
9.674,0.961382895088239,"Cond3"
9.82,0.961382895098673,"Cond3"
9.967,0.961382895106221,"Cond3"
10.113,0.961382895111607,"Cond3"
10.26,0.961382895115504,"Cond3"
10.406,0.961382895118284,"Cond3"
10.553,0.961382895120295,"Cond3"
10.699,0.96138289512173,"Cond3"
10.846,0.961382895122768,"Cond3"
10.993,0.961382895123513,"Cond3"
11.14,0.961382895124048,"Cond3"
11.286,0.961382895124429,"Cond3"
11.433,0.961382895124705,"Cond3"
11.58,0.961382895124903,"Cond3"
11.726,0.961382895125045,"Cond3"
11.873,0.961382895125147,"Cond3"
12.019,0.96138289512522,"Cond3"
12.166,0.961382895125273,"Cond3"
12.312,0.96138289512531,"Cond3"
12.459,0.961382895125337,"Cond3"
12.605,0.961382895125357,"Cond3"
12.752,0.961382895125371,"Cond3"
12.898,0.961382895125381,"Cond3"
13.045,0.961382895125388,"Cond3"
13.191,0.961382895125393,"Cond3"
13.338,0.961382895125397,"Cond3"
13.485,0.9613828951254,"Cond3"
13.631,0.961382895125402,"Cond3"
13.778,0.961382895125403,"Cond3"
13.924,0.961382895125404,"Cond3"
14.071,0.961382895125405,"Cond3"
14.218,0.961382895125405,"Cond3"
14.364,0.961382895125406,"Cond3"
14.511,0.961382895125406,"Cond3"
14.657,0.961382895125406,"Cond3"
14.804,0.961382895125406,"Cond3"
14.95,0.961382895125407,"Cond3"
15.096,0.961382895125407,"Cond3"
15.243,0.961382895125407,"Cond3"
15.39,0.961382895125407,"Cond3"
15.537,0.961382895125407,"Cond3"
15.683,0.961382895125407,"Cond3"
15.83,0.961382895125407,"Cond3"
15.976,0.961382895125407,"Cond3"
16.123,0.961382895125407,"Cond3"
16.27,0.961382895125407,"Cond3"
16.416,0.961382895125407,"Cond3"
16.562,0.961382895125407,"Cond3"
16.709,0.961382895125407,"Cond3"
16.856,0.961382895125407,"Cond3"
17.003,0.961382895125407,"Cond3"
17.15,0.961382895125407,"Cond3"
17.298,0.961382895125407,"Cond3"
17.444,0.961382895125407,"Cond3"
17.591,0.961382895125407,"Cond3"
17.737,0.961382895125407,"Cond3"
17.883,0.961382895125407,"Cond3"
18.03,0.961382895125407,"Cond3"
18.176,0.961382895125407,"Cond3"
18.323,0.961382895125407,"Cond3"
18.469,0.961382895125407,"Cond3"
18.615,0.961382895125407,"Cond3"
18.762,0.961382895125407,"Cond3"
18.909,0.961382895125407,"Cond3"
19.055,0.961382895125407,"Cond3"
19.202,0.961382895125407,"Cond3"
19.348,0.961382895125407,"Cond3"
19.495,0.961382895125407,"Cond3"
19.642,0.961382895125407,"Cond3"
19.788,0.961382895125407,"Cond3"
19.935,0.961382895125407,"Cond3"
20.082,0.961382895125407,"Cond3"
20.228,0.961382895125407,"Cond3"
20.376,0.961382895125407,"Cond3"
20.522,0.961382895125407,"Cond3"
20.669,0.961382895125407,"Cond3"
20.817,0.961382895125407,"Cond3"
20.963,0.961382895125407,"Cond3"
21.11,0.961382895125407,"Cond3"
21.256,0.961382895125407,"Cond3"
21.403,0.961382895125407,"Cond3"
21.549,0.961382895125407,"Cond3"
21.696,0.961382895125407,"Cond3"
21.842,0.961382895125407,"Cond3"
21.989,0.961382895125407,"Cond3"
22.172,0.961382895125407,"Cond3"
22.318,0.961382895125407,"Cond3"
22.464,0.961382895125407,"Cond3"
22.611,0.961382895125407,"Cond3"
22.758,0.961382895125407,"Cond3"
22.905,0.961382895125407,"Cond3"
23.051,0.961382895125407,"Cond3"
23.197,0.961382895125407,"Cond3"
23.344,0.961382895125407,"Cond3"
23.49,0.961382895125407,"Cond3"
23.636,0.961382895125407,"Cond3"
23.783,0.961382895125407,"Cond3"
23.93,0.961382895125407,"Cond3"
24.076,0.961382895125407,"Cond3"
24.223,0.961382895125407,"Cond3"
24.369,0.961382895125407,"Cond3"
24.516,0.961382895125407,"Cond3"
24.662,0.961382895125407,"Cond3"
24.809,0.961382895125407,"Cond3"
24.955,0.961382895125407,"Cond3"
25.102,0.961382895125407,"Cond3"
25.248,0.961382895125407,"Cond3"
25.396,0.961382895125407,"Cond3"
25.542,0.961382895125407,"Cond3"
25.689,0.961382895125407,"Cond3"
25.836,0.961382895125407,"Cond3"
25.982,0.961382895125407,"Cond3"
26.129,0.961382895125407,"Cond3"
26.276,0.961382895125407,"Cond3"
26.422,0.961382895125407,"Cond3"
26.569,0.961382895125407,"Cond3"
26.715,0.961382895125407,"Cond3"
26.861,0.961382895125407,"Cond3"
27.008,0.961382895125407,"Cond3"
27.154,0.961382895125407,"Cond3"
27.301,0.961382895125407,"Cond3"
27.448,0.961382895125407,"Cond3"
27.594,0.961382895125407,"Cond3"
27.741,0.961382895125407,"Cond3"
27.887,0.961382895125407,"Cond3"
28.034,0.961382895125407,"Cond3"
28.18,0.961382895125407,"Cond3"
28.327,0.961382895125407,"Cond3"
28.473,0.961382895125407,"Cond3"
28.619,0.961382895125407,"Cond3"
28.766,0.961382895125407,"Cond3"
28.912,0.961382895125407,"Cond3"
29.059,0.961382895125407,"Cond3"
29.205,0.961382895125407,"Cond3"
29.352,0.961382895125407,"Cond3"
29.498,0.961382895125407,"Cond3"
29.645,0.961382895125407,"Cond3"
29.791,0.961382895125407,"Cond3"
29.938,0.961382895125407,"Cond3"
