"time","Norm_cond2_file1_cell0","Norm_cond2_file1_cell1","Norm_cond2_file2_cell0","Norm_cond2_file2_cell1","Norm_cond2_file3_cell0","Norm_cond2_file3_cell1","Norm_cond2_file4_cell0","Norm_cond2_file4_cell1","Norm_cond2_file5_cell0","Norm_cond2_file5_cell1","Norm_cond2_file6_cell0","Norm_cond2_file6_cell1","Norm_cond2_file7_cell0","Norm_cond2_file7_cell1","Norm_cond2_file8_cell0","Norm_cond2_file8_cell1","Norm_cond2_file9_cell0","Norm_cond2_file9_cell1","Norm_cond2_file10_cell0","Norm_cond2_file10_cell1","Norm_cond2_file11_cell0","Norm_cond2_file11_cell1","Norm_cond2_file12_cell0","Norm_cond2_file12_cell1","Norm_cond2_file13_cell0","Norm_cond2_file13_cell1","Norm_cond2_file14_cell0","Norm_cond2_file14_cell1","Norm_cond2_file15_cell0","Norm_cond2_file15_cell1"
-2.293,0.996682431213803,0.995483901034786,1.00979127507709,1.01039651155575,1.06639821534956,1.06613174961731,1.01611352320233,1.01361008871733,1.01256671463699,1.01579572537963,1.02152383598619,1.00830392809395,1.016918629652,1.02122198761214,1.02313527992588,1.01853394682308,1.0321970986705,1.03412726549374,1.01656666587926,1.01456847980183,1.01745643640704,1.01681104793881,1.05124189504889,1.04495398311758,1.01708763247584,1.03097391948368,1.01257245890274,1.0107098282699,1.01938200015887,1.02061915530356
-1.292,1.00215426544558,0.998242942643123,1.00426049460067,1.00879303439367,1.00885802375185,1.01254993400718,1.00469602367365,1.00435845494724,1.00250427766887,1.00104672014859,1.00944376083304,1.00160772353269,1.00442974275637,1.00611194581734,1.01532781095486,1.0069621720347,1.00137345751347,1.00113216020933,1.00637131001032,1.0050402672571,0.99236644179315,0.998733034540646,1.02027991436048,1.01731171416044,1.00266896991767,1.00773060249417,1.00610787362588,1.00600423400793,1.00057076759539,1.00502084827447
-0.293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.128193823771067,0.128096695961412,0.0404968120001474,0.121984137281338,0.1538289825956,0.111668885955875,0.100076357656371,0.0998118708700387,0.204177951024941,0.155127517708299,0.235025602349859,0.0991851509212616,0.131527712191043,0.0947405978430001,0.411678637935621,0.132356432861508,0.118525934291599,0.130929851555601,0.123126560051654,0.140653750762296,0.0882741571118026,0.100335745846729,0.086937228182966,0.0993225451732204,0.139829123675242,0.151392705696951,0.0660975449601613,0.0875468031660268,0.0890758920084504,0.212150220566427
0.147,0.155707300454901,0.130546538493941,0.0396565068366933,0.122512988588094,0.144499864469772,0.107309258997328,0.103693474896239,0.108744751964883,0.206008000090653,0.166669018366347,0.266628296219849,0.0986778889133692,0.137807440569624,0.109618074494464,0.415700250433443,0.144497207685013,0.131171825460347,0.149694973800744,0.124041921589934,0.152962013156502,0.0894715020285115,0.100494116529148,0.0875822694473079,0.104272028760265,0.143068070404781,0.1437038676679,0.0618826684870989,0.0840940328925542,0.087761653878319,0.272025334929844
0.294,0.182749844692491,0.136833586368712,0.0379586972812934,0.125284169435497,0.139959964225818,0.106075607598422,0.108715395049377,0.116571756431323,0.213832451359222,0.180294980104621,0.296623400680083,0.0993901897430988,0.144768135135349,0.126402501664765,0.424108576198732,0.159596782691159,0.14507089711627,0.16823481926954,0.127543917668643,0.165557851774872,0.0921258103390152,0.104809717625073,0.0890217941601654,0.111324354168149,0.146384829668363,0.140475474513931,0.0598376400004496,0.0830813466672986,0.0877821818762768,0.32321777462521
0.441,0.21090960101,0.145307433504274,0.0386564945515301,0.131647308358389,0.140317271189463,0.106219561493003,0.114106034256948,0.124158720617834,0.219526566873279,0.196152277257696,0.32921181809762,0.101757508573564,0.153464056856884,0.142012391204687,0.439763877039932,0.175420603421025,0.160550373522074,0.184140659353355,0.132445531067174,0.177350672203936,0.0956442219389237,0.107597041635652,0.0908547482966641,0.120945544202148,0.152345269776056,0.137831087797259,0.0580836598260454,0.0828751757587247,0.0896854842956353,0.368977579277584
0.588,0.233405142181519,0.153539746869023,0.0417965822675955,0.136760947927185,0.138906162349268,0.106619619409337,0.121052745733453,0.13282423977487,0.234280275130596,0.211833838307392,0.354321306182934,0.104742250916763,0.161889900463519,0.159100491565749,0.45275247452092,0.19126971304134,0.176443744400706,0.200134588433048,0.137805022086788,0.188779961161843,0.0997012450062192,0.113116259917964,0.0937109239186791,0.12739640175298,0.159463171327637,0.138227154141504,0.0574116458367964,0.0829818158838492,0.0912487359662127,0.40872473215813
0.735,0.255843570269133,0.161401469457405,0.0422978169264979,0.141220222145754,0.139087352493104,0.107192924163917,0.127450549658337,0.139108221086856,0.239679769742433,0.225550874960556,0.378855237565991,0.107647111749907,0.171091682781218,0.174151973792083,0.464472392694315,0.206382634961891,0.190828346111293,0.215019462613803,0.143110181969937,0.199096703322757,0.106772942329824,0.11990244365963,0.0961812947182862,0.133769206223126,0.1669993152497,0.139650626327762,0.0568165348568805,0.0826050207750762,0.0940726744679009,0.441475590178007
0.882,0.279325063625979,0.169097837757419,0.0462560965122422,0.14685566167055,0.14004838501601,0.108886056307733,0.135131362419687,0.145333655989103,0.251594918922594,0.238046096734387,0.402125590441789,0.110575331436172,0.179778041297219,0.188466023738376,0.478282008237701,0.220734080292227,0.204720342648023,0.22797648745851,0.148860620949771,0.208458077752708,0.108350027705554,0.125548358487877,0.0976284440323771,0.141932640191368,0.171603871951694,0.140978040244239,0.0559605452068425,0.0825086496990379,0.0961451097399995,0.471243191159139
