"time","Norm_cond6_file1_cell0","Norm_cond6_file1_cell1","Norm_cond6_file2_cell0","Norm_cond6_file2_cell1","Norm_cond6_file3_cell0","Norm_cond6_file3_cell1","Norm_cond6_file4_cell0","Norm_cond6_file4_cell1","Norm_cond6_file5_cell0","Norm_cond6_file5_cell1","Norm_cond6_file6_cell0","Norm_cond6_file6_cell1","Norm_cond6_file7_cell0","Norm_cond6_file7_cell1","Norm_cond6_file8_cell0","Norm_cond6_file8_cell1","Norm_cond6_file9_cell0","Norm_cond6_file9_cell1","Norm_cond6_file10_cell0","Norm_cond6_file10_cell1","Norm_cond6_file11_cell0","Norm_cond6_file11_cell1","Norm_cond6_file12_cell0","Norm_cond6_file12_cell1","Norm_cond6_file13_cell0","Norm_cond6_file13_cell1","Norm_cond6_file14_cell0","Norm_cond6_file14_cell1","Norm_cond6_file15_cell0","Norm_cond6_file15_cell1"
-2.258,1.02658663423973,1.03089357021592,1.0439834849938,1.032534463642,1.05191068262176,1.03030899842704,1.06730401529637,1.09016934242358,1.03415426307678,1.03107991580977,1.00154422538671,1.01060783686809,1.04322883467578,0.991571715503163,0.964741021344795,1.01800175704816,1.01302997359839,1.02107119114374,1.02372893826797,1.01166274464788,1.01499871453449,0.992522628886265,1.03462157149188,1.04047028513883,1.01394298294421,1.01573817417451,1.00728888757867,1.01750127415495,1.01627376188094,1.02269498062034
-1.291,1.00742197269583,1.00593800562716,1.02331633488503,1.00262818189447,1.01297501619223,1.00910162784163,1.01627970499863,1.02929404002639,1.01117098852905,1.01040324150912,0.996139436533214,0.999133184127322,1.00721446369589,0.993129728004805,0.951191083266556,1.00948007347656,1.00180928715639,0.992600514495476,0.999944816422633,1.0077139413419,1.00432207459581,0.99891088474598,1.00338952448172,1.01653613075179,1.00576396178011,1.00509181498364,1.00050115708327,0.997546711816383,1.00174305902951,0.996655680027837
-0.292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.189845885833053,0.214987685612491,0.206373248497041,0.157660561023991,-0.0593431796222168,0.218599252647639,0.166511881999453,0.124301737409281,0.330609542920386,0.152636507774615,0.0867661639160151,0.123336530604995,0.133076432751926,0.166331912976555,-0.0767101333139068,0.0916061017490616,0.113767665786613,0.0981298956556926,0.187532190420131,0.125982896171727,0.114605313580822,0.0886301858817716,0.132671569029759,0.161763711608741,0.0347657272095688,0.070116032043102,0.153847854605486,0.0869535170995914,0.1335745997999,0.130206168627186
0.147,0.268700249238916,0.27132301953564,0.271930337551756,0.213204114390189,0.0382136524352044,0.353461428372605,0.20180278612401,0.15649879041126,0.364774149505063,0.211245143763155,0.0973300694024022,0.141802550712281,0.151503737613722,0.205451166632253,-0.0462591972025938,0.0965657695072278,0.127380027954651,0.119143278318929,0.252961518652049,0.131842966194111,0.13287832705153,0.111574824048397,0.177691512236758,0.191690300724857,0.034887532819845,0.0785877432354996,0.190837669324765,0.0950217254217669,0.159814282141071,0.160411370687905
0.294,0.328784938725173,0.318077839681819,0.325878967929074,0.256915492882305,0.123177711003281,0.442812838914842,0.234444140945097,0.191115020892896,0.394532421725504,0.26398457130671,0.109359234204592,0.16159721482113,0.178710088659674,0.253186417134383,-0.0171195454214322,0.101158054468493,0.139353936946731,0.1441743503772,0.301578250312707,0.137542329105206,0.149492362394555,0.132560885203591,0.217545097910477,0.22320040139349,0.0360725059173466,0.0880790728915106,0.224791061716021,0.103919214256714,0.186100862931466,0.18763954803352
0.441,0.382948263520564,0.363290372460407,0.374505836393834,0.303030086612163,0.199371423110819,0.518186186848594,0.269543840480743,0.224499670112162,0.432193133979458,0.311095863737935,0.125933335088135,0.180233756083697,0.190994958567538,0.286298875603026,0.0369345086326222,0.113609136650427,0.152345084640472,0.163482382865567,0.351096313737032,0.146409917924582,0.171122138626541,0.153052725991415,0.253479802373488,0.25142249155757,0.0394484762268532,0.0965077395049694,0.256098639505918,0.114077900538168,0.215318596798399,0.219004629853372
0.588,0.426431398928876,0.393474570192009,0.418360663407331,0.341028026203259,0.253766683301303,0.570850106745866,0.318246380770281,0.246844073015175,0.461734192534056,0.355091746947177,0.134874049116896,0.195381718711144,0.216868517123486,0.310851650930114,0.0503387484519562,0.124063573197029,0.166035098617798,0.179350810763939,0.388473990140534,0.152338862423234,0.187731323156327,0.17875218509468,0.28043185660588,0.274096953608449,0.042236471306508,0.105613461474653,0.283809678227673,0.124210671803599,0.241050212606303,0.253037435119226
0.735,0.460158857468112,0.429202234921849,0.455244567124377,0.375237241623117,0.29620624117391,0.608714033995867,0.337202950013657,0.272751264570047,0.482172964139058,0.382982077124922,0.150096952787064,0.207986074105652,0.240163411948774,0.3496517935915,0.100458949515553,0.134342304927721,0.175547445255474,0.19166401711131,0.418935324847325,0.161011306893187,0.205907320362259,0.192974749000119,0.316723569095416,0.301062909889297,0.0485041970303491,0.114788234123052,0.31254514098728,0.132382540189871,0.266508254127064,0.275558433775698
0.882,0.492554742007538,0.454133888078557,0.48746169501041,0.407414615333799,0.336734585532114,0.63027328517296,0.353236820540836,0.291576863866285,0.503263376741588,0.406625807827466,0.156133470207856,0.222146435042097,0.2526800718549,0.370544178101477,0.125446200917899,0.144948486542608,0.185626650100947,0.218400439344452,0.443896696343168,0.169069620616427,0.223428457780947,0.214134702506796,0.342485596572723,0.324683920418759,0.052466638796741,0.123203449305592,0.333122061229604,0.143215016887952,0.288613056528264,0.298002107114896
1.029,0.521880417065535,0.481508492543618,0.517257713630728,0.431696730663134,0.374268695384419,0.656942682853174,0.397514340344168,0.323773916868264,0.528180887266107,0.445188269000751,0.175760925833311,0.243553945077978,0.275511386683664,0.405008165487207,0.142055802433161,0.154188962542928,0.201079360149091,0.23137844321762,0.463965123979104,0.176094817195661,0.241109672036517,0.230819216020062,0.365842949296653,0.342024261532056,0.055707269539274,0.130988240759091,0.356772253585484,0.154755837357359,0.31589232116058,0.331793270764264
1.176,0.542274887238795,0.505499629372803,0.533684998479497,0.455859220865479,0.402894426689035,0.679641606991395,0.405708822726031,0.334110402463162,0.542082561880036,0.469462499188696,0.186237091240908,0.255064123059434,0.290374920322188,0.421282826197135,0.176731988052743,0.167382796901206,0.208634881192732,0.235367228372402,0.481936575675079,0.180841416518395,0.257447211024928,0.250322616073145,0.387189567158544,0.362467573597703,0.0611328824019465,0.138378456905651,0.381955397019589,0.169432374765685,0.337395260130065,0.356933664543442
1.323,0.567060791872569,0.528143755529519,0.55828791316756,0.478184483371214,0.436298191779659,0.700234499528637,0.428735318219066,0.352716076533979,0.560876715729373,0.490927297846103,0.198555798303107,0.269650786884081,0.330011010024918,0.441593302423366,0.193123042179646,0.175664882996566,0.220608790184811,0.252767581004133,0.490986682363329,0.188274120415543,0.272169429204806,0.265945471019467,0.408708533722896,0.382679586223094,0.0652893108810004,0.145922916126741,0.401625812537771,0.175332360080509,0.353653389194597,0.375849370281947
1.47,0.589550938742421,0.547786996963248,0.574299983625348,0.494162472347848,0.464955776642847,0.71522618831914,0.450751160885004,0.376160105564109,0.5800846098946,0.511900677786947,0.21484913093452,0.283320899499094,0.342672538679956,0.471383252304169,0.229620456035551,0.181239517610414,0.229212610653828,0.272942740700061,0.511312633360312,0.194185846295127,0.283044952486284,0.278035565561993,0.428040313182214,0.396262201045473,0.0718382421495533,0.155768466796936,0.422232212608523,0.188367613140641,0.374249624812406,0.387399839549967
