"time","Norm_cond3_file1_cell0","Norm_cond3_file1_cell1","Norm_cond3_file2_cell0","Norm_cond3_file2_cell1","Norm_cond3_file3_cell0","Norm_cond3_file3_cell1","V1","V1","Norm_cond3_file5_cell0","Norm_cond3_file5_cell1","Norm_cond3_file6_cell0","Norm_cond3_file6_cell1","Norm_cond3_file7_cell0","Norm_cond3_file7_cell1","Norm_cond3_file8_cell0","Norm_cond3_file8_cell1","Norm_cond3_file9_cell0","Norm_cond3_file9_cell1","V1","V1","V1","V1","V1","V1","V1","V1","V1","V1","V1","V1","V1","V1","V1","V1","V1","V1"
1.465,0.883308531510952,0.894509698951183,0.918246604636709,0.910288802708588,0.898088790850519,0.88802961785522,1.02574046340682,1.03778920221479,0.772816228309664,0.627995322078065,0.891682015559022,0.896896985643196,0.879653879100634,0.83598012511103,0.888294279251625,0.892309083161773,0.894904097335209,0.884943155785526,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
1.611,0.881514269736406,0.897169448569322,0.918913562754636,0.907991248864231,0.893081933914663,0.889784153843832,1.02574046340682,1.03778920221479,0.776140751013545,0.646677184142159,0.893020274624847,0.898123891780587,0.880609941157181,0.838944090342985,0.89149189067151,0.894337224537386,0.897761082769931,0.887003633107621,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
1.758,0.877447086812697,0.901171819400451,0.920853206007759,0.910559103160866,0.895030662147127,0.889105075981267,1.02574046340682,1.03778920221479,0.790182993713366,0.659298154732472,0.893194600476843,0.903487197086694,0.884047736386186,0.840156406529239,0.897778453882137,0.899802104986064,0.898629684127282,0.890357472306609,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
1.904,0.873957138659564,0.901383197265471,0.920984885794121,0.915805216164221,0.89596055321241,0.892250967057178,1.02574046340682,1.03778920221479,0.798489468317975,0.67287825629675,0.896957573665879,0.905973421800225,0.886944245658226,0.841604089467752,0.899458452481635,0.904648106503015,0.901663306778331,0.893885854269011,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
2.051,0.873214031828479,0.903390755882996,0.924031956050555,0.912064790891509,0.899007361502833,0.896927046916735,1.02574046340682,1.03778920221479,0.799252948822646,0.684866608585086,0.896353596219066,0.912254761768575,0.889970411799027,0.84500212303176,0.905942414018541,0.910576979963878,0.903385924768751,0.897268493023962,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
2.197,0.873410234780054,0.90243052678763,0.923619798319239,0.914521606269955,0.90106120785572,0.897502502527678,1.02574046340682,1.03778920221479,0.806390041894785,0.695117222758561,0.901815806248261,0.911972582890046,0.893873964711932,0.846322069240404,0.908824912513907,0.91118056972758,0.910480582870403,0.900218265725649,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
2.344,0.873418765343166,0.908186590358195,0.922787582069427,0.912127607193799,0.90059141071752,0.893533669686467,1.02574046340682,1.03778920221479,0.814783495291065,0.70673824829091,0.90654901726002,0.91812141318233,0.895019476853417,0.848504238375662,0.907869915106646,0.910302439685894,0.911650601862955,0.900706985463206,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
2.49,0.87460830497711,0.905200745239749,0.924947130565775,0.916965096978219,0.904103164540585,0.898390836976041,1.02574046340682,1.03778920221479,0.816663203622183,0.712921582016687,0.906328908861036,0.918921237773837,0.895656431956264,0.850611894418496,0.911467152495942,0.911667828865019,0.913496379747328,0.902999604660641,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
2.637,0.870075732443627,0.908863211966324,0.927590602277007,0.918458729054888,0.907206574895852,0.903149412220383,1.02574046340682,1.03778920221479,0.815474493469342,0.722236611803119,0.906975147120454,0.92284314286259,0.901140413983053,0.852063125599505,0.910870731864859,0.914178576153019,0.91328084993291,0.902732554232619,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
2.784,0.871517397609547,0.909997641915275,0.928326692282775,0.922128723928062,0.908846417574456,0.907000538232083,1.02574046340682,1.03778920221479,0.823143123601695,0.730507742902666,0.907110733894228,0.923994737745238,0.901954860527603,0.856148335460308,0.916760687429107,0.916757792323907,0.914238580160886,0.904611507080764,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
2.93,0.869089030643678,0.908277939586294,0.929107553415905,0.924670563392436,0.91125362253215,0.903356656723625,1.02574046340682,1.03778920221479,0.822722726108617,0.733708508951628,0.910829685403467,0.928706934355279,0.903844955561052,0.859554648256808,0.916230066240117,0.915353183105071,0.915912582403692,0.909991787762981,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
3.077,0.869151588106499,0.911222358891998,0.926005836048132,0.923077313543449,0.915728420058478,0.904113199764586,1.02574046340682,1.03778920221479,0.831420605275747,0.73773654508779,0.91293568256495,0.923714465480753,0.903783903540325,0.860300961928541,0.91839178919549,0.915030116337274,0.923401028061009,0.911649071301592,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
3.223,0.874367553529284,0.915473284599582,0.924143225470031,0.92231526931062,0.915738123269594,0.91035669193507,1.02574046340682,1.03778920221479,0.838113140079344,0.745856978031034,0.912911030424263,0.93088333428664,0.904219449914999,0.863023646670743,0.921121560545447,0.91583711851033,0.924982660383351,0.912279170677514,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
3.37,0.873896476877435,0.912656329333087,0.924170219826235,0.918763927452881,0.916513571557948,0.91018164075272,1.02574046340682,1.03778920221479,0.840345595732241,0.75122403007684,0.911896770921743,0.929121622909874,0.905740715214982,0.864032530287207,0.92188881826013,0.915477490688564,0.926556190081091,0.913926854364136,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
3.517,0.872692719638304,0.91500591645582,0.925484384094135,0.919288665654838,0.919003253810128,0.914528745114412,1.02574046340682,1.03778920221479,0.848792202834542,0.759380567786699,0.913527333941419,0.933088333428664,0.9074489129908,0.866071586975111,0.923724562328069,0.918627724047801,0.922506498304931,0.913120466797167,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
3.663,0.872230173549567,0.917627426862196,0.920722843019259,0.916557742775491,0.91814937123192,0.913895945150629,1.02574046340682,1.03778920221479,0.842341275785588,0.76386226816423,0.919012435244109,0.934117905012488,0.906708106512488,0.866827362626835,0.928724716262543,0.922910685333633,0.92752688450843,0.914179068657269,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
3.81,0.873648142706843,0.918027876385375,0.920598405621147,0.911926468124851,0.922493984009108,0.918248079718711,1.02574046340682,1.03778920221479,0.844501249112091,0.766048961203074,0.919674521308254,0.93219794467006,0.909431530158754,0.866554147954616,0.934065940699611,0.92465032675611,0.925301903792676,0.915355486882675,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
3.957,0.873593167966788,0.922030247216504,0.919608173627699,0.909196814261712,0.91836769348203,0.912895940120423,1.02574046340682,1.03778920221479,0.851082644348553,0.772717354619448,0.916328873643692,0.933933916757231,0.909119976032361,0.865590208743106,0.935097603511879,0.923063577013866,0.922070577101334,0.915177453263993,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
4.103,0.873391277973138,0.921659539302474,0.916778375018764,0.907417019030167,0.915824643568712,0.913590108602156,1.02574046340682,1.03778920221479,0.848473280598414,0.774814570627988,0.917762219537878,0.935573604835173,0.912273281432822,0.864316389686915,0.934242210764668,0.924589170084017,0.922626417149043,0.920068141494837,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
4.25,0.872250078196829,0.919312076580395,0.911456536452915,0.905445602351233,0.914972378192356,0.911129331636477,1.02574046340682,1.03778920221479,0.861181848492609,0.77958510913843,0.916698655753985,0.93578523899407,0.910681523077978,0.867050901904105,0.935442899666717,0.921999317970157,0.924240459969793,0.919380443006988,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
4.397,0.87057050510412,0.926519105797277,0.912326281441841,0.903380912981021,0.913319597898931,0.910597135800482,1.02574046340682,1.03778920221479,0.859563076536504,0.783107678541995,0.912690922025279,0.936741405937196,0.910393256835781,0.867514538923629,0.933486422677506,0.922542415808202,0.925927426411963,0.921851968536922,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
4.543,0.872805512639451,0.921187922357405,0.910382687795127,0.904384070293346,0.910039912541724,0.906047817141937,1.02574046340682,1.03778920221479,0.85550406625851,0.785022800945003,0.919829477621139,0.938859654140212,0.910501514027174,0.863806625514939,0.932774702106609,0.925684672210209,0.927342144667501,0.921366739654632,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
4.69,0.872005535387619,0.92116349174989,0.907719464115942,0.900867626381324,0.910009185706523,0.907265127088164,1.02574046340682,1.03778920221479,0.864482210421026,0.78950136177761,0.917802719483291,0.939278155922897,0.913086469172821,0.867228314028923,0.929281295029607,0.923999539995466,0.926828438267723,0.921338812812486,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
4.836,0.870197056007886,0.917173867322681,0.91070332807492,0.899352421029121,0.908332955986234,0.903133315559937,1.02574046340682,1.03778920221479,0.860597157726374,0.789259616818542,0.91185627097633,0.944081870007055,0.912590500179694,0.868560087712554,0.93292863658123,0.924268762301964,0.924793058967661,0.921969784902226,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
4.983,0.870561974541008,0.91902422029185,0.902150725950662,0.895658949356101,0.906678558490957,0.900486420957852,1.02574046340682,1.03778920221479,0.858210073110506,0.791366251461851,0.919706216917708,0.941320139564148,0.910122613857298,0.867742809190894,0.931654300597205,0.92556435310533,0.92538941213838,0.923307655183789,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
5.129,0.870368615110471,0.920344535297979,0.90412131395358,0.892081592666102,0.905761605040495,0.904980407346113,1.02574046340682,1.03778920221479,0.857746186221593,0.790810552010486,0.915413222703917,0.94535739480257,0.912782467873734,0.867937962528194,0.931336169349654,0.925130938429191,0.926653421576317,0.921463610888327,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
5.276,0.870733533643593,0.921284582587138,0.907528528425715,0.897500291873728,0.907172613656946,0.900461269925905,1.02574046340682,1.03778920221479,0.865695081349331,0.795818126162613,0.914117224450697,0.945460351960953,0.91234692149906,0.867832698000802,0.931469579227659,0.923334793559671,0.926134853601779,0.922603375133416,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
5.422,0.872356236315555,0.921355750009029,0.905400583078094,0.894681172367934,0.906017122933216,0.901190649852363,1.02574046340682,1.03778920221479,0.862989074497335,0.797814876733617,0.912949769502484,0.944742511773342,0.914093512813686,0.86784452547579,0.932719164962823,0.924870357826359,0.925791302318647,0.92114419763128,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
5.569,0.870174307839588,0.922360591518118,0.9051813362338,0.893884864697492,0.908932129272647,0.903528689782142,1.02574046340682,1.03778920221479,0.862737802432507,0.800021976814461,0.916121091315051,0.946295448912277,0.914655569045744,0.869926161073651,0.933119998261446,0.92661265823458,0.928372798516896,0.925033883113948,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
5.715,0.872356236315555,0.919541511850969,0.901062392516374,0.889736450713948,0.908766366082749,0.901690652367466,1.02574046340682,1.03778920221479,0.864491874731211,0.803542976445564,0.910102447253223,0.953314648515701,0.914752496996178,0.868720941372389,0.933386818017457,0.926356730856798,0.924912977811773,0.921907822221214,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
5.861,0.869431201008502,0.921348314606741,0.903503077356607,0.89191217900235,0.908160723988926,0.90178823837142,1.02574046340682,1.03778920221479,0.857026195112758,0.804026466363701,0.913571355621216,0.953136380102576,0.915509667933653,0.868704382907406,0.93375927907958,0.926431847204043,0.927063414381186,0.924895994330851,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
6.008,0.868880505767609,0.918756545809513,0.904981182958529,0.891755455500678,0.907052132118923,0.900773142722046,1.02574046340682,1.03778920221479,0.865042740411796,0.806519265032533,0.911946075203116,0.949636790024595,0.917013939372196,0.865403334638298,0.931767185878595,0.927168386254905,0.930213714826506,0.926240846322951,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
6.154,0.872335383827948,0.916408020887107,0.904758644119576,0.895311238915143,0.908329721582529,0.903453236686301,1.02574046340682,1.03778920221479,0.865178040754396,0.813779462666886,0.909107557289814,0.951635874849854,0.918009024369827,0.871092350107453,0.929432814845803,0.927044743417847,0.925081512403498,0.926417134513999,1.02748656034005,1.03168671702612,1.05664755742774,1.04154479637003,1.01967201667114,1.0214704862283,1.00437719458048,1.00199987170135,1.00301602401021,1.00108044396425,1.01758499286758,1.02290055244896,1.03384404928833,1.01431583608485,1.02689466784479,1.03217177768616,1.02336528273393,1.02538590222846
