"time","Norm_cond1_file1_cell0","Norm_cond1_file2_cell0","Norm_cond1_file3_cell0","Norm_cond1_file4_cell0","Norm_cond1_file5_cell0","Norm_cond1_file6_cell0","Norm_cond1_file7_cell0","Norm_cond1_file8_cell0","Norm_cond1_file9_cell0","Norm_cond1_file10_cell0","Norm_cond1_file11_cell0","Norm_cond1_file12_cell0","Norm_cond1_file13_cell0","Norm_cond1_file14_cell0","Norm_cond1_file15_cell0","Norm_cond1_file16_cell0","Norm_cond1_file17_cell0","Norm_cond1_file18_cell0","Norm_cond1_file19_cell0","Norm_cond1_file20_cell0","Norm_cond1_file21_cell0","Norm_cond1_file22_cell0","Norm_cond1_file23_cell0","Norm_cond1_file24_cell0","Norm_cond1_file25_cell0","Norm_cond1_file26_cell0","Norm_cond1_file27_cell0","Norm_cond1_file28_cell0","Norm_cond1_file29_cell0","Norm_cond1_file30_cell0"
-2.27225,1.11670674777196,0.994694256532698,1.0124723395695,1.05806294218102,1.05900461775269,1.08725512272011,1.02172982230786,1.02418825844539,0.989757914338921,1.08300216763006,1.03897775326347,0.924592648730578,0.968298182782862,0.993409935789118,1.01852986217458,1.10864170892221,1.12477660438668,1.01137132800866,1.15425397626862,1.02896381723743,1.11453989435641,1.04640931024695,1.08246436429733,1.02278801519201,1.01265456649071,1.00771543086172,1.09614010007148,0.9997111079012,1.07988621547944,1.19155122284932
-1.272,1.00834630074975,1.00119379228014,1.0004023335345,0.987435959990242,1.00225756798358,1.08702994820986,0.975594091201028,0.994506395539521,0.999883612662943,1.0014450867052,0.958815958815961,0.979158772262218,0.998938851306538,0.992903007772896,1.00214395099541,1.02351925774086,1.09536961819659,1.01204819277108,1.06324160565514,1.04005634298794,1.06088407005838,0.950326426341187,1.02860422845116,0.944999296666199,0.977727962976355,0.976553106212425,1.02144388849178,0.95782175357504,1.0760933981273,1.04908500085514
-0.27281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0465412363842119,0.0405889375248703,0.0766445383222678,0.0875823371554043,0.0842483324781937,0.0654131952263007,0.0529865125240837,0.0692850114791734,0.0306098696461815,0.0595195086705195,0.113072255929398,0.114058355437666,0.0891364902506979,0.227441703278135,0.0989280245022972,0.0914877548818641,0.094557270511778,0.0716122918640851,0.0873516788689716,0.188044722246676,0.185154295246037,0.0698268521146757,0.0846646895628054,0.133492755661837,0.0913298141586525,0.122545090180361,0.0765725518227304,0.0821898021089127,0.0450397060566564,0.0362579100393369
1.00119,0.174706464846513,0.187027457222445,0.175819754576543,0.204928031227128,0.21580297588507,0.196915109209638,0.137871976022265,0.147425385372253,0.208566108007449,0.180003612716763,0.233866519580804,0.2646835922698,0.203342618384401,0.346907739101047,0.216079632465544,0.218793828892006,0.185540211210397,0.195207797482062,0.194395354708406,0.266660797605424,0.325827078120655,0.284700539313086,0.144360470678274,0.260514840343228,0.199508279702075,0.245591182364729,0.175482487491065,0.155857287303193,0.182766386156217,0.218744655378826
2.0007,0.279247418305278,0.294336118848655,0.25900221283444,0.293608197121249,0.274294510005131,0.2259626210313,0.212695354313852,0.228189570350935,0.255353817504656,0.238710260115607,0.29251700680272,0.345206517620311,0.300968298182784,0.430212909766814,0.301837672281777,0.281691660373286,0.271161657189276,0.277379179639907,0.270891189093663,0.312879654899198,0.364470391993325,0.347856940107864,0.183105328613795,0.362076241384161,0.223009617470533,0.331663326653307,0.237580414581845,0.252202802253358,0.27047528742444,0.300153925089788
2.99993,0.305276559626537,0.3069372595835,0.308086904043452,0.367040741644304,0.347973319651102,0.321211438865121,0.257118390066367,0.284437520498524,0.342644320297952,0.287481936416184,0.397867255010113,0.490716180371353,0.346465048414908,0.528387968908416,0.368836140888209,0.397238105513,0.345735174654752,0.297143630702585,0.346629638980055,0.321243067171406,0.428134556574924,0.449191030371844,0.24012245288434,0.370938247292165,0.272326270880035,0.378256513026052,0.294317369549678,0.301170013000146,0.342183240488325,0.353172567128441
4.00069,0.395105389729806,0.413450059689615,0.351840675920339,0.387045620883143,0.36788096459723,0.385273587029948,0.309141511453649,0.339291571006887,0.341945996275606,0.344562861271676,0.425445854017284,0.528988253126184,0.383207321925984,0.543595809395065,0.420367534456355,0.455065271334556,0.413160032493908,0.390280222011643,0.421736935117396,0.356985650145259,0.472060050041698,0.467925063866023,0.319908160336745,0.418342945561965,0.324824643864344,0.409018036072145,0.355343102215869,0.311136790408782,0.392793647030936,0.445185565247134
5.00126,0.465412363842127,0.445151876906753,0.37547777107222,0.420956330812393,0.37906618778861,0.40441342040081,0.367694283879255,0.372335191866185,0.339967411545625,0.416184971098266,0.464055892627322,0.621826449412655,0.418623159570235,0.544609665427509,0.464624808575804,0.4794476211026,0.466450040617383,0.410180046026804,0.412269628881595,0.376881767761247,0.55045871559633,0.54640931024695,0.339137089830671,0.506259670839782,0.343914961313183,0.49428857715431,0.356057898498928,0.372237469305214,0.476117103235749,0.442107063451341
6.0006,0.486631772527939,0.486934606711764,0.401227117280226,0.489265674554771,0.457465366854797,0.478270659761315,0.367694283879255,0.358970154148901,0.391759776536313,0.451589595375722,0.609670895385182,0.61386888973096,0.438121766812574,0.58431902669821,0.455359877488515,0.51979717337361,0.483671811535338,0.440638960335726,0.446478162080282,0.425741702614667,0.560745065332219,0.550808969628159,0.37654261934373,0.495146996764664,0.378118446742353,0.492885771543088,0.427984274481772,0.42900476671963,0.47919876733436,0.586625619976056
