"time","Norm_cond2_file1_cell0","Norm_cond2_file1_cell1","Norm_cond2_file2_cell0","Norm_cond2_file2_cell1","Norm_cond2_file3_cell0","Norm_cond2_file3_cell1","Norm_cond2_file4_cell0","Norm_cond2_file4_cell1","Norm_cond2_file5_cell0","Norm_cond2_file5_cell1","Norm_cond2_file6_cell0","Norm_cond2_file6_cell1","Norm_cond2_file7_cell0","Norm_cond2_file7_cell1","Norm_cond2_file8_cell0","Norm_cond2_file8_cell1","Norm_cond2_file9_cell0","Norm_cond2_file9_cell1","Norm_cond2_file10_cell0","Norm_cond2_file10_cell1","Norm_cond2_file11_cell0","Norm_cond2_file11_cell1","Norm_cond2_file12_cell0","Norm_cond2_file12_cell1","Norm_cond2_file13_cell0","Norm_cond2_file13_cell1","Norm_cond2_file14_cell0","Norm_cond2_file14_cell1","Norm_cond2_file15_cell0","Norm_cond2_file15_cell1"
-2.341,0.967141063206363,1.05128971962617,0.993853276921849,1.01181955479677,1.02909597030753,1.07101341281669,1.06121650694309,0.987468671679198,1.09095039069598,1.00427012494069,1.07127987342826,1.04156647200275,1.02773838561461,1.03710302091402,1.06389799116683,1.02443352443352,1.00519743015953,0.994045346973051,1.0375224416517,1.03259876684174,1.05926746886215,0.972872917597497,1.01506127591341,0.979294996622024,1.03459137506443,1.01063609365288,1.01260670473175,1.0194783197832,1.09921126393325,1.21830338487254
-1.34,0.956153202176643,1.02833644859813,1.02410792687794,1.00801103158448,0.980713149522799,1.01564828614009,1.02086185540126,0.962047977085572,1.01053970561512,1.00189783330697,1.03763843783829,1.10082445894881,1.0047648760565,1.01200619674671,1.04088901552928,0.978637728637729,0.956254962823936,1.00816856248569,0.972471573907839,1.01044759077415,0.974825839138695,0.900491478904703,1.00183255068148,0.99749632396773,1.00177538514404,0.955383659092479,0.976934818248629,0.963245257452575,1.0346131282185,1.08967822816548
-0.34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.190456257848473,0.138766355140188,0.128682046778957,0.0759078074725856,0.14567868504772,0.0935171385991055,0.130647369450421,0.200040918623089,0.124386698164637,0.10699035268069,0.121325672412358,0.142476812092065,0.104373475523286,0.160418280402788,0.195683145747257,0.176972426972427,0.170432397314661,0.201160393923201,0.207779772591262,0.17264215574332,0.0605868693265778,0.0992532073785659,0.054289313938839,0.0930334220879867,0.296145696122788,0.0821189308653908,0.381536548137261,0.123390921409215,0.111726745322991,0.0763894692854159
1.001,0.232314776056928,0.17585046728972,0.185040312924084,0.124827631492547,0.187234888653234,0.142697466467958,0.177521350805137,0.258810291033707,0.158549881882609,0.139332595287047,0.216920642851195,0.200704225352113,0.170230869589881,0.24012393493416,0.252742555919647,0.228501228501229,0.267956399335884,0.293075807313535,0.238599640933572,0.231217172870518,0.0878192949123918,0.144443735239676,0.0702668651929899,0.105631284028137,0.320943817650765,0.121624421576075,0.394482446718299,0.183434959349593,0.142493970406101,0.104137066443794
2.001,0.27762662201758,0.199177570093458,0.233176339107527,0.162978527808786,0.21381230116649,0.15193740685544,0.216180976595605,0.252058718224132,0.202071597310557,0.15925984501028,0.270963444083603,0.24278598419787,0.203131204265699,0.274670797831139,0.270337654936601,0.252388752388753,0.292860752183641,0.310863424688907,0.241172950329144,0.266042475451016,0.0995883470550981,0.183187591753367,0.0909975947772305,0.133410165719509,0.32815989920394,0.118792734304855,0.389224942054385,0.195121951219512,0.154292419007888,0.100208942749686
3.001,0.291021347844287,0.246803738317757,0.242595992655863,0.17046424584674,0.222030752916225,0.195603576751118,0.210313579764,0.286686103012634,0.21397419589315,0.201249406927092,0.312349071529686,0.240810717966335,0.231039764025186,0.329589465530597,0.295768628009688,0.282896532896534,0.342380711759185,0.370180929841973,0.26588868940754,0.292247088376342,0.105340933080008,0.205655198825557,0.0878478982934367,0.128760481659579,0.336865013458564,0.130464811105739,0.415116739216463,0.157859078590786,0.149859852682354,0.0924362724613451
4.001,0.290707408957724,0.253757009345795,0.303743913147602,0.217151487293979,0.254175503711559,0.222131147540983,0.234174326879197,0.324280087975039,0.267127021624568,0.224893246876482,0.335914730618702,0.273016145654414,0.237166033240683,0.361115414407436,0.323122951987463,0.298457548457549,0.382516422435573,0.379876326437132,0.284679832435667,0.302694679150491,0.112782351699388,0.222378247271334,0.0958080403161143,0.12732980964114,0.336807742970048,0.147247738103461,0.396687206738652,0.184620596205963,0.170393064337396,0.0962808190555788
5.001,0.315508580996233,0.271551401869159,0.314680290572364,0.219909383413225,0.284862142099682,0.23435171385991,0.245909120542408,0.346631885837042,0.263492640377976,0.248932468764828,0.363310850195687,0.292940570250773,0.25701968347609,0.36855151045701,0.346630574155863,0.322959322959323,0.415289107052624,0.416978395297351,0.295511669658887,0.307604475907741,0.113362887903736,0.242803344609689,0.108177757416103,0.142669792949966,0.341675734494016,0.154568685682713,0.420996099270734,0.209942411924119,0.182712991330422,0.125783535311324
6.001,0.364483047300126,0.295177570093459,0.319469944918975,0.245978068159432,0.286519088016967,0.289865871833085,0.271530086707086,0.344176768451742,0.325367981101218,0.288945120986874,0.37430260637855,0.361301958090004,0.275285041692665,0.419287374128582,0.356389799116683,0.365479115479116,0.432830433841045,0.457515840903885,0.297426690604428,0.360127883078328,0.112096263457884,0.24254803089296,0.117741381285076,0.145252950761038,0.351411717541951,0.162994681953174,0.415512465373962,0.21654810298103,0.180431523368751,0.11558712912662
