"time","Norm_cond2_file1_cell0","Norm_cond2_file2_cell0","Norm_cond2_file3_cell0","Norm_cond2_file4_cell0","Norm_cond2_file5_cell0","Norm_cond2_file6_cell0","Norm_cond2_file7_cell0","Norm_cond2_file8_cell0","Norm_cond2_file9_cell0","Norm_cond2_file10_cell0","Norm_cond2_file11_cell0","Norm_cond2_file12_cell0","Norm_cond2_file13_cell0","Norm_cond2_file14_cell0","Norm_cond2_file15_cell0","Norm_cond2_file16_cell0","Norm_cond2_file17_cell0","Norm_cond2_file18_cell0","Norm_cond2_file19_cell0","Norm_cond2_file20_cell0","Norm_cond2_file21_cell0","Norm_cond2_file22_cell0","Norm_cond2_file23_cell0","Norm_cond2_file24_cell0","Norm_cond2_file25_cell0","Norm_cond2_file26_cell0","Norm_cond2_file27_cell0","Norm_cond2_file28_cell0","Norm_cond2_file29_cell0","Norm_cond2_file30_cell0"
-2.251,1.08702503939765,1.02362358453729,1.08278765201122,1.09993545611016,1.01347464042392,1.0789376952766,1.02808822074968,1.11877749479046,0.941890719861229,1.0971870604782,1.03436326884204,1.08919135308247,1.08121225194133,1.17748608931374,1.04936872774361,1.01137303556659,1.07090620031796,1.07460960092539,1.02948051948052,0.904415584415586,0.977048592433207,1.09219644471226,1.0669850446148,1.12441273708022,1.08667403027743,1.10003765532823,1.03972925250147,1.01889948151865,1.05157894736842,1.05628433680906
-1.272,1.04079845911399,1.0718469347911,1.02385406922357,1.01699655765921,0.937168811506434,1.0059731666973,1.00534071802987,1.00659874971058,0.915871639202082,1.07144866385373,1.00548657233612,1.07998398718975,1.00506902502157,1.10629191040091,0.954516024603433,0.945202646815553,0.986645468998411,0.98264893001735,0.984285714285713,0.954025974025976,0.959655728886497,1.00020086371397,1.01973105441749,1.09030798677571,1.06848158014424,1.03778084598971,1.04218167549539,0.988125104532531,1.00947368421053,0.973203273909631
-0.271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.111364034319733,0.0581803982819215,0.0434985968194569,0.00828313253012181,0.12990158970477,0.0694725234331924,0.103649490653744,0.045149340125029,0.0384504191962982,0.0798874824191277,0.0433150447588792,0.0662930344275422,0.0656816220880063,0.112141532315594,0.0213661379087068,0.0320512820512823,0.0111287758346586,0.0277617119722394,0.061558441558442,-0.0238961038961036,0.0826609288147759,0.0835593050115491,0.0424783209752429,-0.0207064555420219,0.0563316223767139,0.129408811346805,0.0759270158917011,0.0777722027094814,0.0335338345864661,0.131741226594909
1.001,0.275783575555945,0.18742678641156,0.250077954474587,0.194922547332186,0.215745647236941,0.280830729645287,0.252991791118583,0.18082889557768,0.234749927724775,0.262728551336148,0.211666185388391,0.271497197758206,0.209339948231232,0.250249678984164,0.190676594367109,0.181761786600497,0.244197138314786,0.205513784461151,0.216233766233767,0.0968831168831182,0.223417608032992,0.246761072612232,0.172426794017846,0.108230381068383,0.162822428692093,0.214760888665746,0.162252305277614,0.226793778223785,0.242857142857142,0.234779683821056
2.001,0.385921905095429,0.395158141351035,0.313065169940756,0.358648881239243,0.365177895533687,0.365282117257856,0.301453862130353,0.306783977772631,0.256721595836944,0.395780590717299,0.332082009818076,0.373178542834267,0.296160483175152,0.340276786988159,0.279702168986726,0.30893300248139,0.339798622151564,0.22325043377675,0.297272727272727,0.130909090909089,0.318181818181818,0.386160490107464,0.246449666959909,0.268313902905864,0.240205314794359,0.255052089870718,0.245634687070826,0.275296872386687,0.313383458646617,0.365175468101804
3.001,0.490982314831028,0.421319796954315,0.33239787963829,0.435025817555937,0.362906888720665,0.488421246094469,0.365344674117298,0.281430886779347,0.320612893899973,0.460478199718706,0.405428818943114,0.423458767013611,0.357743744607419,0.382793551148522,0.305762382648106,0.350496277915634,0.396820349761526,0.337767495662232,0.36935064935065,0.214025974025974,0.376815492200106,0.409761976498946,0.332663063968831,0.373760222724899,0.270027938405561,0.293962595707292,0.323131253678634,0.279645425656464,0.349022556390978,0.394326718241955
4.001,0.539660304675187,0.401015228426396,0.423916432803244,0.526247848537004,0.436336109008325,0.490534828156588,0.406784689941648,0.384232461217875,0.371783752529629,0.542897327707456,0.447444412359226,0.484307445956766,0.402825711820535,0.435012127264944,0.330203949498221,0.411497105045491,0.473979862215157,0.369770580296895,0.432727272727272,0.295844155844155,0.427649273803119,0.486491915235514,0.35993464873696,0.456064033408737,0.34598141771165,0.323333751725868,0.376495978026289,0.373473825054358,0.401654135338345,0.476062338827222
5.001,0.52670285414113,0.42659117532214,0.462270034299967,0.523881239242685,0.413020439061316,0.522422348832935,0.450004945109286,0.412942810835842,0.381613183000865,0.569338959212377,0.437915102512273,0.532586068855083,0.487597066436583,0.501783421315453,0.42149562965361,0.42679900744417,0.572655007949126,0.435319066898014,0.408831168831168,0.357922077922078,0.467724583109198,0.488600984232198,0.403167022747268,0.530189664172614,0.375544149178091,0.354838709677419,0.422307239552679,0.405586218431175,0.445563909774438,0.516874089023433
6.001,0.511994396778146,0.462709878953535,0.51995634549423,0.609617039586917,0.453595760787281,0.635177357103473,0.459499554940164,0.512850196804815,0.483087597571554,0.618987341772151,0.443690441813455,0.537389911929544,0.454702329594477,0.51990298188044,0.410003237293623,0.492762613730355,0.535983041865395,0.491228070175439,0.436883116883117,0.403636363636365,0.474807244038013,0.551973485989757,0.472162875455572,0.566208456586046,0.364433759989604,0.375047069160286,0.412203256817736,0.395718347549757,0.482105263157894,0.524161901558471
