"time","Norm_cond2_file1_cell0","Norm_cond2_file2_cell0","Norm_cond2_file3_cell0","Norm_cond2_file4_cell0","Norm_cond2_file5_cell0","Norm_cond2_file6_cell0","Norm_cond2_file7_cell0","Norm_cond2_file8_cell0","Norm_cond2_file9_cell0","Norm_cond2_file10_cell0","Norm_cond2_file11_cell0","Norm_cond2_file12_cell0","Norm_cond2_file13_cell0","Norm_cond2_file14_cell0","Norm_cond2_file15_cell0","Norm_cond2_file16_cell0","Norm_cond2_file17_cell0","Norm_cond2_file18_cell0","Norm_cond2_file19_cell0","Norm_cond2_file20_cell0","Norm_cond2_file21_cell0","Norm_cond2_file22_cell0","Norm_cond2_file23_cell0","Norm_cond2_file24_cell0","Norm_cond2_file25_cell0","Norm_cond2_file26_cell0","Norm_cond2_file27_cell0","Norm_cond2_file28_cell0","Norm_cond2_file29_cell0","Norm_cond2_file30_cell0","Norm_cond2_file31_cell0","Norm_cond2_file32_cell0","Norm_cond2_file33_cell0","Norm_cond2_file34_cell0","Norm_cond2_file35_cell0","Norm_cond2_file36_cell0"
40.001,0.76019803360993,0.792298238426872,0.703698455434319,0.770797119443754,0.895127993393889,0.599738146450949,0.692416648507299,0.73881561934316,0.918056467498359,0.697401276241561,0.67028613352898,0.836351569166588,0.858255578093305,0.84088219472835,0.730452674897119,0.76934327921603,0.766607514852249,0.784001262227833,0.898113559955174,0.687062937062936,0.728481526593584,1.04260089686098,0.846344485749688,0.726838480337704,0.765183359907232,0.8052296819788,0.859178541492037,0.889584567222269,0.804900079033533,0.765417457305502,0.7621412803532,0.871371147833854,0.800849123358754,0.80151477731127,0.812031708111632,0.705683141073129
41,0.75573530437208,0.774272839000409,0.782343772141134,0.737521728333747,0.887971373520506,0.612363228280184,0.766942689039005,0.753728126885613,0.900722258699934,0.700638120780541,0.623037417461482,0.773016023513795,0.88235294117647,0.845831091984939,0.736233588085441,0.784262103261664,0.723786744849935,0.798122436099717,0.891202838998879,0.722027972027971,0.721477872513195,0.983777367449221,0.895084675753821,0.794490113308154,0.778083780258008,0.729893992932864,0.827206322596096,0.843641594043489,0.815513153437959,0.766247628083491,0.695548197203824,0.833258895340181,0.835443037974682,0.878488515682885,0.77087631664676,0.654460789501534
42.001,0.781326267345374,0.804997951659157,0.783760804874593,0.74223988080457,0.924488485182126,0.614233610773403,0.710067552843757,0.743556589949142,0.842941562705187,0.715157680569684,0.688481291269258,0.76685313359249,0.89395537525355,0.875201721355568,0.768371546149324,0.773877431622057,0.743383998148291,0.775560113600506,0.875046694060516,0.72754876702245,0.746751928542428,1.04220522289633,0.825416494561476,0.777382803821374,0.727206841571241,0.712508833922262,0.833193629505448,0.84829511803029,0.808625945579768,0.744544592030361,0.74981604120677,0.905761500669942,0.748014781036244,0.84868691858072,0.806928005212295,0.70568314107313
43.001,0.821630290774702,0.76444080294961,0.77710075102735,0.760119195430842,0.837783282869988,0.668474703076779,0.714316844628459,0.77234721144729,0.869993434011819,0.669564413206326,0.71254585473221,0.731013558357826,0.884137931034482,0.861646046261432,0.806780325298844,0.790112622495246,0.74762749787825,0.873619438308615,0.911187896899514,0.757637099742363,0.73142509135201,1.00303350039567,0.771444306760291,0.826149744501222,0.773590375416727,0.700212014134276,0.809364148006227,0.876470090532194,0.864739753866999,0.784274193548387,0.757542310522444,0.858046747059699,0.821919962261184,0.860377047830741,0.746226517537193,0.689385120118532
44.001,0.812495641865978,0.82793936911102,0.783760804874593,0.698534889495901,0.84438939352234,0.638268025811279,0.777838308999782,0.762951469700888,0.903873933026921,0.697863682604272,0.746881878209832,0.797572769507916,0.896146044624746,0.877998924152772,0.8079561042524,0.823241187655404,0.768690687446956,0.826680340801515,0.966847217033993,0.74181082075819,0.691636215996752,1.04022685307307,0.795125980999587,0.795489891135304,0.785331207421364,0.807491166077739,0.87726020835828,0.945003807428716,0.90696624139099,0.819141366223908,0.781272994849153,0.877102873306535,0.774982309930025,0.856343129990945,0.801607123466176,0.664303100857234
45.001,0.791994979429608,0.799877099549364,0.704406971801049,0.695679165631985,0.862923203963666,0.620873468624333,0.76726955763783,0.756831307645893,0.889166119500986,0.725608064366966,0.679970652971387,0.763629468095193,0.895415821501014,0.847982786444325,0.75063688026651,0.804373263127102,0.792377131394182,0.827153676238562,0.942753081807994,0.730493191019507,0.756090133982947,1.03943550514376,0.820597549222085,0.823705843145969,0.803884620959558,0.799151943462898,0.835109567716442,0.945680683644978,0.893756350908885,0.817718216318785,0.788631346578367,0.871966651779067,0.824828995990251,0.833456820614144,0.810294277337389,0.672875436554133
46.001,0.77016944425075,0.857640311347807,0.769023664446649,0.752296995281847,0.874300394531608,0.609651173665015,0.761603835258226,0.741660201706749,0.840840446487196,0.694534356792748,0.723991195891416,0.767137574665781,0.88129817444219,0.828187197417969,0.780913188320595,0.804738920579201,0.744927088959185,0.787314610287158,0.929118416137467,0.768862716231136,0.74878197320341,1.10419414402532,0.809169764560098,0.833259275716507,0.806348746195099,0.692720848056538,0.764818584600647,0.917251882561976,0.927627864965563,0.808586337760912,0.875091979396615,0.858642251004912,0.851403412217942,0.844653000740925,0.835487023563906,0.69383003492433
47.001,0.813611324175442,0.773863170831624,0.772282839733598,0.763844052644649,0.96504266446463,0.590666791358833,0.780017432991937,0.712266183949659,0.850032829940907,0.69416443170258,0.688481291269258,0.818052526784868,0.878539553752536,0.858095750403444,0.745933764452283,0.814319145824192,0.713910963660211,0.855869359419376,0.937990287635414,0.704821494295178,0.717823792123425,1.14890530203113,0.807792923034557,0.795600977560543,0.803739672416292,0.750247349823324,0.791761465692731,0.934766054657754,0.914530879530314,0.803842504743833,0.72718910963944,0.905910376656245,0.863747149933169,0.894047913064955,0.814746443696385,0.714043814160229
48,0.82504706784743,0.766284309709135,0.728071418449765,0.78457909113484,0.921093678319112,0.663050593846441,0.790041403355852,0.757607102835963,0.85042678923178,0.689170442985295,0.679236977256052,0.852280269270883,0.924462474645031,0.835502958579882,0.79962766999804,0.787918677782653,0.755111488311088,0.85050489113285,0.979641389615241,0.712366580787633,0.706151035322776,1.09403851226589,0.852264904309513,0.769273494778938,0.770546456008117,0.770318021201415,0.867800263441504,0.936458245198409,0.867788190132098,0.831000948766604,0.819352465047827,0.895935685573916,0.826715936787483,0.862270519469829,0.829731784124228,0.741771616044026
49,0.769820793529042,0.827734535026627,0.708799773274762,0.814998758380929,0.864115973942564,0.683811839521182,0.78764436696448,0.763468666494268,0.825344714379514,0.698696014057154,0.675275128393251,0.779652981890585,0.94920892494929,0.84077461000538,0.813443072702332,0.77892350446102,0.748090425121518,0.810665825181447,0.931359731042211,0.711170408538829,0.705643524157531,1.11434977578475,0.862728899903621,0.855032215063318,0.745470358022902,0.787703180212014,0.901209435995689,1.00093070479736,0.890707914643784,0.856617647058823,0.805555555555553,0.895191305642399,0.807689283748722,0.843912077056063,0.873058964056903,0.687056831410732
50,0.813402133742418,0.809504301515774,0.71956922204903,0.780730072013907,0.870355078447564,0.670906200317964,0.769557637829593,0.732954055684855,0.831648063033487,0.730324609266624,0.716360968451943,0.830093865554186,0.959026369168356,0.830016137708447,0.851851851851852,0.764077811905806,0.746547334310624,0.763332281476807,0.93864400448263,0.726352594773647,0.734673162809582,1.11922975468214,0.853228693377392,0.835481004221285,0.770691404551383,0.69469964664311,0.856424380313735,0.98053980878247,0.900756463813933,0.844520872865276,0.768395879323029,0.851719517641804,0.767355924207878,0.821519716802503,0.819632967748942,0.722192824637528
51,0.842549334077122,0.739860712822615,0.673799064758395,0.801589272411224,0.860537664005873,0.652950528383054,0.818914796251908,0.745280579260409,0.847012475377545,0.720614075649681,0.667938371239911,0.798994974874371,0.92973630831643,0.830446476600323,0.870958259847149,0.755228901565014,0.776097523339248,0.790075733669927,0.974971983563691,0.762145748987854,0.763499796995534,1.11936164600369,0.969296433980449,0.855254387913797,0.73807798231628,0.788409893992932,0.926954855705904,0.899060834249936,0.910805012984081,0.871323529411765,0.719278881530536,0.883504540717581,0.850145451686453,0.880217337614226,0.765446845477252,0.70240237062123
52.001,0.818492434279339,0.792912740680047,0.648859288649569,0.82058604420164,0.877511698320947,0.645188441036192,0.825779036827197,0.783897939832773,0.808535784635588,0.724960695459169,0.667938371239913,0.833033089978193,0.901257606490872,0.905863367401829,0.784146580442877,0.817025010969723,0.831417328909806,0.783212369832755,0.91735151288756,0.771347073978652,0.743300852618757,1.240305987866,0.854192482445271,0.867251721839592,0.761704594868821,0.792791519434632,0.862411687223089,0.891869024452154,0.988257875127018,0.840014231499051,0.785504047093449,0.869807949977668,0.85816495007469,0.830575450728575,0.786296014768162,0.741030796909726
53,0.807475071473398,0.809709135600164,0.663454725804166,0.781971691085175,0.943664556381319,0.649770878144581,0.843647853562867,0.772347211447289,0.899803020354564,0.669934338296495,0.732355099046222,0.850289181757845,0.920162271805273,0.849596557288867,0.772094846168921,0.756545268392569,0.767301905717152,0.805932470810983,0.93397459843108,0.724696356275302,0.709500609013398,1.24202057504616,0.814539446509706,0.906798489224617,0.77141614726772,0.813427561837456,0.822057238654053,0.905744986885523,0.890707914643784,0.813685958254268,0.763796909492273,0.817254726812564,0.799905652960137,0.877500617436404,0.841133673580195,0.727378558577628
54,0.812635102154662,0.865424006554689,0.777525860847385,0.75018624286069,0.91806587760345,0.634153184326195,0.839071693179341,0.796914059132833,0.9086014445174,0.68093960972903,0.690682318415262,0.818716222622547,0.921784989858012,0.861538461538462,0.824710954340584,0.795890010238409,0.800169739989198,0.764910066266962,0.933787822189019,0.748803827751196,0.737819732034104,1.24782379319441,0.805452292441139,0.911130859808932,0.754167270618931,0.823886925795053,0.86839899413244,0.907606396480244,0.843287794964434,0.842030360531308,0.755886681383371,0.888566324251897,0.793144115103389,0.887626574462831,0.821913345640136,0.734045930786328
55,0.800362596750575,0.878738222040148,0.727504605356384,0.76744474795133,0.977704376548308,0.646684747030769,0.833188058400522,0.766744246185673,0.873276428102429,0.679644871913438,0.75832721936904,0.818242154167061,0.897119675456389,0.853899946207639,0.779443464628649,0.791648383794062,0.776714759663607,0.7775323445882,0.905584609637653,0.730217151269782,0.779537149817296,1.34291743603271,0.860112901005094,0.925461008664742,0.818379475286273,0.683392226148412,0.827685307148845,0.944073102631356,0.907643671672124,0.7957779886148,0.836644591611478,0.873753163614708,0.820033021463952,0.903103646991027,0.850363774568358,0.772886019684623
56,0.811868070566906,0.840639082343301,0.763497236786168,0.785696548298982,0.981924947242866,0.640699523052464,0.839834386576598,0.775967589000948,0.900984898227184,0.68491630444835,0.706823184152604,0.849056603773585,0.933387423935091,0.814954276492739,0.827356456986085,0.787260494368875,0.789831031556208,0.791337961502051,0.922674635786328,0.706385719543614,0.759642712139666,1.15061988921129,0.889301941346551,0.87980448789158,0.827366284968836,0.791236749116609,0.834391090887319,0.927658854387004,0.884272326973015,0.820801707779885,0.80316409124356,0.878145005210659,0.863983017532825,0.863011443154689,0.880334455424043,0.728966028151128
57,0.83195035213723,0.790249897582958,0.747909876718153,0.758505090638191,0.948068630149555,0.658281118488731,0.79930268032251,0.794845271959314,0.920288903479974,0.698603532784611,0.693617021276597,0.781359628330331,0.861419878296146,0.824852071005918,0.811189496374682,0.814538540295451,0.784507368258622,0.814373619438309,0.955267090026149,0.731137283768862,0.741575314656922,1.2217093115273,0.831199228968746,0.850922017329482,0.787650384113639,0.854982332155479,0.840138905520298,0.962941027159658,0.932821497120921,0.820090132827325,0.742457689477554,0.833556647312788,0.876798490447362,0.871243928542027,0.800846997502444,0.702296539316329
58,0.813262673453734,0.806022122081114,0.667280714184498,0.765706481251552,0.972749793559041,0.700925839334144,0.801045979516235,0.794586673562624,0.882337491792515,0.753352446129659,0.723257520176083,0.747321513226511,0.857931034482758,0.864120494889726,0.774838330393886,0.838379406172297,0.774168659825631,0.806800252445568,0.96012327231976,0.730033124769967,0.776593585058871,1.20627802690583,0.853504061682501,0.89124638969118,0.836932888824467,0.792932862190814,0.787091366303436,0.898299348506641,0.935869933386023,0.874644212523719,0.790286975717437,0.850751823730832,0.849830961553581,0.861529595784968,0.843088283201217,0.701979045401629
59,0.862073774492713,0.836132732486687,0.736290208303811,0.779488452942638,0.934581154234334,0.678200692041524,0.868054042275006,0.825618481165416,0.764674983585031,0.752797558494405,0.676155539251652,0.820707310135583,0.874482758620689,0.852824098977945,0.803840877914953,0.902003802837502,0.750019288635135,0.78408015146734,0.977400074710496,0.765918292234082,0.749086479902557,1.19744130836191,0.873881316260499,0.877693845812042,0.757356138570806,0.782897526501768,0.764339600047898,0.893730434046874,1.04888788528847,0.820920303605313,0.803348050036792,0.808917671579574,0.91461592892523,0.846546472380012,0.833423824519494,0.759974600486824
60,0.843734746530925,0.854567800081932,0.769165367719994,0.799726843804321,0.969905495917056,0.685962779388386,0.885487034212246,0.81087837255409,0.756270518713067,0.695181725700545,0.751137197358768,0.815587370816345,0.856064908722109,0.839053254437872,0.834901038604742,0.867632002340208,0.75009644317568,0.7948879772799,0.981509152035862,0.695344129554656,0.763093788063337,1.26193616460037,0.901280462618751,0.860142190624306,0.804029569502826,0.718021201413429,0.874027062627229,0.897960910398511,0.999774189906289,0.821631878557874,0.732523914643119,0.858865564984367,0.919647771051182,0.869432781756814,0.828320121620155,0.782199174515823
