 ,Time(s)
1,0.055
2,1.055
3,2.054
4,2.326
5,3.327
6,4.328
7,5.328
8,6.328
9,7.327
10,8.326
11,9.326
12,10.327
13,11.327
14,12.327
15,13.328
16,14.326
17,15.327
18,16.327
19,17.327
20,18.327
21,19.327
22,20.327
23,21.327
24,22.326
25,23.327
26,24.326
27,25.327
28,26.327
29,27.327
30,28.327
31,29.326
32,30.327
33,31.327
34,32.327
35,33.327
36,34.327
37,35.326
38,36.327
39,37.328
40,38.328
41,39.326
42,40.328
43,41.326
44,42.326
45,43.327
46,44.327
47,45.327
48,46.327
49,47.327
50,48.327
51,49.326
52,50.326
53,51.327
54,52.326
55,53.327
56,54.326
57,55.327
58,56.327
59,57.326
60,58.327
61,59.326
62,60.327
63,61.326
64,62.327
