 ,Time(s)
1,0.045
2,1.046
3,2.046
4,2.320
5,3.320
6,4.320
7,5.320
8,6.321
9,7.320
10,8.320
11,9.321
12,10.320
13,11.320
14,12.321
15,13.320
16,14.320
17,15.321
18,16.321
19,17.320
20,18.320
21,19.320
22,20.320
23,21.320
24,22.320
25,23.320
26,24.319
27,25.320
28,26.319
29,27.320
30,28.321
31,29.319
32,30.321
33,31.321
34,32.320
35,33.320
36,34.320
37,35.320
38,36.320
39,37.320
40,38.320
41,39.320
42,40.320
43,41.321
44,42.320
45,43.320
46,44.321
47,45.321
48,46.320
49,47.320
50,48.320
51,49.320
52,50.320
53,51.319
54,52.320
55,53.320
56,54.320
57,55.320
58,56.320
59,57.320
60,58.321
61,59.319
62,60.320
63,61.319
64,62.321
