 ,Time(s)
1,0.035
2,1.035
3,2.036
4,2.309
5,3.309
6,4.309
7,5.310
8,6.310
9,7.310
10,8.309
11,9.309
12,10.309
13,11.309
14,12.309
15,13.310
16,14.310
17,15.309
18,16.309
19,17.309
20,18.309
21,19.309
22,20.309
23,21.310
24,22.309
25,23.309
26,24.309
27,25.309
28,26.309
29,27.309
30,28.309
31,29.309
32,30.309
33,31.309
34,32.309
35,33.308
36,34.310
37,35.310
38,36.310
39,37.309
40,38.310
41,39.309
42,40.310
43,41.308
44,42.309
45,43.309
46,44.310
47,45.310
48,46.308
49,47.309
50,48.310
51,49.309
52,50.309
53,51.310
54,52.309
55,53.309
56,54.309
57,55.309
58,56.309
59,57.308
60,58.310
61,59.310
62,60.309
63,61.308
64,62.310
