 ,Time(s)
1,0.064
2,1.064
3,2.063
4,2.336
5,3.337
6,4.338
7,5.337
8,6.337
9,7.337
10,8.337
11,9.337
12,10.337
13,11.336
14,12.337
15,13.337
16,14.337
17,15.336
18,16.338
19,17.336
20,18.337
21,19.337
22,20.337
23,21.336
24,22.337
25,23.336
26,24.337
27,25.336
28,26.336
29,27.336
30,28.336
31,29.336
32,30.336
33,31.336
34,32.336
35,33.336
36,34.337
37,35.337
38,36.337
39,37.337
40,38.337
41,39.337
42,40.337
43,41.337
44,42.337
45,43.336
46,44.337
47,45.336
48,46.336
49,47.336
50,48.336
51,49.337
52,50.336
53,51.336
54,52.337
55,53.337
56,54.337
57,55.336
58,56.337
59,57.336
60,58.337
61,59.337
62,60.337
63,61.336
64,62.336
