 ,Time(s)
1,0.062
2,1.061
3,2.062
4,2.336
5,3.337
6,4.337
7,5.336
8,6.336
9,7.336
10,8.335
11,9.336
12,10.336
13,11.336
14,12.335
15,13.336
16,14.336
17,15.337
18,16.336
19,17.337
20,18.336
21,19.337
22,20.336
23,21.336
24,22.336
25,23.337
26,24.337
27,25.337
28,26.336
29,27.336
30,28.336
31,29.336
32,30.335
33,31.336
34,32.336
35,33.336
36,34.335
37,35.336
38,36.335
39,37.336
40,38.337
41,39.336
42,40.335
43,41.336
44,42.336
45,43.337
46,44.336
47,45.336
48,46.336
49,47.336
50,48.336
51,49.336
52,50.336
53,51.336
54,52.336
55,53.336
56,54.336
57,55.336
58,56.336
59,57.336
60,58.336
61,59.335
62,60.337
63,61.336
64,62.336
