 ,Time(s)
1,0.000
2,0.954
3,1.953
4,2.248
5,2.395
6,2.542
7,2.689
8,2.836
9,2.983
10,3.130
11,3.277
12,3.424
13,3.570
14,3.717
15,3.864
16,4.011
17,4.158
18,4.305
19,4.452
20,4.599
21,4.746
22,4.893
23,5.040
24,5.187
25,5.334
26,5.481
27,5.628
28,5.775
29,5.922
30,6.069
31,6.215
32,6.362
33,6.509
34,6.656
35,6.803
36,6.950
37,7.097
38,7.245
39,7.392
40,7.538
41,7.686
42,7.833
43,7.980
44,8.127
45,8.274
46,8.421
47,8.568
48,8.714
49,8.861
50,9.008
51,9.155
52,9.302
53,9.449
54,9.596
55,9.743
56,9.890
57,10.037
58,10.184
59,10.331
60,10.478
61,10.625
62,10.772
63,10.919
64,11.066
65,11.214
66,11.361
67,11.507
68,11.654
69,11.801
70,11.948
71,12.095
72,12.243
73,12.390
74,12.536
75,12.683
76,12.830
77,12.977
78,13.124
79,13.271
80,13.418
81,13.565
82,13.712
83,13.859
84,14.005
85,14.153
86,14.300
87,14.446
88,14.593
89,14.740
90,14.887
91,15.034
92,15.181
93,15.328
94,15.475
95,15.622
96,15.769
97,15.916
98,16.063
99,16.210
100,16.357
101,16.504
102,16.651
103,16.798
104,16.945
105,17.092
106,17.239
107,17.386
108,17.534
109,17.680
110,17.827
111,17.974
112,18.121
113,18.268
114,18.415
115,18.563
116,18.710
117,18.857
118,19.003
119,19.150
120,19.297
121,19.444
122,19.591
123,19.738
124,19.885
125,20.032
126,20.179
127,20.326
128,20.473
129,20.620
130,20.767
131,20.915
132,21.062
133,21.208
134,21.355
135,21.502
136,21.649
137,21.796
138,21.943
139,22.090
140,22.237
141,22.384
142,22.531
143,22.678
144,22.825
145,22.972
146,23.119
147,23.266
148,23.413
149,23.560
150,23.707
151,23.854
152,24.001
153,24.148
154,24.295
155,24.442
156,24.589
157,24.735
158,24.882
159,25.029
160,25.176
161,25.323
162,25.471
163,25.618
164,25.765
165,25.912
166,26.059
167,26.206
168,26.353
169,26.500
170,26.647
171,26.793
172,26.940
173,27.087
174,27.234
175,27.382
176,27.529
177,27.676
178,27.822
179,27.969
180,28.116
181,28.263
182,28.410
183,28.557
184,28.704
185,28.851
186,28.998
187,29.145
188,29.292
189,29.439
190,29.586
191,29.733
192,29.880
193,30.027
194,30.210
195,30.357
196,30.504
197,30.651
198,30.798
199,30.945
200,31.092
201,31.239
202,31.386
203,31.533
204,31.680
205,31.827
206,31.974
207,32.121
