 ,Time(s)
1,0.000
2,0.959
3,1.960
4,2.253
5,2.400
6,2.547
7,2.694
8,2.842
9,2.989
10,3.136
11,3.283
12,3.430
13,3.576
14,3.723
15,3.870
16,4.017
17,4.165
18,4.312
19,4.459
20,4.606
21,4.753
22,4.900
23,5.047
24,5.194
25,5.341
26,5.488
27,5.635
28,5.782
29,5.929
30,6.076
31,6.223
32,6.370
33,6.517
34,6.664
35,6.812
36,6.958
37,7.106
38,7.253
39,7.400
40,7.547
41,7.694
42,7.841
43,7.988
44,8.135
45,8.282
46,8.430
47,8.576
48,8.724
49,8.871
50,9.018
51,9.165
52,9.312
53,9.459
54,9.606
55,9.753
56,9.900
57,10.047
58,10.194
59,10.341
60,10.488
61,10.635
62,10.782
63,10.929
64,11.076
65,11.223
66,11.370
67,11.517
68,11.664
69,11.811
70,11.958
71,12.105
72,12.253
73,12.400
74,12.546
75,12.693
76,12.840
77,12.987
78,13.134
79,13.281
80,13.428
81,13.575
82,13.722
83,13.869
84,14.017
85,14.164
86,14.311
87,14.458
88,14.605
89,14.752
90,14.899
91,15.046
92,15.193
93,15.339
94,15.486
95,15.633
96,15.780
97,15.927
98,16.074
99,16.221
100,16.368
101,16.515
102,16.662
103,16.809
104,16.957
105,17.104
106,17.251
107,17.398
108,17.545
109,17.692
110,17.839
111,17.986
112,18.133
113,18.280
114,18.427
115,18.574
116,18.721
117,18.868
118,19.015
119,19.162
120,19.310
121,19.456
122,19.603
123,19.750
124,19.897
125,20.044
126,20.192
127,20.338
128,20.486
129,20.633
130,20.780
131,20.927
132,21.074
133,21.221
134,21.368
135,21.515
136,21.663
137,21.809
138,21.956
139,22.104
140,22.251
141,22.398
142,22.545
143,22.692
144,22.839
145,22.986
146,23.133
147,23.280
148,23.427
149,23.575
150,23.722
151,23.869
152,24.016
153,24.163
154,24.310
155,24.492
156,24.639
157,24.786
158,24.933
159,25.080
160,25.227
161,25.374
162,25.521
163,25.668
164,25.815
165,25.962
166,26.109
167,26.256
168,26.403
169,26.550
170,26.698
171,26.845
172,26.992
173,27.139
174,27.286
175,27.433
176,27.580
177,27.728
178,27.875
179,28.022
180,28.169
181,28.316
182,28.463
183,28.610
184,28.756
185,28.904
186,29.051
187,29.198
188,29.345
189,29.492
190,29.639
191,29.786
192,29.933
193,30.080
194,30.227
195,30.374
196,30.521
197,30.668
198,30.815
199,30.962
200,31.109
201,31.256
202,31.403
203,31.550
204,31.697
205,31.844
206,31.992
207,32.139
