 ,Time(s)
1,0.000
2,0.967
3,1.966
4,2.258
5,2.405
6,2.552
7,2.699
8,2.846
9,2.993
10,3.140
11,3.287
12,3.434
13,3.581
14,3.728
15,3.875
16,4.022
17,4.168
18,4.316
19,4.463
20,4.610
21,4.757
22,4.904
23,5.051
24,5.198
25,5.345
26,5.492
27,5.639
28,5.786
29,5.933
30,6.080
31,6.227
32,6.374
33,6.521
34,6.668
35,6.815
36,6.962
37,7.109
38,7.256
39,7.403
40,7.550
41,7.697
42,7.844
43,7.990
44,8.138
45,8.285
46,8.431
47,8.578
48,8.725
49,8.872
50,9.019
51,9.166
52,9.313
53,9.460
54,9.607
55,9.754
56,9.901
57,10.048
58,10.195
59,10.341
60,10.488
61,10.635
62,10.782
63,10.929
64,11.076
65,11.223
66,11.370
67,11.517
68,11.663
69,11.810
70,11.958
71,12.104
72,12.252
73,12.398
74,12.545
75,12.692
76,12.840
77,12.987
78,13.134
79,13.280
80,13.427
81,13.574
82,13.721
83,13.868
84,14.015
85,14.162
86,14.309
87,14.456
88,14.603
89,14.751
90,14.898
91,15.045
92,15.192
93,15.339
94,15.486
95,15.633
96,15.780
97,15.927
98,16.074
99,16.221
100,16.371
101,16.518
102,16.665
103,16.811
104,16.958
105,17.106
106,17.252
107,17.400
108,17.547
109,17.693
110,17.841
111,17.987
112,18.134
113,18.281
114,18.428
115,18.576
116,18.723
117,18.869
118,19.016
119,19.163
120,19.310
121,19.457
122,19.604
123,19.751
124,19.898
125,20.045
126,20.192
127,20.339
128,20.486
129,20.633
130,20.780
131,20.927
132,21.074
133,21.221
134,21.368
135,21.515
136,21.662
137,21.809
138,21.955
139,22.103
140,22.249
141,22.396
142,22.543
143,22.690
144,22.838
145,22.985
146,23.132
147,23.279
148,23.426
149,23.572
150,23.720
151,23.867
152,24.014
153,24.161
154,24.308
155,24.491
156,24.638
157,24.785
158,24.932
159,25.079
160,25.226
161,25.373
162,25.520
163,25.667
164,25.814
165,25.961
166,26.108
167,26.255
168,26.402
169,26.548
170,26.695
171,26.842
172,26.989
173,27.136
174,27.283
175,27.430
176,27.577
177,27.724
178,27.871
179,28.018
180,28.165
181,28.312
182,28.459
183,28.605
184,28.752
185,28.900
186,29.046
187,29.193
188,29.340
189,29.487
190,29.634
191,29.781
192,29.928
193,30.075
194,30.222
195,30.369
196,30.516
197,30.663
198,30.810
199,30.957
200,31.104
201,31.251
202,31.398
203,31.545
204,31.692
205,31.839
206,31.986
207,32.133
