 ,Time(s)
1,0.000
2,0.956
3,1.956
4,2.247
5,2.395
6,2.542
7,2.689
8,2.836
9,2.983
10,3.131
11,3.278
12,3.425
13,3.572
14,3.719
15,3.866
16,4.013
17,4.160
18,4.307
19,4.454
20,4.601
21,4.748
22,4.895
23,5.042
24,5.189
25,5.337
26,5.484
27,5.631
28,5.778
29,5.925
30,6.072
31,6.219
32,6.366
33,6.513
34,6.660
35,6.807
36,6.954
37,7.101
38,7.248
39,7.395
40,7.543
41,7.690
42,7.837
43,7.984
44,8.131
45,8.278
46,8.425
47,8.572
48,8.720
49,8.867
50,9.014
51,9.161
52,9.308
53,9.456
54,9.603
55,9.750
56,9.897
57,10.044
58,10.191
59,10.338
60,10.485
61,10.632
62,10.779
63,10.926
64,11.074
65,11.221
66,11.368
67,11.515
68,11.662
69,11.809
70,11.956
71,12.103
72,12.250
73,12.398
74,12.545
75,12.692
76,12.839
77,12.987
78,13.134
79,13.281
80,13.428
81,13.575
82,13.723
83,13.870
84,14.017
85,14.164
86,14.311
87,14.458
88,14.605
89,14.752
90,14.899
91,15.047
92,15.194
93,15.341
94,15.488
95,15.635
96,15.783
97,15.930
98,16.077
99,16.224
100,16.371
101,16.518
102,16.665
103,16.812
104,16.959
105,17.106
106,17.253
107,17.400
108,17.548
109,17.694
110,17.842
111,17.989
112,18.136
113,18.283
114,18.430
115,18.577
116,18.724
117,18.871
118,19.018
119,19.165
120,19.312
121,19.460
122,19.607
123,19.754
124,19.901
125,20.048
126,20.195
127,20.342
128,20.489
129,20.637
130,20.784
131,20.931
132,21.078
133,21.225
134,21.372
135,21.520
136,21.667
137,21.814
138,21.961
139,22.108
140,22.256
141,22.403
142,22.550
143,22.697
144,22.844
145,22.991
146,23.138
147,23.285
148,23.432
149,23.580
150,23.727
151,23.874
152,24.021
153,24.168
154,24.315
155,24.462
156,24.609
157,24.756
158,24.903
159,25.050
160,25.197
161,25.344
162,25.491
163,25.638
164,25.785
165,25.932
166,26.079
167,26.226
168,26.373
169,26.520
170,26.667
171,26.814
172,26.961
173,27.108
174,27.255
175,27.402
176,27.549
177,27.697
178,27.844
179,27.991
180,28.138
181,28.285
182,28.432
183,28.579
184,28.726
185,28.873
186,29.020
187,29.168
188,29.315
189,29.462
190,29.609
191,29.756
192,29.903
193,30.050
194,30.197
195,30.344
196,30.491
197,30.638
198,30.785
199,30.933
200,31.080
201,31.263
202,31.410
203,31.557
204,31.704
205,31.851
206,31.998
207,32.146
