 ,Time(s)
1,0.000
2,0.963
3,1.963
4,2.254
5,2.402
6,2.548
7,2.695
8,2.842
9,2.989
10,3.136
11,3.283
12,3.430
13,3.577
14,3.725
15,3.872
16,4.019
17,4.166
18,4.313
19,4.460
20,4.607
21,4.754
22,4.901
23,5.048
24,5.195
25,5.342
26,5.489
27,5.636
28,5.783
29,5.930
30,6.077
31,6.224
32,6.371
33,6.518
34,6.665
35,6.812
36,6.960
37,7.106
38,7.253
39,7.400
40,7.547
41,7.695
42,7.842
43,7.989
44,8.136
45,8.283
46,8.430
47,8.577
48,8.724
49,8.871
50,9.018
51,9.165
52,9.312
53,9.460
54,9.607
55,9.754
56,9.901
57,10.048
58,10.195
59,10.342
60,10.488
61,10.636
62,10.783
63,10.930
64,11.077
65,11.224
66,11.371
67,11.518
68,11.666
69,11.813
70,11.960
71,12.107
72,12.254
73,12.401
74,12.548
75,12.695
76,12.842
77,12.989
78,13.136
79,13.284
80,13.430
81,13.577
82,13.724
83,13.871
84,14.018
85,14.166
86,14.312
87,14.459
88,14.606
89,14.754
90,14.901
91,15.048
92,15.195
93,15.342
94,15.489
95,15.636
96,15.783
97,15.930
98,16.077
99,16.224
100,16.371
101,16.518
102,16.665
103,16.812
104,16.959
105,17.107
106,17.254
107,17.401
108,17.548
109,17.695
110,17.842
111,17.989
112,18.136
113,18.283
114,18.431
115,18.578
116,18.725
117,18.872
118,19.019
119,19.166
120,19.313
121,19.460
122,19.607
123,19.754
124,19.901
125,20.048
126,20.195
127,20.343
128,20.490
129,20.636
130,20.784
131,20.931
132,21.078
133,21.225
134,21.373
135,21.520
136,21.667
137,21.814
138,21.961
139,22.108
140,22.255
141,22.402
142,22.549
143,22.696
144,22.843
145,22.990
146,23.137
147,23.284
148,23.431
149,23.578
150,23.726
151,23.872
152,24.019
153,24.166
154,24.313
155,24.496
156,24.643
157,24.791
158,24.938
159,25.085
160,25.231
161,25.378
162,25.526
163,25.673
164,25.820
165,25.967
166,26.117
167,26.264
168,26.411
169,26.558
170,26.705
171,26.852
172,26.999
173,27.146
174,27.293
175,27.440
176,27.588
177,27.734
178,27.881
179,28.029
180,28.176
181,28.323
182,28.470
183,28.620
184,28.767
185,28.914
186,29.061
187,29.208
188,29.355
189,29.502
190,29.649
191,29.797
192,29.944
193,30.091
194,30.238
195,30.385
196,30.532
197,30.679
198,30.826
199,30.973
200,31.121
201,31.268
202,31.415
203,31.562
204,31.709
205,31.856
206,32.003
207,32.150
