 ,Time(s)
1,0.000
2,0.958
3,1.958
4,2.262
5,2.409
6,2.556
7,2.703
8,2.850
9,2.997
10,3.144
11,3.291
12,3.438
13,3.585
14,3.732
15,3.880
16,4.027
17,4.174
18,4.321
19,4.468
20,4.615
21,4.762
22,4.909
23,5.056
24,5.204
25,5.351
26,5.498
27,5.645
28,5.792
29,5.940
30,6.087
31,6.234
32,6.381
33,6.528
34,6.675
35,6.822
36,6.969
37,7.116
38,7.263
39,7.410
40,7.557
41,7.704
42,7.852
43,7.999
44,8.146
45,8.293
46,8.440
47,8.587
48,8.734
49,8.881
50,9.028
51,9.176
52,9.323
53,9.470
54,9.617
55,9.764
56,9.911
57,10.058
58,10.206
59,10.353
60,10.500
61,10.647
62,10.830
63,10.977
64,11.124
65,11.272
66,11.419
67,11.566
68,11.713
69,11.860
70,12.007
71,12.154
72,12.302
73,12.449
74,12.596
75,12.743
76,12.890
77,13.037
78,13.184
79,13.331
80,13.478
81,13.625
82,13.772
83,13.919
84,14.066
85,14.213
86,14.360
87,14.508
88,14.655
89,14.802
90,14.949
91,15.096
92,15.243
93,15.391
94,15.538
95,15.685
96,15.832
97,15.979
98,16.126
99,16.273
100,16.420
101,16.567
102,16.714
103,16.862
104,17.009
105,17.156
106,17.303
107,17.450
108,17.597
109,17.744
110,17.891
111,18.039
112,18.185
113,18.333
114,18.480
115,18.627
116,18.774
117,18.922
118,19.069
119,19.216
120,19.363
121,19.510
122,19.657
123,19.804
124,19.951
125,20.098
126,20.245
127,20.392
128,20.539
129,20.686
130,20.833
131,20.980
132,21.128
133,21.275
134,21.422
135,21.569
136,21.716
137,21.863
138,22.010
139,22.157
140,22.304
141,22.452
142,22.599
143,22.746
144,22.893
145,23.040
146,23.187
147,23.334
148,23.481
149,23.629
150,23.776
151,23.922
152,24.069
153,24.217
154,24.364
155,24.511
156,24.658
157,24.805
158,24.952
159,25.099
160,25.247
161,25.394
162,25.541
163,25.688
164,25.836
165,25.983
166,26.130
167,26.277
168,26.424
169,26.571
170,26.718
171,26.865
172,27.012
173,27.159
174,27.306
175,27.453
176,27.601
177,27.748
178,27.895
179,28.042
180,28.189
181,28.336
182,28.483
183,28.630
184,28.777
185,28.924
186,29.071
187,29.218
188,29.365
189,29.512
190,29.660
191,29.806
192,29.953
193,30.100
194,30.247
195,30.394
196,30.542
197,30.689
198,30.836
199,30.983
200,31.130
201,31.277
202,31.424
203,31.571
204,31.718
205,31.865
206,32.012
207,32.160
