 ,Time(s)
1,0.000
2,0.959
3,1.960
4,2.252
5,2.399
6,2.546
7,2.693
8,2.840
9,2.987
10,3.134
11,3.281
12,3.428
13,3.574
14,3.721
15,3.868
16,4.015
17,4.162
18,4.309
19,4.456
20,4.603
21,4.750
22,4.897
23,5.045
24,5.192
25,5.339
26,5.486
27,5.633
28,5.780
29,5.927
30,6.074
31,6.221
32,6.368
33,6.516
34,6.663
35,6.809
36,6.956
37,7.103
38,7.250
39,7.397
40,7.545
41,7.692
42,7.839
43,7.986
44,8.133
45,8.280
46,8.427
47,8.574
48,8.721
49,8.868
50,9.015
51,9.162
52,9.309
53,9.456
54,9.603
55,9.750
56,9.897
57,10.044
58,10.191
59,10.338
60,10.485
61,10.632
62,10.779
63,10.926
64,11.073
65,11.221
66,11.368
67,11.514
68,11.662
69,11.809
70,11.956
71,12.103
72,12.250
73,12.397
74,12.544
75,12.691
76,12.838
77,12.985
78,13.132
79,13.280
80,13.426
81,13.573
82,13.720
83,13.867
84,14.014
85,14.161
86,14.308
87,14.455
88,14.602
89,14.749
90,14.896
91,15.043
92,15.190
93,15.337
94,15.485
95,15.632
96,15.779
97,15.925
98,16.072
99,16.220
100,16.367
101,16.514
102,16.661
103,16.808
104,16.955
105,17.102
106,17.249
107,17.396
108,17.543
109,17.690
110,17.837
111,17.984
112,18.131
113,18.278
114,18.425
115,18.572
116,18.720
117,18.867
118,19.013
119,19.160
120,19.307
121,19.455
122,19.602
123,19.749
124,19.896
125,20.043
126,20.190
127,20.337
128,20.484
129,20.631
130,20.778
131,20.925
132,21.071
133,21.218
134,21.365
135,21.512
136,21.659
137,21.806
138,21.954
139,22.101
140,22.247
141,22.394
142,22.541
143,22.688
144,22.835
145,22.983
146,23.130
147,23.277
148,23.424
149,23.571
150,23.718
151,23.865
152,24.012
153,24.159
154,24.306
155,24.453
156,24.600
157,24.747
158,24.894
159,25.042
160,25.189
161,25.336
162,25.483
163,25.630
164,25.777
165,25.924
166,26.071
167,26.218
168,26.365
169,26.512
170,26.659
171,26.806
172,26.953
173,27.100
174,27.247
175,27.394
176,27.541
177,27.688
178,27.835
179,27.982
180,28.129
181,28.277
182,28.423
183,28.570
184,28.717
185,28.864
186,29.011
187,29.158
188,29.305
189,29.452
190,29.599
191,29.745
192,29.892
193,30.040
194,30.222
195,30.369
196,30.516
197,30.663
198,30.810
199,30.957
200,31.104
201,31.252
202,31.399
203,31.546
204,31.693
205,31.840
206,31.987
207,32.134
