PARENT-ID,ID,LENGTH,START,END,CLASS,(FIT) D,X (COG),Y (COG),FRACT. DIM.,TRAPPEDNESS,EFFICENCY,STRAIGHTNESS,SPEED,KURTOSIS,(FIT) ALPHA,GAUSSIANITY,Asymmetry,MSDRatio,Loc. noise_sigma,Fit Goodness,Alpha Fit Goodness,Confidence
28,117,11,30,40,SUBDIFFUSION,5.448E-4,4.447,0.353,3.356,0.961,0.007,0.099,0.068,1.136,5.998E-10,-0.487,0.005,0.667,0.021,-0.125,-0.125,0.577
28,119,11,63,73,SUBDIFFUSION,1.599E-3,4.433,0.349,2.398,0.961,0.000,0.000,0.000,2.661,0.354,-0.116,0.084,Infinity,0.020,0.383,0.383,0.696
36,150,12,5,16,SUBDIFFUSION,1.502E-2,6.483,7.767,1.990,0.994,0.054,0.303,0.721,2.045,0.205,0.199,0.197,0.795,0.041,-0.008,-0.008,0.596
46,172,68,14,81,SUBDIFFUSION,5.794E-3,7.811,2.879,2.620,0.990,9.612E-5,0.012,0.014,1.855,0.405,0.405,0.167,0.126,0.030,0.736,0.736,0.584
49,189,13,25,37,SUBDIFFUSION,2.987E154,4.754,3.575,2.554,1.000,0.000,0.000,0.000,1.945,5.335E153,-0.333,0.073,0.800,0.017,0.000,0.000,0.557
54,194,17,10,26,SUBDIFFUSION,1.566E-3,3.908,5.565,1.992,0.080,0.035,0.211,0.217,2.751,0.122,-0.295,0.246,0.831,0.029,0.331,0.331,0.580
55,195,21,2,22,SUBDIFFUSION,2.429E-3,1.337,6.322,2.053,-0.227,0.033,0.205,0.218,2.544,0.256,0.007,0.243,0.181,0.030,0.192,0.192,0.659
56,199,12,15,26,SUBDIFFUSION,1.305E-3,3.933,6.090,2.293,-0.227,0.012,0.129,0.138,1.942,0.022,-0.072,0.342,0.595,0.022,-0.105,-0.105,0.668
56,201,14,41,54,SUBDIFFUSION,9.693E-4,3.754,6.043,3.119,-0.227,0.002,0.049,0.052,2.479,1.735E-11,-0.310,0.141,1.697,0.036,-0.083,-0.083,0.712
60,211,19,30,48,SUBDIFFUSION,3.517E-3,3.371,7.731,1.682,0.539,0.044,0.243,0.239,5.298,0.412,-0.063,0.156,1.400,0.015,0.143,0.143,0.549
63,213,12,6,17,SUBDIFFUSION,3.115E-2,6.847,1.640,2.271,0.865,0.023,0.180,0.498,1.291,0.461,0.011,0.014,0.721,0.044,0.566,0.566,0.648
66,220,26,9,34,SUBDIFFUSION,3.839E-3,3.758,0.571,2.497,0.987,0.002,0.051,0.061,2.223,0.260,0.449,0.233,0.672,0.032,0.510,0.510,0.619
70,229,10,56,65,SUBDIFFUSION,3.469E-3,7.208,3.524,1.939,0.918,0.031,0.218,0.239,1.304,0.297,-0.109,0.020,0.156,0.020,0.225,0.225,0.574
71,233,15,10,24,SUBDIFFUSION,8.092E-3,2.333,5.883,2.457,0.269,0.023,0.174,0.291,2.134,0.359,0.005,0.058,0.288,0.046,0.864,0.864,0.636
83,248,13,19,31,SUBDIFFUSION,2.367E-2,7.348,1.535,2.307,0.519,0.002,0.058,0.127,1.255,0.445,0.567,0.274,0.732,0.073,0.872,0.872,0.637
90,258,14,19,32,SUBDIFFUSION,5.747E-3,6.786,0.994,2.683,0.851,0.011,0.131,0.282,2.087,2.944E-11,0.502,0.109,0.533,0.066,-0.083,-0.083,0.581
96,273,22,25,46,SUBDIFFUSION,1.9E-3,1.144,2.578,2.364,0.601,0.022,0.173,0.165,1.476,0.223,0.123,0.284,0.247,0.030,0.259,0.259,0.666
110,299,17,78,94,SUBDIFFUSION,4.358E-3,6.264,2.402,2.681,-0.227,0.003,0.061,0.095,2.630,0.197,-0.096,0.084,1.487,0.040,0.047,0.047,0.636
112,300,16,38,53,SUBDIFFUSION,1.665E-2,3.672,3.210,2.054,0.986,0.005,0.087,0.143,2.150,0.582,-0.200,0.291,0.026,0.041,0.349,0.349,0.592
114,308,12,41,52,SUBDIFFUSION,1.899E-2,0.257,7.737,2.230,0.996,0.014,0.148,0.276,1.661,0.499,0.573,0.162,0.158,0.037,0.556,0.556,0.564
124,325,64,114,177,SUBDIFFUSION,2.105E-3,3.542,4.675,2.740,-0.227,0.001,0.042,0.046,3.828,0.123,0.703,0.033,0.581,0.035,0.086,0.086,0.582
126,328,14,53,66,SUBDIFFUSION,8.97E-4,3.129,6.209,2.192,0.989,0.003,0.069,0.052,1.679,3.509E-11,-0.108,0.332,0.492,0.021,-0.083,-0.083,0.601
129,339,15,47,61,SUBDIFFUSION,1.036E-2,7.013,0.192,2.730,0.990,0.013,0.130,0.262,2.815,0.284,-0.183,0.023,0.554,0.051,0.352,0.352,0.649
130,347,14,100,113,SUBDIFFUSION,1.349E-3,4.691,0.506,3.183,-0.227,0.019,0.163,0.157,1.538,0.123,-0.260,0.064,0.308,0.029,0.041,0.041,0.654
136,363,11,64,74,SUBDIFFUSION,8.267E-3,7.065,2.727,2.340,0.198,0.000,0.000,0.000,1.560,0.817,-0.201,0.127,0.075,0.021,0.574,0.574,0.614
149,379,23,62,84,SUBDIFFUSION,5.728E-3,7.537,2.108,2.773,0.963,0.006,0.092,0.138,2.303,0.213,0.555,0.064,0.417,0.044,0.172,0.172,0.576
150,382,12,68,79,SUBDIFFUSION,2.221E-3,2.013,2.303,2.480,-0.100,0.026,0.214,0.175,2.301,0.306,0.323,0.114,0.982,0.028,0.240,0.240,0.619
152,389,18,64,81,SUBDIFFUSION,1.676E-3,3.244,7.742,2.067,0.991,0.008,0.116,0.089,2.166,0.243,-0.032,0.089,0.164,0.014,0.114,0.114,0.568
162,400,13,67,79,SUBDIFFUSION,5.269E-4,4.314,1.486,2.782,-0.227,0.004,0.072,0.057,2.462,5.025E-13,-0.313,0.092,0.252,0.024,-0.087,-0.087,0.698
165,404,13,69,81,SUBDIFFUSION,6.927E-3,0.185,4.969,2.321,-0.131,0.006,0.100,0.234,2.239,8.784E-11,0.046,0.259,0.283,0.060,-0.087,-0.087,0.697
171,410,17,69,85,SUBDIFFUSION,8.863E-3,2.294,6.049,2.394,0.943,0.006,0.093,0.170,1.318,0.290,0.422,0.138,0.328,0.015,0.449,0.449,0.464
178,417,36,114,149,SUBDIFFUSION,1.935E-2,5.241,2.218,1.865,0.597,0.014,0.142,0.192,1.373,0.789,0.678,0.432,0.145,0.040,0.934,0.934,0.627
187,435,12,96,107,SUBDIFFUSION,1.715E-3,4.387,6.937,3.203,0.834,0.016,0.140,0.185,1.736,1.588E-11,-0.207,0.117,1.509,0.029,-0.105,-0.105,0.573
190,446,26,83,108,SUBDIFFUSION,5.607E-3,7.931,6.408,2.028,0.808,0.000,0.000,0.000,5.770,4.891E-11,1.524,0.185,0.063,0.072,-0.031,-0.031,0.525
191,452,22,103,124,SUBDIFFUSION,1.584E-3,7.387,0.749,2.553,0.995,0.004,0.078,0.072,2.938,0.131,0.640,0.049,0.577,0.023,0.123,0.123,0.616
191,454,11,140,150,SUBDIFFUSION,3.323E-3,7.382,0.771,1.949,0.723,0.030,0.202,0.152,2.089,0.606,-0.200,0.306,0.133,0.023,0.993,0.993,0.651
192,464,14,161,174,SUBDIFFUSION,6.655E-3,1.634,4.229,2.269,0.992,0.005,0.098,0.157,2.665,0.194,0.182,0.019,0.282,0.059,-0.013,-0.013,0.623
197,472,15,85,99,SUBDIFFUSION,1.36E-2,0.213,5.603,2.596,0.890,0.023,0.183,0.486,1.765,0.166,-0.119,0.088,0.423,0.077,0.200,0.200,0.679
200,480,15,96,110,SUBDIFFUSION,3.922E-3,5.296,7.037,2.449,-0.227,0.003,0.065,0.109,4.308,0.063,0.249,0.008,1.042,0.044,-0.054,-0.054,0.648
202,491,13,101,113,SUBDIFFUSION,4.542E-3,6.295,0.000,2.592,0.973,0.009,0.130,0.170,2.162,0.215,0.626,0.693,1.189,0.036,-0.039,-0.039,0.559
205,502,13,108,120,SUBDIFFUSION,1.268E-1,2.243,3.982,1.669,0.696,0.023,0.173,0.432,3.142,1.060,-0.172,0.277,0.889,0.049,0.968,0.968,0.711
213,520,20,106,125,SUBDIFFUSION,1.585E-3,4.394,0.902,1.992,-0.227,0.019,0.161,0.152,2.729,0.166,-0.010,0.122,0.341,0.031,0.076,0.076,0.658
214,523,27,89,115,SUBDIFFUSION,2.98E-3,3.960,3.873,2.782,0.757,0.006,0.092,0.105,1.765,0.258,0.667,0.151,0.365,0.031,0.525,0.525,0.630
220,529,15,105,119,SUBDIFFUSION,5.116E-3,2.213,5.744,2.168,0.465,0.013,0.146,0.243,2.093,0.113,0.620,0.004,0.638,0.047,0.497,0.497,0.501
221,533,34,101,134,SUBDIFFUSION,3.58E-3,3.411,7.648,2.256,-0.227,0.003,0.069,0.085,4.024,0.251,0.389,0.070,0.171,0.042,0.189,0.189,0.624
222,536,13,97,109,SUBDIFFUSION,3.708E-3,5.135,0.677,1.979,0.739,0.012,0.150,0.234,3.560,2.734E-11,0.409,0.076,0.248,0.061,-0.087,-0.087,0.636
224,539,11,94,104,SUBDIFFUSION,2.117E-2,6.851,0.905,2.059,-0.227,0.039,0.291,0.585,1.062,0.414,0.151,0.259,0.557,0.068,0.304,0.304,0.672
240,561,14,108,121,SUBDIFFUSION,2.329E-3,3.443,1.060,2.584,0.992,0.003,0.066,0.052,1.718,0.356,0.320,0.099,0.215,0.021,0.242,0.242,0.579
248,578,12,112,123,SUBDIFFUSION,2.422E-3,3.753,5.947,2.151,0.312,0.052,0.269,0.255,1.275,0.329,-0.246,0.260,0.291,0.028,0.493,0.493,0.510
249,580,12,112,123,SUBDIFFUSION,2.701E-3,0.173,7.717,2.414,-0.227,0.024,0.176,0.376,4.559,5.412E-12,-0.049,0.020,0.234,0.053,-0.105,-0.105,0.673
251,584,14,132,145,SUBDIFFUSION,1.365E-2,2.831,5.189,2.081,0.978,0.024,0.213,0.305,1.668,0.522,0.314,0.430,0.655,0.047,0.475,0.475,0.567
253,591,12,117,128,SUBDIFFUSION,1.297E-2,5.713,6.420,2.656,-0.227,0.002,0.054,0.087,1.608,0.485,0.079,0.278,8.527,0.048,0.499,0.499,0.632
255,595,10,131,140,SUBDIFFUSION,3.113E-3,6.336,1.296,2.949,0.471,0.029,0.194,0.338,2.027,1.158E-10,0.070,0.096,0.286,0.055,-0.143,-0.143,0.703
260,609,17,148,164,SUBDIFFUSION,2.424E-3,1.308,5.962,2.502,-0.227,0.004,0.074,0.120,2.136,1.270E-11,0.243,0.092,0.464,0.050,-0.059,-0.059,0.594
260,611,13,177,189,SUBDIFFUSION,4.157E-3,1.262,5.988,1.900,-0.227,0.040,0.248,0.289,1.543,0.348,0.274,0.147,0.558,0.033,0.479,0.479,0.657
264,617,14,123,136,SUBDIFFUSION,1.661E-2,1.080,3.949,2.115,0.366,0.005,0.092,0.234,1.594,0.250,0.493,0.006,0.655,0.083,0.040,0.040,0.510
268,625,11,140,150,SUBDIFFUSION,1.971E-3,3.884,7.116,1.926,0.900,0.017,0.175,0.204,2.069,7.672E-12,-0.131,0.295,1.200,0.043,-0.125,-0.125,0.594
276,634,19,199,217,SUBDIFFUSION,5.41E-3,6.126,2.029,2.699,-0.227,0.003,0.065,0.156,3.132,2.046E-12,0.081,0.073,1.113,0.097,-0.049,-0.049,0.651
277,640,23,133,155,SUBDIFFUSION,6.033E-4,3.094,6.223,4.254,0.850,0.002,0.059,0.044,2.091,1.321E-12,-0.185,0.072,6.345,0.025,-0.038,-0.038,0.638
280,649,13,192,204,SUBDIFFUSION,1.615E-3,4.523,3.532,1.995,-0.227,0.051,0.290,0.227,1.537,0.268,0.500,0.157,0.200,0.026,0.268,0.268,0.607
283,654,14,138,151,SUBDIFFUSION,2.413E-3,2.200,2.583,2.328,0.830,0.019,0.162,0.234,1.730,1.029E-10,-0.237,0.002,0.470,0.037,-0.083,-0.083,0.624
287,663,13,141,153,SUBDIFFUSION,1.009E-3,5.800,4.852,1.990,-0.227,0.023,0.205,0.127,1.951,0.228,0.135,0.325,0.083,0.021,0.274,0.274,0.588
297,673,98,170,267,SUBDIFFUSION,3.015E-3,7.489,1.158,2.630,0.993,9.645E-5,0.012,0.016,2.645,0.052,0.459,0.049,0.616,0.039,0.008,0.008,0.629
298,678,11,171,181,SUBDIFFUSION,6.163E-3,5.407,5.687,2.133,0.908,0.066,0.294,0.548,1.915,0.172,-0.158,0.101,0.149,0.050,-0.021,-0.021,0.499
301,680,13,157,169,SUBDIFFUSION,1.7E-2,5.698,2.034,2.145,-0.227,0.007,0.097,0.170,1.439,0.602,-0.008,0.151,0.106,0.022,0.623,0.623,0.623
307,683,12,171,182,SUBDIFFUSION,8.114E-4,4.823,6.303,2.560,-0.227,0.011,0.129,0.124,1.881,3.880E-13,-0.267,0.067,0.579,0.028,-0.105,-0.105,0.552
311,687,14,162,175,SUBDIFFUSION,4.837E-3,3.563,7.894,3.287,0.934,0.011,0.133,0.234,1.374,0.064,0.045,0.119,1.315,0.050,-0.004,-0.004,0.659
317,698,25,179,203,SUBDIFFUSION,1.546E-3,6.187,6.266,2.127,0.036,0.004,0.073,0.090,2.213,2.760E-11,-0.178,0.192,0.546,0.036,-0.032,-0.032,0.641
323,715,11,222,232,SUBDIFFUSION,2.133E-3,5.338,2.731,2.023,-0.227,0.008,0.100,0.152,3.667,2.406E-12,-0.060,0.170,0.587,0.026,-0.125,-0.125,0.599
324,717,39,167,205,SUBDIFFUSION,8.64E-4,4.271,4.391,2.843,-0.227,3.419E-4,0.023,0.018,2.864,0.049,0.311,0.029,0.721,0.028,-0.002,-0.002,0.639
324,719,19,219,237,SUBDIFFUSION,1.273E-3,3.838,4.648,2.175,-0.227,0.004,0.080,0.084,3.518,2.355E-11,0.077,0.304,0.498,0.033,-0.049,-0.049,0.601
325,725,18,196,213,SUBDIFFUSION,1.471E-3,6.760,7.956,2.411,0.998,0.001,0.043,0.040,2.124,0.062,0.125,0.354,2.447,0.029,-0.046,-0.046,0.548
325,727,46,233,278,SUBDIFFUSION,2.678E-3,6.829,7.257,2.022,0.845,0.005,0.092,0.081,2.366,0.347,0.440,0.087,0.278,0.028,0.335,0.335,0.598
327,730,16,172,187,SUBDIFFUSION,8.395E-4,5.732,4.873,2.787,0.772,0.000,0.000,0.000,2.429,0.030,-0.184,0.062,1.200,0.024,-0.059,-0.059,0.682
330,734,16,175,190,SUBDIFFUSION,7.593E-3,0.255,7.760,2.240,0.889,0.006,0.093,0.101,2.814,0.623,0.004,0.212,0.028,0.018,0.625,0.625,0.652
334,748,12,189,200,SUBDIFFUSION,1.248E-2,3.500,7.850,2.607,0.968,0.008,0.105,0.223,1.526,0.309,-0.200,0.361,0.772,0.061,0.371,0.371,0.604
338,756,16,195,210,SUBDIFFUSION,5.103E-3,0.838,6.340,2.290,0.232,0.019,0.172,0.227,1.771,0.310,-0.026,0.116,0.415,0.041,0.421,0.421,0.578
340,757,20,189,208,SUBDIFFUSION,2.578E-3,1.404,2.592,2.112,0.980,0.017,0.150,0.113,3.456,0.473,-0.071,0.042,0.589,0.012,0.422,0.422,0.657
342,768,23,227,249,SUBDIFFUSION,3.134E-3,0.490,4.365,2.169,0.872,0.003,0.060,0.098,3.347,1.243E-11,-0.094,0.151,0.715,0.053,-0.038,-0.038,0.612
345,784,33,191,223,SUBDIFFUSION,5.933E-3,7.370,5.008,2.444,0.509,6.413E-4,0.032,0.060,2.985,0.074,0.662,0.153,0.299,0.067,0.014,0.014,0.634
347,794,14,210,223,SUBDIFFUSION,8.609E-4,2.880,0.594,2.268,-0.227,0.004,0.082,0.074,3.174,7.771E-12,0.185,0.166,1.031,0.031,-0.083,-0.083,0.720
355,805,59,210,268,SUBDIFFUSION,1.618E-3,4.051,7.523,2.673,0.335,1.803E-4,0.016,0.017,4.031,0.064,0.164,0.021,0.649,0.033,0.048,0.048,0.632
362,816,13,207,219,SUBDIFFUSION,6.565E-3,1.735,4.237,2.120,0.926,0.020,0.167,0.401,3.095,3.650E-12,-0.056,0.069,5.189,0.071,-0.087,-0.087,0.625
367,828,27,220,246,SUBDIFFUSION,2.863E-3,2.846,5.376,3.047,0.136,8.304E-4,0.035,0.058,2.859,7.720E-13,0.165,0.038,1.229,0.063,-0.029,-0.029,0.654
386,863,26,231,256,SUBDIFFUSION,6.631E-3,3.308,3.151,2.974,0.979,0.004,0.073,0.112,2.458,0.332,-0.025,0.068,0.358,0.040,0.665,0.665,0.650
390,869,19,229,247,SUBDIFFUSION,1.05E-2,5.063,2.175,2.036,0.813,0.010,0.124,0.203,2.989,0.415,0.065,0.158,0.096,0.054,0.334,0.334,0.609
399,889,21,237,257,SUBDIFFUSION,4.846E-3,2.874,0.541,2.713,0.879,0.006,0.095,0.108,1.610,0.395,0.223,0.112,0.450,0.038,0.780,0.780,0.601
403,898,11,243,253,SUBDIFFUSION,2.191E-2,5.905,3.858,2.390,0.980,0.059,0.262,0.670,2.035,0.439,-0.310,0.031,0.384,0.048,0.365,0.365,0.830
408,902,14,245,258,SUBDIFFUSION,5.57E-3,7.674,0.046,2.398,0.995,0.003,0.074,0.148,2.358,1.412E-11,-0.142,0.446,0.269,0.083,-0.083,-0.083,0.574
418,910,15,251,265,SUBDIFFUSION,1.775E-2,1.901,6.429,2.479,0.996,0.018,0.166,0.283,2.829,0.547,0.175,0.006,0.329,0.029,0.733,0.733,0.534
419,913,12,252,263,SUBDIFFUSION,8.387E-3,4.207,0.647,2.145,0.997,0.007,0.098,0.185,3.624,0.218,0.009,0.117,0.656,0.038,-0.044,-0.044,0.668
423,919,28,251,278,SUBDIFFUSION,1.361E-3,4.234,4.247,2.585,-0.227,0.002,0.049,0.056,3.123,7.661E-12,0.828,0.190,0.966,0.034,-0.028,-0.028,0.621
431,928,23,268,290,SUBDIFFUSION,1.277E-3,2.012,2.358,2.562,0.952,0.001,0.037,0.031,3.344,0.185,-0.223,0.060,0.297,0.022,0.060,0.060,0.562
435,938,11,270,280,SUBDIFFUSION,6.125E-3,3.662,5.938,2.629,0.953,0.016,0.153,0.304,1.143,0.085,0.025,0.134,0.433,0.036,-0.089,-0.089,0.615
436,940,12,271,282,SUBDIFFUSION,6.791E-3,6.343,6.267,2.585,0.707,0.003,0.064,0.124,1.435,0.161,0.023,0.195,0.515,0.047,0.146,0.146,0.605
439,943,12,268,279,SUBDIFFUSION,9.575E-3,0.903,4.290,2.550,0.802,6.266E-4,0.031,0.087,1.581,2.071E-11,-0.032,0.213,2.218,0.087,-0.105,-0.105,0.685
442,944,19,274,292,SUBDIFFUSION,4.397E-3,5.333,2.712,2.318,-0.227,3.486E-4,0.025,0.038,1.417,0.111,0.223,0.316,1.198,0.064,0.052,0.052,0.640
446,949,11,277,287,SUBDIFFUSION,3.235E-3,0.313,6.604,2.234,0.359,0.048,0.280,0.397,1.684,0.079,0.315,0.187,0.382,0.040,0.405,0.405,0.544
