"Time","value","name"
46.0006,1.17811311865107,"Cond1"
46.4997,1.17811324699119,"Cond1"
46.9997,1.17811335973821,"Cond1"
47.5001,1.17811345867044,"Cond1"
48.0007,1.17811354543895,"Cond1"
48.5001,1.17811362133621,"Cond1"
48.9993,1.17811368786958,"Cond1"
49.5,1.17811374638332,"Cond1"
50.0001,1.17811379762205,"Cond1"
50.4992,1.17811384246366,"Cond1"
50.9992,1.1781138818571,"Cond1"
51.5,1.17811391644954,"Cond1"
51.9999,1.17811394672332,"Cond1"
52.5005,1.17811397330329,"Cond1"
53,1.1781139965574,"Cond1"
53.5,1.17811401696872,"Cond1"
53.9999,1.17811403486231,"Cond1"
54.5004,1.1781140505697,"Cond1"
54.9999,1.17811406431461,"Cond1"
55.5004,1.17811407639051,"Cond1"
56.0001,1.17811408696161,"Cond1"
56.5004,1.17811409624165,"Cond1"
56.9993,1.17811410435657,"Cond1"
57.5002,1.1781141115006,"Cond1"
57.9992,1.17811411774088,"Cond1"
58.5005,1.17811412323749,"Cond1"
59.0001,1.17811412804006,"Cond1"
59.5001,1.17811413225462,"Cond1"
60.0007,1.17811413595415,"Cond1"
60.5,1.17811413918957,"Cond1"
61,1.17811414203067,"Cond1"
61.4992,1.17811414451806,"Cond1"
62.0005,1.17811414670808,"Cond1"
62.5003,1.17811414862229,"Cond1"
63.0001,1.17811415030079,"Cond1"
63.4992,1.17811415177067,"Cond1"
63.9992,1.17811415306196,"Cond1"
64.5006,1.17811415419715,"Cond1"
64.9996,1.17811415518768,"Cond1"
65.4994,1.17811415605772,"Cond1"
66,1.17811415682177,"Cond1"
66.4992,1.17811415748983,"Cond1"
67.0007,1.17811415807825,"Cond1"
67.4992,1.1781141585911,"Cond1"
67.9992,1.17811415904221,"Cond1"
68.4999,1.17811415943827,"Cond1"
69,1.17811415978509,"Cond1"
69.4992,1.17811416008867,"Cond1"
69.9993,1.17811416035535,"Cond1"
70.5007,1.17811416058975,"Cond1"
70.9998,1.17811416079431,"Cond1"
71.4998,1.17811416097402,"Cond1"
71.9997,1.17811416113157,"Cond1"
72.4992,1.1781141612696,"Cond1"
73.0006,1.17811416139108,"Cond1"
73.5,1.17811416149716,"Cond1"
73.9995,1.1781141615902,"Cond1"
74.5001,1.17811416167196,"Cond1"
75.0004,1.1781141617436,"Cond1"
75.4991,1.17811416180622,"Cond1"
76.0002,1.17811416186139,"Cond1"
76.4999,1.17811416190962,"Cond1"
77.0006,1.178114161952,"Cond1"
77.5,1.17811416198905,"Cond1"
77.9995,1.17811416202156,"Cond1"
78.5004,1.17811416205014,"Cond1"
79.0006,1.17811416207516,"Cond1"
79.5002,1.17811416209707,"Cond1"
79.9999,1.17811416211629,"Cond1"
80.4999,1.17811416213315,"Cond1"
80.9998,1.17811416214793,"Cond1"
81.4999,1.1781141621609,"Cond1"
81.9999,1.17811416217226,"Cond1"
82.4999,1.17811416218223,"Cond1"
83.0003,1.17811416219097,"Cond1"
83.4998,1.17811416219863,"Cond1"
84.0002,1.17811416220535,"Cond1"
84.4991,1.17811416221123,"Cond1"
84.9999,1.1781141622164,"Cond1"
85.4999,1.17811416222093,"Cond1"
86.0001,1.17811416222491,"Cond1"
86.4994,1.17811416222838,"Cond1"
86.9992,1.17811416223143,"Cond1"
87.5004,1.17811416223412,"Cond1"
87.9998,1.17811416223646,"Cond1"
88.4992,1.17811416223852,"Cond1"
89.0001,1.17811416224033,"Cond1"
89.5005,1.17811416224191,"Cond1"
89.9991,1.17811416224329,"Cond1"
90.4994,1.17811416224451,"Cond1"
90.9993,1.17811416224558,"Cond1"
91.5004,1.17811416224651,"Cond1"
92.0002,1.17811416224733,"Cond1"
92.5004,1.17811416224805,"Cond1"
92.9998,1.17811416224868,"Cond1"
93.5005,1.17811416224923,"Cond1"
94.0003,1.17811416224972,"Cond1"
94.5004,1.17811416225014,"Cond1"
94.9991,1.17811416225052,"Cond1"
95.5003,1.17811416225084,"Cond1"
95.9998,1.17811416225113,"Cond1"
96.4991,1.17811416225138,"Cond1"
97.0002,1.1781141622516,"Cond1"
97.5004,1.17811416225179,"Cond1"
97.9993,1.17811416225196,"Cond1"
98.5,1.17811416225211,"Cond1"
98.9993,1.17811416225224,"Cond1"
99.5004,1.17811416225236,"Cond1"
0,1.01497737320844,"Cond2"
1.0003,1.02801325351436,"Cond2"
2.0006,1.04071533464608,"Cond2"
2.9998,1.05307872906888,"Cond2"
4.0008,1.06514730955406,"Cond2"
4.9997,1.07688229446658,"Cond2"
6.0002,1.08833528573998,"Cond2"
6.9999,1.09948614360516,"Cond2"
7.9992,1.11034734817225,"Cond2"
9.0003,1.12094953018649,"Cond2"
9.9999,1.13126473749138,"Cond2"
10.9996,1.14131698668354,"Cond2"
12.0008,1.15112649546545,"Cond2"
12.9999,1.16066480769776,"Cond2"
14.0005,1.16997294320284,"Cond2"
15.0002,1.17903460973492,"Cond2"
16.0004,1.18786873811747,"Cond2"
17.0001,1.19647243291449,"Cond2"
17.9993,1.20485181141481,"Cond2"
19.0006,1.21303379740204,"Cond2"
20.0004,1.22099427846919,"Cond2"
20.9997,1.22874719344845,"Cond2"
22.0007,1.23631446746483,"Cond2"
23.0003,1.24367765928392,"Cond2"
24.0002,1.25085456358152,"Cond2"
24.9999,1.25784638654441,"Cond2"
26,1.26466197237126,"Cond2"
26.9999,1.27130176054061,"Cond2"
28.0008,1.2777779830444,"Cond2"
29.0001,1.28407831875489,"Cond2"
30.0003,1.29022294382306,"Cond2"
31,1.29620728958297,"Cond2"
31.9998,1.30203906556714,"Cond2"
33,1.30772382979708,"Cond2"
34.0008,1.31326632319321,"Cond2"
34.9993,1.31865457321648,"Cond2"
35.9998,1.32391547676615,"Cond2"
37.0003,1.32904164205528,"Cond2"
37.9997,1.33403109913236,"Cond2"
39.0003,1.33889867097681,"Cond2"
40.0001,1.3436378228786,"Cond2"
41.0004,1.34825796261957,"Cond2"
42.0006,1.35275935396627,"Cond2"
43.0002,1.35714289602085,"Cond2"
44.0005,1.36141722234865,"Cond2"
44.9996,1.36557716757349,"Cond2"
45.9993,1.36963312150951,"Cond2"
46.9996,1.3735876208018,"Cond2"
47.9997,1.37744009998037,"Cond2"
49.0004,1.38119617432103,"Cond2"
50,1.38485206085015,"Cond2"
51.0002,1.38841650938137,"Cond2"
52.0004,1.39188969498758,"Cond2"
52.999,1.3952686103954,"Cond2"
54.0005,1.3985705879397,"Cond2"
55.0006,1.40178347487188,"Cond2"
55.9998,1.40491132731457,"Cond2"
56.9997,1.40796128196385,"Cond2"
57.9999,1.41093404987603,"Cond2"
58.9999,1.41383013231471,"Cond2"
59.999,1.41664957208834,"Cond2"
60.9999,1.41940178794663,"Cond2"
61.9998,1.42208084362585,"Cond2"
63.0006,1.42469364529617,"Cond2"
63.9989,1.42723323246075,"Cond2"
65.0001,1.42971501472251,"Cond2"
66.0004,1.43213104588929,"Cond2"
66.9993,1.43448195935912,"Cond2"
68.0006,1.43677819089108,"Cond2"
69.0005,1.43901247879385,"Cond2"
70.0001,1.44118893292209,"Cond2"
70.9999,1.44331011370311,"Cond2"
71.9996,1.44537680187138,"Cond2"
72.9995,1.44739099905119,"Cond2"
74.0001,1.44935499691948,"Cond2"
74.9994,1.45126623517295,"Cond2"
75.9989,1.4531289501189,"Cond2"
77.0005,1.45494776990679,"Cond2"
77.9991,1.45671471727704,"Cond2"
78.9999,1.45844023998062,"Cond2"
79.9993,1.46011923521276,"Cond2"
81.0002,1.46175769976906,"Cond2"
82.0002,1.46335276764566,"Cond2"
83.0001,1.46490685059166,"Cond2"
83.9988,1.46641936119277,"Cond2"
85.0001,1.46789699069528,"Cond2"
85.9988,1.46933305610306,"Cond2"
86.9996,1.47073531185856,"Cond2"
87.9997,1.47210070014787,"Cond2"
88.9989,1.4734299511256,"Cond2"
90.0002,1.47472788901836,"Cond2"
90.999,1.47598944202235,"Cond2"
91.9996,1.47722092605789,"Cond2"
92.9995,1.4784200385304,"Cond2"
94.0003,1.47958949652091,"Cond2"
94.9999,1.48072764570552,"Cond2"
95.999,1.48183612378228,"Cond2"
97.0003,1.48291859925162,"Cond2"
97.9997,1.48397135373856,"Cond2"
98.9993,1.4849973777778,"Cond2"
99.9998,1.48599803592886,"Cond2"
100.9989,1.48697171922264,"Cond2"
101.9993,1.48792171830684,"Cond2"
103.0002,1.48884784580969,"Cond2"
103.9992,1.48974855375582,"Cond2"
104.999,1.4906269213642,"Cond2"
105.9988,1.49148280842567,"Cond2"
106.9996,1.49231761366863,"Cond2"
108,1.49313071127802,"Cond2"
108.9996,1.49392236111367,"Cond2"
110.0001,1.49469443937942,"Cond2"
111.0004,1.4954465953202,"Cond2"
112.0001,1.49617905748398,"Cond2"
113.0002,1.49689305707588,"Cond2"
113.9986,1.49758761010654,"Cond2"
115,1.49826641899661,"Cond2"
115.9993,1.49892645819136,"Cond2"
116.9994,1.49957012121433,"Cond2"
117.9993,1.5001971819298,"Cond2"
118.9994,1.50080831298626,"Cond2"
119.9998,1.50140397471646,"Cond2"
121.0001,1.50198432504825,"Cond2"
121.9989,1.50254897777566,"Cond2"
122.9991,1.503099954571,"Cond2"
123.9996,1.50363698329313,"Cond2"
125.0001,1.50416025804406,"Cond2"
125.9999,1.50466977895179,"Cond2"
126.9987,1.50516576923316,"Cond2"
127.9998,1.50565017645634,"Cond2"
128.9995,1.50612151852017,"Cond2"
129.9995,1.50658093450348,"Cond2"
131,1.50702881101503,"Cond2"
131.9999,1.50746495851972,"Cond2"
132.9997,1.50788990040454,"Cond2"
133.9999,1.50830413003771,"Cond2"
135,1.50870771404328,"Cond2"
135.9991,1.50910057770068,"Cond2"
136.9991,1.50948373392336,"Cond2"
137.9998,1.50985733984835,"Cond2"
138.9998,1.51022112401538,"Cond2"
139.9994,1.51057545585607,"Cond2"
141,1.51092106181851,"Cond2"
141.9995,1.51125745008068,"Cond2"
142.9997,1.51158545812,"Cond2"
143.9993,1.51190487869996,"Cond2"
144.9995,1.51221631019764,"Cond2"
146,1.51251985775289,"Cond2"
146.9998,1.51281542681219,"Cond2"
148,1.51310354494642,"Cond2"
148.9998,1.51338417537729,"Cond2"
149.9986,1.51365735350257,"Cond2"
150.9989,1.51392394153953,"Cond2"
151.9996,1.51418380580526,"Cond2"
152.9992,1.51443673857024,"Cond2"
153.9992,1.5146832965161,"Cond2"
154.9996,1.51492363777982,"Cond2"
155.9997,1.51515775489207,"Cond2"
156.9994,1.51538578827846,"Cond2"
157.9997,1.51560811769327,"Cond2"
158.9999,1.51582473272226,"Cond2"
159.9998,1.51603573912311,"Cond2"
160.9989,1.51624118220851,"Cond2"
161.9997,1.51644170713593,"Cond2"
162.9988,1.51663676723869,"Cond2"
163.9994,1.51682712018834,"Cond2"
164.9994,1.51701248769824,"Cond2"
165.9986,1.51719296742447,"Cond2"
166.9992,1.51736907399259,"Cond2"
167.9995,1.51754061902475,"Cond2"
168.9986,1.51770757350662,"Cond2"
169.999,1.51787046692987,"Cond2"
170.9991,1.51802914187924,"Cond2"
171.9986,1.51818366300882,"Cond2"
172.9988,1.5183343346536,"Cond2"
173.9984,1.51848106161877,"Cond2"
174.9993,1.51862421759722,"Cond2"
175.9992,1.51876356816303,"Cond2"
176.9996,1.51889941892254,"Cond2"
177.9993,1.51903169929118,"Cond2"
178.9997,1.51916068355767,"Cond2"
179.9997,1.51928631509954,"Cond2"
180.9995,1.51940870648204,"Cond2"
181.9987,1.51952789478789,"Cond2"
182.9992,1.51964418359943,"Cond2"
183.9986,1.51975737113846,"Cond2"
184.9992,1.51986779366934,"Cond2"
185.9989,1.51997529233562,"Cond2"
186.9994,1.52008012274144,"Cond2"
187.9985,1.52018212722191,"Cond2"
188.9985,1.52028161123041,"Cond2"
189.9984,1.52037853901843,"Cond2"
190.999,1.52047305110043,"Cond2"
191.9981,1.52056500609868,"Cond2"
192.9993,1.52065479517027,"Cond2"
193.9994,1.52074218816405,"Cond2"
194.9988,1.52082728496428,"Cond2"
195.9985,1.52091022926485,"Cond2"
196.9995,1.52099115467727,"Cond2"
197.9982,1.52106982762524,"Cond2"
198.9993,1.52114667108622,"Cond2"
199.9993,1.52122146411688,"Cond2"
200.9986,1.5212942921935,"Cond2"
201.9989,1.5213653273588,"Cond2"
202.9994,1.52143455724479,"Cond2"
203.9996,1.52150199410185,"Cond2"
204.9986,1.52156762650887,"Cond2"
205.9988,1.52163165630585,"Cond2"
206.9988,1.52169403439122,"Cond2"
207.9989,1.52175482168424,"Cond2"
208.9994,1.5218140761378,"Cond2"
209.9987,1.52187174465513,"Cond2"
210.9994,1.52192801566756,"Cond2"
211.9981,1.52198273705572,"Cond2"
212.9989,1.52203617012435,"Cond2"
213.9989,1.52208819322007,"Cond2"
214.9992,1.52213889960811,"Cond2"
215.9983,1.52218824909167,"Cond2"
216.9986,1.52223639343047,"Cond2"
217.9989,1.52228330497638,"Cond2"
218.9996,1.52232903333903,"Cond2"
219.9991,1.52237353756903,"Cond2"
220.9983,1.52241689026681,"Cond2"
221.9983,1.52245916745781,"Cond2"
222.9991,1.52250039494184,"Cond2"
223.9993,1.52254054245386,"Cond2"
224.9994,1.522579658182,"Cond2"
225.9991,1.52261775745574,"Cond2"
226.9994,1.52265490372354,"Cond2"
227.9981,1.52269104166876,"Cond2"
228.999,1.52272633228951,"Cond2"
229.9984,1.52276066784867,"Cond2"
230.9987,1.52279415472638,"Cond2"
231.9982,1.5228267583739,"Cond2"
232.9991,1.52285857174992,"Cond2"
233.9986,1.52288952722533,"Cond2"
234.9985,1.52291970259042,"Cond2"
235.9989,1.52294912009756,"Cond2"
236.999,1.5229777757754,"Cond2"
237.9994,1.52300570610304,"Cond2"
238.9987,1.5230328916324,"Cond2"
239.9988,1.52305940266409,"Cond2"
240.9994,1.52308524773138,"Cond2"
241.9979,1.52311037863773,"Cond2"
242.9988,1.52313492528069,"Cond2"
243.9992,1.5231588312118,"Cond2"
244.9991,1.52318211345087,"Cond2"
245.9979,1.52320477512031,"Cond2"
246.9989,1.52322690538052,"Cond2"
247.9978,1.52324842392366,"Cond2"
248.9988,1.52326943573247,"Cond2"
249.9979,1.52328987077798,"Cond2"
250.999,1.52330982252508,"Cond2"
251.9984,1.5233292303942,"Cond2"
252.9978,1.52334814174317,"Cond2"
253.9988,1.52336659839521,"Cond2"
254.9978,1.52338454664825,"Cond2"
255.9983,1.52340206182552,"Cond2"
256.9992,1.52341913515245,"Cond2"
257.999,1.52343575299072,"Cond2"
258.9994,1.52345195511144,"Cond2"
259.998,1.52346771427731,"Cond2"
260.9986,1.5234831009464,"Cond2"
261.9983,1.52349808019378,"Cond2"
262.9986,1.52351268475391,"Cond2"
263.9986,1.52352691113416,"Cond2"
264.9991,1.52354078018049,"Cond2"
265.9981,1.52355427402402,"Cond2"
266.9987,1.52356744357199,"Cond2"
267.9978,1.52358025680957,"Cond2"
268.9983,1.52359275960704,"Cond2"
269.9982,1.52360493498077,"Cond2"
270.9981,1.52361679871269,"Cond2"
271.9992,1.52362837247375,"Cond2"
272.9979,1.5236396229541,"Cond2"
273.999,1.52365061181202,"Cond2"
274.9984,1.52366130111734,"Cond2"
275.9977,1.52367171592465,"Cond2"
276.9986,1.52368188035046,"Cond2"
277.999,1.52369177946635,"Cond2"
278.9991,1.52370142222345,"Cond2"
279.998,1.52371080698649,"Cond2"
280.9989,1.52371996984666,"Cond2"
281.9985,1.52372888649558,"Cond2"
282.9979,1.52373757326488,"Cond2"
283.9987,1.52374604950096,"Cond2"
284.9993,1.5237543069567,"Cond2"
285.9982,1.52376233941426,"Cond2"
286.9986,1.52377017807711,"Cond2"
287.9978,1.52377780695823,"Cond2"
288.9977,1.52378524584541,"Cond2"
289.9986,1.52379250148178,"Cond2"
290.999,1.52379956773291,"Cond2"
291.9991,1.52380645098833,"Cond2"
292.9989,1.52381315603868,"Cond2"
293.9983,1.5238196869028,"Cond2"
294.9987,1.52382605697029,"Cond2"
