 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,113.339,109.036,100.029,120.588
2,113.167,108.895,100.024,120.176
3,113.261,108.855,99.930,120.446
4,103.593,101.521,100.031,119.621
5,104.142,101.957,99.948,120.406
6,104.867,102.256,99.979,119.801
7,105.373,102.426,99.777,119.720
8,105.403,102.967,99.877,119.849
9,105.742,102.856,99.916,119.445
10,105.870,103.154,99.899,119.418
11,106.028,103.416,99.883,119.533
12,106.173,103.547,99.705,119.569
13,106.340,103.581,99.832,119.884
14,106.385,104.170,99.892,120.388
15,106.741,103.960,99.917,120.088
16,106.954,104.262,99.996,120.501
17,107.537,103.900,100.096,119.928
18,107.192,104.309,99.911,119.882
19,107.818,104.433,99.963,119.715
20,107.389,104.075,99.814,120.307
21,107.090,104.428,99.942,120.062
22,107.593,104.467,99.917,120.482
23,107.944,104.361,99.856,119.705
24,107.753,104.947,99.896,120.050
25,107.537,104.262,99.910,119.789
26,107.587,104.656,99.905,120.561
27,107.581,104.524,100.082,120.264
28,107.756,104.352,99.946,119.400
29,108.060,104.551,99.856,120.128
30,108.103,104.956,99.911,120.293
31,108.432,104.867,99.800,120.055
32,108.050,104.793,99.978,120.061
33,107.895,104.876,99.844,119.726
34,108.272,105.133,99.849,119.966
35,108.263,105.112,99.916,119.531
36,108.261,104.918,99.835,119.453
37,108.267,104.798,99.836,119.226
38,108.201,104.884,99.972,119.188
39,108.138,104.874,99.759,118.903
40,108.281,105.296,99.952,119.289
41,108.334,104.454,99.809,119.048
42,108.320,104.832,99.828,118.436
43,108.776,105.286,99.828,118.286
44,108.740,105.309,99.792,118.609
45,108.507,105.394,99.913,119.112
46,108.691,105.312,99.893,118.067
47,108.705,105.297,99.902,118.429
48,108.773,105.273,99.723,117.942
49,108.740,105.275,99.742,119.050
50,108.911,106.164,99.988,119.204
51,109.146,106.087,99.777,119.021
52,109.067,105.949,99.868,118.555
53,108.782,106.379,99.909,118.917
54,109.066,106.125,99.884,119.020
55,109.508,106.341,99.903,118.760
56,109.542,105.543,99.757,118.774
57,109.489,105.948,99.914,119.206
58,109.587,106.037,99.852,119.324
59,109.670,106.381,99.725,119.479
60,109.500,106.172,99.966,119.314
61,109.767,106.618,99.765,119.401
62,109.154,105.939,99.912,118.811
63,109.877,106.212,99.816,118.640
64,109.613,106.106,99.856,117.660
