 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,121.678,137.438,99.784,104.597
2,120.951,136.051,99.744,104.588
3,120.752,135.356,99.940,104.498
4,103.197,105.125,99.815,104.647
5,104.065,106.423,99.815,104.484
6,104.586,107.073,99.719,104.475
7,105.046,108.012,99.803,104.500
8,105.284,108.110,99.988,104.521
9,105.736,108.884,99.990,104.418
10,106.169,109.290,99.841,104.539
11,106.547,109.988,99.859,104.499
12,106.793,110.224,99.871,104.432
13,107.194,111.044,99.737,104.533
14,107.203,111.536,99.863,104.349
15,107.294,111.322,99.848,104.235
16,107.838,111.986,99.781,104.456
17,108.148,112.293,99.961,104.555
18,108.419,112.654,99.979,104.386
19,108.475,113.282,99.852,104.507
20,108.390,113.258,99.822,104.535
21,108.659,113.440,99.799,104.491
22,108.872,114.111,99.989,104.701
23,108.856,114.268,99.768,104.492
24,108.927,114.487,99.844,104.392
25,109.583,114.728,99.866,104.393
26,109.700,114.609,99.753,104.210
27,109.199,115.254,99.793,104.305
28,109.565,116.288,99.897,104.388
29,110.100,115.774,99.940,104.268
30,110.427,116.137,99.745,104.162
31,110.662,116.623,99.690,104.276
32,110.684,116.320,99.869,104.224
33,110.514,116.358,99.870,104.464
34,110.651,116.636,99.806,104.548
35,110.960,117.158,99.941,104.249
36,110.873,117.576,99.832,104.432
37,110.823,117.723,99.811,104.325
38,110.856,117.104,99.852,104.404
39,111.270,117.801,99.826,104.467
40,111.593,118.026,99.987,104.169
41,111.671,118.118,99.782,104.260
42,111.548,118.257,99.912,104.338
43,111.662,117.841,99.725,104.076
44,112.257,118.385,99.820,104.163
45,112.240,118.617,99.781,104.270
46,112.156,118.678,99.760,104.245
47,112.362,118.754,99.755,104.290
48,112.577,118.732,99.854,104.249
49,111.909,118.410,99.800,104.356
50,112.358,118.496,99.936,104.301
51,112.605,119.144,99.872,104.275
52,112.624,119.008,99.788,104.313
53,112.716,119.272,99.898,104.226
54,112.754,119.679,99.726,104.329
55,112.728,119.390,99.624,104.550
56,112.577,119.344,99.762,104.480
57,112.900,119.823,99.637,104.173
58,112.738,119.753,99.824,104.360
59,112.866,120.040,99.693,104.310
60,113.467,120.374,99.692,104.369
61,112.954,120.296,99.831,104.219
62,113.034,119.856,99.721,104.303
63,113.255,120.052,99.815,104.036
64,112.941,120.348,99.826,104.175
