 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,122.104,119.908,99.877,116.093
2,121.799,119.318,99.921,115.379
3,121.881,119.891,99.766,115.561
4,102.566,101.232,100.026,115.811
5,102.830,101.613,99.944,115.160
6,102.975,102.045,99.987,115.027
7,103.190,102.240,99.990,114.750
8,103.486,102.549,99.983,114.446
9,103.566,102.623,100.074,113.792
10,103.759,102.913,100.072,113.709
11,103.980,103.000,100.083,114.543
12,104.146,102.751,100.046,113.438
13,104.107,103.119,100.051,113.951
14,104.463,103.304,100.032,113.851
15,104.336,103.383,100.042,113.618
16,104.589,103.188,99.921,113.608
17,104.887,103.654,99.990,113.631
18,104.684,103.643,99.889,114.048
19,104.718,103.699,99.892,113.052
20,104.385,103.441,100.113,113.171
21,104.720,103.486,100.088,112.820
22,104.755,103.626,99.977,113.276
23,104.507,103.525,99.926,112.766
24,104.997,103.724,100.048,112.750
25,105.018,103.524,100.082,112.668
26,104.585,103.431,100.053,112.076
27,104.733,103.719,100.057,112.274
28,104.746,103.166,99.939,111.988
29,104.892,103.321,100.169,112.052
30,104.523,103.042,99.959,111.359
31,104.637,103.420,99.942,111.352
32,104.493,102.964,99.933,111.211
33,104.628,103.243,100.046,111.452
34,104.836,103.346,99.857,111.680
35,104.933,103.471,100.052,111.724
36,104.821,103.570,100.024,111.774
37,104.443,102.961,100.046,110.868
38,105.689,104.619,100.067,112.228
39,105.282,104.083,99.946,112.005
40,105.218,103.968,100.052,111.695
41,105.556,104.458,100.101,112.075
42,105.782,104.440,99.960,111.911
43,106.009,105.034,99.945,112.925
44,106.272,105.028,99.966,112.467
45,106.192,105.182,99.998,112.586
46,105.700,104.355,100.037,111.891
47,105.683,104.831,100.010,111.981
48,105.774,104.649,99.976,111.542
49,105.530,104.411,99.917,111.776
50,106.236,105.184,99.883,112.334
51,105.974,105.143,99.982,111.760
52,105.616,104.755,99.892,111.678
53,104.958,103.692,100.041,111.089
54,105.878,104.635,99.863,111.767
55,105.747,104.509,100.050,111.568
56,105.664,104.534,99.853,111.366
57,105.780,104.331,99.918,111.629
58,105.710,104.275,99.992,111.378
59,105.526,104.124,99.900,111.219
60,105.473,103.824,99.986,110.859
61,106.027,104.338,99.792,111.134
62,105.215,103.912,99.911,110.349
63,104.404,103.047,100.008,110.147
64,104.877,103.666,99.978,110.322
