 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,119.721,118.011,99.992,112.569
2,119.707,118.789,99.916,112.669
3,119.390,119.276,99.892,112.031
4,101.994,103.783,99.966,112.240
5,102.165,103.899,99.876,112.212
6,101.938,104.073,99.919,112.334
7,102.125,104.171,99.910,112.361
8,102.092,104.212,100.046,112.563
9,102.195,104.660,100.019,112.716
10,102.267,104.956,99.995,112.582
11,102.251,104.571,100.017,112.616
12,102.079,104.980,99.992,111.874
13,102.067,104.856,99.876,111.785
14,102.085,105.175,99.875,112.111
15,102.013,105.228,99.834,111.926
16,102.259,105.491,100.090,112.153
17,102.099,105.465,99.824,112.375
18,102.219,105.562,100.070,112.468
19,102.235,105.543,99.971,112.495
20,102.235,105.152,99.934,112.197
21,102.188,104.848,99.885,112.047
22,102.308,105.351,99.988,111.833
23,102.242,105.503,99.981,112.009
24,102.083,105.802,99.901,112.326
25,102.667,106.231,99.892,112.028
26,102.503,105.941,99.983,112.402
27,102.334,106.138,99.818,111.983
28,102.556,106.049,99.849,112.365
29,102.473,105.603,99.929,112.297
30,102.702,106.155,99.814,112.151
31,102.641,106.283,99.925,112.240
32,102.639,105.847,99.927,112.224
33,102.776,105.513,100.006,112.425
34,102.940,105.744,99.879,112.367
35,102.760,105.372,99.871,112.356
36,102.710,105.785,99.965,112.602
37,102.888,106.445,99.862,112.648
38,103.095,105.989,99.985,112.339
39,102.943,105.932,100.034,112.611
40,103.047,106.767,99.891,112.594
41,103.048,106.157,99.960,112.556
42,103.158,106.376,99.915,112.097
43,102.819,105.674,99.887,112.177
44,102.841,105.366,99.893,112.483
45,103.016,105.644,100.121,112.094
46,102.874,105.757,99.870,112.287
47,103.092,106.281,99.872,112.559
48,102.966,105.890,100.002,112.450
49,103.062,106.295,99.977,112.164
50,102.817,105.733,99.919,112.168
51,102.872,105.349,100.033,112.411
52,102.919,106.103,99.933,112.544
53,103.238,106.292,99.954,112.434
54,103.003,105.748,99.966,112.292
55,102.986,106.096,99.923,112.048
56,102.891,106.004,100.042,112.265
57,102.878,105.567,99.947,112.214
58,103.240,106.154,100.013,112.481
59,103.047,105.994,99.913,112.330
60,103.148,106.634,100.102,112.265
61,103.005,107.147,99.884,112.388
62,103.445,107.028,99.962,112.381
63,103.177,107.296,100.158,112.568
64,102.927,106.981,99.924,112.432
