 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,110.761,113.650,100.135,111.144
2,112.149,115.112,100.130,111.481
3,109.540,111.872,100.105,110.825
4,101.250,101.474,100.017,110.508
5,101.395,101.689,100.171,109.993
6,101.719,101.740,100.082,110.122
7,101.555,101.867,100.007,109.516
8,101.573,101.750,100.159,109.310
9,101.724,101.924,99.979,109.238
10,101.518,101.872,99.893,109.241
11,101.801,101.802,99.952,108.908
12,101.544,101.721,99.997,108.667
13,101.620,101.826,99.914,108.245
14,101.489,101.672,99.980,107.877
15,101.580,101.704,99.942,107.378
16,101.505,101.626,99.901,107.363
17,101.544,101.488,99.984,107.080
18,101.465,101.665,99.889,107.185
19,101.663,101.553,99.865,106.757
20,101.384,101.686,99.903,106.728
21,101.490,101.630,99.843,106.497
22,101.600,101.646,99.849,106.746
23,101.426,101.629,99.968,106.770
24,101.589,101.555,99.839,106.418
25,101.551,101.473,99.829,105.938
26,101.435,101.612,99.848,106.691
27,101.586,101.494,99.847,105.727
28,101.681,101.542,99.861,106.346
29,101.496,101.712,99.806,106.081
30,101.464,101.507,99.817,105.819
31,101.535,101.528,99.934,105.486
32,101.691,101.390,99.821,105.270
33,101.514,101.505,99.852,105.964
34,101.678,101.486,99.868,105.788
35,101.689,101.548,99.772,105.985
36,101.613,101.728,99.867,105.860
37,101.697,101.557,99.829,105.699
38,101.366,101.536,99.982,105.656
39,101.603,101.269,99.743,105.273
40,101.515,101.595,99.726,105.472
41,101.683,101.462,99.760,105.242
42,101.623,101.582,99.790,105.593
43,101.815,101.819,100.002,106.119
44,101.835,101.598,99.791,106.224
45,101.697,101.690,99.820,106.471
46,101.780,101.563,99.850,105.810
47,102.005,101.701,99.759,106.382
48,101.740,101.618,99.915,105.848
49,101.827,101.554,99.762,105.925
50,101.915,101.578,99.806,105.702
51,101.829,101.563,99.875,106.281
52,101.909,101.619,99.913,105.985
53,101.743,101.509,99.846,106.144
54,101.776,101.535,99.835,105.884
55,101.895,101.686,99.743,106.185
56,101.791,101.568,99.801,105.466
57,101.854,101.546,99.825,105.733
58,101.477,101.361,99.838,104.712
59,101.784,101.605,99.664,105.656
60,101.839,101.422,99.798,105.643
61,101.635,101.379,99.853,105.261
62,101.574,101.287,99.847,104.400
63,101.666,101.268,99.759,104.849
64,101.690,101.343,99.736,104.733
