 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,985.941,1470.089,116.826,1727.182
2,973.193,1453.985,116.688,1705.224
3,967.042,1454.081,116.555,1702.406
4,576.766,1028.858,116.196,1662.690
5,694.468,1148.444,115.698,1659.861
6,749.168,1206.887,115.895,1655.109
7,784.889,1243.048,115.974,1666.331
8,805.936,1265.123,115.980,1658.248
9,816.006,1276.696,115.955,1652.771
10,823.587,1286.235,115.877,1645.621
11,833.014,1291.516,116.258,1645.807
12,843.953,1300.817,116.061,1648.141
13,847.248,1302.381,115.984,1649.326
14,855.473,1306.984,115.988,1651.105
15,858.659,1310.281,115.818,1655.782
16,864.624,1318.160,116.301,1654.299
17,862.762,1319.920,116.124,1653.052
18,866.374,1324.004,116.113,1648.983
19,870.197,1327.947,116.006,1653.007
20,873.909,1328.644,115.884,1650.599
21,874.292,1328.926,116.119,1656.551
22,877.414,1330.371,116.145,1659.082
23,878.007,1333.514,116.109,1659.412
24,879.314,1334.789,115.922,1660.633
25,882.876,1334.349,115.802,1658.228
26,880.122,1332.505,115.816,1657.919
27,883.691,1332.629,115.717,1656.381
28,884.121,1338.124,115.816,1656.213
29,884.088,1339.990,115.629,1658.590
30,883.728,1339.601,115.883,1660.794
31,884.340,1338.225,115.894,1659.137
32,881.964,1341.915,116.130,1659.690
33,884.235,1341.083,115.718,1656.431
34,885.068,1343.235,115.583,1655.562
35,884.700,1337.868,115.861,1654.566
36,886.525,1339.486,115.909,1653.553
37,886.714,1340.004,115.660,1649.138
38,886.765,1337.484,115.730,1645.361
39,887.938,1341.271,115.564,1650.156
40,886.861,1340.322,115.830,1649.242
41,889.107,1340.044,115.686,1650.909
42,892.457,1343.057,115.391,1650.771
43,888.759,1342.428,115.670,1649.388
44,888.770,1338.017,115.747,1651.294
45,886.614,1340.504,115.536,1651.601
46,889.206,1344.947,115.735,1648.727
47,890.180,1342.824,115.614,1647.523
48,889.765,1344.191,115.551,1648.501
49,888.323,1343.899,115.661,1652.043
50,888.204,1342.124,115.469,1647.998
51,886.901,1344.874,115.723,1649.266
52,888.720,1345.094,115.763,1645.490
53,888.468,1341.275,116.097,1646.108
54,884.103,1344.992,115.768,1645.795
55,885.619,1340.201,115.470,1641.192
56,886.605,1344.175,115.506,1644.496
57,884.276,1340.955,115.482,1641.429
58,884.065,1340.774,115.477,1640.787
59,885.267,1340.384,115.665,1643.630
60,885.992,1342.343,115.506,1639.688
61,885.137,1339.806,115.475,1638.910
62,884.664,1340.939,115.688,1637.712
63,886.382,1340.130,115.194,1640.908
64,885.290,1343.677,115.748,1635.713
65,886.730,1342.778,115.554,1634.911
66,883.797,1343.397,115.760,1636.079
67,887.917,1340.909,115.493,1637.165
68,886.224,1343.381,115.466,1637.872
69,888.477,1343.987,115.468,1636.498
70,887.809,1341.989,115.615,1638.236
71,885.862,1340.020,115.342,1638.663
72,886.451,1342.235,115.688,1637.910
73,887.059,1343.275,115.702,1640.929
74,886.806,1345.824,115.811,1641.362
75,888.660,1342.578,115.380,1645.183
76,890.084,1342.755,115.281,1640.095
77,887.415,1344.464,115.160,1643.300
78,889.970,1341.679,115.340,1645.276
79,888.481,1346.637,115.478,1648.212
80,891.300,1347.487,115.778,1643.146
81,889.503,1343.219,115.718,1642.680
82,891.617,1346.177,115.631,1643.472
83,888.298,1346.467,115.445,1641.706
84,891.108,1343.749,115.507,1642.762
85,888.947,1339.604,115.416,1642.160
86,888.327,1343.622,115.682,1639.720
87,890.627,1340.774,115.633,1631.677
88,889.782,1346.874,115.657,1638.747
89,889.734,1344.702,115.474,1637.666
90,894.060,1345.187,115.669,1638.991
91,888.024,1345.562,115.464,1636.990
92,891.894,1341.433,115.504,1632.203
93,892.226,1340.957,115.369,1633.198
94,893.179,1344.287,115.690,1633.569
95,893.729,1345.334,115.339,1634.038
96,891.051,1345.556,115.494,1630.839
97,890.742,1346.638,115.417,1634.269
98,890.896,1340.220,115.488,1631.672
99,890.944,1346.378,115.496,1628.155
100,889.046,1342.644,115.436,1631.013
101,889.247,1345.642,115.463,1629.719
102,887.558,1340.461,115.541,1626.398
103,891.014,1340.887,115.252,1621.806
104,889.695,1338.659,115.597,1622.434
105,889.147,1340.387,115.108,1623.614
106,888.085,1339.276,115.408,1623.737
107,887.394,1336.901,115.433,1619.676
108,888.276,1335.680,115.561,1619.771
109,888.474,1338.460,115.270,1620.717
110,888.695,1338.229,115.461,1628.528
111,888.173,1339.947,115.420,1622.157
112,887.031,1338.159,115.244,1627.367
113,887.951,1337.906,115.289,1622.782
114,885.226,1340.223,115.468,1625.309
115,887.418,1337.313,115.389,1627.888
116,885.244,1335.847,115.546,1623.285
117,884.406,1333.914,115.429,1624.641
118,883.702,1338.831,115.555,1624.460
119,885.720,1335.320,115.396,1624.049
120,885.491,1334.474,115.429,1620.865
121,884.622,1334.056,115.701,1621.524
122,884.372,1333.679,115.086,1619.782
123,886.882,1336.241,115.488,1617.509
124,886.260,1332.810,115.332,1615.442
125,888.317,1335.642,115.278,1615.016
126,884.825,1334.212,115.177,1614.414
127,884.436,1333.958,115.300,1615.513
128,885.291,1333.058,115.316,1614.593
129,885.076,1335.129,115.479,1614.262
130,881.639,1334.025,115.178,1613.735
131,886.369,1333.938,115.135,1615.557
132,885.036,1334.352,115.499,1617.490
133,884.259,1333.564,115.139,1614.031
134,883.953,1333.477,115.199,1611.917
135,883.334,1333.865,115.239,1609.915
136,884.739,1333.839,115.041,1614.300
137,884.076,1335.164,115.454,1616.156
138,886.356,1331.567,115.259,1615.996
139,883.809,1337.117,115.148,1614.097
140,884.869,1330.772,115.327,1615.030
141,884.519,1332.313,115.492,1610.731
142,886.489,1333.428,115.263,1617.113
143,886.133,1335.021,115.216,1614.226
144,884.174,1331.308,115.377,1616.761
145,881.864,1330.995,115.080,1611.829
146,882.309,1330.261,115.114,1609.997
147,882.901,1332.002,115.421,1606.386
148,879.481,1328.333,115.361,1604.348
149,881.782,1326.376,114.931,1602.345
150,883.768,1329.799,115.078,1606.807
151,883.349,1329.183,115.248,1610.835
152,884.985,1328.921,115.425,1610.097
153,880.581,1327.708,115.311,1609.753
