 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,917.433,620.430,104.256,1008.162
2,903.514,616.292,104.235,1001.967
3,913.547,629.006,104.369,1000.430
4,546.771,443.825,104.324,959.436
5,686.001,501.459,104.032,959.294
6,744.926,530.539,104.266,959.759
7,782.534,549.180,104.126,970.957
8,799.686,559.684,104.104,962.864
9,807.266,565.891,104.248,962.625
10,811.136,568.406,104.193,963.263
11,816.572,575.477,104.119,964.533
12,824.693,576.165,103.986,966.398
13,825.759,577.654,103.955,969.138
14,828.551,577.386,104.252,965.083
15,831.003,577.400,104.106,965.169
16,839.014,582.185,103.994,966.750
17,838.043,585.981,104.051,967.608
18,842.267,585.325,104.041,966.870
19,845.564,586.972,103.970,963.636
20,841.873,584.700,104.253,963.667
21,838.789,581.589,104.164,967.961
22,835.149,578.198,104.156,962.746
23,839.125,579.945,104.084,961.430
24,843.346,584.335,104.162,960.961
25,844.841,583.991,104.208,964.087
26,841.388,581.512,103.992,964.630
27,840.321,581.570,104.038,961.712
28,836.647,580.622,104.012,960.048
29,838.111,579.201,103.939,961.018
30,838.135,578.305,104.042,959.265
31,834.719,576.295,104.011,958.812
32,834.405,579.440,104.122,955.894
33,838.417,578.709,104.311,957.906
34,840.154,582.179,103.935,959.156
35,841.135,581.416,104.083,955.000
36,839.118,582.841,104.108,958.076
37,843.576,584.614,104.099,960.185
38,839.053,580.886,103.877,954.121
39,837.006,581.399,104.112,957.441
40,834.782,579.654,104.127,956.361
41,834.086,578.825,103.912,955.641
42,836.669,578.778,104.079,953.668
43,836.305,580.845,103.910,953.434
44,836.103,581.249,104.151,956.911
45,837.520,582.584,104.114,956.231
46,842.125,585.705,104.270,954.771
47,841.990,586.759,104.001,956.754
48,839.631,581.708,104.158,956.029
49,835.989,579.902,104.092,957.553
50,840.628,583.299,104.092,952.110
51,838.718,584.776,104.049,953.973
52,837.510,581.333,103.888,953.018
53,829.677,579.056,104.116,953.174
54,829.295,578.544,104.158,950.360
55,834.921,580.527,104.065,950.345
56,834.645,579.870,103.924,950.352
57,833.659,576.594,104.050,950.776
58,831.460,577.504,104.159,951.940
59,841.331,582.036,104.062,955.351
60,838.891,576.316,104.090,951.102
61,832.559,570.800,104.047,950.429
62,828.291,570.459,104.088,947.149
63,825.408,568.100,104.122,945.721
64,824.345,566.827,104.156,945.706
65,826.941,569.051,104.271,942.795
66,823.444,567.777,103.914,942.766
67,825.390,564.820,103.963,945.811
68,824.181,567.901,104.149,946.468
69,824.338,564.827,104.076,946.712
70,819.223,559.901,104.112,943.807
71,821.829,561.157,104.135,946.623
72,819.056,565.467,103.981,944.683
73,818.835,561.593,104.013,941.355
74,822.979,561.912,104.123,941.278
75,823.149,564.116,104.099,943.421
76,822.841,565.113,104.229,945.145
77,827.075,568.611,104.135,945.378
78,826.871,569.053,103.994,944.523
79,830.779,569.521,103.952,945.161
80,827.760,569.437,103.938,944.099
81,827.508,568.336,103.958,943.099
82,829.874,571.002,104.076,943.926
83,826.704,568.547,104.080,942.966
84,829.360,569.850,104.163,943.616
85,827.613,570.612,104.043,941.604
86,828.370,570.582,103.997,941.020
87,828.698,571.712,103.984,943.229
88,829.824,572.758,103.872,945.198
89,829.292,570.622,104.001,942.101
90,830.865,568.746,104.054,936.550
91,826.386,570.524,103.979,937.166
92,827.524,570.500,104.222,940.942
93,827.553,570.445,104.064,937.733
94,821.484,567.720,104.093,937.523
95,820.345,565.192,104.019,940.477
96,820.115,565.294,103.984,936.231
97,817.828,564.772,103.926,935.959
98,822.498,564.427,104.103,937.239
99,816.919,559.396,103.981,935.539
100,818.374,558.353,104.021,929.642
101,818.313,557.062,104.187,934.122
102,816.306,557.923,104.124,936.449
103,818.491,560.135,103.901,933.119
104,817.982,557.111,103.948,932.859
105,815.173,555.699,104.010,931.732
106,817.735,557.961,103.982,934.263
107,817.398,558.707,104.073,932.757
108,819.439,563.724,103.947,933.696
109,820.425,563.732,103.902,932.553
110,822.480,561.968,103.971,936.089
111,819.246,561.700,103.876,934.064
112,818.327,560.990,104.002,934.912
113,821.053,563.636,103.940,937.637
114,823.734,567.312,103.846,936.796
115,823.345,565.872,104.092,934.602
116,824.265,565.372,104.064,934.132
117,825.202,564.935,104.125,934.521
118,824.305,564.468,104.097,937.009
119,820.850,563.797,104.224,934.344
120,816.712,561.512,103.922,933.329
121,817.013,559.304,103.884,935.465
122,815.827,559.178,103.853,934.151
123,818.447,558.657,103.755,930.755
124,815.563,559.969,104.037,935.753
125,817.276,562.390,103.864,934.347
126,822.194,567.888,103.923,937.086
127,825.981,569.497,104.004,933.478
