 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1492.089,1048.240,109.484,682.417
2,1471.077,1038.674,109.246,674.719
3,1484.137,1030.040,109.216,675.322
4,1021.292,587.257,108.705,660.574
5,1153.103,724.952,108.936,652.055
6,1223.397,791.088,108.848,649.889
7,1279.849,834.890,108.915,650.956
8,1312.396,854.671,108.917,649.892
9,1328.362,867.338,108.932,644.458
10,1341.218,877.919,108.657,642.851
11,1355.931,887.384,108.812,644.790
12,1368.052,896.253,108.790,643.775
13,1376.124,903.630,108.987,643.891
14,1387.412,909.323,108.567,645.290
15,1402.363,913.347,108.865,644.457
16,1408.907,917.148,108.642,645.491
17,1411.651,920.736,108.987,644.563
18,1408.922,924.032,108.760,645.757
19,1408.446,930.463,108.700,644.344
20,1407.690,926.303,108.864,644.811
21,1408.619,931.360,108.709,645.500
22,1417.112,930.194,108.606,647.117
23,1422.191,934.300,108.928,645.055
24,1418.948,936.134,108.635,643.186
25,1422.637,933.237,108.842,643.915
26,1429.735,937.275,108.810,644.110
27,1429.325,933.771,108.663,638.939
28,1429.827,936.178,108.709,639.529
29,1438.802,937.572,108.616,640.174
30,1431.236,939.771,108.676,642.222
31,1434.062,939.522,108.785,640.997
32,1437.746,940.536,108.876,642.971
33,1425.476,941.582,108.734,643.591
34,1426.506,940.404,108.366,643.537
35,1425.173,942.508,108.593,644.169
36,1424.224,941.229,108.640,645.857
37,1425.026,939.348,108.486,642.402
38,1428.460,943.055,108.523,641.323
39,1432.503,943.333,108.630,642.092
40,1432.116,942.568,108.354,642.649
41,1432.358,942.860,108.561,640.345
42,1428.488,944.840,108.545,640.809
43,1427.311,946.276,108.459,641.478
44,1427.414,942.217,108.333,640.991
45,1418.574,944.290,108.604,638.791
46,1419.142,945.241,108.282,638.475
47,1416.326,945.838,108.462,639.430
48,1417.457,946.149,108.100,640.975
49,1411.906,945.469,108.280,639.271
50,1413.580,944.503,108.531,639.669
51,1410.715,944.197,108.207,637.900
52,1411.278,943.286,108.387,636.564
53,1415.243,945.099,108.058,637.431
54,1409.134,948.661,108.406,639.767
55,1408.029,945.698,108.420,639.450
56,1404.787,946.700,108.443,639.880
57,1410.151,945.296,108.292,638.458
58,1420.036,948.677,108.257,635.875
59,1426.910,942.426,108.517,635.518
60,1429.743,946.727,108.475,636.300
61,1426.016,945.567,108.334,636.088
62,1431.805,943.630,108.495,635.370
63,1426.357,944.379,108.262,636.956
64,1432.003,943.974,108.215,636.853
65,1432.745,944.744,108.571,635.307
66,1430.893,945.533,108.317,634.677
67,1432.229,944.243,108.629,635.118
68,1430.624,946.887,108.349,634.804
69,1430.901,942.832,108.535,633.660
70,1427.774,944.481,108.300,633.690
71,1426.221,945.679,108.162,634.123
72,1429.292,945.352,108.529,633.319
73,1434.173,942.101,108.312,631.359
74,1431.930,946.031,108.425,632.687
75,1434.706,947.135,108.441,631.946
76,1437.856,947.449,108.426,633.970
77,1439.241,946.986,108.355,632.317
78,1431.511,946.765,108.382,631.861
79,1434.560,946.628,108.429,631.827
80,1434.648,945.081,108.418,629.892
81,1424.097,945.158,108.394,632.328
82,1421.636,945.513,108.472,632.620
83,1426.524,946.170,108.418,631.951
84,1434.783,944.528,108.241,632.194
85,1438.680,947.835,108.500,633.325
86,1444.766,948.518,108.338,629.337
87,1445.504,944.278,108.434,631.265
88,1445.592,943.902,108.546,632.614
89,1446.978,945.672,108.153,631.300
90,1443.894,949.806,108.303,630.151
91,1449.812,946.506,108.219,629.845
92,1451.791,948.260,108.489,631.219
93,1456.124,947.006,108.634,630.605
94,1463.859,941.535,108.382,627.739
95,1463.284,944.276,108.406,627.907
96,1461.662,944.834,108.218,628.083
97,1463.739,946.200,108.369,627.383
