 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1404.820,702.451,116.065,308.543
2,1390.482,693.613,115.814,304.447
3,1358.358,677.106,115.248,296.712
4,872.784,512.684,114.813,288.063
5,1038.528,545.038,114.565,285.294
6,1101.447,563.534,114.537,285.357
7,1141.735,574.479,114.658,284.428
8,1142.370,572.213,114.147,279.538
9,1153.206,578.609,113.928,280.679
10,1172.734,587.538,114.059,281.303
11,1188.525,593.115,114.124,282.652
12,1200.309,595.017,114.511,283.745
13,1200.430,595.675,114.141,281.307
14,1212.999,602.508,114.429,283.479
15,1233.025,614.143,114.303,284.645
16,1236.754,616.854,114.460,286.294
17,1244.248,616.324,114.358,285.417
18,1253.702,623.370,114.373,288.309
19,1261.531,627.705,114.465,288.679
20,1264.422,628.764,114.355,288.588
21,1257.173,626.182,114.392,287.244
22,1260.937,624.787,114.512,286.930
23,1247.641,620.094,114.250,284.913
24,1256.135,626.242,114.266,285.932
25,1269.325,631.467,114.312,288.839
26,1275.277,634.968,114.177,289.527
27,1277.082,634.641,114.388,290.103
28,1275.202,632.652,114.452,289.285
29,1276.406,632.841,114.573,289.576
30,1289.429,641.937,114.392,292.357
31,1291.444,642.477,114.630,292.323
32,1296.112,644.318,114.416,292.404
33,1299.428,646.221,114.605,293.038
34,1302.337,646.340,114.586,293.402
35,1306.765,650.840,114.437,294.808
36,1312.114,654.774,114.891,294.932
37,1317.509,655.059,114.578,295.543
38,1327.489,662.895,114.557,298.218
39,1331.363,665.851,114.693,299.412
40,1339.295,671.612,114.690,298.931
41,1340.764,670.229,114.839,301.033
42,1335.159,664.624,114.673,299.912
43,1328.488,662.139,114.902,297.847
44,1327.028,660.112,114.691,297.039
45,1323.503,659.472,114.550,296.787
46,1317.375,659.549,114.697,295.015
47,1318.950,657.879,114.404,296.114
48,1320.860,658.853,114.353,295.256
49,1312.030,650.639,114.415,293.230
50,1308.913,652.343,114.276,292.136
51,1309.597,654.024,114.518,294.304
52,1317.903,656.357,114.648,295.223
53,1313.441,654.373,114.620,292.700
54,1311.964,654.733,114.694,293.305
55,1303.677,651.602,114.809,291.710
56,1295.211,647.144,114.680,292.299
57,1296.912,649.508,114.334,291.720
58,1294.758,647.622,114.459,291.905
59,1295.624,649.940,114.280,292.262
60,1306.468,654.658,114.702,292.829
61,1314.188,660.710,114.582,294.819
62,1320.476,664.841,114.859,296.676
63,1324.189,664.351,114.724,296.688
64,1311.386,659.652,114.450,295.619
65,1296.919,648.795,114.276,291.898
66,1288.840,644.135,114.522,289.817
67,1281.527,641.354,114.397,289.322
68,1279.171,640.828,114.523,288.577
69,1272.630,638.756,114.553,287.473
70,1275.935,639.841,114.561,287.961
71,1283.032,646.005,114.128,290.056
72,1289.154,647.174,114.344,289.599
73,1293.637,652.135,114.508,291.378
74,1291.675,648.662,114.418,291.849
75,1287.807,644.827,114.706,288.876
76,1278.675,641.761,114.325,288.453
77,1268.983,636.457,114.457,288.166
78,1262.124,634.182,114.292,285.903
79,1247.796,627.031,114.288,283.913
80,1250.172,627.582,113.874,284.004
81,1259.663,634.582,114.246,284.747
82,1256.639,632.065,114.288,283.649
83,1252.609,626.606,113.992,283.265
84,1253.913,628.525,114.471,284.132
