 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1430.113,1883.350,111.092,270.312
2,1447.382,1873.761,110.928,271.275
3,1428.964,1858.404,110.550,267.718
4,771.823,1226.335,110.391,264.487
5,971.024,1420.608,110.243,260.636
6,1054.968,1514.334,110.441,258.834
7,1109.811,1590.483,110.394,259.388
8,1143.716,1627.990,110.372,257.112
9,1153.797,1642.521,110.390,256.084
10,1157.870,1649.499,110.068,254.792
11,1165.335,1661.323,110.346,255.311
12,1183.679,1682.335,110.136,256.194
13,1194.864,1699.097,110.291,255.829
14,1204.917,1711.906,110.224,258.182
15,1211.256,1713.607,110.583,257.349
16,1212.879,1730.839,110.165,257.142
17,1233.390,1742.686,110.360,258.987
18,1240.419,1753.712,110.382,259.923
19,1245.227,1757.643,110.378,260.240
20,1240.183,1760.667,110.196,259.699
21,1239.036,1752.302,110.267,259.403
22,1245.412,1756.387,110.399,259.937
23,1247.842,1755.958,110.211,261.735
24,1248.112,1759.104,110.378,260.100
25,1249.996,1760.747,110.202,258.813
26,1253.640,1761.620,110.132,258.908
27,1245.866,1760.529,109.965,259.126
28,1246.315,1755.358,109.830,256.646
29,1248.817,1755.562,110.353,256.458
30,1252.194,1754.536,110.157,257.396
31,1253.951,1755.545,110.474,257.738
32,1255.532,1755.177,110.072,257.042
33,1264.988,1761.726,110.321,260.093
34,1271.672,1766.270,110.164,260.957
35,1276.821,1767.141,110.166,260.278
36,1272.963,1773.782,110.176,260.419
37,1277.066,1777.934,110.097,259.732
38,1280.236,1774.354,110.110,259.427
39,1280.844,1777.701,110.054,261.051
40,1283.375,1776.919,110.082,261.423
41,1285.194,1784.997,110.082,260.895
42,1290.325,1782.874,110.330,262.055
43,1289.625,1778.267,110.108,261.002
44,1293.941,1777.562,110.109,261.624
45,1288.324,1776.299,110.189,260.500
46,1293.378,1773.937,110.084,261.746
47,1284.542,1768.993,109.927,261.235
48,1278.898,1762.106,110.119,259.901
49,1272.553,1757.775,109.905,259.037
50,1272.567,1755.312,109.841,259.648
51,1273.924,1764.361,110.151,260.570
52,1275.923,1762.363,110.199,260.045
53,1279.047,1759.774,109.983,258.867
54,1276.827,1757.009,110.169,259.338
55,1277.794,1758.385,110.099,260.395
56,1283.381,1755.829,110.219,259.544
57,1289.914,1761.253,110.175,260.119
58,1288.564,1755.616,109.817,260.656
59,1290.549,1758.724,110.094,260.559
60,1300.790,1764.046,109.973,260.652
61,1306.697,1768.969,109.789,259.055
62,1305.065,1767.437,110.031,260.767
63,1294.974,1761.596,109.960,259.581
64,1300.459,1765.247,109.937,259.095
65,1305.505,1768.709,109.846,260.841
66,1310.694,1775.464,109.885,261.640
67,1311.812,1776.890,110.069,261.461
68,1312.890,1771.876,109.871,260.777
69,1309.507,1770.638,110.109,261.472
70,1303.065,1765.404,109.905,259.650
71,1292.928,1756.111,110.028,260.251
72,1289.594,1759.562,109.859,260.184
73,1295.846,1764.116,110.042,261.259
74,1294.253,1759.681,110.135,260.308
75,1295.540,1755.934,110.006,259.019
76,1296.728,1752.379,110.120,259.194
77,1292.915,1753.981,110.182,259.019
78,1290.850,1760.037,109.907,258.788
79,1297.437,1751.425,109.820,259.519
80,1292.418,1749.139,109.962,259.482
81,1298.803,1751.641,110.093,258.871
82,1300.511,1751.159,110.141,258.625
83,1299.860,1754.412,110.122,260.242
84,1299.460,1756.442,109.785,259.630
85,1302.400,1751.947,109.801,259.994
86,1303.565,1754.038,109.902,260.575
87,1305.148,1748.807,109.820,259.086
88,1296.642,1741.732,109.866,259.384
89,1296.445,1745.986,110.090,258.497
90,1296.508,1742.743,109.895,258.702
91,1297.633,1741.226,110.013,257.716
92,1291.022,1737.095,109.941,256.606
93,1294.963,1743.705,109.842,257.656
94,1299.723,1748.529,110.006,257.926
95,1297.761,1748.294,109.776,257.174
96,1299.226,1746.562,109.805,258.513
97,1296.441,1746.888,109.811,257.013
98,1292.820,1743.070,109.998,257.913
