 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,392.387,391.477,101.549,685.919
2,384.618,385.078,101.483,671.066
3,382.653,381.787,101.351,664.063
4,245.702,277.976,101.508,635.988
5,295.494,301.774,101.485,634.080
6,316.936,312.469,101.483,635.005
7,329.686,318.595,101.565,637.703
8,337.905,323.062,101.559,641.302
9,339.993,325.511,101.490,637.651
10,344.622,325.104,101.432,637.033
11,345.565,326.473,101.588,636.453
12,346.393,327.516,101.526,632.457
13,348.956,329.179,101.331,631.856
14,352.231,331.688,101.540,631.129
15,352.594,332.034,101.619,633.383
16,352.452,332.193,101.280,633.201
17,354.999,333.261,101.492,631.489
18,353.636,333.693,101.387,630.512
19,354.935,335.503,101.547,629.105
20,356.542,335.183,101.377,631.285
21,356.398,337.494,101.466,635.180
22,357.138,339.274,101.478,638.242
23,356.452,342.727,101.452,637.179
24,358.350,342.138,101.479,641.717
25,359.698,342.428,101.359,638.418
26,357.370,340.351,101.503,637.024
27,355.562,338.709,101.559,633.363
28,354.382,338.447,101.402,627.959
29,352.467,338.277,101.322,624.433
30,352.257,335.207,101.576,619.067
31,353.309,335.374,101.428,619.601
32,352.580,336.747,101.430,619.148
33,351.110,334.965,101.370,616.713
34,351.457,335.449,101.471,612.547
35,351.408,337.137,101.661,612.540
36,350.897,334.831,101.533,607.931
37,350.451,334.037,101.388,607.653
38,351.534,333.695,101.410,606.041
39,349.064,335.599,101.365,606.278
40,350.215,333.712,101.380,605.156
41,349.217,335.017,101.466,609.138
42,348.381,336.210,101.408,609.694
43,348.513,337.248,101.466,609.063
44,349.588,336.333,101.409,608.181
45,348.531,335.627,101.292,603.829
46,349.266,334.744,101.597,604.693
47,347.824,335.017,101.469,603.116
48,347.677,333.821,101.429,598.582
49,347.119,333.670,101.455,599.786
50,348.303,334.144,101.512,600.792
51,347.956,332.977,101.557,599.482
52,349.826,333.841,101.476,602.312
53,349.789,334.389,101.477,601.091
54,348.179,334.345,101.477,600.314
55,347.870,334.749,101.437,602.124
56,347.392,334.849,101.591,601.405
57,348.982,335.121,101.694,597.096
58,349.296,334.593,101.492,598.489
59,347.790,333.397,101.523,597.289
60,347.018,333.594,101.431,599.848
61,346.962,333.982,101.422,599.753
62,348.766,335.554,101.391,601.179
63,349.123,336.088,101.468,602.189
64,348.982,335.096,101.626,600.293
65,347.266,335.954,101.447,599.549
66,346.813,334.614,101.368,597.654
67,346.144,336.058,101.484,596.418
68,347.974,333.947,101.303,594.113
69,347.072,333.866,101.421,596.106
70,346.794,333.569,101.431,594.021
71,346.717,334.475,101.406,599.820
72,347.389,336.635,101.397,597.238
73,347.095,335.843,101.494,599.599
74,348.208,337.641,101.490,600.121
75,349.901,339.454,101.477,601.921
76,348.329,338.482,101.394,596.528
77,345.458,337.288,101.383,595.739
78,347.187,337.588,101.362,596.677
79,347.797,336.561,101.500,595.876
80,348.082,336.633,101.513,597.162
81,347.862,338.848,101.507,600.648
82,349.454,340.079,101.467,598.779
83,347.778,335.757,101.463,598.051
84,348.926,336.026,101.602,595.834
85,347.055,335.184,101.251,597.250
86,346.559,336.476,101.577,594.371
87,349.263,336.693,101.382,597.370
88,348.732,338.092,101.327,593.948
89,350.794,338.279,101.361,596.945
90,350.419,338.614,101.479,597.847
91,348.814,339.264,101.453,594.208
92,347.743,336.573,101.544,596.133
93,347.521,335.935,101.464,594.428
94,347.429,337.051,101.278,591.185
95,349.426,339.486,101.393,594.358
96,348.354,337.190,101.357,595.094
97,347.237,338.803,101.468,594.158
98,347.809,334.341,101.450,591.080
99,345.312,334.923,101.401,589.692
100,343.626,335.996,101.402,586.652
101,346.003,334.628,101.433,588.335
102,345.657,336.130,101.587,591.093
103,344.716,336.015,101.327,589.834
104,347.167,336.423,101.409,591.257
105,347.158,337.135,101.415,593.188
106,348.042,337.795,101.321,594.885
107,347.908,335.231,101.257,590.182
108,344.811,335.140,101.341,587.728
109,344.964,336.568,101.471,586.453
110,345.689,335.980,101.464,587.947
111,345.741,336.170,101.224,588.228
112,347.122,336.701,101.374,589.057
113,346.807,337.594,101.373,589.673
114,344.371,335.366,101.221,587.994
115,345.250,336.297,101.320,586.260
116,345.221,335.738,101.385,587.927
117,347.629,336.867,101.341,590.710
118,346.321,336.994,101.328,590.060
119,347.118,336.590,101.258,589.041
120,345.303,338.361,101.427,589.038
121,345.833,336.045,101.265,586.217
122,344.732,334.697,101.499,584.994
123,344.374,335.881,101.364,583.404
124,344.548,335.497,101.453,584.139
125,342.471,333.802,101.453,583.948
126,344.278,335.178,101.433,583.045
127,342.112,335.248,101.231,582.855
128,341.166,336.610,101.358,584.097
129,339.997,333.793,101.397,580.632
130,340.379,334.147,101.330,578.606
131,341.926,333.915,101.219,581.538
132,342.404,335.726,101.279,583.048
133,342.414,335.891,101.307,583.334
134,343.405,336.402,101.422,582.295
135,344.058,336.446,101.271,584.497
136,343.432,335.147,101.441,581.473
137,342.107,336.113,101.364,578.932
138,341.665,336.433,101.335,580.429
139,342.271,334.651,101.354,579.906
140,342.978,336.380,101.331,583.474
141,345.259,337.133,101.301,584.570
142,343.390,336.468,101.268,581.294
143,341.572,336.012,101.371,581.853
144,341.566,333.799,101.465,577.915
145,342.263,335.853,101.337,579.723
146,342.036,337.483,101.404,579.943
147,340.182,335.819,101.223,578.943
148,341.667,335.690,101.332,578.178
149,344.172,336.304,101.364,579.087
150,343.583,337.514,101.627,581.414
151,344.680,339.509,101.472,582.918
152,348.035,340.147,101.423,586.047
153,348.056,338.797,101.421,585.089
154,348.265,339.631,101.383,587.015
155,349.255,340.690,101.455,591.814
156,348.321,340.180,101.370,593.284
157,349.163,343.289,101.429,594.287
158,350.824,343.297,101.492,596.149
159,349.564,341.752,101.559,597.664
160,349.945,345.906,101.350,601.110
161,352.707,345.785,101.234,596.735
162,350.027,344.320,101.371,599.088
163,348.973,343.845,101.390,594.367
164,348.044,341.574,101.387,588.596
165,346.219,341.013,101.291,591.997
166,345.971,339.387,101.221,592.875
167,345.751,338.587,101.435,586.870
168,345.401,340.333,101.211,581.800
169,343.287,335.371,101.292,578.824
170,342.912,335.613,101.459,577.218
171,341.509,338.690,101.176,578.177
172,341.258,337.345,101.438,580.228
173,341.277,337.817,101.293,577.809
174,342.106,336.762,101.248,582.546
175,340.514,335.701,101.414,578.631
176,343.475,338.912,101.319,582.099
177,341.705,337.020,101.388,581.910
178,343.210,337.901,101.296,584.679
179,344.084,339.262,101.468,584.867
180,343.236,339.075,101.369,583.021
181,345.096,339.785,101.359,579.829
182,342.379,336.683,101.304,580.979
183,342.669,339.689,101.247,580.873
184,344.561,339.222,101.190,586.625
185,343.599,340.267,101.365,584.897
186,343.618,339.602,101.265,583.901
187,342.026,338.625,101.382,580.557
188,341.321,337.354,101.386,579.287
189,339.758,337.389,101.493,576.024
190,339.640,335.740,101.229,573.296
191,338.983,334.326,101.399,573.347
192,341.256,337.783,101.276,574.150
193,341.781,336.963,101.288,574.897
194,338.687,335.131,101.233,572.117
195,338.000,331.819,101.385,570.684
196,337.581,335.549,101.256,572.692
197,338.184,334.971,101.393,572.465
198,338.140,334.257,101.183,569.293
199,335.129,333.354,101.307,567.831
200,336.918,331.788,101.390,564.235
201,337.387,332.901,101.429,567.382
202,336.397,333.624,101.362,567.651
203,336.981,333.529,101.200,570.424
204,338.305,332.716,101.232,570.417
205,338.961,333.703,101.333,570.531
206,339.965,333.877,101.242,572.991
207,340.047,334.140,101.304,574.081
