 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,785.519,955.148,101.012,943.314
2,769.767,934.976,101.124,931.426
3,769.808,934.813,101.072,923.459
4,362.767,650.470,101.000,889.952
5,466.339,728.080,100.888,884.798
6,518.421,766.772,100.778,885.636
7,550.070,796.767,101.151,890.761
8,572.595,813.860,100.911,890.829
9,585.882,822.276,100.707,886.367
10,595.163,833.397,100.820,889.342
11,602.668,836.500,101.000,886.654
12,610.261,846.014,100.792,884.808
13,619.680,849.244,101.049,883.436
14,627.264,851.388,100.869,885.340
15,629.677,857.076,100.807,884.865
16,633.189,863.521,101.019,888.622
17,638.728,861.471,100.864,888.314
18,643.419,865.664,101.062,888.256
19,645.261,863.764,100.952,889.819
20,649.322,866.256,100.962,886.610
21,653.446,869.931,100.880,888.347
22,658.182,869.163,101.085,887.845
23,659.828,868.479,100.887,886.623
24,663.397,865.262,100.981,885.742
25,666.379,869.251,101.023,888.867
26,671.887,868.762,100.877,888.840
27,672.803,867.304,100.880,887.204
28,673.808,867.124,101.028,886.742
29,674.495,867.679,100.828,888.638
30,676.033,871.336,100.932,889.334
31,675.730,873.324,100.896,887.317
32,675.379,871.043,100.924,886.931
33,677.794,873.135,100.934,885.303
34,677.164,875.534,100.959,886.873
35,677.517,871.690,100.948,882.081
36,678.472,871.005,100.916,885.148
37,679.606,874.425,100.827,883.982
38,678.932,872.279,100.969,882.294
39,679.979,871.785,100.863,881.586
40,680.948,870.024,100.733,876.258
41,682.779,870.012,100.865,877.774
42,682.129,865.825,100.970,876.834
43,682.833,866.486,100.988,875.707
44,684.477,863.700,100.906,875.878
45,682.088,866.926,100.929,873.965
46,685.326,866.182,101.026,874.830
47,684.666,865.619,100.803,874.419
48,685.538,861.824,100.968,876.075
49,687.137,865.829,100.745,876.350
50,688.762,865.701,100.841,875.495
51,686.140,862.188,100.935,874.814
52,688.997,864.673,100.825,875.347
53,690.938,865.080,100.946,875.651
54,688.963,865.158,100.755,873.643
55,689.498,866.738,100.893,874.058
56,690.126,865.436,101.025,875.661
57,691.464,866.919,100.915,875.767
58,692.583,872.118,100.833,875.668
59,687.995,871.591,100.860,876.948
60,689.594,872.012,100.958,873.201
61,690.229,870.509,100.872,871.821
62,693.292,871.513,100.780,872.094
63,690.583,873.374,100.847,871.641
64,691.108,872.611,100.741,870.449
65,687.803,871.399,100.860,871.724
66,689.029,872.202,100.747,870.077
67,687.672,872.794,100.747,872.078
68,689.083,876.015,100.829,871.541
69,688.640,874.744,100.937,872.276
70,692.234,875.084,100.961,867.923
71,691.952,878.263,100.900,874.759
72,691.815,877.006,100.969,872.122
73,693.728,878.246,100.770,873.608
74,693.111,876.158,100.787,872.015
75,695.761,874.663,100.959,872.548
76,694.159,875.083,100.985,872.907
77,696.477,874.565,100.960,872.686
78,699.389,873.690,100.845,873.276
79,696.357,872.820,100.871,874.487
80,696.602,874.098,100.875,877.833
81,697.399,878.533,101.004,875.944
82,697.277,876.747,100.840,873.532
83,699.394,874.493,100.782,874.888
84,696.091,877.383,100.928,873.111
85,702.194,882.313,100.876,877.427
86,698.997,876.872,100.927,877.448
87,700.460,873.217,100.818,873.479
88,700.169,874.981,100.836,872.397
89,700.323,877.308,100.881,872.282
90,701.466,874.352,100.742,872.743
91,700.619,874.868,100.975,866.658
92,700.399,873.347,100.786,872.511
93,700.730,877.547,100.898,872.875
94,697.805,878.565,100.831,870.308
95,696.112,876.058,100.811,870.361
96,698.546,873.705,100.917,872.246
97,698.512,873.423,101.029,870.223
98,695.886,871.652,100.895,868.982
99,695.688,873.777,100.885,871.053
100,699.312,874.476,101.046,871.790
101,696.931,874.582,101.014,870.797
102,695.723,874.489,100.813,873.653
103,697.619,876.597,100.858,871.591
104,698.018,874.399,100.849,871.098
105,699.314,873.234,101.008,870.246
106,697.553,875.512,100.794,871.316
107,699.328,874.747,100.944,874.452
108,699.417,873.539,100.965,871.071
109,700.694,875.418,100.869,869.996
110,700.892,872.114,100.924,867.705
111,702.566,871.837,100.893,869.994
112,704.697,867.200,100.906,873.031
113,703.637,866.080,100.629,869.797
114,704.221,865.850,100.789,870.311
115,704.573,865.719,100.865,869.277
116,701.722,864.918,100.881,866.513
117,701.843,865.394,100.839,866.504
118,702.592,862.493,100.795,864.339
119,702.490,861.415,100.931,863.653
120,704.542,866.500,100.826,865.856
121,702.688,864.141,100.972,867.441
122,704.382,863.664,100.949,865.582
123,704.634,865.451,100.782,868.781
124,705.829,864.546,100.739,869.864
125,705.619,865.410,100.806,868.534
126,706.382,859.025,100.950,870.527
127,707.535,861.507,100.722,871.274
128,709.705,862.094,100.794,866.404
129,712.825,859.405,100.900,865.407
130,712.386,858.100,100.846,865.937
131,710.938,857.570,100.848,869.518
132,710.115,856.902,101.006,870.320
133,711.594,855.846,100.849,870.392
134,713.571,855.120,101.053,867.977
135,711.633,852.460,100.927,869.887
136,712.708,855.684,100.783,868.924
137,714.464,854.474,100.945,872.882
138,710.604,854.943,100.980,870.491
139,714.203,851.307,101.003,865.569
140,713.181,851.803,100.850,867.061
141,716.812,849.396,100.810,863.805
142,712.958,849.788,100.846,864.160
143,712.804,849.748,100.888,865.110
144,711.183,850.888,100.781,864.482
145,712.951,849.976,101.032,866.954
146,710.199,847.743,100.962,865.297
147,712.220,849.042,100.775,863.935
148,712.896,849.018,100.773,862.230
149,712.021,850.823,100.925,864.116
150,711.194,847.920,100.848,864.158
