 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,798.661,702.677,102.705,922.370
2,787.961,693.958,102.641,911.935
3,780.420,695.293,102.649,912.194
4,474.428,491.232,102.764,883.985
5,575.068,549.549,102.701,883.218
6,617.033,577.535,102.654,876.752
7,643.048,598.276,102.623,885.154
8,656.091,607.308,102.651,884.000
9,664.901,615.684,102.637,881.312
10,672.752,621.753,102.550,880.255
11,674.380,626.886,102.599,880.570
12,682.091,630.570,102.421,880.964
13,685.699,636.112,102.604,879.709
14,684.080,637.470,102.579,881.021
15,691.775,637.883,102.441,883.909
16,694.451,640.149,102.397,883.177
17,695.115,641.294,102.582,883.836
18,699.469,645.344,102.437,884.432
19,700.194,645.077,102.500,883.713
20,703.305,643.702,102.465,883.630
21,708.400,647.455,102.581,883.518
22,709.335,648.087,102.432,883.442
23,709.911,648.721,102.470,882.879
24,712.827,648.559,102.352,882.336
25,711.433,648.285,102.667,881.685
26,717.538,647.764,102.495,881.500
27,716.237,647.981,102.479,883.100
28,716.806,647.683,102.557,879.082
29,718.194,647.291,102.618,880.796
30,716.518,646.988,102.506,879.559
31,716.194,646.616,102.459,878.806
32,716.675,648.148,102.601,877.365
33,717.416,646.147,102.647,878.564
34,718.440,646.214,102.513,876.573
35,717.575,646.548,102.502,877.268
36,719.699,646.667,102.488,876.211
37,720.836,645.310,102.540,877.174
38,720.257,646.426,102.574,875.805
39,718.461,644.786,102.563,875.014
40,721.092,646.712,102.482,874.191
41,720.942,649.027,102.559,875.242
42,720.871,646.501,102.276,875.485
43,722.982,645.431,102.500,875.937
44,718.971,645.516,102.418,876.721
45,720.089,646.799,102.598,873.718
46,722.645,649.986,102.567,880.481
47,725.197,647.599,102.436,881.216
48,722.392,646.063,102.426,875.465
49,720.904,644.925,102.455,872.821
50,720.761,647.031,102.445,872.753
51,724.688,644.279,102.589,874.142
52,724.456,642.911,102.493,874.512
53,720.251,642.824,102.436,876.984
54,721.907,647.720,102.377,876.274
55,719.211,645.163,102.409,869.515
56,719.500,646.342,102.446,871.291
57,718.180,646.415,102.540,875.141
58,720.514,646.584,102.618,873.148
59,719.409,643.536,102.433,871.419
60,719.669,643.429,102.427,873.818
61,719.442,644.297,102.495,873.888
62,721.486,640.486,102.547,871.074
63,719.244,642.740,102.494,867.791
64,715.928,643.793,102.418,868.310
65,719.477,641.394,102.560,867.271
66,716.982,642.335,102.472,865.717
67,717.756,643.453,102.605,868.941
68,716.565,640.667,102.507,869.186
69,716.804,641.285,102.663,867.853
70,714.358,641.906,102.599,869.006
71,715.134,641.021,102.497,867.935
72,718.318,642.258,102.524,868.117
73,716.483,642.328,102.527,869.185
74,717.079,641.230,102.559,865.543
75,718.674,641.583,102.585,865.043
76,720.273,644.784,102.668,861.382
77,716.382,640.781,102.630,866.939
78,717.872,642.668,102.771,865.284
79,718.601,642.638,102.591,864.573
80,716.368,641.062,102.552,865.287
81,717.916,642.885,102.518,865.175
82,717.213,641.511,102.457,862.930
83,717.330,642.249,102.428,866.430
84,715.353,637.646,102.398,863.806
85,716.642,641.620,102.441,866.314
86,715.319,641.643,102.530,864.275
87,716.275,641.209,102.420,864.812
88,715.096,642.143,102.578,865.207
89,713.204,640.461,102.547,865.426
90,712.457,641.074,102.531,864.720
91,713.493,641.784,102.683,868.130
92,711.363,641.673,102.385,865.381
93,713.644,640.255,102.496,866.575
94,710.117,642.841,102.359,867.891
95,709.412,643.243,102.587,870.080
96,709.520,642.078,102.492,869.106
97,710.159,643.681,102.529,864.162
98,710.026,645.085,102.380,866.982
99,711.660,644.480,102.374,865.112
100,712.139,640.356,102.544,867.891
101,711.917,643.387,102.342,869.229
102,712.140,642.515,102.395,865.996
103,715.721,643.527,102.437,865.214
104,710.185,638.974,102.466,866.054
105,710.925,642.344,102.530,870.056
106,711.072,641.833,102.465,867.389
107,713.050,641.722,102.524,866.083
108,714.225,640.880,102.614,866.956
109,714.814,641.640,102.600,867.652
110,715.316,640.554,102.608,865.835
111,715.909,638.959,102.488,863.410
112,717.833,640.163,102.573,862.384
113,715.653,640.963,102.529,863.080
114,717.438,637.958,102.548,866.179
115,713.834,640.309,102.429,861.676
116,715.645,638.749,102.547,861.165
117,716.339,636.912,102.529,861.161
118,713.623,638.436,102.260,862.831
119,713.538,636.314,102.357,862.160
120,711.517,640.369,102.421,864.212
121,713.254,638.075,102.420,864.761
122,713.470,637.838,102.328,864.102
123,712.735,637.391,102.439,864.986
124,712.224,638.786,102.534,865.707
125,710.570,642.676,102.509,865.896
126,710.398,637.824,102.400,863.000
127,709.848,638.771,102.440,863.469
128,710.369,639.715,102.488,863.713
129,710.723,638.465,102.560,865.382
130,708.180,638.861,102.423,862.472
131,707.607,639.073,102.488,864.053
132,708.042,639.749,102.501,866.107
133,706.952,640.563,102.537,863.904
134,706.045,640.572,102.397,866.218
135,706.581,637.516,102.453,864.517
136,701.192,639.396,102.436,866.347
137,704.617,640.175,102.383,868.684
138,704.263,639.130,102.540,868.610
139,705.975,637.615,102.453,865.998
140,702.873,635.527,102.491,865.424
141,705.815,637.188,102.424,863.838
142,704.628,637.862,102.375,865.262
143,704.402,640.528,102.447,863.586
144,704.042,638.589,102.495,861.999
145,702.143,641.251,102.426,865.128
146,702.947,640.060,102.525,865.845
147,703.211,639.271,102.431,865.621
148,704.124,638.370,102.547,864.135
149,703.257,639.200,102.453,866.118
150,704.313,641.923,102.233,867.012
151,701.678,639.278,102.606,868.839
152,702.609,641.189,102.449,865.940
153,704.341,639.677,102.539,865.807
154,702.691,640.092,102.517,863.106
155,699.895,643.014,102.280,867.135
156,703.433,640.680,102.457,864.403
157,704.156,638.719,102.454,865.319
158,701.930,639.466,102.400,860.485
159,701.984,640.318,102.520,861.477
160,703.913,639.585,102.411,861.527
161,704.047,641.456,102.369,862.934
162,704.671,640.569,102.412,861.536
163,703.724,640.128,102.459,861.391
164,704.299,641.520,102.455,859.316
165,702.857,639.595,102.505,861.831
166,703.979,640.964,102.389,859.388
167,703.476,641.271,102.458,860.482
168,701.901,639.983,102.236,858.059
169,701.060,638.456,102.601,860.633
170,702.204,638.462,102.400,857.497
171,700.394,637.311,102.394,858.681
172,704.495,638.613,102.492,857.964
173,703.446,640.798,102.345,859.736
174,702.058,639.477,102.465,858.976
175,701.251,638.279,102.343,859.209
176,698.249,638.159,102.549,861.642
177,696.424,639.592,102.407,858.846
178,693.829,639.363,102.400,860.595
179,694.145,637.775,102.421,859.138
180,695.831,639.419,102.433,855.409
181,697.864,638.584,102.549,858.773
182,699.583,636.282,102.448,859.074
183,695.707,637.637,102.576,859.921
184,698.394,637.316,102.492,859.555
185,695.155,637.214,102.362,861.113
186,694.359,635.816,102.555,859.281
187,695.570,635.415,102.451,861.129
188,697.429,633.979,102.590,857.063
189,699.585,634.853,102.305,860.292
190,698.423,635.038,102.458,855.804
191,697.975,633.635,102.393,858.022
192,698.116,632.096,102.433,858.731
193,699.375,631.376,102.427,858.239
194,703.554,631.048,102.511,857.885
195,699.706,628.065,102.383,855.798
196,699.764,625.778,102.300,854.982
197,699.910,626.945,102.447,857.774
198,697.775,627.074,102.369,855.371
199,700.005,628.009,102.374,857.683
200,699.431,628.660,102.384,856.120
201,699.353,626.352,102.479,856.818
202,698.099,625.506,102.476,854.477
203,701.105,624.939,102.335,853.986
204,700.170,627.700,102.424,853.786
205,702.127,624.294,102.300,850.878
206,702.614,624.387,102.459,849.852
207,703.209,623.468,102.532,851.148
