 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1665.438,1218.120,109.088,926.415
2,1640.210,1195.299,109.040,912.792
3,1634.941,1199.922,109.066,911.401
4,1047.239,661.740,108.697,884.971
5,1217.478,842.665,108.596,875.733
6,1299.803,930.702,108.621,871.607
7,1360.417,991.680,108.725,877.367
8,1392.901,1028.603,108.749,879.366
9,1411.568,1046.852,108.730,875.319
10,1432.677,1058.425,108.853,870.496
11,1442.412,1071.883,108.709,870.741
12,1456.454,1087.017,108.792,870.302
13,1469.848,1095.095,109.022,872.073
14,1470.955,1100.012,108.746,869.384
15,1480.026,1108.454,108.974,871.324
16,1486.536,1114.910,108.926,869.866
17,1489.051,1115.694,108.839,872.657
18,1498.363,1117.458,108.531,873.380
19,1498.301,1123.513,108.860,872.537
20,1498.295,1125.096,108.948,873.776
21,1496.839,1125.273,108.604,875.409
22,1504.147,1132.840,108.648,874.494
23,1504.417,1138.601,108.686,875.692
24,1507.464,1141.287,108.666,876.705
25,1504.807,1146.423,108.872,874.067
26,1511.618,1145.674,108.594,876.060
27,1513.613,1145.781,108.724,876.414
28,1512.265,1148.266,108.412,878.017
29,1513.923,1146.838,108.792,875.102
30,1511.696,1142.739,108.638,875.286
31,1510.860,1142.701,108.724,875.433
32,1512.294,1146.093,108.539,874.301
33,1517.065,1143.110,108.536,872.586
34,1512.893,1143.872,108.600,870.700
35,1509.789,1142.278,108.621,871.924
36,1509.660,1140.957,108.414,874.089
37,1507.923,1146.306,108.712,874.159
38,1511.476,1146.487,108.613,872.780
39,1511.601,1147.948,108.398,870.602
40,1510.066,1152.021,108.325,868.670
41,1508.837,1149.639,108.666,869.680
42,1510.603,1145.196,108.729,866.205
43,1507.700,1148.951,108.643,865.201
44,1510.499,1156.806,108.794,865.412
45,1513.840,1154.392,108.596,861.576
46,1510.745,1153.714,108.670,865.438
47,1517.676,1148.169,108.512,862.949
48,1514.638,1147.994,108.498,867.557
49,1512.945,1147.917,108.875,865.409
50,1516.417,1147.874,108.407,864.116
51,1510.630,1146.507,108.673,862.034
52,1512.875,1144.964,108.827,864.344
53,1514.350,1149.984,108.655,861.838
54,1513.428,1141.954,108.698,864.872
55,1509.837,1143.638,108.535,863.910
56,1513.097,1145.119,108.634,863.148
57,1508.788,1144.349,108.459,863.476
58,1506.409,1146.859,108.685,863.386
59,1521.502,1146.821,108.537,862.811
60,1525.921,1147.093,108.712,868.571
61,1520.042,1146.092,108.623,866.772
62,1514.363,1147.617,108.525,862.700
63,1513.122,1146.301,108.534,860.677
64,1511.538,1148.089,108.634,863.989
65,1510.444,1145.666,108.271,861.421
66,1507.798,1138.894,108.471,864.934
67,1509.229,1136.750,108.596,859.605
68,1509.849,1145.623,108.521,856.940
69,1510.473,1145.113,108.615,857.265
70,1512.232,1143.851,108.551,860.750
71,1511.631,1140.558,108.607,859.505
72,1508.225,1142.925,108.459,858.140
73,1510.885,1143.243,108.537,857.182
74,1510.412,1141.950,108.371,860.342
75,1511.301,1135.094,108.484,862.231
76,1512.040,1129.616,108.507,862.545
