 ,Time(s)
1,0.028
2,1.027
3,2.029
4,2.321
5,2.468
6,2.615
7,2.762
8,2.909
9,3.056
10,3.203
11,3.351
12,3.498
13,3.645
14,3.792
15,3.939
16,4.086
17,4.233
18,4.380
19,4.527
20,4.674
21,4.821
22,4.968
23,5.115
24,5.262
25,5.410
26,5.556
27,5.703
28,5.851
29,5.998
30,6.145
31,6.292
32,6.439
33,6.586
34,6.733
35,6.880
36,7.028
37,7.175
38,7.322
39,7.469
40,7.616
41,7.763
42,7.910
43,8.057
44,8.204
45,8.351
46,8.498
47,8.645
48,8.792
49,8.939
50,9.087
51,9.234
52,9.380
53,9.528
54,9.675
55,9.822
56,9.969
57,10.116
58,10.263
59,10.411
60,10.558
61,10.705
62,10.852
63,11.000
64,11.147
65,11.294
66,11.441
67,11.588
68,11.735
69,11.882
70,12.029
71,12.176
72,12.323
73,12.470
74,12.617
75,12.765
76,12.912
77,13.059
78,13.206
79,13.353
80,13.500
81,13.647
82,13.795
83,13.942
84,14.089
85,14.236
86,14.383
87,14.530
88,14.677
89,14.824
90,14.971
91,15.118
92,15.265
93,15.412
94,15.559
95,15.706
96,15.853
97,16.000
98,16.147
99,16.294
100,16.441
101,16.588
102,16.735
103,16.882
104,17.030
105,17.177
106,17.324
107,17.471
108,17.618
109,17.765
110,17.912
111,18.059
112,18.207
113,18.356
114,18.503
115,18.650
116,18.797
117,18.944
118,19.091
119,19.238
120,19.385
121,19.533
122,19.680
123,19.827
124,19.974
125,20.120
126,20.268
127,20.415
128,20.562
129,20.709
130,20.856
131,21.003
132,21.151
133,21.298
134,21.445
135,21.592
136,21.739
137,21.886
138,22.033
139,22.181
140,22.328
141,22.475
142,22.622
143,22.769
144,22.916
145,23.064
146,23.211
147,23.358
148,23.505
149,23.652
150,23.800
151,23.947
152,24.094
153,24.241
154,24.388
155,24.536
156,24.683
157,24.830
158,24.977
159,25.124
160,25.271
161,25.419
162,25.566
163,25.713
164,25.860
165,26.007
166,26.155
167,26.302
168,26.449
169,26.596
170,26.743
171,26.890
172,27.037
173,27.185
174,27.332
175,27.479
176,27.626
177,27.773
178,27.920
179,28.067
180,28.214
181,28.361
182,28.508
183,28.655
184,28.802
185,28.949
186,29.097
187,29.244
188,29.391
189,29.538
190,29.685
191,29.832
192,29.980
193,30.127
194,30.309
195,30.456
196,30.604
197,30.751
198,30.898
199,31.045
200,31.192
201,31.339
202,31.486
203,31.634
204,31.781
205,31.928
206,32.075
207,32.222
