 ,Time(s)
1,0.031
2,1.031
3,2.031
4,2.323
5,2.470
6,2.617
7,2.765
8,2.912
9,3.059
10,3.206
11,3.354
12,3.501
13,3.648
14,3.795
15,3.942
16,4.089
17,4.236
18,4.383
19,4.531
20,4.677
21,4.824
22,4.971
23,5.118
24,5.266
25,5.413
26,5.560
27,5.707
28,5.854
29,6.001
30,6.148
31,6.295
32,6.443
33,6.590
34,6.737
35,6.884
36,7.031
37,7.178
38,7.325
39,7.473
40,7.621
41,7.767
42,7.915
43,8.062
44,8.209
45,8.356
46,8.503
47,8.651
48,8.798
49,8.945
50,9.092
51,9.239
52,9.387
53,9.534
54,9.681
55,9.828
56,9.975
57,10.123
58,10.269
59,10.417
60,10.564
61,10.711
62,10.858
63,11.006
64,11.153
65,11.299
66,11.446
67,11.594
68,11.741
69,11.888
70,12.035
71,12.182
72,12.330
73,12.477
74,12.624
75,12.771
76,12.918
77,13.065
78,13.212
79,13.359
80,13.506
81,13.653
82,13.800
83,13.948
84,14.095
85,14.242
86,14.389
87,14.536
88,14.683
89,14.830
90,14.977
91,15.124
92,15.271
93,15.419
94,15.565
95,15.713
96,15.859
97,16.007
98,16.154
99,16.301
100,16.448
101,16.595
102,16.742
103,16.889
104,17.036
105,17.183
106,17.330
107,17.478
108,17.624
109,17.772
110,17.919
111,18.066
112,18.213
113,18.361
114,18.507
115,18.655
116,18.802
117,18.949
118,19.096
119,19.243
120,19.390
121,19.537
122,19.684
123,19.832
124,19.978
125,20.126
126,20.273
127,20.420
128,20.567
129,20.715
130,20.862
131,21.009
132,21.156
133,21.303
134,21.450
135,21.598
136,21.745
137,21.892
138,22.039
139,22.186
140,22.333
141,22.480
142,22.628
143,22.775
144,22.922
145,23.069
146,23.216
147,23.363
148,23.510
149,23.657
150,23.804
151,23.951
152,24.098
153,24.245
154,24.392
155,24.539
156,24.686
157,24.834
158,24.981
159,25.128
160,25.275
161,25.422
162,25.569
163,25.716
164,25.863
165,26.011
166,26.158
167,26.305
168,26.452
169,26.599
170,26.745
171,26.893
172,27.040
173,27.187
174,27.334
175,27.481
176,27.628
177,27.775
178,27.922
179,28.069
180,28.216
181,28.363
182,28.510
183,28.658
184,28.805
185,28.952
186,29.099
187,29.246
188,29.394
189,29.541
190,29.688
191,29.835
192,29.982
193,30.129
194,30.276
195,30.424
196,30.571
197,30.718
198,30.865
199,31.012
200,31.160
201,31.343
202,31.490
203,31.637
204,31.784
205,31.932
206,32.079
207,32.226
