 ,Time(s)
1,0.030
2,1.031
3,2.031
4,2.323
5,2.470
6,2.617
7,2.765
8,2.912
9,3.059
10,3.206
11,3.353
12,3.500
13,3.647
14,3.794
15,3.942
16,4.124
17,4.271
18,4.418
19,4.565
20,4.712
21,4.859
22,5.006
23,5.154
24,5.300
25,5.447
26,5.594
27,5.741
28,5.889
29,6.036
30,6.183
31,6.329
32,6.477
33,6.624
34,6.771
35,6.918
36,7.065
37,7.212
38,7.359
39,7.506
40,7.653
41,7.800
42,7.947
43,8.094
44,8.242
45,8.389
46,8.536
47,8.683
48,8.830
49,8.977
50,9.124
51,9.271
52,9.418
53,9.565
54,9.712
55,9.859
56,10.006
57,10.153
58,10.300
59,10.447
60,10.594
61,10.741
62,10.888
63,11.035
64,11.182
65,11.328
66,11.476
67,11.623
68,11.770
69,11.917
70,12.064
71,12.211
72,12.358
73,12.504
74,12.651
75,12.798
76,12.945
77,13.093
78,13.240
79,13.387
80,13.534
81,13.681
82,13.828
83,13.975
84,14.122
85,14.269
86,14.416
87,14.563
88,14.710
89,14.857
90,15.004
91,15.151
92,15.298
93,15.445
94,15.592
95,15.739
96,15.886
97,16.033
98,16.180
99,16.328
100,16.475
101,16.622
102,16.769
103,16.916
104,17.063
105,17.211
106,17.357
107,17.504
108,17.652
109,17.799
110,17.946
111,18.093
112,18.240
113,18.387
114,18.534
115,18.682
116,18.829
117,18.976
118,19.123
119,19.270
120,19.417
121,19.564
122,19.712
123,19.859
124,20.006
125,20.153
126,20.300
127,20.447
128,20.594
129,20.742
130,20.889
131,21.036
132,21.183
133,21.330
134,21.477
135,21.624
136,21.772
137,21.918
138,22.065
139,22.213
140,22.360
141,22.507
142,22.654
143,22.801
144,22.948
145,23.094
146,23.242
147,23.389
148,23.536
149,23.684
150,23.831
151,23.978
152,24.125
153,24.272
154,24.419
155,24.566
156,24.713
157,24.860
158,25.007
159,25.154
160,25.301
161,25.448
162,25.595
163,25.742
164,25.890
165,26.037
166,26.184
167,26.331
168,26.478
169,26.625
170,26.772
171,26.919
172,27.066
173,27.216
174,27.363
175,27.510
176,27.657
177,27.804
178,27.951
179,28.098
180,28.245
181,28.392
182,28.539
183,28.687
184,28.834
185,28.981
186,29.128
187,29.275
188,29.422
189,29.569
190,29.716
191,29.863
192,30.010
193,30.157
194,30.304
195,30.451
196,30.598
197,30.745
198,30.892
199,31.039
200,31.186
201,31.333
202,31.480
203,31.627
204,31.774
205,31.921
206,32.068
207,32.215
