 ,Time(s)
1,0.030
2,1.031
3,2.030
4,2.323
5,2.470
6,2.617
7,2.764
8,2.912
9,3.059
10,3.206
11,3.353
12,3.500
13,3.646
14,3.793
15,3.941
16,4.088
17,4.235
18,4.382
19,4.529
20,4.676
21,4.824
22,4.971
23,5.118
24,5.265
25,5.412
26,5.559
27,5.706
28,5.854
29,6.001
30,6.147
31,6.294
32,6.441
33,6.588
34,6.736
35,6.883
36,7.030
37,7.177
38,7.324
39,7.471
40,7.618
41,7.765
42,7.912
43,8.060
44,8.207
45,8.354
46,8.501
47,8.649
48,8.795
49,8.943
50,9.090
51,9.237
52,9.384
53,9.531
54,9.678
55,9.825
56,9.972
57,10.119
58,10.267
59,10.414
60,10.561
61,10.708
62,10.855
63,11.002
64,11.149
65,11.296
66,11.443
67,11.590
68,11.737
69,11.884
70,12.066
71,12.214
72,12.361
73,12.508
74,12.656
75,12.803
76,12.950
77,13.097
78,13.244
79,13.391
80,13.538
81,13.685
82,13.832
83,13.979
84,14.126
85,14.274
86,14.421
87,14.568
88,14.715
89,14.862
90,15.009
91,15.156
92,15.303
93,15.450
94,15.597
95,15.744
96,15.891
97,16.038
98,16.186
99,16.333
100,16.480
101,16.627
102,16.774
103,16.922
104,17.069
105,17.217
106,17.363
107,17.510
108,17.657
109,17.805
110,17.952
111,18.099
112,18.246
113,18.393
114,18.540
115,18.687
116,18.835
117,18.982
118,19.128
119,19.275
120,19.422
121,19.570
122,19.717
123,19.864
124,20.011
125,20.158
126,20.305
127,20.452
128,20.599
129,20.746
130,20.894
131,21.041
132,21.188
133,21.335
134,21.482
135,21.629
136,21.778
137,21.927
138,22.076
139,22.225
140,22.374
141,22.523
142,22.672
143,22.820
144,22.967
145,23.114
146,23.261
147,23.408
148,23.555
149,23.702
150,23.849
151,23.996
152,24.143
153,24.290
154,24.437
155,24.584
156,24.730
157,24.877
158,25.025
159,25.172
160,25.319
161,25.466
162,25.613
163,25.760
164,25.907
165,26.054
166,26.201
167,26.348
168,26.495
169,26.642
170,26.789
171,26.936
172,27.083
173,27.230
174,27.377
175,27.524
176,27.671
177,27.818
178,27.965
179,28.113
180,28.259
181,28.407
182,28.554
183,28.701
184,28.848
185,28.995
186,29.142
187,29.289
188,29.436
189,29.583
190,29.730
191,29.877
192,30.024
193,30.172
194,30.319
195,30.466
196,30.613
197,30.760
198,30.907
199,31.054
200,31.201
201,31.348
202,31.495
203,31.642
204,31.789
205,31.936
206,32.083
207,32.231
