 ,Time(s)
1,0.025
2,1.026
3,2.026
4,2.319
5,2.466
6,2.613
7,2.760
8,2.907
9,3.054
10,3.202
11,3.349
12,3.495
13,3.642
14,3.789
15,3.937
16,4.084
17,4.231
18,4.378
19,4.525
20,4.673
21,4.819
22,4.966
23,5.113
24,5.261
25,5.408
26,5.555
27,5.702
28,5.849
29,5.996
30,6.143
31,6.291
32,6.438
33,6.585
34,6.732
35,6.879
36,7.026
37,7.173
38,7.320
39,7.468
40,7.615
41,7.762
42,7.909
43,8.056
44,8.203
45,8.350
46,8.497
47,8.644
48,8.791
49,8.938
50,9.085
51,9.233
52,9.380
53,9.527
54,9.674
55,9.821
56,9.969
57,10.116
58,10.263
59,10.409
60,10.557
61,10.704
62,10.851
63,10.998
64,11.145
65,11.292
66,11.442
67,11.589
68,11.736
69,11.883
70,12.066
71,12.213
72,12.360
73,12.507
74,12.654
75,12.801
76,12.948
77,13.095
78,13.243
79,13.390
80,13.537
81,13.684
82,13.831
83,13.978
84,14.125
85,14.272
86,14.420
87,14.567
88,14.714
89,14.861
90,15.008
91,15.155
92,15.303
93,15.450
94,15.597
95,15.744
96,15.892
97,16.041
98,16.188
99,16.336
100,16.483
101,16.631
102,16.778
103,16.925
104,17.072
105,17.220
106,17.367
107,17.514
108,17.661
109,17.808
110,17.955
111,18.103
112,18.251
113,18.397
114,18.545
115,18.692
116,18.839
117,18.986
118,19.133
119,19.280
120,19.428
121,19.575
122,19.722
123,19.869
124,20.016
125,20.163
126,20.311
127,20.458
128,20.605
129,20.752
130,20.899
131,21.047
132,21.194
133,21.341
134,21.488
135,21.635
136,21.782
137,21.929
138,22.076
139,22.224
140,22.371
141,22.518
142,22.665
143,22.812
144,22.959
145,23.106
146,23.254
147,23.401
148,23.548
149,23.695
150,23.843
151,23.990
152,24.137
153,24.284
154,24.431
155,24.579
156,24.726
157,24.873
158,25.020
159,25.167
160,25.314
161,25.461
162,25.608
163,25.758
164,25.906
165,26.053
166,26.200
167,26.347
168,26.494
169,26.644
170,26.791
171,26.938
172,27.085
173,27.232
174,27.379
175,27.526
176,27.673
177,27.820
178,27.968
179,28.115
180,28.262
181,28.409
182,28.556
183,28.703
184,28.850
185,28.997
186,29.144
187,29.291
188,29.439
189,29.586
190,29.733
191,29.880
192,30.027
193,30.174
194,30.321
195,30.468
196,30.615
197,30.762
198,30.910
199,31.057
200,31.204
201,31.351
202,31.499
203,31.646
204,31.793
205,31.940
206,32.087
207,32.234
