 ,Time(s)
1,0.032
2,1.033
3,2.033
4,2.327
5,2.475
6,2.622
7,2.769
8,2.915
9,3.062
10,3.209
11,3.357
12,3.503
13,3.650
14,3.797
15,3.944
16,4.091
17,4.238
18,4.385
19,4.532
20,4.679
21,4.826
22,4.973
23,5.120
24,5.267
25,5.414
26,5.561
27,5.708
28,5.855
29,6.002
30,6.149
31,6.296
32,6.443
33,6.590
34,6.737
35,6.884
36,7.030
37,7.177
38,7.324
39,7.472
40,7.619
41,7.766
42,7.913
43,8.060
44,8.207
45,8.354
46,8.501
47,8.648
48,8.795
49,8.942
50,9.089
51,9.236
52,9.383
53,9.530
54,9.677
55,9.824
56,9.971
57,10.118
58,10.265
59,10.412
60,10.559
61,10.706
62,10.853
63,11.000
64,11.147
65,11.294
66,11.441
67,11.588
68,11.735
69,11.882
70,12.029
71,12.176
72,12.323
73,12.470
74,12.617
75,12.764
76,12.911
77,13.058
78,13.205
79,13.352
80,13.499
81,13.646
82,13.793
83,13.940
84,14.087
85,14.234
86,14.381
87,14.528
88,14.675
89,14.823
90,14.969
91,15.117
92,15.263
93,15.410
94,15.557
95,15.704
96,15.851
97,15.998
98,16.145
99,16.292
100,16.439
101,16.586
102,16.733
103,16.880
104,17.027
105,17.174
106,17.321
107,17.468
108,17.615
109,17.762
110,17.909
111,18.056
112,18.202
113,18.350
114,18.496
115,18.643
116,18.790
117,18.937
118,19.084
119,19.231
120,19.378
121,19.525
122,19.671
123,19.819
124,19.965
125,20.112
126,20.259
127,20.406
128,20.554
129,20.700
130,20.848
131,20.994
132,21.141
133,21.288
134,21.435
135,21.582
136,21.729
137,21.876
138,22.023
139,22.170
140,22.317
141,22.464
142,22.611
143,22.758
144,22.905
145,23.052
146,23.199
147,23.346
148,23.493
149,23.640
150,23.787
151,23.934
152,24.081
153,24.228
154,24.375
155,24.557
156,24.704
157,24.852
158,24.999
159,25.146
160,25.293
161,25.440
162,25.587
163,25.734
164,25.881
165,26.028
166,26.174
167,26.322
168,26.468
169,26.615
170,26.762
171,26.909
172,27.056
173,27.203
174,27.350
175,27.497
176,27.644
177,27.791
178,27.938
179,28.085
180,28.232
181,28.379
182,28.526
183,28.673
184,28.820
185,28.967
186,29.114
187,29.261
188,29.408
189,29.555
190,29.702
191,29.849
192,29.996
193,30.143
194,30.290
195,30.437
196,30.584
197,30.731
198,30.878
199,31.025
200,31.172
201,31.319
202,31.466
203,31.613
204,31.760
205,31.907
206,32.054
207,32.201
