ID,LENGTH,START,END,#SEG_NORM,#POS_NORM,#SEG_SUB,#POS_SUB,#SEG_CONF,#POS_CONF,#SEG_DIRECTED,#POS_DIRECTED
91,20,12,31,0,0,0,0,0,0,1,12
92,128,15,142,3,48,1,27,0,0,2,44
93,12,14,25,0,0,0,0,0,0,1,12
94,24,16,39,1,17,0,0,0,0,0,0
98,85,13,97,2,72,0,0,0,0,0,0
99,14,15,28,0,0,1,13,0,0,0,0
100,21,13,33,0,0,1,10,0,0,1,11
101,11,14,24,1,11,0,0,0,0,0,0
102,16,20,35,0,0,0,0,0,0,1,12
103,91,17,107,2,70,0,0,0,0,1,14
104,32,14,45,1,25,0,0,0,0,0,0
107,24,13,36,0,0,0,0,0,0,1,15
108,11,18,28,0,0,0,0,0,0,1,11
109,12,18,29,0,0,0,0,0,0,1,12
111,33,21,53,1,16,0,0,0,0,0,0
112,11,23,33,0,0,0,0,0,0,1,11
113,44,23,66,2,28,1,16,0,0,0,0
114,20,22,41,1,17,0,0,0,0,0,0
116,17,22,38,1,17,0,0,0,0,0,0
117,55,23,77,2,23,0,0,0,0,1,14
118,13,23,35,0,0,0,0,0,0,1,13
120,25,24,48,0,0,0,0,0,0,1,12
121,34,24,57,0,0,1,29,0,0,0,0
124,15,25,39,1,13,0,0,0,0,0,0
126,23,26,48,0,0,1,19,0,0,0,0
127,39,26,64,1,26,0,0,0,0,0,0
128,19,26,44,1,14,0,0,0,0,0,0
129,28,18,45,1,18,0,0,0,0,0,0
130,40,28,67,1,40,0,0,0,0,0,0
131,20,28,47,1,19,0,0,0,0,0,0
132,19,27,45,1,12,0,0,0,0,0,0
133,22,29,50,1,10,0,0,0,0,1,12
134,26,29,54,1,17,0,0,0,0,0,0
136,21,30,50,0,0,0,0,0,0,0,0
138,24,31,54,1,11,0,0,0,0,1,13
140,24,32,55,0,0,1,15,0,0,0,0
141,20,32,51,1,20,0,0,0,0,0,0
142,147,31,177,3,47,2,72,1,18,0,0
145,34,34,67,1,18,0,0,0,0,1,14
147,86,35,120,2,40,1,23,0,0,1,21
148,11,35,45,0,0,0,0,0,0,1,11
150,22,36,57,1,17,0,0,0,0,0,0
151,13,38,50,0,0,0,0,0,0,1,11
153,26,37,62,0,0,0,0,0,0,1,16
154,21,32,52,1,21,0,0,0,0,0,0
155,31,39,69,1,29,0,0,0,0,0,0
156,12,39,50,0,0,0,0,0,0,1,11
157,30,41,70,1,26,0,0,0,0,0,0
158,15,41,55,1,12,0,0,0,0,0,0
159,13,43,55,0,0,0,0,0,0,1,13
163,17,44,60,0,0,0,0,0,0,1,12
164,52,46,97,1,23,0,0,0,0,1,26
165,26,44,69,0,0,0,0,0,0,1,17
166,14,46,59,1,14,0,0,0,0,0,0
167,43,47,89,1,29,0,0,0,0,1,14
168,55,45,99,1,24,0,0,0,0,1,16
169,29,46,74,0,0,1,29,0,0,0,0
170,43,45,87,1,20,1,13,0,0,0,0
173,63,50,112,1,22,0,0,0,0,2,37
174,23,48,70,0,0,1,12,1,10,0,0
175,15,48,62,1,13,0,0,0,0,0,0
176,37,48,84,1,24,0,0,0,0,1,13
180,12,48,59,0,0,0,0,0,0,1,11
181,19,49,67,1,16,0,0,0,0,0,0
182,29,51,79,1,29,0,0,0,0,0,0
187,23,53,75,0,0,0,0,0,0,1,14
189,58,54,111,1,39,0,0,0,0,0,0
190,11,55,65,1,11,0,0,0,0,0,0
191,91,55,145,2,28,0,0,1,10,2,36
192,79,55,133,3,46,1,15,0,0,1,14
193,13,58,70,0,0,1,12,0,0,0,0
194,52,58,109,1,15,1,25,0,0,0,0
196,32,57,88,0,0,1,15,0,0,1,15
197,39,58,96,1,29,0,0,0,0,0,0
198,107,58,164,2,83,0,0,0,0,1,17
202,67,57,123,1,32,2,22,0,0,0,0
204,22,63,84,0,0,1,13,0,0,0,0
207,29,61,89,1,26,0,0,0,0,0,0
208,30,61,90,0,0,0,0,0,0,1,20
209,39,64,102,1,20,1,15,0,0,0,0
211,11,68,78,0,0,0,0,0,0,1,11
213,37,67,103,1,37,0,0,0,0,0,0
214,24,66,89,0,0,1,15,0,0,0,0
215,12,65,76,1,12,0,0,0,0,0,0
216,13,65,77,1,12,0,0,0,0,0,0
217,41,66,106,1,18,0,0,0,0,0,0
218,11,67,77,1,11,0,0,0,0,0,0
219,11,65,75,0,0,1,11,0,0,0,0
220,77,65,141,2,26,0,0,0,0,1,51
222,16,68,83,0,0,1,15,0,0,0,0
223,81,68,148,1,51,0,0,0,0,1,30
229,22,70,91,1,15,0,0,0,0,0,0
230,32,70,101,0,0,1,14,0,0,1,11
231,16,70,85,1,16,0,0,0,0,0,0
232,16,69,84,0,0,0,0,0,0,1,16
234,36,74,109,1,14,1,13,0,0,0,0
235,48,75,122,1,15,1,13,0,0,1,16
236,26,72,97,0,0,0,0,0,0,1,13
238,32,73,104,1,24,0,0,0,0,0,0
239,69,74,142,1,13,0,0,0,0,2,39
240,35,71,105,1,25,0,0,0,0,0,0
241,25,72,96,1,10,1,11,0,0,0,0
242,21,76,96,0,0,1,21,0,0,0,0
243,72,78,149,1,36,1,18,0,0,1,11
244,12,80,91,1,11,0,0,0,0,0,0
245,15,79,93,1,13,0,0,0,0,0,0
246,25,80,104,0,0,1,16,0,0,0,0
247,14,79,92,1,14,0,0,0,0,0,0
249,45,79,123,0,0,1,12,0,0,1,27
250,46,79,124,1,22,1,16,0,0,0,0
253,11,82,92,1,11,0,0,0,0,0,0
254,27,83,109,1,24,0,0,0,0,0,0
255,19,83,101,1,16,0,0,0,0,0,0
256,66,85,150,2,31,1,28,0,0,0,0
257,11,85,95,1,11,0,0,0,0,0,0
259,19,86,104,1,13,0,0,0,0,0,0
260,42,86,127,1,31,0,0,0,0,0,0
262,11,84,94,0,0,0,0,0,0,1,11
263,185,87,271,4,61,3,61,0,0,1,61
264,17,85,101,0,0,1,12,0,0,0,0
265,23,90,112,1,23,0,0,0,0,0,0
267,15,90,104,0,0,0,0,0,0,1,11
270,54,88,141,1,44,0,0,0,0,0,0
271,40,92,131,0,0,0,0,0,0,1,26
272,63,89,151,2,27,0,0,2,25,0,0
273,14,92,105,1,14,0,0,0,0,0,0
275,16,94,109,1,12,0,0,0,0,0,0
277,52,90,141,1,21,2,31,0,0,0,0
281,56,99,154,0,0,2,39,0,0,1,14
282,68,97,164,0,0,1,27,1,14,1,24
284,15,98,112,0,0,1,12,0,0,0,0
285,13,93,105,0,0,1,13,0,0,0,0
286,15,99,113,0,0,0,0,0,0,0,0
287,14,99,112,1,14,0,0,0,0,0,0
289,16,98,113,1,11,0,0,0,0,0,0
290,20,102,121,0,0,1,18,0,0,0,0
291,31,103,133,1,12,1,15,0,0,0,0
292,17,101,117,1,11,0,0,0,0,0,0
295,13,104,116,0,0,0,0,0,0,1,11
296,13,101,113,0,0,0,0,0,0,1,11
297,15,102,116,0,0,1,12,0,0,0,0
299,11,104,114,0,0,0,0,0,0,1,11
300,25,100,124,0,0,0,0,0,0,0,0
301,20,101,120,1,20,0,0,0,0,0,0
302,20,100,119,1,14,0,0,0,0,0,0
305,15,105,119,1,11,0,0,0,0,0,0
306,13,106,118,0,0,1,11,0,0,0,0
307,43,101,143,0,0,1,43,0,0,0,0
308,13,102,114,0,0,0,0,0,0,0,0
309,66,109,174,0,0,2,22,0,0,1,28
311,16,108,123,0,0,0,0,0,0,1,15
312,12,107,118,0,0,0,0,0,0,1,11
313,11,109,119,0,0,0,0,1,11,0,0
314,34,108,141,1,28,0,0,0,0,0,0
315,30,112,141,0,0,0,0,0,0,1,29
316,30,110,139,0,0,0,0,0,0,1,14
317,22,107,128,1,13,0,0,0,0,0,0
318,20,112,131,0,0,1,17,0,0,0,0
320,13,111,123,0,0,0,0,0,0,1,12
321,29,112,140,1,21,0,0,0,0,0,0
322,16,112,127,0,0,1,12,0,0,0,0
323,11,112,122,0,0,1,11,0,0,0,0
324,11,111,121,1,11,0,0,0,0,0,0
325,20,112,131,1,20,0,0,0,0,0,0
326,15,110,124,1,13,0,0,0,0,0,0
328,40,108,147,1,31,0,0,0,0,0,0
329,21,116,136,1,15,0,0,0,0,0,0
330,30,115,144,1,16,0,0,0,0,0,0
331,26,113,138,1,26,0,0,0,0,0,0
332,16,116,131,1,13,0,0,0,0,0,0
333,38,115,152,1,26,0,0,0,0,0,0
335,15,116,130,0,0,0,0,0,0,1,11
337,14,119,132,0,0,1,14,0,0,0,0
340,15,121,135,0,0,1,11,0,0,0,0
341,148,119,266,3,91,1,36,0,0,1,14
343,41,122,162,1,10,1,11,0,0,1,19
344,41,126,166,1,39,0,0,0,0,0,0
346,13,123,135,1,12,0,0,0,0,0,0
347,18,128,145,0,0,0,0,0,0,1,12
349,20,128,147,1,18,0,0,0,0,0,0
351,22,128,149,1,11,0,0,1,11,0,0
352,11,124,134,0,0,1,11,0,0,0,0
354,15,128,142,0,0,0,0,1,14,0,0
355,30,128,157,0,0,0,0,0,0,1,23
356,24,121,144,0,0,0,0,0,0,1,20
357,14,127,140,0,0,1,12,0,0,0,0
358,30,127,156,1,19,0,0,0,0,0,0
361,32,124,155,1,20,0,0,0,0,0,0
365,51,123,173,1,13,0,0,0,0,1,32
366,38,131,168,1,29,0,0,0,0,0,0
367,21,132,152,0,0,1,15,0,0,0,0
368,15,133,147,0,0,1,13,0,0,0,0
369,20,136,155,0,0,0,0,0,0,1,12
370,74,134,207,1,20,1,18,1,30,0,0
371,20,135,154,0,0,0,0,0,0,1,11
373,20,135,154,0,0,0,0,0,0,1,13
374,14,134,147,0,0,1,12,0,0,0,0
375,18,136,153,1,17,0,0,0,0,0,0
376,60,136,195,1,14,1,21,0,0,0,0
377,19,135,153,1,10,0,0,0,0,0,0
380,66,137,202,2,38,1,19,0,0,0,0
382,21,140,160,0,0,1,15,0,0,0,0
384,22,139,160,0,0,1,10,0,0,1,12
385,12,141,152,1,11,0,0,0,0,0,0
387,16,143,158,1,13,0,0,0,0,0,0
388,23,141,163,0,0,1,14,0,0,0,0
389,26,139,164,1,22,0,0,0,0,0,0
391,27,145,171,1,20,0,0,0,0,0,0
392,31,147,177,0,0,0,0,0,0,1,14
393,17,145,161,1,17,0,0,0,0,0,0
396,36,148,183,1,15,0,0,0,0,1,21
397,12,148,159,1,12,0,0,0,0,0,0
398,12,148,159,1,12,0,0,0,0,0,0
399,15,148,162,0,0,0,0,0,0,1,15
400,27,153,179,0,0,1,10,0,0,1,12
401,15,151,165,1,12,0,0,0,0,0,0
402,11,151,161,1,11,0,0,0,0,0,0
403,58,152,209,1,41,0,0,0,0,1,14
405,11,155,165,0,0,0,0,0,0,1,11
406,16,160,175,1,12,0,0,0,0,0,0
407,11,160,170,1,11,0,0,0,0,0,0
410,27,160,186,0,0,1,15,0,0,0,0
411,34,152,185,1,33,0,0,0,0,0,0
412,65,156,220,1,14,1,19,0,0,2,30
414,93,162,254,1,30,1,36,0,0,2,25
416,11,165,175,0,0,1,11,0,0,0,0
417,48,164,211,1,44,0,0,0,0,0,0
418,25,165,189,1,23,0,0,0,0,0,0
419,12,165,176,1,12,0,0,0,0,0,0
422,19,163,181,1,17,0,0,0,0,0,0
423,32,167,198,1,28,0,0,0,0,0,0
424,59,168,226,1,27,0,0,0,0,1,17
426,11,168,178,0,0,1,11,0,0,0,0
427,25,169,193,1,25,0,0,0,0,0,0
429,14,169,182,1,12,0,0,0,0,0,0
430,13,169,181,0,0,0,0,0,0,0,0
431,18,172,189,1,11,0,0,0,0,0,0
433,26,170,195,0,0,1,13,0,0,1,10
435,35,172,206,1,14,1,15,0,0,0,0
437,16,174,189,0,0,0,0,0,0,0,0
438,14,171,184,1,14,0,0,0,0,0,0
439,16,173,188,1,15,0,0,0,0,0,0
441,39,173,211,1,19,0,0,0,0,1,18
442,42,170,211,1,18,1,17,0,0,0,0
444,24,177,200,1,14,0,0,0,0,0,0
445,28,177,204,1,24,0,0,0,0,0,0
446,49,180,228,1,10,1,36,0,0,0,0
449,11,182,192,1,11,0,0,0,0,0,0
451,16,182,197,0,0,0,0,1,11,0,0
453,21,180,200,0,0,0,0,0,0,1,13
454,29,180,208,0,0,0,0,0,0,1,18
455,31,178,208,1,23,0,0,0,0,0,0
456,38,182,219,1,28,0,0,0,0,0,0
457,43,179,221,1,17,1,23,0,0,0,0
458,13,180,192,0,0,0,0,0,0,1,13
459,11,184,194,0,0,0,0,0,0,1,11
461,15,184,198,0,0,1,11,0,0,0,0
463,35,183,217,1,19,1,14,0,0,0,0
464,13,185,197,1,13,0,0,0,0,0,0
465,25,185,209,0,0,1,14,0,0,1,11
467,15,186,200,0,0,0,0,1,11,0,0
468,35,188,222,0,0,1,30,0,0,0,0
469,17,188,204,1,17,0,0,0,0,0,0
470,69,189,257,0,0,1,32,0,0,1,15
472,28,189,216,1,12,0,0,0,0,1,16
473,13,190,202,0,0,0,0,0,0,1,13
474,73,190,262,2,38,0,0,0,0,1,18
475,13,191,203,0,0,1,13,0,0,0,0
476,40,191,230,1,21,0,0,0,0,0,0
477,13,191,203,1,11,0,0,0,0,0,0
480,29,192,220,1,12,1,11,0,0,0,0
481,21,194,214,1,14,0,0,0,0,0,0
486,24,198,221,1,15,0,0,0,0,0,0
487,73,198,270,1,20,1,49,0,0,0,0
489,92,200,291,0,0,2,61,1,13,1,18
491,16,200,215,1,15,0,0,0,0,0,0
494,29,203,231,1,21,0,0,0,0,0,0
496,32,203,234,0,0,1,22,0,0,0,0
497,34,202,235,0,0,0,0,0,0,1,34
498,34,204,237,1,23,0,0,0,0,0,0
499,18,204,221,1,14,0,0,0,0,0,0
500,12,208,219,1,11,0,0,0,0,0,0
501,45,208,252,1,29,1,12,0,0,0,0
502,14,209,222,1,14,0,0,0,0,0,0
503,34,208,241,1,24,0,0,0,0,0,0
504,43,211,253,1,35,0,0,0,0,0,0
505,32,211,242,1,15,0,0,0,0,1,14
508,12,213,224,1,12,0,0,0,0,0,0
510,17,215,231,1,11,0,0,0,0,0,0
513,28,220,247,1,28,0,0,0,0,0,0
514,58,220,277,1,19,1,24,0,0,0,0
515,70,218,287,1,17,2,44,0,0,0,0
517,50,223,272,1,39,0,0,0,0,0,0
518,36,221,256,1,36,0,0,0,0,0,0
519,39,222,260,1,14,0,0,0,0,1,14
520,14,221,234,1,14,0,0,0,0,0,0
521,13,221,233,0,0,0,0,0,0,1,13
522,65,225,289,2,48,1,17,0,0,0,0
523,15,225,239,0,0,1,11,0,0,0,0
524,17,218,234,1,17,0,0,0,0,0,0
525,25,226,250,0,0,1,13,0,0,0,0
526,49,230,278,1,22,1,18,0,0,0,0
528,18,230,247,0,0,1,17,0,0,0,0
530,24,223,246,0,0,0,0,0,0,1,14
531,16,228,243,0,0,0,0,0,0,0,0
533,20,232,251,1,19,0,0,0,0,0,0
534,19,232,250,0,0,1,13,0,0,0,0
535,12,231,242,1,11,0,0,0,0,0,0
536,15,231,245,1,13,0,0,0,0,0,0
537,41,233,273,0,0,1,18,0,0,1,13
538,15,233,247,0,0,1,11,0,0,0,0
540,60,233,292,1,39,0,0,0,0,1,10
541,15,235,249,1,12,0,0,0,0,0,0
542,12,235,246,0,0,1,11,0,0,0,0
545,53,240,292,2,30,1,23,0,0,0,0
546,40,240,279,1,28,1,10,0,0,0,0
547,52,241,292,1,40,0,0,0,0,0,0
548,13,241,253,0,0,0,0,0,0,1,11
549,18,241,258,0,0,0,0,0,0,1,14
552,12,242,253,1,12,0,0,0,0,0,0
554,20,246,265,0,0,0,0,0,0,1,13
561,38,250,287,0,0,1,10,0,0,1,18
562,16,251,266,0,0,1,12,0,0,0,0
564,28,252,279,1,18,0,0,0,0,0,0
566,16,254,269,0,0,0,0,0,0,1,12
567,11,254,264,1,11,0,0,0,0,0,0
568,38,253,290,1,22,1,13,0,0,0,0
569,23,257,279,1,19,0,0,0,0,0,0
570,41,258,298,0,0,1,33,0,0,0,0
571,14,253,266,0,0,1,12,0,0,0,0
573,16,256,271,1,16,0,0,0,0,0,0
574,19,256,274,0,0,1,10,0,0,0,0
576,26,265,290,0,0,0,0,1,13,0,0
577,26,264,289,1,21,0,0,0,0,0,0
580,16,266,281,1,11,0,0,0,0,0,0
582,13,261,273,0,0,1,11,0,0,0,0
583,14,261,274,1,12,0,0,0,0,0,0
586,29,270,298,1,13,1,16,0,0,0,0
587,25,270,294,1,13,0,0,0,0,1,11
589,13,271,283,1,13,0,0,0,0,0,0
590,12,273,284,1,12,0,0,0,0,0,0
592,19,272,290,0,0,1,16,0,0,0,0
594,24,274,297,0,0,0,0,0,0,1,12
597,16,276,291,0,0,1,12,0,0,0,0
599,15,277,291,1,15,0,0,0,0,0,0
600,16,282,297,0,0,0,0,0,0,0,0
601,20,279,298,0,0,0,0,0,0,1,11
602,11,283,293,0,0,0,0,0,0,1,11
605,14,284,297,1,12,0,0,0,0,0,0
606,11,284,294,0,0,0,0,0,0,1,11
607,15,285,299,0,0,1,11,0,0,0,0
611,12,286,297,0,0,1,12,0,0,0,0
613,11,286,296,1,11,0,0,0,0,0,0
614,11,286,296,0,0,1,11,0,0,0,0
